name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mal̩, Maldives",2022-01-01,31.7,27.8,29.3,38.5,31.5,34.7,24.7,76.2,0.5,100,4.17,rain,0,0,,27.7,79.8,1011.6,42.7,11.4,284.1,24.5,9,,2022-01-01T06:12:56,2022-01-01T18:06:00,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRMM,43555099999"
"Mal̩, Maldives",2022-01-02,32,27.9,29.5,40.7,31.8,35.3,25,77.1,0.4,100,4.17,rain,0,0,,35.3,74.1,1010.7,47.9,11.2,212.9,18.3,8,,2022-01-02T06:13:22,2022-01-02T18:06:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRMM,43555099999"
"Mal̩, Maldives",2022-01-03,31.1,28,29.1,39.1,32.3,34.7,25,79.1,4,100,4.17,rain,0,0,,37.1,74.4,1010.6,55.6,10.7,163.1,14.2,6,,2022-01-03T06:13:48,2022-01-03T18:06:59,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRMM,remote,43555099999"
"Mal̩, Maldives",2022-01-04,32,26,28.7,39.2,26,33.1,24.1,76.1,0,0,0,,0,0,,35.3,79.6,1011.7,64.5,7.8,193.3,16.7,7,,2022-01-04T06:14:14,2022-01-04T18:07:28,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRMM,43555099999"
"Mal̩, Maldives",2022-01-05,30.1,26,28.4,35.3,26,32.4,24.1,77.9,0,0,0,,0,0,,25.9,76.1,1011.5,84,8.6,178.9,15.6,7,,2022-01-05T06:14:39,2022-01-05T18:07:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRMM,43555099999"
"Mal̩, Maldives",2022-01-06,31,27.8,29.2,37.8,31.5,34.4,24.5,75.7,0,0,0,,0,0,,27.7,66.1,1010.9,68.7,8.3,207.7,18,7,,2022-01-06T06:15:03,2022-01-06T18:08:26,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRMM,43555099999"
"Mal̩, Maldives",2022-01-07,32,27.8,29.4,39.2,31.7,34.8,24.7,76,0,0,0,,0,0,,24.1,62.5,1011.6,36.7,9.4,198.3,17.1,7,,2022-01-07T06:15:27,2022-01-07T18:08:55,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRMM,43555099999"
"Mal̩, Maldives",2022-01-08,31.2,27.7,29.1,39.1,31.5,33.9,24.4,76.4,0,0,0,,0,0,,20.5,61.2,1012.1,39.3,10.9,191.5,16.4,7,,2022-01-08T06:15:50,2022-01-08T18:09:23,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRMM,remote,43555099999"
"Mal̩, Maldives",2022-01-09,31,26.2,28.8,37.8,26.2,33.7,24.7,79,0,0,0,,0,0,,18.7,25.2,1011.1,58.9,10,164.8,14.1,6,,2022-01-09T06:16:13,2022-01-09T18:09:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRMM,remote,43555099999"
"Mal̩, Maldives",2022-01-10,31,27,29,37.8,30.1,33.8,24.4,76.6,0,0,0,rain,0,0,22,24.1,42,1010.6,73,9.1,205.6,18,7,10,2022-01-10T06:16:34,2022-01-10T18:10:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRMM,remote,43555099999"
