name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"China, Escuintla, Chis, M̩xico",2022-01-01,33.2,19.1,25.2,39.7,19.1,26.8,21.9,84.3,0,0,0,,0,0,,25.2,278.9,1012.5,2.7,15.4,,,,,2022-01-01T06:37:15,2022-01-01T17:51:28,0.96,Clear,Clear conditions throughout the day.,clear-day,"76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-02,33.1,18.1,25,35.1,18.1,25.5,20.2,79.8,0,0,0,,0,0,,16.6,259.6,1012.6,5.8,15.3,,,,,2022-01-02T06:37:36,2022-01-02T17:52:03,0,Clear,Clear conditions throughout the day.,clear-day,"76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-03,33.1,21.1,26.7,38.5,21.1,28.5,22.7,80.6,0,0,0,,0,0,,13,159.8,1013.2,30.4,15.2,,,,,2022-01-03T06:37:56,2022-01-03T17:52:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMTP,76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-04,33.1,21.1,25.8,39.7,21.1,27.5,22.3,83.4,0,0,0,,0,0,,16.6,137.8,1012.6,29,15.8,,,,,2022-01-04T06:38:16,2022-01-04T17:53:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-05,32.2,20.1,25.5,37.4,20.1,26.6,21.8,82,0,0,0,,0,0,,22.3,235.5,1011.3,26.1,16.4,,,,,2022-01-05T06:38:34,2022-01-05T17:53:49,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-06,33.1,21.1,26.4,37.1,21.1,27.4,22,80.3,0,0,0,,0,0,,28.8,276.3,1011.4,24,16.2,,,,,2022-01-06T06:38:51,2022-01-06T17:54:25,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMTP,76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-07,32.2,21.1,25.1,36.1,21.1,26,22.3,86.8,0,0,0,,0,0,,18.4,237.5,1013.1,37.4,15.5,,,,,2022-01-07T06:39:08,2022-01-07T17:55:00,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMTP,76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-08,32.4,21.1,24.8,35.5,21.1,25.6,21.8,86.1,0,0,0,,0,0,,14.8,194.6,1014.7,30.2,17.4,,,,,2022-01-08T06:39:23,2022-01-08T17:55:36,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMTP,76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-09,33.2,21.1,25.6,38.7,21.1,26.8,22.1,84,0,0,0,,0,0,,25.2,232.7,1015.8,20.8,15,,,,,2022-01-09T06:39:37,2022-01-09T17:56:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76904399999,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-10,32.9,20.1,25.9,36.5,20.1,26.9,21.1,77.8,0,0,0,,0,0,11.5,20.5,238.9,1014.2,13.9,18.3,298.9,16.2,8,10,2022-01-10T06:39:50,2022-01-10T17:56:47,0.26,Clear,Clear conditions throughout the day.,clear-day,"MMTP,76904399999,remote,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-11,33.2,21,26.1,36.6,21,27,20.2,74.1,0,0,0,,0,0,20.9,18.7,196.7,1014.1,33.7,18.5,226.6,16.3,8,10,2022-01-11T06:40:03,2022-01-11T17:57:23,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76904399999,remote,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-12,32.7,20.1,25.7,35.8,20.1,26.7,21,78.4,0,0,0,,0,0,13.7,18,240.2,1014.4,29.2,16.7,226.7,16.3,8,10,2022-01-12T06:40:14,2022-01-12T17:57:58,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76904399999,remote,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-13,32.8,20.1,25.7,33.8,20.1,26.5,20.1,74.8,0,0,0,,0,0,14,18.4,211.8,1014.2,18.8,17.3,224.5,16.1,8,10,2022-01-13T06:40:23,2022-01-13T17:58:34,0.36,Clear,Clear conditions throughout the day.,clear-day,"MMTP,76904399999,remote,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-14,31.2,20.1,25,34.7,20.1,26.2,20.8,79.2,0.7,100,4.17,rain,0,0,11.5,18.4,184.2,1013.6,20.1,16.7,221.9,16.1,8,30,2022-01-14T06:40:32,2022-01-14T17:59:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMTP,76904399999,remote,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-15,32.1,20.2,25,36,20.2,26,19.8,74.5,0.2,100,4.17,rain,0,0,10.1,18.4,276.4,1013.7,18.6,20.8,226.2,16.3,8,10,2022-01-15T06:40:40,2022-01-15T17:59:44,0.43,Rain,Clear conditions throughout the day with early morning rain.,rain,"76904399999,remote,76903099999"
"China, Escuintla, Chis, M̩xico",2022-01-16,31.9,20.1,25.2,37.1,20.1,26.3,21,79.7,0.1,100,4.17,rain,0,0,14.4,18.4,226.7,1013.5,27.6,18.4,228,16.4,8,10,2022-01-16T06:40:46,2022-01-16T18:00:19,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMTP,76904399999,remote,76903099999"
