date, pm25, pm10, o3, no2, so2, co
2021/5/14, 32, 16, 25, 12, , 
2021/5/15, 48, 16, 26, 7, , 
2021/5/16, 45, 11, 28, 6, , 
2021/5/17, 28, 10, 26, 8, , 
2021/5/18, 29, 12, 35, 9, , 
2021/5/19, 33, 13, 26, 12, , 
2021/5/20, 29, 17, 33, 12, , 
2021/5/21, 40, 25, 33, 5, , 
2021/5/22, 31, 7, 28, 6, , 
2021/5/23, 19, 9, 37, 4, , 
2021/5/24, 24, 6, 36, 4, , 
2021/5/25, 21, 9, 30, 10, , 
2021/5/26, 23, 12, 39, 9, , 
2021/5/27, 28, 16, 34, 7, , 
2021/5/28, 44, 25, 40, 10, , 
2021/5/29, 56, 17, 47, 7, , 
2021/5/30, 49, 15, 47, 2, , 
2021/5/31, 52, 35, 56, 9, , 
2021/6/1, 53, 33, 59, 10, , 
2021/6/2, 55, 36, 62, 14, , 
2021/6/3, 55, 23, 45, 10, , 
2021/6/4, 58, 32, 41, 15, , 
2021/6/5, 64, 29, 34, 7, , 
2021/6/6, 82, 15, 46, 6, , 
2021/6/7, 49, 20, 42, 8, , 
2021/6/8, 40, 33, 53, 14, , 
2021/6/9, 68, 30, 46, 13, , 
2021/6/10, 77, 24, 37, 15, , 
2021/6/11, 50, 15, 26, 8, , 
2021/6/12, 32, 16, 30, 5, , 
2021/6/13, 45, 12, 38, 6, , 
2021/6/14, 38, 23, 61, 15, , 
2021/6/15, 57, 29, 39, 7, , 
2021/6/16, 60, 33, 56, 13, , 
2021/6/17, 59, 26, 42, 10, , 
2021/6/18, 48, 25, 34, 9, , 
2021/6/19, 56, 13, 27, 5, , 
2021/6/20, 44, 14, 32, 5, , 
2021/6/21, 51, 16, 25, 7, , 
2021/6/22, 54, 20, 23, 7, , 
2021/6/23, 54, 23, 23, 8, , 
2021/6/24, 57, 16, 27, 8, , 
2021/6/25, 49, 22, 26, 10, , 
2021/6/26, 59, 20, 26, 7, , 
2021/6/27, 58, 25, 36, 9, , 
2021/6/28, 74, 17, 31, 12, , 
2021/6/29, 43, 19, 32, 9, , 
2021/6/30, 61, 10, 19, 8, , 
2021/7/1, 33, 12, , , , 
2021/1/5, 42, 14, 7, 8, , 
2021/1/6, 52, 13, 6, 11, , 
2021/1/7, 50, 14, 12, 15, , 
2021/1/8, 46, 18, 8, 17, , 
2021/1/9, 55, 27, 1, 20, , 
2021/1/10, 81, 26, 3, 20, , 
2021/1/11, 82, , , , , 
2021/1/13, 25, 19, 15, 23, , 
2021/1/14, 56, 11, 14, 13, , 
2021/1/15, 34, 19, 7, 16, , 
2021/1/16, 58, 24, 10, 15, , 
2021/1/17, 66, 13, 19, 12, , 
2021/1/18, 42, 19, 19, 17, , 
2021/1/19, 50, 10, 21, 9, , 
