date, pm25, o3, no2, so2, co
2022/11/19, 35, 18, 3, , 
2022/11/20, 27, 21, 3, , 
2022/11/21, 30, 16, 7, , 
2022/11/22, 37, 13, 9, , 
2022/11/23, 48, 18, 8, , 
2022/11/24, 43, 22, 3, , 
2022/11/25, 31, 15, 1, , 
2022/11/26, 19, 24, 1, , 
2022/11/27, 18, 31, 3, , 
2022/11/28, 23, , 6, , 
2022/11/29, 33, , 2, , 
2022/11/30, 45, 16, 2, , 
2022/12/1, 16, 16, 8, , 
2022/12/2, 35, 12, 7, , 
2022/12/3, 34, 16, 1, , 
2022/12/4, 16, 16, 5, , 
2022/12/5, 35, 16, 4, , 
2022/12/6, 44, 20, 5, , 
2022/12/7, 33, 23, 3, , 
2022/12/8, 47, 20, 3, , 
2022/12/9, 50, 21, 5, , 
2022/12/10, 54, 19, 2, , 
2022/12/11, 25, 20, 1, , 
2022/12/12, 19, 16, 3, , 
2022/12/13, 37, 23, 1, , 
2022/12/14, 31, 29, 1, , 
2022/12/15, 15, 24, 10, , 
2022/12/16, 29, 17, 11, , 
2022/12/17, 29, 29, 4, , 
2022/12/18, 20, 30, 4, , 
2022/12/19, 28, 22, 5, , 
2022/12/20, 30, 16, 3, , 
2022/12/21, 30, 16, 5, , 
2022/12/22, 49, 23, 4, , 
2022/12/23, 42, 26, 1, , 
2022/12/24, 27, 27, 4, , 
2022/12/25, 33, 28, 4, , 
2022/12/26, 37, 30, 4, , 
2022/12/27, 31, 20, 7, , 
2022/12/28, 21, 35, 6, , 
2022/12/29, 24, 25, 3, , 
2022/12/30, 43, 19, 3, , 
2022/12/31, 20, 34, 2, , 
2023/1/1, 28, 30, 4, , 
2023/1/2, 62, 24, 2, , 
2022/7/2, 26, 35, , , 
2022/7/3, 38, 25, , , 
2022/7/4, 28, 27, , , 
2022/7/5, 33, 27, , , 
2022/7/6, 45, 27, , , 
2022/7/7, 37, 29, 1, , 
2022/7/8, 26, 35, , , 
2022/7/9, 32, 37, , , 
2022/7/10, 30, 38, , , 
2022/7/11, 39, 41, , , 
2022/7/12, 39, 54, 1, , 
2022/7/13, 36, 51, 2, , 
2022/7/14, 44, 42, 1, , 
2022/7/15, 40, 40, 3, , 
2022/7/16, 27, 34, , , 
2022/7/17, 60, 31, , , 
2022/7/18, 98, 34, , , 
2022/7/19, 76, 34, , , 
2022/7/20, 33, 34, , , 
2022/7/21, 44, 28, 1, , 
2022/7/22, 63, 30, , , 
2022/7/23, 60, 26, , , 
2022/7/24, 35, 30, , , 
2022/7/25, 33, 32, , , 
2022/7/26, 28, 30, , , 
2022/7/27, 24, 28, 1, , 
2022/7/28, 28, 28, , , 
2022/7/29, 30, 31, , , 
2022/7/30, 22, 30, 1, , 
2022/7/31, 48, 27, , , 
2022/8/1, 50, 34, 1, , 
2022/8/2, 23, 28, , , 
2022/8/3, 30, 25, 1, , 
2022/8/4, 39, 26, 1, , 
2022/8/5, 56, 29, 1, , 
2022/8/6, 64, 26, 2, , 
2022/8/7, 49, 29, 1, , 
2022/8/8, 36, 35, 1, , 
2022/8/9, 29, 36, 1, , 
2022/8/10, 24, 40, 1, , 
2022/8/11, 29, 50, 2, , 
2022/8/12, 24, 57, 3, , 
2022/8/13, 36, 40, 2, , 
2022/8/14, 35, 31, 1, , 
2022/8/15, 23, 26, 2, , 
2022/8/16, 35, 31, 2, , 
2022/8/17, 29, 35, 2, , 
2022/8/18, 36, 27, 4, , 
2022/8/19, 30, 27, 5, , 
2022/8/20, 38, 25, 2, , 
2022/8/21, 30, 22, 1, , 
2022/8/22, 31, 25, 2, , 
2022/8/23, 33, 25, 1, , 
2022/8/24, 20, 33, 2, , 
2022/8/25, 22, 35, 4, , 
2022/8/26, 26, 40, 4, , 
2022/8/27, 27, 40, 3, , 
2022/8/28, 9, 27, 1, , 
2022/8/30, 33, 14, 4, , 
2022/8/31, 27, 25, 3, , 
2022/9/1, 28, 37, 3, , 
2022/9/2, 26, 42, 2, , 
2022/9/3, 26, 28, 3, , 
2022/9/4, 26, 36, 1, , 
2022/9/5, 22, 37, 1, , 
2022/9/6, 25, 36, 1, , 
2022/9/7, 26, 35, 2, , 
2022/9/8, 25, 46, 4, , 
2022/9/9, 31, 59, 7, , 
2022/9/10, 47, 55, 3, , 
2022/9/11, 46, 46, 1, , 
2022/9/12, 38, 59, 4, , 
2022/9/13, 34, 66, 6, , 
2022/9/14, 46, 51, 4, , 
2022/9/15, 49, 52, 3, , 
2022/9/16, 47, 31, 2, , 
2022/9/17, 21, 26, 1, , 
2022/9/18, 18, 35, 1, , 
2022/9/19, 28, 29, 2, , 
2022/9/20, 22, 32, 1, , 
2022/9/21, 18, 52, 2, , 
2022/9/22, 28, 48, 3, , 
2022/9/23, 30, 53, 3, , 
2022/9/24, 46, 36, 2, , 
2022/9/25, 36, 35, 2, , 
2022/9/26, 19, 49, 2, , 
2022/9/27, 23, 50, 4, , 
2022/9/28, 26, 47, 7, , 
2022/9/29, 26, 72, 8, , 
2022/9/30, 36, 53, 5, , 
2022/10/1, 36, 62, 6, , 
2022/4/2, 27, 43, 1, , 
2022/4/3, 33, 45, 2, , 
2022/4/4, 32, 26, 2, , 
2022/4/5, 51, 47, 1, , 
2022/4/6, 58, 42, 2, , 
2022/4/7, 19, 36, , , 
2022/4/8, 34, 37, 1, , 
2022/4/9, 32, 45, 2, , 
2022/4/10, 30, 37, , , 
2022/4/11, 34, 32, 1, , 
2022/4/12, 53, 31, 1, , 
2022/4/13, 64, 35, , , 
2022/4/14, 50, 51, 2, , 
2022/4/15, 25, 32, 3, , 
2022/4/16, 42, 25, 1, , 
2022/4/17, 45, 32, 1, , 
2022/4/18, 56, 36, , , 
2022/4/19, 38, 29, 1, , 
2022/4/20, 33, 23, , , 
2022/4/21, 33, 25, 1, , 
2022/4/22, 46, 29, 1, , 
2022/4/23, 41, 27, , , 
2022/4/24, 34, 25, , , 
2022/4/25, 34, 20, 1, , 
2022/4/26, 23, 35, 2, , 
2022/4/27, 19, 35, 3, , 
2022/4/28, 33, 26, 1, , 
2022/4/29, 32, 22, , , 
2022/4/30, 26, 32, 1, , 
2022/5/1, 30, 23, , , 
2022/5/2, 36, 20, , , 
2022/5/3, 27, 27, 1, , 
2022/5/4, 45, 22, , , 
2022/5/5, 41, 20, 2, , 
2022/5/6, 45, 46, 2, , 
2022/5/7, 49, 41, 1, , 
2022/5/8, 66, 33, , , 
2022/5/9, 68, 32, , , 
2022/5/10, 72, 27, , , 
2022/5/11, 41, 33, , , 
2022/5/12, 32, 34, , , 
2022/5/13, 31, 39, 1, , 
2022/5/14, 30, 42, , , 
2022/5/15, 25, 38, 1, , 
2022/5/16, 25, 40, 1, , 
2022/5/17, 29, 40, , , 
2022/5/18, 23, 40, , , 
2022/5/19, 28, 41, , , 
2022/5/20, 43, 42, , , 
2022/5/21, 84, 36, , , 
2022/5/22, 74, 38, , , 
2022/5/23, 27, 45, 1, , 
2022/5/24, 44, 47, 1, , 
2022/5/25, 33, 39, 1, , 
2022/5/26, 16, 57, 3, , 
2022/5/27, 23, 54, 3, , 
2022/5/28, 34, 37, 1, , 
2022/5/29, 48, 27, , , 
2022/5/30, 42, 22, , , 
2022/5/31, 39, 22, , , 
2022/6/1, 28, 22, , , 
2022/6/2, 22, 39, 1, , 
2022/6/3, 24, 42, 1, , 
2022/6/4, 23, 49, 1, , 
2022/6/5, 29, 38, 1, , 
2022/6/6, 23, 34, , , 
2022/6/7, 24, 33, , , 
2022/6/8, 41, 44, , , 
2022/6/9, 45, 32, 1, , 
2022/6/10, 42, 35, 1, , 
2022/6/11, 36, 34, 1, , 
2022/6/12, 34, 28, , , 
2022/6/13, 74, 23, , , 
2022/6/14, 98, 21, , , 
2022/6/15, 77, 23, , , 
2022/6/16, 59, 25, 1, , 
2022/6/17, 100, 32, 1, , 
2022/6/18, 97, 27, , , 
2022/6/28, 43, 51, 2, , 
2022/6/29, 38, 65, 4, , 
2022/6/30, 41, 53, 1, , 
2022/7/1, 43, 55, 2, , 
2022/1/4, 28, 32, 6, , 
2022/1/5, 21, 32, 5, , 
2022/1/6, 24, 22, 4, , 
2022/1/7, 21, 17, 7, , 
2022/1/8, 41, 12, 8, , 
2022/1/9, 42, 21, , , 
2022/1/10, 22, 24, 3, , 
2022/1/11, 14, 19, 12, , 
2022/1/12, 22, 24, 12, , 
2022/1/13, 37, 38, 3, , 
2022/1/14, 24, 41, 5, , 
2022/1/15, 26, 28, , , 
2022/1/16, 15, 29, 4, , 
2022/1/17, 19, 29, 12, , 
2022/1/18, 30, 36, 6, , 
2022/1/19, 23, 30, 2, , 
2022/1/20, 31, 24, 1, , 
2022/1/21, 14, 26, 6, , 
2022/1/22, 23, 30, 9, , 
2022/1/23, 42, 27, 7, , 
2022/1/24, 44, 19, 5, , 
2022/1/25, 19, 19, 3, , 
2022/1/26, 25, 26, 4, , 
2022/1/27, 33, 26, 10, , 
2022/1/28, 34, 30, 3, , 
2022/1/29, 23, 33, 2, , 
2022/1/30, 15, 38, 4, , 
2022/1/31, 23, 28, 6, , 
2022/2/1, 18, 23, 9, , 
2022/2/2, 24, 12, 8, , 
2022/2/3, 24, 24, 1, , 
2022/2/4, 11, 29, 1, , 
2022/2/5, 23, 29, 6, , 
2022/2/6, 29, 32, 8, , 
2022/2/7, 31, 32, 5, , 
2022/2/8, 29, 32, 6, , 
2022/2/9, 24, 37, 6, , 
2022/2/10, 24, 42, 7, , 
2022/2/11, 21, 44, 4, , 
2022/2/12, 28, 28, 2, , 
2022/2/13, 17, 31, 3, , 
2022/2/14, 20, 35, 7, , 
2022/2/15, 22, 33, 6, , 
2022/2/16, 30, 27, 2, , 
2022/2/17, 24, 26, 1, , 
2022/2/18, 26, 30, 3, , 
2022/2/19, 21, 33, 9, , 
2022/2/20, 35, 36, 4, , 
2022/2/21, 22, 26, 2, , 
2022/2/22, 20, 28, 2, , 
2022/2/23, 46, 16, 2, , 
2022/2/24, 21, 15, 3, , 
2022/2/25, 14, 17, 4, , 
2022/2/26, 33, 16, 4, , 
2022/2/27, 41, 32, 2, , 
2022/2/28, 36, 36, 8, , 
2022/3/1, 23, 32, 6, , 
2022/3/2, 24, 50, 6, , 
2022/3/3, 36, 47, 4, , 
2022/3/4, 29, 31, 2, , 
2022/3/5, 31, 25, , , 
2022/3/6, 28, 24, , , 
2022/3/7, 37, 26, 1, , 
2022/3/8, 16, 24, 3, , 
2022/3/9, 20, 33, 5, , 
2022/3/10, 33, 42, 7, , 
2022/3/11, 34, 32, , , 
2022/3/12, 32, 38, 2, 1, 
2022/3/13, 24, 42, 4, , 
2022/3/14, 30, 38, 3, , 
2022/3/15, 33, 36, 1, , 
2022/3/16, 24, 49, 5, , 
2022/3/17, 30, 33, 2, , 
2022/3/18, 37, 36, , , 
2022/3/19, 20, 42, 4, , 
2022/3/20, 28, 43, 2, , 
2022/3/21, 26, 31, 1, , 
2022/3/22, 21, 32, , , 
2022/3/23, 19, 35, , , 
2022/3/24, 19, 39, 1, , 
2022/3/25, 19, 49, 5, , 
2022/3/26, 35, 54, 2, , 
2022/3/27, 27, 43, 1, , 
2022/3/28, 25, 39, 1, , 
2022/3/29, 23, 33, , , 
2022/3/30, 39, 37, , , 
2022/3/31, 45, 40, 3, , 
2022/4/1, 24, 46, 6, , 
2021/10/2, 16, 29, 3, , 
2021/10/3, 23, 37, , , 
2021/10/4, 22, 44, 2, , 
2021/10/5, 23, 44, 2, , 
2021/10/6, 22, 55, 3, , 
2021/10/7, 30, 51, 3, , 
2021/10/8, 37, 61, 3, , 
2021/10/9, 41, 42, 1, , 
2021/10/10, 29, 22, , , 
2021/10/11, 22, 37, 1, , 
2021/10/12, 26, 23, 2, , 
2021/10/13, 41, 23, , , 
2021/10/14, 28, 18, 3, , 
2021/10/15, 18, 30, , , 
2021/10/16, 30, 35, 4, , 
2021/10/17, 19, 37, 3, , 
2021/10/18, 22, 43, 6, , 
2021/10/19, 27, 30, 5, , 
2021/10/20, 16, 31, , , 
2021/10/21, 25, 39, 5, , 
2021/10/22, 33, 42, 8, , 
2021/10/23, 40, 24, 2, , 
2021/10/24, 27, 25, 1, , 
2021/10/25, 21, 26, 3, 1, 
2021/10/26, 28, 18, 2, , 
2021/10/27, 20, 30, 1, , 
2021/10/28, 24, 32, , , 
2021/10/29, 15, 30, , , 
2021/10/30, 24, 34, 5, , 
2021/10/31, 36, 40, 3, , 
2021/11/1, 26, 41, 7, , 
2021/11/2, 26, 27, 6, , 
2021/11/3, 29, 8, 5, , 
2021/11/4, 31, 22, 3, , 
2021/11/5, 9, 30, 8, , 
2021/11/9, 32, 28, 6, , 
2021/11/10, 32, 30, 3, , 
2021/11/11, 22, 31, 4, , 
2021/11/12, 15, 32, 4, , 
2021/11/13, 12, 28, 4, , 
2021/11/17, 25, 31, 4, , 
2021/11/18, 20, 23, 3, , 
2021/11/19, 11, 27, 7, , 
2021/11/20, 20, 26, 5, , 
2021/11/21, 30, 29, , , 
2021/11/22, 25, 29, 3, , 
2021/11/23, 18, 34, 3, , 
2021/11/24, 27, 29, 3, , 
2021/11/25, 22, 24, , , 
2021/11/26, 10, 20, 4, , 
2021/11/27, 24, 17, 5, , 
2021/11/28, 37, 27, 2, , 
2021/11/29, 21, 27, 5, , 
2021/11/30, 18, 31, 7, , 
2021/12/1, 25, 27, 3, , 
2021/12/2, 24, 26, 5, , 
2021/12/3, 30, 17, 5, , 
2021/12/4, 28, 23, 4, , 
2021/12/5, 37, 20, 1, , 
2021/12/6, 15, 27, 2, , 
2021/12/7, 22, 20, 9, , 
2021/12/8, 24, 32, 7, , 
2021/12/9, 27, 24, 4, , 
2021/12/10, 58, 20, 2, , 
2021/12/11, 62, , , , 
2021/12/12, 24, , , , 
2021/12/13, 34, , , , 
2021/12/14, 30, , , , 
2021/12/15, 30, 19, 1, , 
2021/12/16, 19, 15, 2, , 
2021/12/17, 27, 19, 1, , 
2021/12/18, 20, 19, , , 
2021/12/19, 19, 25, 3, , 
2021/12/20, 21, 23, 7, , 
2021/12/21, 26, 23, 9, , 
2021/12/22, 30, 31, 7, , 
2021/12/23, 26, 25, 4, , 
2021/12/24, 27, 28, 1, , 
2021/12/25, 21, 26, 2, , 
2021/12/26, 35, 24, 2, , 
2021/12/27, 55, 25, 1, , 
2021/12/28, 45, 20, 1, , 
2021/12/29, 50, 23, 5, , 
2021/12/30, 71, 30, 3, , 
2021/12/31, 45, 24, 1, , 
2022/1/1, 57, 20, 1, , 
2022/1/2, 48, 29, , , 
2022/1/3, 23, 26, 7, , 
2021/7/2, 31, 36, , , 
2021/7/3, 26, 29, 1, , 
2021/7/4, 23, 21, , , 
2021/7/5, 36, 18, 1, , 
2021/7/6, 42, 26, 1, , 
2021/7/7, 28, 22, 1, , 
2021/7/8, 23, 23, 1, , 
2021/7/9, 25, 17, , , 
2021/7/10, 20, 15, , , 
2021/7/11, 38, 20, , , 
2021/7/12, 61, 25, 1, , 
2021/7/13, 57, 19, 1, , 
2021/7/14, 45, 22, 2, , 
2021/7/15, 36, 20, 1, , 
2021/7/16, 37, 19, 1, , 
2021/7/17, 57, 19, , , 
2021/7/18, 53, 21, , , 
2021/7/19, 31, 17, , , 
2021/7/20, 26, 41, , , 
2021/7/21, 34, 35, 2, , 
2021/7/22, 45, 34, 2, , 
2021/7/23, 40, 20, 1, , 
2021/7/24, 52, 23, , , 
2021/7/25, 75, 29, , , 
2021/7/26, 65, 33, 1, , 
2021/7/27, 39, 33, 2, , 
2021/7/28, 56, 46, 1, , 
2021/7/29, 51, 47, 2, , 
2021/7/30, 50, 42, 2, , 
2021/7/31, 42, 31, 1, , 
2021/8/1, 26, 25, , , 
2021/8/2, 51, 25, , , 
2021/8/3, 20, 42, 1, , 
2021/8/4, 47, 37, 3, , 
2021/8/5, 60, 40, 4, , 
2021/8/6, 54, 32, 1, , 
2021/8/7, 45, 20, 1, , 
2021/8/8, 42, 20, , , 
2021/8/9, 33, 22, , , 
2021/8/10, 33, 21, , , 
2021/8/11, 36, 23, 1, , 
2021/8/12, 32, 27, , , 
2021/8/13, 23, 26, 1, , 
2021/8/14, 33, 34, , , 
2021/8/15, 29, 24, 2, , 
2021/8/16, 31, 47, 1, , 
2021/8/17, 32, 27, 2, , 
2021/8/18, 24, 20, 1, , 
2021/8/19, 41, 22, 1, , 
2021/8/20, 49, 25, 1, , 
2021/8/21, 45, 22, , , 
2021/8/22, 50, 24, 2, , 
2021/8/28, 38, 30, 1, , 
2021/8/29, 39, 29, , , 
2021/8/30, 46, 34, 1, , 
2021/8/31, 42, 40, 1, , 
2021/9/1, 53, 26, 1, , 
2021/9/2, 70, 23, 1, , 
2021/9/3, 64, 25, 1, , 
2021/9/4, 54, 27, 1, , 
2021/9/5, 80, 29, , , 
2021/9/6, 68, 36, , , 
2021/9/7, 42, 45, 5, , 
2021/9/8, 47, 54, 2, , 
2021/9/9, 44, 48, 2, , 
2021/9/10, 36, 56, 4, , 
2021/9/11, 35, 47, 3, , 
2021/9/12, 33, 41, 1, , 
2021/9/13, 33, 24, 1, , 
2021/9/14, 23, 19, , , 
2021/9/15, 33, 27, 1, , 
2021/9/16, 14, 31, 2, , 
2021/9/17, 20, 47, 2, , 
2021/9/18, 25, 34, 2, , 
2021/9/19, 31, 39, 1, , 
2021/9/20, 31, 41, 1, , 
2021/9/21, 29, 39, 1, , 
2021/9/22, 51, 41, 1, , 
2021/9/23, 21, 51, 3, , 
2021/9/24, 25, 49, 2, , 
2021/9/25, 29, 55, 2, , 
2021/9/26, 31, 49, 2, , 
2021/9/27, 33, 46, 3, , 
2021/9/28, 25, 30, 3, , 
2021/9/29, 26, 36, 3, , 
2021/9/30, 18, 28, 2, , 
2021/10/1, 29, 33, 2, , 
2021/4/2, 29, 45, 5, , 
2021/4/3, 54, 35, 1, , 
2021/4/4, 26, 37, 2, , 
2021/4/5, 30, 34, 1, , 
2021/4/6, 31, 30, , , 
2021/4/7, 36, 35, 1, , 
2021/4/8, 48, 42, 4, , 
2021/4/9, 45, 39, 1, 1, 
2021/4/10, 82, 43, , , 
2021/4/11, 39, 53, 3, , 
2021/4/12, 37, 36, 1, , 
2021/4/13, 59, 43, 3, , 
2021/4/14, 59, 38, 4, , 
2021/4/15, 54, 22, 3, , 
2021/4/16, 41, 19, 3, , 
2021/4/17, 30, 25, , , 
2021/4/18, 15, 31, 1, , 
2021/4/19, 20, 44, 3, , 
2021/4/20, 27, 38, 2, , 
2021/4/21, 23, 37, 2, , 
2021/4/22, 20, 35, 5, , 
2021/4/23, 49, 24, 4, , 
2021/4/24, 41, 37, 1, , 
2021/4/25, 25, 46, , , 
2021/4/26, 29, 39, , , 
2021/4/27, 38, 23, 1, , 
2021/4/28, 53, 24, , , 
2021/4/29, 63, 13, 1, , 
2021/4/30, 43, 26, 1, , 
2021/5/1, 27, 25, , , 
2021/5/2, 19, 50, 1, , 
2021/5/3, 21, 40, , , 
2021/5/4, 64, 33, , , 
2021/5/5, 29, 42, 1, , 
2021/5/6, 18, 46, 4, , 
2021/5/7, 27, 47, 4, , 
2021/5/8, 36, 34, , , 
2021/5/9, 35, 27, , , 
2021/5/10, 46, 23, 2, , 
2021/5/11, 48, 19, 1, , 
2021/5/12, 31, 27, , , 
2021/5/13, 17, 32, 1, , 
2021/5/14, 36, 42, 2, , 
2021/5/15, 45, 31, , , 
2021/5/16, 31, 34, , , 
2021/5/17, 20, 34, 2, , 
2021/5/18, 33, 33, 1, , 
2021/5/19, 21, 34, 3, , 
2021/5/20, 22, 49, 1, , 
2021/5/21, 28, 45, 2, , 
2021/5/22, 42, 31, , , 
2021/5/23, 26, 29, , , 
2021/5/24, 28, 29, , , 
2021/5/25, 24, 27, , , 
2021/5/26, 35, 25, , , 
2021/5/27, 37, 26, , , 
2021/5/28, 40, 27, 1, , 
2021/5/29, 43, 36, 1, , 
2021/5/30, 20, 30, 1, , 
2021/5/31, 34, 33, , , 
2021/6/1, 42, 31, , , 
2021/6/2, 21, 41, 2, , 
2021/6/3, 23, 26, 4, , 
2021/6/4, 21, 28, 3, , 
2021/6/5, 27, 35, 2, , 
2021/6/6, 30, 31, , , 
2021/6/7, 27, 27, , , 
2021/6/8, 58, 23, , , 
2021/6/9, 61, 26, , , 
2021/6/10, 49, 26, , , 
2021/6/11, 25, 24, , , 
2021/6/12, 28, 29, , , 
2021/6/13, 29, 34, 1, , 
2021/6/14, 29, 43, , , 
2021/6/15, 43, 44, 1, , 
2021/6/16, 52, 47, , , 
2021/6/17, 45, 48, 1, , 
2021/6/18, 50, 54, 2, , 
2021/6/19, 57, 47, , , 
2021/6/20, 45, 27, , , 
2021/6/21, 25, 28, , , 
2021/6/22, 68, 37, 2, , 
2021/6/23, 42, 32, 1, , 
2021/6/24, 51, 22, , , 
2021/6/25, 40, 25, , , 
2021/6/26, 49, 21, , , 
2021/6/27, 43, 22, , , 
2021/6/28, 31, 25, 1, , 
2021/6/29, 29, 22, 1, , 
2021/6/30, 22, 26, 2, , 
2021/7/1, 27, 34, 1, , 
2021/1/5, 19, 33, 6, , 
2021/1/6, 24, 25, 2, , 
2021/1/7, 23, 26, 1, , 
2021/1/8, 16, 24, 5, , 
2021/1/9, 27, 24, 4, , 
2021/1/10, 40, 21, 3, , 
2021/1/11, 38, 26, 2, , 
2021/1/12, 31, 21, 4, , 
2021/1/13, 39, 25, 5, , 
2021/1/14, 36, 29, 4, , 
2021/1/15, 27, 29, 1, , 
2021/1/16, 16, 28, 4, , 
2021/1/17, 44, 32, 6, , 
2021/1/18, 54, 33, 7, , 
2021/1/19, 34, 25, 4, , 
2021/1/20, 29, 18, 5, , 
2021/1/21, 34, 6, 6, , 
2021/1/22, 38, 16, 4, , 
2021/1/23, 36, 8, 5, , 
2021/1/24, 32, 15, 2, , 
2021/1/25, 30, 31, 1, , 
2021/1/26, 31, 30, 4, , 
2021/1/27, 32, 30, 2, , 
2021/1/28, 24, 22, 6, , 
2021/1/29, 49, 34, 9, , 
2021/1/30, 47, 35, , , 
2021/1/31, 26, 27, , , 
2021/2/1, 48, 31, 2, , 
2021/2/2, 16, 33, 8, , 
2021/2/3, 27, 39, 5, , 
2021/2/4, 38, 28, 1, , 
2021/2/5, 33, 24, 4, , 
2021/2/6, 20, 32, 3, , 
2021/2/7, 37, 35, 3, , 
2021/2/8, 24, 29, 4, , 
2021/2/9, 38, 12, 5, , 
2021/2/10, 46, 8, 5, , 
2021/2/11, 40, 16, 2, , 
2021/2/12, 27, 18, 2, , 
2021/2/13, 52, 19, 2, , 
2021/2/14, 45, 24, 2, , 
2021/2/15, 28, 25, 1, , 
2021/2/16, 7, , , , 
2021/2/18, 57, 31, 1, , 
2021/2/19, 50, 32, 5, , 
2021/2/20, 48, 37, 8, , 
2021/2/21, 51, 36, 3, , 
2021/2/22, 28, 36, 6, , 
2021/2/23, 23, 38, 3, , 
2021/2/24, 27, 33, 1, , 
2021/2/25, 33, 29, 6, , 
2021/2/26, 32, 12, 5, , 
2021/2/27, 35, 18, 5, , 
2021/2/28, 48, 18, , , 
2021/3/1, 52, 27, , , 
2021/3/2, 16, 35, 2, , 
2021/3/3, 17, 43, 5, , 
2021/3/4, 27, 42, 2, , 
2021/3/5, 37, 37, 1, , 
2021/3/6, 27, 38, , , 
2021/3/7, 34, 39, 3, , 
2021/3/8, 34, 38, 5, , 
2021/3/9, 39, 35, 2, , 
2021/3/10, 36, 34, 1, , 
2021/3/11, 27, 29, 1, , 
2021/3/12, 36, 27, 1, , 
2021/3/13, 32, 24, , , 
2021/3/14, 26, 33, 1, , 
2021/3/15, 40, 42, 2, , 
2021/3/16, 41, 24, 2, , 
2021/3/17, 59, 38, , , 
2021/3/18, 70, 34, , , 
2021/3/19, 21, 38, 1, , 
2021/3/20, 16, 41, 2, , 
2021/3/21, 35, 41, 2, , 
2021/3/22, 41, 33, 3, , 
2021/3/23, 31, 38, 2, , 
2021/3/24, 58, 30, 5, , 
2021/3/25, 47, 32, , , 
2021/3/26, 25, 48, 7, , 
2021/3/27, 28, 34, 2, , 
2021/3/28, 74, 39, 2, , 
2021/3/29, 13, 41, 4, , 
2021/3/30, 19, 28, 1, , 
2021/3/31, 33, 37, 1, , 
2021/4/1, 35, 42, 4, , 
2020/11/4, 25, 39, 6, , 
2020/11/5, 29, 38, 5, , 
2020/11/6, 29, 34, 6, , 
2020/11/7, 37, 33, 4, , 
2020/11/8, 35, 35, 3, , 
2020/11/9, 30, 28, 1, , 
2020/11/10, 17, 28, 2, , 
2020/11/11, 19, 25, 3, , 
2020/11/12, 17, 30, 6, , 
2020/11/13, 37, 34, 5, , 
2020/11/14, 46, 25, 4, , 
2020/11/15, 26, 21, 1, , 
2020/11/16, 21, 31, 5, , 
2020/11/17, 25, 31, 6, , 
2020/11/18, 30, 31, 9, , 
2020/11/19, 34, 37, 6, , 
2020/11/20, 30, 33, 2, , 
2020/11/21, 31, 29, 3, , 
2020/11/22, 22, 25, 1, , 
2020/11/23, 21, 24, 1, , 
2020/11/24, 32, 18, 3, , 
2020/11/25, 38, 25, 2, , 
2020/11/26, 27, 29, 4, , 
2020/11/27, 36, 26, 4, , 
2020/11/28, 46, 23, 3, , 
2020/11/29, 35, 18, 1, , 
2020/11/30, 10, 23, , , 
2020/12/1, 23, 26, 1, , 
2020/12/2, 18, 30, 5, , 
2020/12/3, 22, 25, 4, , 
2020/12/4, 15, 21, , , 
2020/12/5, 34, 27, 6, , 
2020/12/6, 48, 16, 6, , 
2020/12/7, 24, 27, 1, , 
2020/12/8, 29, 29, 5, , 
2020/12/9, 17, 35, 3, , 
2020/12/10, 20, 37, 4, , 
2020/12/11, 25, 33, 7, , 
2020/12/12, 33, 22, 5, , 
2020/12/13, 27, 22, 3, , 
2020/12/14, 41, 16, 2, , 
2020/12/15, 27, 18, 5, , 
2020/12/16, 46, 19, 9, , 
2020/12/17, 28, 22, 4, , 
2020/12/18, 37, 22, 9, , 
2020/12/19, 34, 24, 7, , 
2020/12/20, 22, 23, 4, , 
2020/12/21, 30, 27, 2, , 
2020/12/22, 29, 27, 9, , 
2020/12/23, 29, 34, 6, , 
2020/12/24, 24, 28, , , 
2020/12/25, 25, 26, 2, , 
2020/12/26, 37, 28, 2, , 
2020/12/27, 41, 32, 5, , 
2020/12/28, 23, 33, 2, , 
2020/12/29, 21, 28, 3, , 
2020/12/30, 15, 27, , , 
2020/12/31, 21, 22, 1, , 
2021/1/1, 13, 18, , , 
2021/1/2, 18, 27, 1, , 
2021/1/3, 26, 27, 3, , 
2021/1/4, 23, 35, 3, , 
2020/1/2, 40, 11, , , 
2020/1/3, 33, 25, , , 
2020/1/4, 13, 29, , , 
2020/1/5, 10, 36, , , 
2020/1/6, 13, 31, , , 
2020/1/7, 25, 30, , , 
2020/1/8, 16, 36, , , 
2020/1/9, 21, 28, , , 
2020/1/10, 18, 28, , , 
2020/1/11, 29, 23, , , 
2020/1/12, 18, 23, , , 
2020/1/13, 22, 12, , , 
2020/1/14, 29, 7, , , 
2020/1/15, 39, 18, , , 
2020/1/16, 35, 9, , , 
2020/1/17, 19, 1, , , 
2020/1/18, 13, 26, , , 
2020/1/19, 15, 30, , , 
2020/1/20, 8, 30, , , 
2020/1/21, 15, 33, , , 
2020/1/22, 18, 23, , , 
2020/1/23, 9, 21, , , 
2020/1/24, 20, 27, , , 
2020/1/25, 18, 30, , , 
2020/1/26, 19, 29, , , 
2020/1/27, 18, 27, , , 
2020/1/28, 29, 26, , , 
2020/1/29, 21, 28, , , 
2020/1/30, 9, 17, , , 
2020/1/31, 15, 24, , , 
2020/2/1, 20, 31, , , 
2020/2/2, 14, 36, , , 
2020/2/3, 14, 29, , , 
2020/2/4, 25, 21, , , 
2020/2/5, 22, 22, , , 
2020/2/6, 8, 30, , , 
2020/2/7, 10, 32, , , 
