date, pm25, o3, no2, so2, co
2023/3/27, 22, , , , 
2023/3/28, 26, , , , 
2023/3/29, 20, , , , 
2023/3/30, 31, , , , 
2023/3/31, 30, , , , 
2023/4/1, 21, , , , 
2022/10/2, 57, , , , 
2022/10/3, 73, , , , 
2022/10/4, 90, , , , 
2022/10/5, 63, , , , 
2022/10/6, 67, , , , 
2022/10/7, 97, , , , 
2022/10/8, 95, , , , 
2022/10/9, 97, , , , 
2022/10/10, 108, , , , 
2022/10/11, 88, , , , 
2022/10/12, 37, , , , 
2022/10/13, 48, , , , 
2022/10/14, 104, , , , 
2022/10/15, 109, , , , 
2022/10/16, 143, , , , 
2022/10/17, 94, , , , 
2022/10/18, 67, , , , 
2022/10/19, 113, , , , 
2022/10/20, 178, , , , 
2022/10/21, 190, , , , 
2022/10/22, 34, , , , 
2022/10/23, 27, , , , 
2022/10/24, 39, , , , 
2022/10/25, 28, , , , 
2022/10/26, 23, , , , 
2022/10/27, 25, , , , 
2022/10/28, 28, , , , 
2022/10/29, 36, , , , 
2022/10/30, 50, , , , 
2022/10/31, 31, , , , 
2022/11/1, 23, , , , 
2022/11/2, 32, , , , 
2022/11/3, 28, , , , 
2022/11/4, 43, , , , 
2022/11/5, 23, , , , 
2022/11/6, 22, , , , 
2022/11/7, 21, , , , 
2022/11/8, 24, , , , 
2022/11/9, 30, , , , 
2022/11/10, 44, , , , 
2022/11/11, 59, , , , 
2022/11/12, 50, , , , 
2022/11/13, 54, , , , 
2022/11/14, 61, , , , 
2022/11/15, 53, , , , 
2022/11/16, 51, , , , 
2022/11/17, 61, , , , 
2022/11/18, 52, , , , 
2022/11/19, 47, , , , 
2022/11/20, 60, , , , 
2022/11/21, 68, , , , 
2022/11/22, 68, , , , 
2022/11/23, 55, , , , 
2022/11/24, 35, , , , 
2022/11/25, 50, , , , 
2022/11/26, 36, , , , 
2022/11/27, 37, , , , 
2022/11/28, 24, , , , 
2022/11/29, 26, , , , 
2022/11/30, 33, , , , 
2022/12/1, 31, , , , 
2022/12/2, 35, , , , 
2022/12/3, 39, , , , 
2022/12/4, 36, , , , 
2022/12/5, 37, , , , 
2022/12/6, 45, , , , 
2022/12/7, 42, , , , 
2022/12/8, 30, , , , 
2022/12/9, 27, , , , 
2022/12/10, 25, , , , 
2022/12/11, 23, , , , 
2022/12/12, 42, , , , 
2022/12/13, 32, , , , 
2022/12/14, 44, , , , 
2022/12/15, 41, , , , 
2022/12/16, 40, , , , 
2022/12/17, 54, , , , 
2022/12/18, 60, , , , 
2022/12/19, 24, , , , 
2022/12/20, 36, , , , 
2022/12/21, 34, , , , 
2022/12/22, 26, , , , 
2022/12/23, 24, , , , 
2022/12/24, 38, , , , 
2022/12/25, 34, , , , 
2022/12/26, 36, , , , 
2022/12/27, 36, , , , 
2022/12/28, 22, , , , 
2022/12/29, 24, , , , 
2022/12/30, 34, , , , 
2022/12/31, 28, , , , 
2023/1/1, 30, , , , 
2023/1/2, 65, , , , 
2022/7/2, 31, , , , 
2022/7/3, 38, , , , 
2022/7/4, 39, , , , 
2022/7/5, 39, , , , 
2022/7/6, 52, , , , 
2022/7/7, 37, , , , 
2022/7/8, 21, , , , 
2022/7/9, 23, , , , 
2022/7/10, 24, , , , 
2022/7/11, 29, , , , 
2022/7/12, 33, , , , 
2022/7/13, 31, , , , 
2022/7/14, 29, , , , 
2022/7/15, 33, , , , 
2022/7/16, 22, , , , 
2022/7/17, 21, , , , 
2022/7/18, 24, , , , 
2022/7/19, 29, , , , 
2022/7/20, 40, , , , 
2022/7/21, 33, , , , 
2022/7/22, 33, , , , 
2022/7/23, 24, , , , 
2022/7/24, 32, , , , 
2022/7/25, 42, , , , 
2022/7/26, 43, , , , 
2022/7/27, 53, , , , 
2022/7/28, 48, , , , 
2022/7/29, 48, , , , 
2022/7/30, 58, , , , 
2022/7/31, 63, , , , 
2022/8/1, 61, , , , 
2022/8/2, 30, , , , 
2022/8/3, 30, , , , 
2022/8/4, 30, , , , 
2022/8/5, 24, , , , 
2022/8/6, 30, , , , 
2022/8/7, 33, , , , 
2022/8/8, 38, , , , 
2022/8/9, 42, , , , 
2022/8/10, 41, , , , 
2022/8/11, 32, , , , 
2022/8/12, 35, , , , 
2022/8/13, 34, , , , 
2022/8/14, 23, , , , 
2022/8/15, 26, , , , 
2022/8/16, 34, , , , 
2022/8/17, 29, , , , 
2022/8/18, 34, , , , 
2022/8/19, 55, , , , 
2022/8/20, 38, , , , 
2022/8/21, 23, , , , 
2022/8/22, 28, , , , 
2022/8/23, 33, , , , 
2022/8/24, 35, , , , 
2022/8/25, 45, , , , 
2022/8/26, 50, , , , 
2022/8/27, 22, , , , 
2022/8/28, 28, , , , 
2022/8/29, 34, , , , 
2022/8/30, 34, , , , 
2022/8/31, 44, , , , 
2022/9/1, 46, , , , 
2022/9/2, 37, , , , 
2022/9/3, 48, , , , 
2022/9/4, 23, , , , 
2022/9/5, 27, , , , 
2022/9/6, 24, , , , 
2022/9/7, 35, , , , 
2022/9/8, 31, , , , 
2022/9/9, 32, , , , 
2022/9/10, 44, , , , 
2022/9/11, 120, , , , 
2022/9/12, 104, , , , 
2022/9/13, 71, , , , 
2022/9/14, 61, , , , 
2022/9/15, 62, , , , 
2022/9/16, 55, , , , 
2022/9/17, 31, , , , 
2022/9/18, 26, , , , 
2022/9/19, 27, , , , 
2022/9/20, 41, , , , 
2022/9/21, 46, , , , 
2022/9/22, 75, , , , 
2022/9/23, 36, , , , 
2022/9/24, 28, , , , 
2022/9/25, 37, , , , 
2022/9/26, 46, , , , 
2022/9/27, 66, , , , 
2022/9/28, 75, , , , 
2022/9/29, 38, , , , 
2022/9/30, 37, , , , 
2022/10/1, 36, , , , 
2022/4/2, 22, , , , 
2022/4/3, 23, , , , 
2022/4/4, 28, , , , 
2022/4/5, 23, , , , 
2022/4/6, 27, , , , 
2022/4/7, 31, , , , 
2022/4/8, 39, , , , 
2022/4/9, 19, , , , 
2022/4/10, 20, , , , 
2022/4/11, 18, , , , 
2022/4/12, 22, , , , 
2022/4/13, 23, , , , 
2022/4/14, 29, , , , 
2022/4/15, 39, , , , 
2022/4/16, 25, , , , 
2022/4/17, 22, , , , 
2022/4/18, 21, , , , 
2022/4/19, 28, , , , 
2022/4/20, 19, , , , 
2022/4/21, 29, , , , 
2022/4/22, 27, , , , 
2022/4/23, 36, , , , 
2022/4/24, 34, , , , 
2022/4/25, 36, , , , 
2022/4/26, 26, , , , 
2022/4/27, 22, , , , 
2022/4/28, 23, , , , 
2022/4/29, 29, , , , 
2022/4/30, 24, , , , 
2022/5/1, 26, , , , 
2022/5/2, 36, , , , 
2022/5/3, 25, , , , 
2022/5/4, 23, , , , 
2022/5/5, 36, , , , 
2022/5/6, 24, , , , 
2022/5/7, 28, , , , 
2022/5/8, 23, , , , 
2022/5/9, 19, , , , 
2022/5/10, 20, , , , 
2022/5/11, 22, , , , 
2022/5/12, 22, , , , 
2022/5/13, 20, , , , 
2022/5/14, 22, , , , 
2022/5/15, 25, , , , 
2022/5/16, 26, , , , 
2022/5/17, 19, , , , 
2022/5/18, 28, , , , 
2022/5/19, 26, , , , 
2022/5/20, 22, , , , 
2022/5/21, 30, , , , 
2022/5/22, 32, , , , 
2022/5/23, 31, , , , 
2022/5/24, 29, , , , 
2022/5/25, 23, , , , 
2022/5/26, 23, , , , 
2022/5/27, 30, , , , 
2022/5/28, 21, , , , 
2022/5/29, 26, , , , 
2022/5/30, 25, , , , 
2022/5/31, 22, , , , 
2022/6/1, 34, , , , 
2022/6/2, 40, , , , 
2022/6/3, 44, , , , 
2022/6/4, 27, , , , 
2022/6/5, 28, , , , 
2022/6/6, 20, , , , 
2022/6/7, 21, , , , 
2022/6/8, 28, , , , 
2022/6/9, 22, , , , 
2022/6/10, 26, , , , 
2022/6/11, 18, , , , 
2022/6/12, 19, , , , 
2022/6/13, 21, , , , 
2022/6/14, 21, , , , 
2022/6/15, 26, , , , 
2022/6/16, 34, , , , 
2022/6/17, 36, , , , 
2022/6/18, 33, , , , 
2022/6/19, 24, , , , 
2022/6/20, 21, , , , 
2022/6/21, 25, , , , 
2022/6/22, 39, , , , 
2022/6/23, 30, , , , 
2022/6/24, 25, , , , 
2022/6/25, 27, , , , 
2022/6/26, 33, , , , 
2022/6/27, 40, , , , 
2022/6/28, 45, , , , 
2022/6/29, 25, , , , 
2022/6/30, 20, , , , 
2022/7/1, 32, , , , 
2022/1/4, 20, , , , 
2022/1/5, 22, , , , 
2022/1/6, 29, , , , 
2022/1/7, 23, , , , 
2022/1/8, 19, , , , 
2022/1/9, 26, , , , 
2022/1/10, 49, , , , 
2022/1/11, 56, , , , 
2022/1/12, 28, , , , 
2022/1/13, 30, , , , 
2022/1/14, 35, , , , 
2022/1/15, 48, , , , 
2022/1/16, 65, , , , 
2022/1/17, 50, , , , 
2022/1/18, 53, , , , 
2022/1/19, 27, , , , 
2022/1/20, 34, , , , 
2022/1/21, 18, , , , 
2022/1/22, 36, , , , 
2022/1/23, 42, , , , 
2022/1/24, 52, , , , 
2022/1/25, 54, , , , 
2022/1/26, 55, , , , 
2022/1/27, 53, , , , 
2022/1/28, 71, , , , 
2022/1/29, 59, , , , 
2022/1/30, 45, , , , 
2022/1/31, 44, , , , 
2022/2/1, 20, , , , 
2022/2/2, 25, , , , 
2022/2/3, 28, , , , 
2022/2/4, 21, , , , 
2022/2/5, 25, , , , 
2022/2/6, 27, , , , 
2022/2/7, 47, , , , 
2022/2/8, 31, , , , 
2022/2/9, 29, , , , 
2022/2/10, 49, , , , 
2022/2/11, 41, , , , 
2022/2/12, 38, , , , 
2022/2/13, 40, , , , 
2022/2/14, 55, , , , 
2022/2/15, 27, , , , 
2022/2/16, 35, , , , 
2022/2/17, 37, , , , 
2022/2/18, 31, , , , 
2022/2/19, 40, , , , 
2022/2/20, 25, , , , 
2022/2/21, 17, , , , 
2022/2/22, 24, , , , 
2022/2/23, 26, , , , 
2022/2/24, 32, , , , 
2022/2/25, 41, , , , 
2022/2/26, 47, , , , 
2022/2/27, 39, , , , 
2022/2/28, 25, , , , 
2022/3/1, 18, , , , 
2022/3/2, 19, , , , 
2022/3/3, 32, , , , 
2022/3/4, 19, , , , 
2022/3/5, 26, , , , 
2022/3/6, 36, , , , 
2022/3/7, 55, , , , 
2022/3/8, 49, , , , 
2022/3/9, 42, , , , 
2022/3/10, 35, , , , 
2022/3/11, 34, , , , 
2022/3/12, 39, , , , 
2022/3/13, 34, , , , 
2022/3/14, 22, , , , 
2022/3/15, 22, , , , 
2022/3/16, 23, , , , 
2022/3/17, 22, , , , 
2022/3/18, 27, , , , 
2022/3/19, 24, , , , 
2022/3/20, 25, , , , 
2022/3/21, 20, , , , 
2022/3/22, 24, , , , 
2022/3/23, 28, , , , 
2022/3/24, 26, , , , 
2022/3/25, 31, , , , 
2022/3/26, 36, , , , 
2022/3/27, 39, , , , 
2022/3/28, 38, , , , 
2022/3/29, 31, , , , 
2022/3/30, 36, , , , 
2022/3/31, 21, , , , 
2022/4/1, 24, , , , 
2021/10/2, 32, , , , 
2021/10/3, 36, , , , 
2021/10/4, 30, , , , 
2021/10/5, 32, , , , 
2021/10/6, 32, , , , 
2021/10/7, 22, , , , 
2021/10/8, 30, , , , 
2021/10/9, 48, , , , 
2021/10/10, 40, , , , 
2021/10/11, 24, , , , 
2021/10/12, 30, , , , 
2021/10/13, 32, , , , 
2021/10/14, 31, , , , 
2021/10/15, 27, , , , 
2021/10/16, 28, , , , 
2021/10/17, 34, , , , 
2021/10/18, 29, , , , 
2021/10/19, 25, , , , 
2021/10/20, 37, , , , 
2021/10/21, 34, , , , 
2021/10/22, 32, , , , 
2021/10/23, 28, , , , 
2021/10/24, 33, , , , 
2021/10/25, 24, , , , 
2021/10/26, 19, , , , 
2021/10/27, 20, , , , 
2021/10/28, 28, , , , 
2021/10/29, 19, , , , 
2021/10/30, 23, , , , 
2021/10/31, 26, , , , 
2021/11/1, 42, , , , 
2021/11/2, 54, , , , 
2021/11/3, 43, , , , 
2021/11/4, 37, , , , 
2021/11/5, 27, , , , 
2021/11/6, 27, , , , 
2021/11/7, 18, , , , 
2021/11/8, 19, , , , 
2021/11/9, 22, , , , 
2021/11/10, 20, , , , 
2021/11/11, 28, , , , 
2021/11/12, 28, , , , 
2021/11/13, 20, , , , 
2021/11/14, 33, , , , 
2021/11/15, 15, , , , 
2021/11/16, 16, , , , 
2021/11/17, 28, , , , 
2021/11/18, 35, , , , 
2021/11/19, 36, , , , 
2021/11/20, 25, , , , 
2021/11/21, 43, , , , 
2021/11/22, 59, , , , 
2021/11/23, 48, , , , 
2021/11/24, 29, , , , 
2021/11/25, 36, , , , 
2021/11/26, 36, , , , 
2021/11/27, 21, , , , 
2021/11/28, 37, , , , 
2021/11/29, 16, , , , 
2021/11/30, 22, , , , 
2021/12/1, 18, , , , 
2021/12/2, 19, , , , 
2021/12/3, 24, , , , 
2021/12/4, 29, , , , 
2021/12/5, 34, , , , 
2021/12/6, 31, , , , 
2021/12/7, 43, , , , 
2021/12/8, 36, , , , 
2021/12/9, 19, , , , 
2021/12/10, 23, , , , 
2021/12/11, 20, , , , 
2021/12/12, 17, , , , 
2021/12/13, 23, , , , 
2021/12/14, 26, , , , 
2021/12/15, 20, , , , 
2021/12/16, 24, , , , 
2021/12/17, 26, , , , 
2021/12/18, 31, , , , 
2021/12/19, 20, , , , 
2021/12/20, 26, , , , 
2021/12/21, 26, , , , 
2021/12/22, 40, , , , 
2021/12/23, 22, , , , 
2021/12/24, 16, , , , 
2021/12/25, 18, , , , 
2021/12/26, 18, , , , 
2021/12/27, 19, , , , 
2021/12/28, 28, , , , 
2021/12/29, 30, , , , 
2021/12/30, 28, , , , 
2021/12/31, 25, , , , 
2022/1/1, 38, , , , 
2022/1/2, 53, , , , 
2022/1/3, 33, , , , 
2021/7/2, 29, , , , 
2021/7/3, 45, , , , 
2021/7/4, 46, , , , 
2021/7/5, 46, , , , 
2021/7/6, 38, , , , 
2021/7/7, 37, , , , 
2021/7/8, 24, , , , 
2021/7/9, 27, , , , 
2021/7/10, 32, , , , 
2021/7/11, 35, , , , 
2021/7/12, 28, , , , 
2021/7/13, 31, , , , 
2021/7/14, 37, , , , 
2021/7/15, 39, , , , 
2021/7/16, 28, , , , 
2021/7/17, 19, , , , 
2021/7/18, 22, , , , 
2021/7/19, 24, , , , 
2021/7/20, 25, , , , 
2021/7/21, 21, , , , 
2021/7/22, 26, , , , 
2021/7/23, 24, , , , 
2021/7/24, 25, , , , 
2021/7/25, 22, , , , 
2021/7/26, 29, , , , 
2021/7/27, 23, , , , 
2021/7/28, 27, , , , 
2021/7/29, 32, , , , 
2021/7/30, 30, , , , 
2021/7/31, 36, , , , 
2021/8/1, 32, , , , 
2021/8/2, 34, , , , 
2021/8/3, 44, , , , 
2021/8/4, 43, , , , 
2021/8/5, 33, , , , 
2021/8/6, 24, , , , 
2021/8/7, 19, , , , 
2021/8/8, 20, , , , 
2021/8/9, 26, , , , 
2021/8/10, 30, , , , 
2021/8/11, 31, , , , 
2021/8/12, 32, , , , 
2021/8/13, 62, , , , 
2021/8/14, 125, , , , 
2021/8/15, 46, , , , 
2021/8/16, 43, , , , 
2021/8/17, 33, , , , 
2021/8/18, 30, , , , 
2021/8/19, 37, , , , 
2021/8/20, 40, , , , 
2021/8/21, 22, , , , 
2021/8/22, 23, , , , 
2021/8/23, 36, , , , 
2021/8/24, 39, , , , 
2021/8/25, 44, , , , 
2021/8/26, 43, , , , 
2021/8/27, 25, , , , 
2021/8/28, 23, , , , 
2021/8/29, 29, , , , 
2021/8/30, 26, , , , 
2021/8/31, 31, , , , 
2021/9/1, 26, , , , 
2021/9/2, 29, , , , 
2021/9/3, 34, , , , 
2021/9/4, 35, , , , 
2021/9/5, 31, , , , 
2021/9/6, 25, , , , 
2021/9/7, 26, , , , 
2021/9/8, 37, , , , 
2021/9/9, 31, , , , 
2021/9/10, 29, , , , 
2021/9/11, 18, , , , 
2021/9/12, 23, , , , 
2021/9/13, 27, , , , 
2021/9/14, 26, , , , 
2021/9/15, 28, , , , 
2021/9/16, 26, , , , 
2021/9/17, 28, , , , 
2021/9/18, 35, , , , 
2021/9/19, 20, , , , 
2021/9/20, 20, , , , 
2021/9/21, 26, , , , 
2021/9/22, 34, , , , 
2021/9/23, 37, , , , 
2021/9/24, 41, , , , 
2021/9/25, 42, , , , 
2021/9/26, 45, , , , 
2021/9/27, 29, , , , 
2021/9/28, 22, , , , 
2021/9/29, 20, , , , 
2021/9/30, 23, , , , 
2021/10/1, 21, , , , 
2021/4/2, 47, , , , 
2021/4/3, 32, , , , 
2021/4/4, 33, , , , 
2021/4/5, 20, , , , 
2021/4/6, 31, , , , 
2021/4/7, 32, , , , 
2021/4/8, 22, , , , 
2021/4/9, 19, , , , 
2021/4/10, 23, , , , 
2021/4/11, 20, , , , 
2021/4/12, 26, , , , 
2021/4/13, 29, , , , 
2021/4/14, 27, , , , 
2021/4/15, 31, , , , 
2021/4/16, 37, , , , 
2021/4/17, 40, , , , 
2021/4/18, 44, , , , 
2021/4/19, 48, , , , 
2021/4/20, 36, , , , 
2021/4/21, 38, , , , 
2021/4/22, 41, , , , 
2021/4/23, 34, , , , 
2021/4/24, 34, , , , 
2021/4/25, 26, , , , 
2021/4/26, 20, , , , 
2021/4/27, 21, , , , 
2021/4/28, 23, , , , 
2021/4/29, 27, , , , 
2021/4/30, 33, , , , 
2021/5/1, 20, , , , 
2021/5/2, 24, , , , 
2021/5/3, 24, , , , 
2021/5/4, 23, , , , 
2021/5/5, 27, , , , 
2021/5/6, 33, , , , 
2021/5/7, 26, , , , 
2021/5/8, 20, , , , 
2021/5/9, 24, , , , 
2021/5/10, 24, , , , 
2021/5/11, 25, , , , 
2021/5/12, 26, , , , 
2021/5/13, 24, , , , 
2021/5/14, 30, , , , 
2021/5/15, 27, , , , 
2021/5/16, 34, , , , 
2021/5/17, 36, , , , 
2021/5/18, 20, , , , 
2021/5/19, 19, , , , 
2021/5/20, 21, , , , 
2021/5/21, 27, , , , 
2021/5/22, 32, , , , 
2021/5/23, 38, , , , 
2021/5/24, 21, , , , 
2021/5/25, 19, , , , 
2021/5/26, 18, , , , 
2021/5/27, 22, , , , 
2021/5/28, 19, , , , 
2021/5/29, 21, , , , 
2021/5/30, 27, , , , 
2021/5/31, 34, , , , 
2021/6/1, 37, , , , 
2021/6/2, 33, , , , 
2021/6/3, 34, , , , 
2021/6/4, 25, , , , 
2021/6/5, 23, , , , 
2021/6/6, 18, , , , 
2021/6/7, 21, , , , 
2021/6/8, 20, , , , 
2021/6/9, 23, , , , 
2021/6/10, 19, , , , 
2021/6/11, 19, , , , 
2021/6/12, 23, , , , 
2021/6/13, 26, , , , 
2021/6/14, 26, , , , 
2021/6/15, 23, , , , 
2021/6/16, 20, , , , 
2021/6/17, 23, , , , 
2021/6/18, 24, , , , 
2021/6/19, 23, , , , 
2021/6/20, 27, , , , 
2021/6/21, 26, , , , 
2021/6/22, 30, , , , 
2021/6/23, 28, , , , 
2021/6/24, 22, , , , 
2021/6/25, 27, , , , 
2021/6/26, 34, , , , 
2021/6/27, 50, , , , 
2021/6/28, 64, , , , 
2021/6/29, 86, , , , 
2021/6/30, 39, , , , 
2021/7/1, 40, , , , 
2021/1/5, 24, , , , 
2021/1/6, 27, , , , 
2021/1/7, 28, , , , 
2021/1/8, 50, , , , 
2021/1/9, 31, , , , 
2021/1/10, 50, , , , 
2021/1/11, 42, , , , 
2021/1/12, 29, , , , 
2021/1/13, 25, , , , 
2021/1/14, 28, , , , 
2021/1/15, 47, , , , 
2021/1/16, 44, , , , 
2021/1/17, 53, , , , 
2021/1/18, 56, , , , 
2021/1/19, 48, , , , 
2021/1/20, 67, , , , 
2021/1/21, 63, , , , 
2021/1/22, 52, , , , 
2021/1/23, 27, , , , 
2021/1/24, 58, , , , 
2021/1/25, 41, , , , 
2021/1/26, 30, , , , 
2021/1/27, 38, , , , 
2021/1/28, 27, , , , 
2021/1/29, 34, , , , 
2021/1/30, 55, , , , 
2021/1/31, 36, , , , 
2021/2/1, 35, , , , 
2021/2/2, 39, , , , 
2021/2/3, 18, , , , 
2021/2/4, 24, , , , 
2021/2/5, 21, , , , 
2021/2/6, 18, , , , 
2021/2/7, 21, , , , 
2021/2/8, 22, , , , 
2021/2/9, 28, , , , 
2021/2/10, 32, , , , 
2021/2/11, 48, , , , 
2021/2/12, 32, , , , 
2021/2/13, 25, , , , 
2021/2/14, 27, , , , 
2021/2/15, 25, , , , 
2021/2/16, 25, , , , 
2021/2/17, 31, , , , 
2021/2/18, 30, , , , 
2021/2/19, 32, , , , 
2021/2/20, 20, , , , 
2021/2/21, 20, , , , 
2021/2/22, 17, , , , 
2021/2/23, 17, , , , 
2021/2/24, 23, , , , 
2021/2/25, 41, , , , 
2021/2/26, 25, , , , 
2021/2/27, 23, , , , 
2021/2/28, 33, , , , 
2021/3/1, 27, , , , 
2021/3/2, 37, , , , 
2021/3/3, 32, , , , 
2021/3/4, 48, , , , 
2021/3/5, 47, , , , 
2021/3/6, 31, , , , 
2021/3/7, 23, , , , 
2021/3/8, 26, , , , 
2021/3/9, 39, , , , 
2021/3/10, 35, , , , 
2021/3/11, 37, , , , 
2021/3/12, 43, , , , 
2021/3/13, 47, , , , 
2021/3/14, 51, , , , 
2021/3/15, 41, , , , 
2021/3/16, 23, , , , 
2021/3/17, 40, , , , 
2021/3/18, 52, , , , 
2021/3/19, 43, , , , 
2021/3/20, 25, , , , 
2021/3/21, 19, , , , 
2021/3/22, 22, , , , 
2021/3/23, 21, , , , 
2021/3/24, 36, , , , 
2021/3/25, 20, , , , 
2021/3/26, 26, , , , 
2021/3/27, 33, , , , 
2021/3/28, 40, , , , 
2021/3/29, 25, , , , 
2021/3/30, 29, , , , 
2021/3/31, 37, , , , 
2021/4/1, 42, , , , 
2020/10/2, 67, , , , 
2020/10/3, 69, , , , 
2020/10/4, 62, , , , 
2020/10/5, 48, , , , 
2020/10/6, 54, , , , 
2020/10/7, 60, , , , 
2020/10/8, 61, , , , 
2020/10/9, 30, , , , 
2020/10/10, 30, , , , 
2020/10/11, 19, , , , 
2020/10/12, 22, , , , 
2020/10/13, 26, , , , 
2020/10/14, 28, , , , 
2020/10/15, 22, , , , 
2020/10/16, 34, , , , 
2020/10/17, 27, , , , 
2020/10/18, 32, , , , 
2020/10/19, 23, , , , 
2020/10/20, 20, , , , 
2020/10/21, 34, , , , 
2020/10/22, 40, , , , 
2020/10/23, 45, , , , 
2020/10/24, 39, , , , 
2020/10/25, 28, , , , 
2020/10/26, 43, , , , 
2020/10/27, 46, , , , 
2020/10/28, 48, , , , 
2020/10/29, 40, , , , 
2020/10/30, 38, , , , 
2020/10/31, 29, , , , 
2020/11/1, 41, , , , 
2020/11/2, 50, , , , 
2020/11/3, 56, , , , 
2020/11/4, 53, , , , 
2020/11/5, 23, , , , 
2020/11/6, 29, , , , 
2020/11/7, 30, , , , 
2020/11/8, 43, , , , 
2020/11/9, 33, , , , 
2020/11/10, 46, , , , 
2020/11/11, 30, , , , 
2020/11/12, 48, , , , 
2020/11/13, 34, , , , 
2020/11/14, 19, , , , 
2020/11/15, 23, , , , 
2020/11/16, 23, , , , 
2020/11/17, 33, , , , 
2020/11/18, 38, , , , 
2020/11/19, 25, , , , 
2020/11/20, 28, , , , 
2020/11/21, 30, , , , 
2020/11/22, 45, , , , 
2020/11/23, 57, , , , 
2020/11/24, 35, , , , 
2020/11/25, 25, , , , 
2020/11/26, 28, , , , 
2020/11/27, 34, , , , 
2020/11/28, 25, , , , 
2020/11/29, 35, , , , 
2020/11/30, 53, , , , 
2020/12/1, 37, , , , 
2020/12/2, 41, , , , 
2020/12/3, 52, , , , 
2020/12/4, 58, , , , 
2020/12/5, 64, , , , 
2020/12/6, 61, , , , 
2020/12/7, 42, , , , 
2020/12/8, 43, , , , 
2020/12/9, 26, , , , 
2020/12/10, 26, , , , 
2020/12/11, 44, , , , 
2020/12/12, 40, , , , 
2020/12/13, 49, , , , 
2020/12/14, 34, , , , 
2020/12/15, 31, , , , 
2020/12/16, 28, , , , 
2020/12/17, 24, , , , 
2020/12/18, 23, , , , 
2020/12/19, 22, , , , 
2020/12/20, 26, , , , 
2020/12/21, 30, , , , 
2020/12/22, 28, , , , 
2020/12/23, 43, , , , 
2020/12/24, 46, , , , 
2020/12/25, 65, , , , 
2020/12/26, 60, , , , 
2020/12/27, 25, , , , 
2020/12/28, 38, , , , 
2020/12/29, 46, , , , 
2020/12/30, 50, , , , 
2020/12/31, 32, , , , 
2021/1/1, 24, , , , 
2021/1/2, 38, , , , 
2021/1/3, 18, , , , 
2021/1/4, 19, , , , 
2020/7/2, 21, 27, 2, 1, 
2020/7/3, 36, 23, 3, 1, 
2020/7/4, 29, 26, 7, 4, 
2020/7/5, 37, 25, 4, 1, 
2020/7/6, 50, 25, 2, 1, 
2020/7/7, 27, 17, 3, 1, 
2020/7/8, 19, 23, 6, 1, 
