date, pm25, pm10, o3, no2, so2, co
2023/4/2, 28, 15, 29, 6, , 1
2023/4/3, 24, 30, 27, 13, , 1
2023/4/4, 27, 29, 27, 12, , 1
2023/4/5, 24, 31, 29, 12, , 1
2023/4/6, 24, 17, 34, 6, , 1
2023/4/7, 30, 17, 29, 7, , 1
2023/4/8, 28, 27, 23, 9, , 1
2023/4/9, 36, 21, 30, 11, , 1
2023/4/10, 29, 22, 35, 6, , 1
2023/4/11, 27, 17, 26, 12, , 2
2023/4/12, 39, , , , , 
2023/1/3, 26, 18, 27, 10, , 1
2023/1/4, 29, 9, 25, 8, , 1
2023/1/5, 17, 8, 23, 8, , 1
2023/1/6, 24, 11, 23, 10, , 1
2023/1/7, 24, 11, 20, 7, , 1
2023/1/8, 25, 9, 16, 6, , 1
2023/1/9, 25, 11, 19, 13, , 1
2023/1/10, 29, 19, 17, 12, , 1
2023/1/11, 35, 14, 22, 10, , 1
2023/1/12, 26, 10, 25, 9, , 1
2023/1/13, 22, 15, 26, 7, , 1
2023/1/14, 30, 12, 29, 4, , 1
2023/1/15, 23, 11, 30, 3, , 1
2023/1/16, 23, 13, 25, 8, , 1
2023/1/17, 26, 11, 23, 9, , 1
2023/1/18, 30, 17, 17, 11, , 1
2023/1/19, 32, 12, 15, 9, , 2
2023/1/20, 34, 13, 17, 19, , 2
2023/1/21, 35, 8, 14, 7, , 1
2023/1/22, 26, 14, 20, 7, , 1
2023/1/23, 21, 33, 17, 13, , 2
2023/1/24, 28, 27, 17, 11, , 2
2023/1/25, 35, 16, 15, 10, , 2
2023/1/26, 37, 10, 24, 9, , 2
2023/1/27, 23, 28, 19, 17, , 2
2023/1/28, 33, 14, 23, 13, , 2
2023/1/29, 31, 11, 25, 4, , 1
2023/1/30, 17, 18, 28, 5, , 1
2023/1/31, 28, 14, 31, 9, , 1
2023/2/1, 24, 17, 29, 6, , 1
2023/2/2, 32, 25, 24, 14, , 2
2023/2/3, 32, 11, 23, 7, , 1
2023/2/4, 26, 23, 21, 9, , 1
2023/2/5, 29, 16, 22, 6, , 1
2023/2/6, 24, 12, 15, 14, , 2
2023/2/7, 29, 13, 16, 14, , 2
2023/2/8, 34, 30, 20, 12, , 2
2023/2/9, 43, 29, 26, 12, , 2
2023/2/10, 52, 22, 25, 7, , 1
2023/2/11, 31, 26, 29, 6, , 1
2023/2/12, 43, 15, 28, 5, , 1
2023/2/13, 24, 31, 28, 8, , 1
2023/2/14, 34, 36, 23, 10, , 1
2023/2/15, 34, 20, 16, 9, , 1
2023/2/16, 45, 25, 13, 15, , 3
2023/2/17, 59, 12, 35, 6, , 1
2023/2/18, 25, 24, 33, 5, , 1
2023/2/19, 34, 24, 27, 5, , 1
2023/2/20, 25, 15, 29, 4, , 1
2023/2/21, 27, 36, 29, 10, , 1
2023/2/22, 46, 26, 24, 11, , 1
2023/2/23, 23, 17, 27, 10, , 2
2023/2/24, 40, 11, 26, 11, , 1
2023/2/25, 19, 11, 30, 1, , 1
2023/2/26, 20, 14, 28, 6, , 1
2023/2/27, 26, 34, 13, 19, , 3
2023/2/28, 43, 42, 17, 21, , 3
2023/3/1, 42, 40, 13, 18, , 2
2023/3/2, 39, 52, 12, 24, , 2
2023/3/3, 41, 22, 24, 12, , 2
2023/3/4, 29, 19, 29, 7, , 1
2023/3/5, 21, 22, 28, 9, , 1
2023/3/6, 20, 44, 23, 20, , 2
2023/3/7, 36, 9, 31, 5, , 1
2023/3/8, 18, 40, 24, 19, , 2
2023/3/9, 28, 52, 26, 16, , 2
2023/3/10, 31, 34, 30, 13, , 1
2023/3/11, 33, 24, 29, 5, , 1
2023/3/12, 27, 27, 31, 4, , 1
2023/3/13, 23, 15, 33, 7, , 1
2023/3/14, 28, 22, 29, 8, , 1
2023/3/15, 34, 26, 29, 8, , 1
2023/3/16, 32, 23, 31, 11, , 3
2023/3/17, 25, 26, 27, 9, , 1
2023/3/18, 39, 21, 19, 15, , 3
2023/3/19, 52, 18, 14, 12, , 2
2023/3/20, 46, 9, 20, 10, , 1
2023/3/21, 21, 11, 14, 14, , 2
2023/3/22, 25, 14, 20, 10, , 1
2023/3/23, 30, 19, 29, 9, , 1
2023/3/29, 28, 18, 23, 11, , 1
2023/3/30, 28, 13, 25, 15, , 2
2023/3/31, 27, 15, 24, 12, , 2
2023/4/1, 19, 18, 28, 9, , 1
2022/10/2, 29, 15, 23, 5, , 1
2022/10/3, 28, 20, 17, 8, , 1
2022/10/4, 31, 23, 18, 10, , 1
2022/10/5, 31, 19, 20, 10, , 1
2022/10/6, 35, 30, 23, 6, , 1
2022/10/7, 28, 22, 22, 8, , 1
2022/10/14, 25, 21, 17, 13, , 2
2022/10/15, 29, 14, 19, 8, , 1
2022/10/16, 29, 17, 22, 6, , 1
2022/10/17, 31, 23, 15, 15, , 2
2022/10/18, 34, 18, 25, 8, , 1
2022/10/19, 27, 19, 18, 12, , 2
2022/10/25, 25, 18, 20, 9, 1, 1
2022/10/26, 30, 23, 15, 13, , 1
2022/10/27, 33, 24, 13, 14, , 1
2022/10/28, 37, 29, 7, 14, , 2
2022/10/29, 44, 21, 22, 8, , 2
2022/10/30, 34, 21, 16, 13, , 2
2022/10/31, 40, 30, 13, 16, , 2
2022/11/1, 41, 26, 18, 11, , 1
2022/11/2, 38, 19, 17, 10, , 1
2022/11/3, 28, 18, 18, 7, , 1
2022/11/4, 26, 23, 15, 12, , 1
2022/11/5, 38, 19, 18, 10, , 1
2022/11/6, 29, 13, 20, 5, , 1
2022/11/7, 25, 18, 18, 8, , 1
2022/11/8, 32, 18, 17, 8, , 1
2022/11/9, 28, 24, 21, 9, , 1
2022/11/10, 32, 21, 19, 10, , 1
2022/11/11, 33, 22, 18, 9, , 2
2022/11/12, 28, 25, 18, 8, , 1
2022/11/16, 23, 14, 20, 6, , 1
2022/11/17, 13, 14, 23, 6, , 1
2022/11/18, 17, 14, 20, 10, , 1
2022/11/19, 21, 7, 19, 4, , 1
2022/11/20, 17, 21, 18, 10, , 2
2022/11/21, 26, 12, 13, 13, , 2
2022/11/22, 25, 17, 15, 8, , 1
2022/11/23, 38, 21, 10, 9, , 2
2022/11/24, 60, 20, 6, 12, , 3
2022/11/25, 56, 14, 13, 12, , 2
2022/11/26, 41, 12, 9, 10, , 2
2022/11/27, 31, 10, 16, 7, , 1
2022/11/28, 24, 15, 17, 8, , 1
2022/11/29, 35, 26, 17, 9, , 2
2022/11/30, 46, 22, 11, 12, , 2
2022/12/1, 44, 17, 9, 13, , 2
2022/12/2, 38, 21, 16, 11, , 2
2022/12/3, 28, 14, 16, 9, , 1
2022/12/4, 30, 9, 14, 6, , 2
2022/12/5, 28, 10, 9, 8, , 2
2022/12/6, 18, 19, 13, 12, , 2
2022/12/7, 23, 14, 15, 16, , 2
2022/12/8, 28, 18, 23, 31, , 3
2022/12/9, 37, 10, 21, 13, , 1
2022/12/10, 26, 14, 16, 12, , 2
2022/12/11, 40, 8, 12, 7, , 1
2022/12/12, 23, 11, 10, 12, , 2
2022/12/13, 27, 37, 14, 13, , 2
2022/12/14, 34, 17, 14, 14, , 2
2022/12/15, 35, 17, 14, 19, , 2
2022/12/16, 37, , 11, 25, , 4
2022/12/17, 38, , 9, 23, , 3
2022/12/18, 50, , 18, 9, , 2
2022/12/19, 32, 20, 19, 7, , 2
2022/12/20, 36, 10, 7, 11, , 2
2022/12/21, 33, , 16, 12, , 1
2022/12/22, 26, 4, 17, 12, , 2
2022/12/23, 35, 13, 22, 10, , 1
2022/12/24, 25, 11, 17, 8, , 1
2022/12/25, 23, 10, 16, 5, , 2
2022/12/26, 28, 10, 26, 7, , 1
2022/12/27, 25, 16, 25, 7, , 1
2022/12/28, 29, 9, 23, 7, , 1
2022/12/29, 20, 11, 22, 6, , 1
2022/12/30, 26, 17, 23, 6, , 1
2022/12/31, 31, 22, 21, 7, , 1
2023/1/1, 49, 26, 25, 5, , 1
2023/1/2, 54, 11, 29, 10, , 1
2022/7/2, 34, 19, 35, 5, , 
2022/7/3, 28, 19, 44, 6, , 1
2022/7/4, 37, 15, 26, 6, , 1
2022/7/5, 22, 18, 22, 6, , 
2022/7/6, 25, 19, 27, 5, , 
2022/7/7, 24, 13, 19, 5, , 1
2022/7/8, 24, 19, 26, 5, , 1
2022/7/9, 27, 16, 21, 2, , 1
2022/7/10, 22, 15, 22, 3, , 1
2022/7/11, 24, 15, 21, 6, , 
2022/7/12, 25, 20, 22, 5, , 1
2022/7/13, 32, 23, 38, 5, , 1
2022/7/14, 31, 18, 24, 3, , 
2022/7/15, 22, 19, 24, 4, , 1
2022/7/16, 27, 14, 25, 3, , 1
2022/7/17, 26, 18, 28, 3, , 
2022/7/18, 31, 31, 39, 8, , 1
2022/7/19, 40, 32, 43, 15, , 2
2022/7/20, 53, 31, 47, 19, , 2
2022/7/21, 53, 42, 48, 11, , 1
