date, pm25, pm10, o3, no2, so2, co
2020/8/22, 54, 45, 8, 5, 25, 50
2020/8/23, 58, 47, 13, 3, 24, 49
2020/8/24, 54, 57, 19, 4, 24, 49
2020/8/25, 52, 54, 18, 4, 25, 48
2020/8/26, 38, 46, 17, 4, 23, 41
2020/8/27, 32, 48, 16, 5, 24, 49
2020/8/28, 44, 55, 17, 6, 25, 50
2020/8/29, 47, 53, 16, 3, 25, 48
2020/8/30, 36, 47, 14, 2, 25, 49
2020/8/31, 28, 42, 16, 3, 25, 50
2020/9/1, 36, 47, 19, 3, 25, 18
2020/9/2, 36, 55, 14, 4, 26, 6
2020/9/3, 46, 50, 14, 3, 26, 18
2020/9/4, 39, 52, 21, 3, 25, 27
2020/9/5, 37, 45, 19, 3, 25, 9
2020/9/6, 31, 44, 18, 5, 26, 3
2020/9/7, 52, 53, 19, 4, 27, 8
2020/9/8, 57, 57, 18, 3, 26, 1
2020/9/9, 52, 53, 22, 2, 26, 5
2020/9/10, 40, 46, 22, 3, 25, 9
2020/9/11, 27, 46, 23, 2, 24, 47
2020/9/12, 31, 43, 25, 2, 26, 20
2020/9/13, 33, 48, 21, 2, 25, 36
2020/9/14, 40, 49, 19, 2, 25, 26
2020/9/15, 34, 54, 26, 2, 25, 21
2020/9/16, 34, 49, 22, 3, 24, 2
2020/9/17, 38, 45, 20, 3, 25, 2
2020/9/18, 35, 55, 20, 5, 25, 3
2020/9/19, 46, 50, 22, 2, 24, 
2020/9/20, 35, 40, 25, 3, 24, 
2020/9/21, 19, 31, 21, 3, 24, 
2020/9/22, 22, 43, 22, 4, 24, 
2020/9/23, 29, 55, 17, 6, 24, 7
2020/9/24, 41, 55, 15, 8, 25, 54
2020/9/25, 64, 60, 16, 9, 26, 49
2020/9/26, 82, 49, 19, 8, 26, 11
2020/9/27, 71, 52, 18, 5, 26, 27
2020/9/28, 50, 51, 16, 8, 25, 2
2020/9/29, 58, 61, 12, 7, 25, 5
2020/9/30, 68, 45, 15, 6, 24, 2
2020/10/1, 47, 38, 18, 7, 24, 2
2020/4/2, 57, 24, 14, 4, 9, 41
2020/4/3, 42, 24, 18, 7, 8, 41
2020/4/4, 44, 52, 12, 8, 8, 43
2020/4/5, 75, 21, 20, 2, 8, 41
2020/4/6, 51, 25, 30, 3, 8, 40
2020/4/7, 49, 41, 31, 3, 7, 39
2020/4/8, 46, 49, 30, 3, 8, 40
2020/4/9, 33, 42, 26, 5, 11, 40
2020/4/10, 27, 45, 14, 10, 12, 42
2020/4/11, 45, 66, 30, 9, 12, 45
2020/4/12, 96, 42, 31, 2, 11, 40
2020/4/13, 62, 41, 21, 8, 11, 41
2020/4/14, 54, 47, 31, 9, 14, 43
2020/4/15, 69, 34, 29, 4, 12, 41
2020/4/16, 54, 18, 19, 5, 11, 41
2020/4/17, 25, 39, 14, 12, 22, 44
2020/4/18, 53, 47, 21, 9, 35, 44
2020/4/19, 83, 38, 32, 9, 33, 43
2020/4/20, 87, 39, 23, 8, 32, 43
2020/4/21, 74, 42, 22, 5, 32, 43
2020/4/22, 62, 30, 24, 4, 31, 42
2020/4/23, 49, 30, 30, 2, 31, 31
