date, pm10
2022/7/15, 9
2022/7/16, 25
2022/7/17, 5
2022/7/18, 4
2022/7/19, 16
2022/7/20, 4
2022/7/21, 9
2022/7/22, 9
2022/7/23, 11
2022/7/24, 12
2022/7/25, 6
2022/7/26, 13
2022/7/27, 22
2022/7/28, 15
2022/7/29, 12
2022/7/30, 15
2022/7/31, 10
2022/8/1, 6
2022/8/2, 9
2022/8/3, 13
2022/8/4, 27
2022/8/5, 18
2022/8/6, 10
2022/8/7, 10
2022/8/8, 8
2022/8/9, 2
2022/8/10, 9
2022/8/11, 13
2022/8/12, 16
2022/8/13, 3
2022/8/14, 4
2022/8/15, 5
2022/8/16, 13
2022/8/17, 13
2022/8/18, 5
2022/8/19, 5
2022/8/20, 4
2022/8/21, 5
2022/8/22, 7
2022/8/23, 11
2022/8/24, 13
2022/8/25, 10
2022/8/26, 8
2022/8/27, 5
2022/8/28, 7
2022/8/29, 7
2022/8/30, 15
2022/8/31, 20
2022/9/1, 3
2022/9/2, 6
2022/9/3, 9
2022/9/4, 9
2022/9/5, 8
2022/9/6, 12
2022/9/7, 11
2022/9/8, 7
2022/9/9, 6
2022/9/10, 9
2022/9/11, 7
2022/9/12, 4
2022/9/13, 4
2022/9/14, 6
2022/9/15, 13
2022/9/16, 12
2022/9/17, 11
2022/9/18, 12
2022/9/19, 15
2022/9/20, 6
2022/9/21, 9
2022/9/22, 14
2022/9/23, 14
2022/9/24, 12
2022/9/25, 10
2022/9/26, 9
2022/9/27, 17
2022/9/28, 7
2022/9/29, 11
2022/4/2, 74
2022/4/3, 44
2022/4/4, 38
2022/4/5, 28
2022/4/6, 26
2022/4/7, 54
2022/4/8, 43
2022/4/9, 27
2022/4/10, 19
2022/4/11, 26
2022/4/12, 78
2022/4/13, 58
2022/4/14, 62
2022/4/15, 62
2022/4/16, 62
2022/4/17, 32
2022/4/18, 43
2022/4/19, 50
2022/4/20, 44
2022/4/21, 66
2022/4/22, 34
2022/4/23, 40
2022/4/24, 29
2022/4/25, 23
2022/4/26, 26
2022/4/27, 31
2022/4/28, 52
2022/4/29, 30
2022/4/30, 29
2022/5/1, 3
2022/5/2, 3
2022/5/3, 4
2022/5/5, 40
2022/5/6, 26
2022/5/7, 30
2022/5/8, 31
2022/5/9, 24
2022/5/10, 33
2022/5/11, 21
2022/5/12, 27
2022/5/13, 24
2022/5/14, 14
2022/5/15, 9
2022/5/16, 19
2022/5/17, 27
2022/5/18, 23
2022/5/19, 33
2022/5/20, 27
2022/5/21, 27
2022/5/22, 21
2022/5/23, 18
2022/5/24, 34
2022/5/25, 16
2022/5/26, 18
2022/5/27, 22
2022/5/28, 18
2022/5/29, 22
2022/5/30, 16
2022/5/31, 19
2022/6/1, 23
2022/6/2, 20
2022/6/3, 24
2022/6/4, 32
2022/6/5, 23
2022/6/6, 25
2022/6/7, 24
2022/6/8, 15
2022/6/9, 18
2022/6/10, 19
2022/6/11, 13
2022/6/12, 10
2022/6/13, 21
2022/6/14, 41
2022/6/15, 21
2022/6/16, 19
2022/6/17, 17
2022/6/18, 15
2022/6/19, 9
2022/6/20, 9
2022/6/21, 16
2022/6/22, 19
2022/6/23, 25
2022/6/25, 39
2022/6/26, 29
2022/6/27, 12
2022/6/28, 15
2022/6/29, 19
2022/6/30, 46
2022/7/1, 31
2022/1/4, 21
2022/1/5, 16
2022/1/6, 14
2022/1/7, 17
2022/1/8, 18
2022/1/9, 8
2022/1/10, 12
2022/1/11, 11
2022/1/12, 7
2022/1/13, 8
2022/1/14, 4
2022/1/15, 13
2022/1/16, 6
2022/1/17, 5
2022/1/18, 9
2022/1/19, 5
2022/1/20, 2
2022/1/21, 2
2022/1/22, 6
2022/1/23, 7
2022/1/24, 5
2022/1/25, 6
2022/1/26, 3
2022/1/27, 2
2022/1/28, 2
2022/1/29, 2
2022/1/30, 5
2022/1/31, 9
2022/2/1, 8
2022/2/2, 3
2022/2/3, 7
2022/2/4, 5
2022/2/5, 5
2022/2/6, 2
2022/2/7, 7
2022/2/8, 3
2022/2/9, 4
2022/2/10, 7
2022/2/11, 5
2022/2/12, 3
2022/2/13, 6
2022/2/14, 7
2022/2/15, 7
2022/2/16, 1
2022/2/17, 4
2022/2/18, 9
2022/2/19, 4
2022/2/20, 7
2022/2/21, 6
2022/2/22, 2
2022/2/23, 7
2022/2/24, 3
2022/2/25, 6
2022/2/26, 7
2022/2/27, 12
2022/2/28, 9
2022/3/1, 25
2022/3/2, 12
2022/3/3, 17
2022/3/4, 29
2022/3/5, 13
2022/3/6, 3
2022/3/7, 7
2022/3/8, 9
2022/3/9, 6
2022/3/10, 4
2022/3/11, 2
2022/3/12, 3
2022/3/13, 3
2022/3/14, 8
2022/3/15, 79
2022/3/16, 40
2022/3/17, 12
2022/3/18, 15
2022/3/19, 16
2022/3/20, 17
2022/3/21, 14
2022/3/22, 31
2022/3/23, 17
2022/3/24, 33
2022/3/25, 9
2022/3/26, 13
2022/3/27, 37
2022/3/28, 27
2022/3/29, 39
2022/3/30, 57
2022/3/31, 55
2022/4/1, 58
2021/10/2, 25
2021/10/3, 54
2021/10/4, 40
2021/10/5, 47
2021/10/6, 34
2021/11/7, 14
2021/11/8, 3
2021/11/9, 37
2021/11/10, 39
2021/11/11, 45
2021/11/12, 5
2021/11/13, 880
2021/11/14, 9
2021/11/15, 13
2021/11/16, 12
2021/11/17, 10
2021/11/18, 8
2021/11/19, 10
2021/11/20, 16
2021/11/21, 13
2021/11/22, 15
2021/11/23, 11
2021/11/24, 880
2021/11/25, 14
2021/11/26, 8
2021/11/27, 14
2021/11/28, 9
2021/11/29, 7
2021/11/30, 9
2021/12/1, 11
2021/12/2, 4
2021/12/3, 12
2021/12/4, 11
2021/12/5, 7
2021/12/6, 3
2021/12/7, 3
2021/12/8, 3
2021/12/9, 8
2021/12/10, 3
2021/12/11, 3
2021/12/12, 6
2021/12/13, 18
2021/12/14, 19
2021/12/15, 12
2021/12/16, 12
2021/12/17, 6
2021/12/18, 6
2021/12/19, 6
2021/12/20, 5
2021/12/21, 7
2021/12/22, 10
2021/12/23, 6
2021/12/24, 7
2021/12/25, 10
2021/12/26, 6
2021/12/27, 9
2021/12/28, 11
2021/12/29, 15
2021/12/30, 7
2021/12/31, 8
2022/1/1, 2
2022/1/2, 8
2022/1/3, 10
2021/7/2, 20
2021/7/3, 12
2021/7/4, 7
2021/7/5, 11
2021/7/6, 13
2021/7/7, 9
2021/7/8, 14
2021/7/9, 15
2021/7/10, 14
2021/7/11, 13
2021/7/12, 15
2021/7/13, 20
2021/7/14, 10
2021/7/15, 11
2021/7/16, 14
2021/7/17, 23
2021/7/18, 23
2021/7/19, 20
2021/7/20, 22
2021/7/21, 13
2021/7/22, 8
2021/7/23, 11
2021/7/24, 17
2021/7/25, 9
2021/7/26, 8
2021/7/27, 11
2021/7/28, 13
2021/7/29, 12
2021/7/30, 12
2021/7/31, 13
2021/8/1, 13
2021/8/2, 12
2021/8/3, 19
2021/8/4, 14
2021/8/5, 15
2021/8/6, 21
2021/8/7, 11
2021/8/8, 11
2021/8/9, 6
2021/8/11, 9
2021/8/12, 10
2021/8/13, 6
2021/8/14, 12
2021/8/15, 11
2021/8/16, 11
2021/8/17, 17
2021/8/18, 6
2021/8/19, 14
2021/8/20, 26
2021/8/21, 10
2021/8/22, 10
2021/8/23, 9
2021/8/24, 4
2021/8/25, 7
2021/8/26, 9
2021/8/27, 10
2021/8/28, 3
2021/8/30, 15
2021/8/31, 17
2021/9/1, 18
2021/9/2, 18
2021/9/3, 7
2021/9/4, 9
2021/9/5, 8
2021/9/6, 8
2021/9/9, 7
2021/9/10, 12
2021/9/11, 16
2021/9/12, 15
2021/9/13, 12
2021/9/14, 7
2021/9/15, 9
2021/9/16, 7
2021/9/17, 8
2021/9/18, 12
2021/9/19, 13
2021/9/20, 13
2021/9/21, 14
2021/9/22, 22
2021/9/23, 18
2021/9/24, 11
2021/9/25, 9
2021/9/26, 13
2021/9/27, 16
2021/9/28, 37
2021/9/29, 25
2021/9/30, 28
2021/10/1, 23
2021/4/3, 29
2021/4/4, 23
2021/4/5, 9
2021/4/6, 10
2021/4/7, 38
2021/4/8, 63
2021/4/9, 9
2021/4/10, 9
2021/4/11, 12
2021/4/12, 15
2021/4/13, 31
2021/4/14, 18
2021/4/15, 13
2021/4/16, 44
2021/4/17, 47
2021/4/18, 54
2021/4/19, 51
2021/4/20, 72
2021/4/21, 52
2021/4/22, 65
2021/4/23, 81
2021/4/24, 75
2021/4/25, 49
2021/4/26, 44
2021/4/27, 48
2021/4/28, 51
2021/4/29, 39
2021/4/30, 15
2021/5/1, 18
2021/5/2, 44
2021/5/3, 32
2021/5/4, 44
2021/5/5, 48
2021/5/6, 27
2021/5/7, 38
2021/5/8, 25
2021/5/9, 44
2021/5/10, 23
2021/5/11, 37
2021/5/12, 22
2021/5/13, 42
2021/5/14, 40
2021/5/15, 33
2021/5/16, 17
2021/5/17, 15
2021/5/18, 25
2021/5/19, 23
2021/5/23, 28
2021/5/24, 12
2021/5/25, 25
2021/5/26, 41
2021/5/27, 23
2021/6/6, 26
2021/6/7, 16
2021/6/8, 25
2021/6/9, 14
2021/6/10, 12
2021/6/11, 11
2021/6/12, 14
2021/6/13, 14
2021/6/14, 14
2021/6/15, 18
2021/6/16, 19
2021/6/17, 16
2021/6/18, 10
2021/6/19, 15
2021/6/20, 10
2021/6/21, 11
2021/6/22, 11
2021/6/23, 11
2021/6/24, 13
2021/6/29, 15
2021/6/30, 18
2021/7/1, 18
2021/1/5, 6
2021/1/6, 6
2021/1/7, 9
2021/1/8, 6
2021/1/9, 7
2021/1/10, 5
2021/1/11, 10
2021/1/12, 7
2021/1/13, 9
2021/1/14, 7
2021/1/15, 7
2021/1/16, 9
2021/1/17, 6
2021/1/18, 6
2021/1/19, 7
2021/1/20, 6
2021/1/21, 5
2021/1/22, 7
2021/1/23, 5
2021/1/24, 6
2021/1/25, 8
2021/1/26, 6
2021/1/27, 14
2021/1/28, 12
2021/1/29, 2
2021/1/30, 6
2021/1/31, 7
2021/2/1, 9
2021/2/2, 13
2021/2/3, 16
2021/2/4, 5
2021/2/5, 3
2021/2/6, 10
2021/2/7, 9
2021/2/8, 8
2021/2/9, 11
2021/2/10, 7
2021/2/11, 5
2021/2/12, 5
2021/2/13, 8
2021/2/14, 9
2021/2/15, 7
2021/2/16, 7
2021/2/17, 4
2021/2/18, 3
2021/2/19, 4
2021/2/20, 9
2021/2/21, 10
2021/2/22, 9
2021/2/23, 6
2021/2/24, 6
2021/2/25, 4
2021/2/26, 12
2021/2/27, 13
2021/2/28, 2
2021/3/1, 8
2021/3/2, 8
2021/3/3, 5
2021/3/4, 12
2021/3/5, 12
2021/3/6, 5
2021/3/7, 8
2021/3/8, 16
2021/3/9, 30
2021/3/10, 12
2021/3/11, 5
2021/3/15, 6
2021/3/16, 5
2021/3/17, 6
2021/3/18, 14
2021/3/19, 6
2021/3/20, 25
2021/3/21, 15
2021/3/22, 17
2021/3/23, 17
2021/3/24, 16
2021/3/25, 14
2021/3/26, 7
2021/3/27, 8
2021/3/28, 8
2021/3/29, 23
2021/3/30, 8
2021/3/31, 9
2021/4/1, 6
2020/10/2, 13
2020/10/3, 12
2020/10/4, 6
2020/10/5, 11
2020/10/6, 20
2020/10/7, 24
2020/10/8, 17
2020/10/9, 16
2020/10/10, 20
2020/10/11, 23
2020/10/12, 19
2020/10/13, 20
2020/10/14, 23
2020/10/15, 21
2020/10/16, 9
2020/10/17, 19
2020/10/18, 26
2020/10/19, 11
2020/10/20, 17
2020/10/21, 33
2020/10/22, 41
2020/10/23, 42
2020/10/24, 40
2020/10/28, 8
2020/10/29, 10
2020/10/30, 29
2020/10/31, 24
2020/11/1, 46
2020/11/2, 38
2020/11/3, 34
2020/11/4, 50
2020/11/5, 62
2020/11/6, 47
2020/11/7, 6
2020/11/8, 6
2020/11/9, 3
2020/11/10, 9
2020/11/11, 7
2020/11/12, 7
2020/11/13, 6
2020/11/14, 10
2020/11/15, 7
2020/11/16, 8
2020/11/17, 15
2020/11/18, 13
2020/11/19, 13
2020/11/20, 8
2020/11/21, 6
2020/11/22, 8
2020/11/23, 6
2020/11/24, 5
2020/11/25, 8
2020/11/26, 5
2020/11/27, 7
2020/11/28, 3
2020/11/29, 8
2020/11/30, 12
2020/12/1, 7
2020/12/2, 7
2020/12/3, 5
2020/12/4, 5
2020/12/5, 8
2020/12/6, 9
2020/12/7, 5
2020/12/8, 7
2020/12/9, 7
2020/12/10, 8
2020/12/11, 10
2020/12/12, 7
2020/12/13, 3
2020/12/14, 4
2020/12/15, 9
2020/12/16, 6
2020/12/17, 4
2020/12/18, 3
2020/12/19, 9
2020/12/20, 5
2020/12/21, 6
2020/12/22, 4
2020/12/23, 6
2020/12/24, 11
2020/12/25, 5
2020/12/26, 11
2020/12/27, 9
2020/12/28, 6
2020/12/29, 4
2020/12/30, 6
2020/12/31, 8
2021/1/1, 9
2021/1/2, 26
2020/7/2, 13
2020/7/3, 19
2020/7/4, 20
2020/7/5, 15
2020/7/6, 18
2020/7/7, 10
2020/7/8, 13
2020/7/9, 6
2020/7/10, 15
2020/7/11, 12
2020/7/15, 16
2020/7/16, 19
2020/7/17, 17
2020/7/18, 10
2020/7/19, 7
2020/7/20, 9
2020/7/21, 7
2020/7/22, 12
2020/7/23, 13
2020/7/24, 17
2020/7/25, 9
2020/7/26, 8
2020/7/27, 7
2020/7/28, 15
2020/7/29, 16
2020/7/30, 20
2020/7/31, 19
2020/8/1, 11
2020/8/2, 6
2020/8/3, 7
2020/8/4, 10
2020/8/5, 11
2020/8/6, 13
2020/8/7, 8
2020/8/8, 10
2020/8/9, 6
2020/8/10, 7
2020/8/11, 14
2020/8/12, 8
2020/8/13, 15
2020/8/14, 13
2020/8/15, 16
2020/8/16, 16
2020/8/17, 18
2020/8/18, 20
2020/8/19, 11
2020/8/20, 11
2020/8/21, 16
2020/8/22, 20
2020/8/23, 15
2020/8/24, 11
2020/8/25, 8
2020/8/26, 6
2020/8/27, 10
2020/8/28, 12
2020/8/29, 16
2020/8/30, 12
2020/8/31, 6
2020/9/1, 7
2020/9/2, 10
2020/9/3, 5
2020/9/4, 7
2020/9/5, 13
2020/9/6, 12
2020/9/7, 10
2020/9/8, 12
2020/9/9, 20
2020/9/10, 12
2020/9/11, 10
2020/9/12, 15
2020/9/13, 17
2020/9/14, 15
2020/9/15, 21
2020/9/16, 16
2020/9/17, 7
2020/9/18, 5
2020/9/19, 8
2020/9/20, 9
2020/9/21, 4
2020/9/22, 9
2020/9/23, 17
2020/9/24, 15
2020/9/25, 7
2020/9/26, 8
2020/9/27, 12
2020/9/28, 13
2020/9/29, 13
2020/9/30, 14
2020/10/1, 10
2020/4/2, 19
2020/4/3, 4
2020/4/4, 8
2020/4/5, 17
2020/4/6, 22
2020/4/7, 40
2020/4/8, 44
2020/4/9, 30
2020/4/10, 26
2020/4/11, 32
2020/4/12, 20
2020/4/13, 9
2020/4/14, 6
2020/4/15, 17
2020/4/16, 24
2020/4/17, 7
2020/4/18, 24
2020/4/19, 26
2020/4/20, 19
2020/4/21, 6
2020/4/22, 11
2020/4/23, 26
2020/4/24, 16
2020/4/25, 18
2020/4/26, 30
2020/4/27, 22
2020/4/28, 60
2020/4/29, 53
2020/4/30, 41
2020/5/1, 40
2020/5/2, 30
2020/5/3, 29
2020/5/4, 28
2020/5/5, 19
2020/5/6, 26
2020/5/7, 33
2020/5/8, 29
2020/5/9, 27
2020/5/10, 22
2020/5/11, 25
2020/5/12, 35
2020/5/13, 20
2020/5/14, 29
2020/5/15, 35
2020/5/16, 33
2020/5/17, 19
2020/5/18, 15
2020/5/19, 26
2020/5/20, 14
2020/5/21, 18
2020/5/22, 15
2020/5/23, 14
2020/5/24, 11
2020/5/25, 5
2020/5/26, 11
2020/5/27, 12
2020/5/28, 14
2020/5/29, 15
2020/5/30, 27
2020/5/31, 19
2020/6/1, 9
2020/6/2, 18
2020/6/3, 17
2020/6/4, 14
2020/6/5, 14
2020/6/6, 20
2020/6/7, 15
2020/6/8, 12
2020/6/9, 9
2020/6/10, 10
2020/6/11, 18
2020/6/12, 13
2020/6/13, 16
2020/6/14, 13
2020/6/15, 11
2020/6/16, 16
2020/6/17, 16
2020/6/18, 16
2020/6/19, 15
2020/6/20, 7
2020/6/21, 9
2020/6/22, 9
2020/6/23, 12
2020/6/24, 10
2020/6/25, 10
2020/6/26, 12
2020/6/27, 15
2020/6/28, 14
2020/6/29, 9
2020/6/30, 14
2020/7/1, 14
2020/1/2, 6
2020/1/3, 5
2020/1/4, 7
2020/1/5, 15
2020/1/6, 13
2020/1/7, 11
2020/1/8, 11
2020/1/9, 10
2020/1/10, 9
2020/1/11, 10
2020/1/12, 13
2020/1/13, 5
2020/1/14, 5
2020/1/15, 10
2020/1/16, 10
2020/1/17, 8
2020/1/18, 14
2020/1/19, 9
2020/1/20, 5
2020/1/21, 4
2020/1/22, 8
2020/1/23, 4
2020/1/24, 5
2020/1/25, 7
2020/1/26, 10
2020/1/27, 9
2020/1/28, 6
2020/1/29, 6
2020/1/30, 7
2020/1/31, 7
2020/2/1, 5
2020/2/2, 9
2020/2/3, 5
2020/2/4, 3
2020/2/5, 4
2020/2/6, 6
2020/2/7, 6
2020/2/8, 5
2020/2/9, 7
2020/2/10, 8
2020/2/11, 10
2020/2/12, 12
2020/2/13, 5
2020/2/14, 7
2020/2/15, 7
2020/2/16, 6
2020/2/17, 9
2020/2/18, 3
2020/2/19, 2
2020/2/20, 4
2020/2/21, 4
2020/2/22, 4
2020/2/23, 5
2020/2/24, 5
2020/2/25, 10
2020/2/26, 8
2020/2/27, 7
2020/2/28, 14
2020/2/29, 27
2020/3/1, 15
2020/3/2, 4
2020/3/3, 3
2020/3/4, 5
2020/3/5, 6
2020/3/6, 8
2020/3/7, 22
2020/3/8, 6
2020/3/9, 3
2020/3/10, 3
2020/3/11, 6
2020/3/12, 34
2020/3/13, 40
2020/3/14, 39
2020/3/15, 19
2020/3/16, 32
2020/3/17, 15
2020/3/18, 12
2020/3/19, 10
2020/3/20, 13
2020/3/21, 16
2020/3/22, 6
2020/3/23, 5
2020/3/24, 34
2020/3/25, 25
2020/3/26, 20
2020/3/27, 9
2020/4/1, 29
2019/10/2, 7
2019/10/3, 24
2019/10/4, 32
2019/10/5, 11
2019/10/6, 4
2019/10/7, 3
2019/10/8, 4
2019/10/9, 5
2019/10/10, 5
2019/10/11, 3
2019/10/12, 7
2019/10/13, 25
2019/10/14, 17
2019/10/15, 46
2019/10/16, 55
2019/10/17, 16
2019/10/18, 23
2019/10/19, 41
2019/10/20, 11
2019/10/21, 15
2019/10/22, 13
2019/10/23, 29
2019/10/24, 20
2019/10/25, 5
2019/10/26, 25
2019/10/27, 17
2019/10/28, 5
2019/10/29, 9
2019/10/30, 17
2019/10/31, 38
2019/11/1, 25
2019/11/2, 4
2019/11/3, 2
2019/11/4, 4
2019/11/5, 23
2019/11/6, 20
2019/11/7, 4
2019/11/8, 3
2019/11/9, 20
2019/11/10, 41
2019/11/11, 45
2019/11/12, 52
2019/11/13, 54
2019/11/14, 28
2019/11/15, 24
2019/11/16, 6
2019/11/17, 6
2019/11/18, 6
2019/11/19, 4
2019/11/20, 2
2019/11/21, 9
2019/11/22, 3
2019/11/23, 7
2019/11/24, 21
2019/11/25, 28
2019/11/26, 6
2019/11/27, 7
2019/11/28, 4
2019/11/29, 3
2019/11/30, 5
2019/12/1, 5
2019/12/2, 2
2019/12/3, 3
2019/12/4, 3
2019/12/5, 7
2019/12/6, 5
2019/12/7, 3
2019/12/8, 3
2019/12/9, 6
2019/12/10, 5
2019/12/11, 8
2019/12/12, 5
2019/12/13, 9
2019/12/14, 7
2019/12/15, 8
2019/12/16, 7
2019/12/17, 13
2019/12/18, 8
2019/12/19, 20
2019/12/20, 41
2019/12/21, 57
2019/12/22, 19
2019/12/23, 10
2019/12/24, 10
2019/12/25, 12
2019/12/26, 2
2019/12/27, 4
2019/12/28, 5
2019/12/29, 4
2019/12/30, 3
2019/7/24, 4
2019/7/25, 9
2019/7/26, 12
2019/7/27, 10
2019/7/28, 8
2019/7/29, 8
2019/7/30, 17
2019/7/31, 16
2019/8/1, 19
2019/8/2, 20
2019/8/3, 21
2019/8/4, 18
2019/8/5, 13
2019/8/6, 20
2019/8/7, 19
2019/8/8, 16
2019/8/9, 15
2019/8/10, 23
2019/8/11, 17
2019/8/12, 15
2019/8/13, 21
2019/8/14, 22
2019/8/15, 18
2019/8/16, 20
2019/8/17, 23
2019/8/18, 34
2019/8/28, 26
2019/8/29, 32
2019/8/30, 56
2019/8/31, 65
2019/9/1, 19
2019/9/2, 13
2019/9/3, 8
2019/9/4, 10
2019/9/5, 20
2019/9/6, 19
2019/9/7, 23
2019/9/8, 14
2019/9/9, 5
2019/9/10, 10
2019/9/11, 10
2019/9/12, 15
2019/9/13, 16
2019/9/14, 8
2019/9/15, 15
2019/9/16, 14
2019/9/17, 14
2019/9/18, 10
2019/9/19, 5
2019/9/20, 10
2019/9/21, 5
2019/9/22, 8
2019/9/23, 15
2019/9/24, 15
2019/9/25, 12
2019/9/27, 16
2019/9/28, 24
2019/9/29, 13
2019/9/30, 5
2019/10/1, 4
2018/7/2, 9
2018/7/3, 12
2018/7/4, 11
2018/7/5, 15
2018/7/6, 16
2018/7/7, 16
2018/7/8, 18
2018/7/9, 14
2018/7/10, 10
2018/7/11, 7
2018/7/12, 7
2018/7/13, 10
2018/7/14, 13
2018/7/15, 10
2018/7/16, 9
2018/7/17, 10
2018/7/18, 9
2018/7/19, 12
2018/7/20, 15
2018/7/21, 41
2018/7/22, 10
2018/7/23, 9
2018/7/24, 16
2018/7/25, 11
2018/7/26, 9
2018/7/27, 11
2018/7/28, 10
2018/7/29, 8
2018/7/30, 9
2018/7/31, 10
2018/4/2, 42
2018/4/3, 25
2018/4/4, 32
2018/4/5, 32
2018/4/6, 53
2018/4/7, 55
2018/4/8, 34
2018/4/9, 34
2018/4/10, 58
2018/4/11, 73
2018/4/12, 74
2018/4/13, 60
2018/4/14, 56
2018/4/15, 41
2018/4/16, 52
2018/4/17, 66
2018/4/18, 65
2018/4/19, 52
2018/4/20, 77
2018/4/21, 32
2018/4/22, 27
2018/4/23, 28
2018/4/24, 32
2018/4/25, 58
2018/4/26, 19
2018/4/27, 19
2018/4/28, 22
2018/4/29, 15
2018/4/30, 10
2018/5/1, 22
2018/5/2, 20
2018/5/3, 20
2018/5/4, 15
2018/5/5, 16
2018/5/6, 18
2018/5/7, 8
2018/5/8, 16
2018/5/9, 22
2018/5/10, 24
2018/5/11, 23
2018/5/12, 11
2018/5/13, 19
2018/5/14, 17
2018/5/15, 21
2018/5/16, 15
2018/5/17, 16
2018/5/18, 18
2018/5/19, 4
2018/5/20, 17
2018/5/21, 17
2018/5/22, 24
2018/5/23, 30
2018/5/24, 18
2018/5/25, 38
2018/5/26, 27
2018/5/27, 13
2018/5/28, 13
2018/5/29, 11
2018/5/30, 15
2018/5/31, 16
2018/6/1, 16
2018/6/2, 14
2018/6/3, 24
2018/6/4, 15
2018/6/5, 22
2018/6/6, 21
2018/6/7, 15
2018/6/8, 31
2018/6/9, 21
2018/6/10, 17
2018/6/11, 24
2018/6/12, 11
2018/6/13, 14
2018/6/14, 16
2018/6/15, 22
2018/6/16, 13
2018/6/17, 32
2018/6/18, 40
2018/6/19, 17
2018/6/20, 18
2018/6/21, 28
2018/6/22, 44
2018/6/23, 16
2018/6/24, 24
2018/6/25, 20
2018/6/26, 19
2018/6/27, 13
2018/6/28, 27
2018/6/29, 15
2018/6/30, 15
2018/7/1, 8
2018/1/2, 10
2018/1/3, 9
2018/1/4, 8
2018/1/5, 5
2018/1/6, 7
2018/1/7, 4
2018/1/8, 11
2018/1/9, 13
