date, pm25, pm10, o3, no2, so2, co
2023/4/2, 57, 20, 8, 3, , 5
2023/4/3, 59, 22, 6, 2, , 4
2023/4/4, 59, 17, 6, 3, 1, 4
2023/4/5, 56, 19, 9, 3, 2, 4
2023/4/6, 63, 30, 6, 4, 2, 6
2023/4/7, 65, 30, 8, 2, , 4
2023/4/8, 78, 22, 8, 3, , 5
2023/4/9, 53, 31, 12, 2, , 3
2023/4/10, 67, 12, 7, 2, , 5
2023/4/11, 42, 8, 7, 2, , 4
2023/4/12, 37, , , , , 
2023/1/3, 67, 22, 7, 7, , 78
2023/1/4, 65, 23, 8, 7, , 77
2023/1/5, 56, 14, 6, 9, , 79
2023/1/6, 46, 20, 9, 5, , 46
2023/1/7, 58, 23, 6, 5, 3, 3
2023/1/8, 57, 29, 7, 5, 3, 4
2023/1/9, 65, 35, 9, 6, 1, 5
2023/1/10, 82, 28, 9, 8, 1, 5
2023/1/11, 64, 24, 11, 7, , 5
2023/1/12, 56, 31, 12, 8, 3, 4
2023/1/13, 61, 22, 14, 7, 2, 4
2023/1/14, 45, 27, 14, 8, 1, 5
2023/1/15, 65, 20, 9, 5, 1, 5
2023/1/16, 55, 36, 4, 7, 2, 6
2023/1/17, 61, 25, 15, 4, , 5
2023/1/18, 50, 27, 10, 4, , 4
2023/1/19, 59, 27, 5, 5, , 4
2023/1/20, 58, 35, , 5, , 4
2023/1/21, 67, 32, , 6, 2, 3
2023/1/22, 66, 24, , 3, 2, 
2023/1/23, 50, 30, , 5, 2, 3
2023/1/24, 53, 25, 19, 4, , 2
2023/1/25, 51, 44, 9, 4, 2, 3
2023/1/26, 63, 27, 8, 4, 2, 2
2023/1/27, 58, 47, 11, 5, 3, 4
2023/1/28, 72, 30, 11, 4, 1, 3
2023/1/29, 65, 22, 11, 5, 1, 3
2023/1/30, 54, 17, 12, 3, , 3
2023/1/31, 42, 16, 9, 6, 1, 3
2023/2/1, 40, 16, 4, 7, 1, 6
2023/2/2, 52, 18, 5, 6, , 6
2023/2/3, 54, 20, 8, 7, , 5
2023/2/4, 56, 20, 8, 5, 3, 2
2023/2/5, 53, 15, 10, 2, , 1
2023/2/6, 38, 23, 13, 4, 2, 1
2023/2/7, 53, 33, 11, 5, 6, 2
2023/2/8, 72, 18, 10, 6, 1, 4
2023/2/9, 54, 18, 7, 4, 1, 2
2023/2/10, 54, 16, 3, 7, 1, 4
2023/2/11, 55, 13, 2, 6, , 4
2023/2/22, 35, 29, 8, 6, 1, 4
2023/2/23, 66, 26, 8, 5, , 4
2023/2/24, 59, 39, 6, 8, 2, 5
2023/2/25, 95, 33, 7, 7, 3, 5
2023/2/26, 81, 19, 4, 4, 3, 2
2023/2/27, 48, 25, 5, 5, 2, 3
2023/2/28, 55, 21, 6, 4, 2, 3
2023/3/1, 50, 26, 7, 4, 3, 2
2023/3/2, 58, 28, 7, 5, 2, 2
2023/3/3, 59, 24, 5, 5, 4, 3
2023/3/4, 56, 24, 5, 6, 2, 4
2023/3/5, 62, 17, 5, 4, , 4
2023/3/6, 48, 19, 3, 9, , 7
2023/3/7, 57, 34, 6, 7, 1, 5
2023/3/8, 79, , 6, 4, , 4
2023/3/24, 54, 27, 4, 5, , 6
2023/3/25, 56, 13, 3, 3, , 5
2023/3/26, 38, 14, 5, 3, , 5
2023/3/27, 43, 32, 6, 3, 1, 4
2023/3/28, 68, 19, 6, 2, , 4
2023/3/29, 52, 16, 6, 2, , 4
2023/3/30, 42, 14, 5, 3, , 5
2023/3/31, 34, 18, 4, 4, , 6
2023/4/1, 52, 18, 6, 3, , 5
2022/10/2, 64, 41, 19, 11, 1, 1
2022/10/3, 73, 38, 19, 9, 2, 1
2022/10/4, 71, 38, 23, 11, 1, 2
2022/10/5, 68, 41, 17, 7, , 1
2022/10/6, 70, 37, 19, 10, , 1
2022/10/7, 63, 50, 20, 16, , 6
2022/10/8, 96, 56, 18, 9, , 6
2022/10/9, 89, 48, 19, 13, , 6
2022/10/10, 90, 54, 21, 15, 2, 5
2022/10/11, 97, 47, 19, 14, 1, 5
2022/10/12, 83, 44, 27, 14, 1, 6
2022/10/13, 91, 54, 20, 13, 2, 5
2022/10/14, 102, 45, 26, 13, , 5
2022/10/15, 78, 58, 21, 8, 3, 4
2022/10/16, 88, 33, 14, 6, 1, 4
2022/10/17, 57, 30, 12, 6, , 5
2022/10/18, 58, 36, 10, 14, 2, 6
2022/10/19, 82, 36, 15, 11, 1, 6
2022/10/20, 74, 30, 20, 10, , 6
2022/10/21, 82, 21, 17, 8, 1, 4
2022/10/22, 53, 27, 13, 9, 1, 3
2022/10/23, 62, 18, 14, 6, 1, 2
2022/10/24, 51, 22, 11, 13, 1, 4
2022/10/25, 52, 16, 19, 8, 1, 2
2022/10/26, 44, 16, 15, 8, 1, 1
2022/10/27, 45, 16, 19, 8, , 1
2022/10/28, 47, 14, 18, 7, 1, 1
2022/10/29, 44, 21, 13, 9, 1, 
2022/10/30, 50, 19, 12, 6, , 
2022/10/31, 46, 24, 10, 12, 1, 3
2022/11/1, 57, 14, 13, 8, , 
2022/11/2, 38, 13, 6, 6, 1, 1
2022/11/3, 39, 15, 6, 7, , 5
2022/11/4, 51, 15, 10, 10, , 5
2022/11/5, 43, 14, 15, 8, , 5
2022/11/6, 46, 15, 14, 9, , 4
2022/11/7, 44, 12, 12, 9, , 4
2022/11/8, 39, 10, 10, 9, , 14
2022/11/9, 42, 15, 11, 11, , 19
2022/11/10, 39, 30, 12, 12, 3, 18
2022/11/11, 70, 13, 9, 12, 1, 18
2022/11/12, 47, 14, 5, 9, , 19
2022/11/13, 46, 8, 9, 8, , 17
2022/11/14, 30, 34, 8, 12, 2, 17
2022/11/15, 71, 17, 10, 5, , 16
2022/11/16, 41, 22, 9, 7, 1, 17
2022/11/17, 63, 23, 8, 10, 1, 12
2022/11/18, 51, 18, 11, 11, , 7
2022/11/19, 46, 22, 11, 9, , 6
2022/11/20, 58, 14, 12, 6, , 3
2022/11/21, 40, 23, 10, 7, , 5
2022/11/22, 46, 25, 8, 6, 1, 5
2022/11/23, 52, 36, 12, 12, 1, 8
2022/11/24, 85, 36, 9, 12, , 7
2022/11/25, 76, 20, 13, 11, , 7
2022/11/26, 51, 16, 15, 6, , 4
2022/11/27, 42, , , , , 
2022/11/29, 73, 26, 14, 9, 1, 4
2022/11/30, 62, 40, 16, 12, 2, 5
2022/12/1, 85, 41, 16, 10, 3, 5
2022/12/2, 83, 34, 12, 8, , 5
2022/12/3, 62, 24, 7, 13, , 8
2022/12/4, 55, 20, 11, 7, , 5
2022/12/5, 53, 15, 9, 9, , 6
2022/12/6, 36, 17, 14, 8, , 5
2022/12/7, 51, 9, 10, 7, , 5
2022/12/8, 43, 16, 12, 12, , 7
2022/12/9, 51, 10, 9, 10, , 8
2022/12/10, 40, 16, 6, 9, , 7
2022/12/11, 52, 22, 5, 8, 1, 5
2022/12/12, 60, 18, 4, 11, , 6
2022/12/13, 50, 12, 5, 9, , 5
2022/12/14, 40, 17, 7, 9, , 2
2022/12/15, 48, 18, 9, 13, , 2
2022/12/16, 49, 19, 10, 6, , 1
2022/12/17, 60, 17, 6, 12, 3, 3
2022/12/18, 44, 17, 8, 8, , 4
2022/12/19, 37, 13, 6, 8, , 3
2022/12/20, 44, 16, 7, 8, , 2
2022/12/21, 46, 18, 9, 10, , 2
2022/12/22, 51, 20, 5, 10, , 84
2022/12/23, 52, 26, 8, 7, , 81
2022/12/24, 63, 25, 5, 8, , 80
2022/12/25, 60, 20, 5, 5, , 78
2022/12/26, 44, 24, 8, 5, , 77
2022/12/27, 59, 16, 6, 4, , 78
2022/12/28, 47, 19, 7, 6, , 79
2022/12/29, 57, 8, 7, 6, , 78
2022/12/30, 29, 18, 3, 7, 1, 78
2022/12/31, 49, 12, 9, 6, , 77
2023/1/1, 39, 22, 4, 7, , 78
2023/1/2, 70, 22, 10, 9, 1, 77
2022/7/2, 65, 28, 8, 11, 2, 7
2022/7/3, 72, 23, 9, 9, 2, 8
2022/7/4, 64, 21, 11, 11, 1, 8
2022/7/5, 52, 28, 10, 12, 2, 8
2022/7/6, 65, 24, 10, 10, 2, 7
2022/7/7, 69, 26, 10, 11, , 8
2022/7/8, 56, 33, 10, 16, 2, 9
2022/7/9, 80, 44, 14, 13, 2, 8
2022/7/10, 104, 33, 13, 9, 1, 6
2022/7/11, 73, 23, 12, 8, 1, 5
2022/7/12, 61, 29, 11, 13, 1, 8
2022/7/13, 69, 39, 13, 11, 1, 7
2022/7/14, 89, 32, 12, 9, , 6
2022/7/15, 70, 39, 9, 10, 2, 5
2022/7/16, 102, , , , , 
2022/7/19, 6, 36, 9, 11, 1, 7
2022/7/20, 72, 39, 4, 14, 2, 7
2022/7/21, 87, 48, 10, 13, 3, 8
2022/7/22, 102, 46, 7, 15, 2, 10
2022/7/23, 103, 31, 7, 8, 2, 5
2022/7/24, 65, 17, 11, 5, , 2
2022/7/25, 46, 33, 11, 12, 3, 4
2022/7/26, 69, 41, 10, 12, 2, 6
2022/7/27, 83, 38, 19, 13, 1, 6
2022/7/28, 74, 39, 33, 11, 1, 5
2022/7/29, 84, 39, 30, 10, , 5
2022/7/30, 83, 42, 29, 12, 2, 5
2022/7/31, 87, 33, 30, 10, 2, 4
2022/8/1, 73, 36, 32, 8, 1, 4
2022/8/2, 72, 21, 31, 7, , 4
2022/8/3, 49, 22, 10, 10, , 5
2022/8/4, 57, 24, 11, 9, , 6
2022/8/5, 53, 28, 13, 10, , 8
2022/8/6, 62, 40, 14, 15, 1, 6
2022/8/7, 81, 35, 18, 9, 1, 3
2022/8/8, 72, 32, 12, 6, 1, 3
2022/8/9, 60, 35, 12, 11, 3, 5
2022/8/10, 71, 47, 19, 11, 2, 6
2022/8/11, 93, 50, 20, 15, 2, 9
2022/8/12, 108, 50, 17, 13, 3, 7
2022/8/13, 100, 48, 20, 7, 3, 4
2022/8/14, 79, 19, 14, 3, , 2
2022/8/15, 45, 20, 13, 5, 1, 3
2022/8/16, 36, 43, 17, 10, 3, 5
2022/8/17, 80, 37, 14, 9, 2, 6
