date, pm25, pm10, o3, no2, so2, co
2023/4/2, 9, , , 3, , 
2023/4/3, 15, , , 4, , 
2023/4/4, 11, , , 5, , 
2023/4/5, 17, , , 4, , 
2023/4/6, 14, , , 5, , 
2023/4/7, 14, , , 3, , 
2023/4/8, 10, , , 4, , 
2023/4/9, 18, , , 4, , 
2023/4/10, 22, , , 6, , 
2023/4/11, 13, , , , , 
2023/1/3, 7, , , 6, , 
2023/1/4, 7, , , 2, , 
2023/1/5, 9, , , 3, , 
2023/1/6, 6, , , 7, , 
2023/1/7, 12, , , 6, , 
2023/1/8, 16, , , 5, , 
2023/1/9, 15, , , 5, , 
2023/1/10, 10, , , 4, , 
2023/1/11, 13, , , 4, , 
2023/1/12, 16, , , 4, , 
2023/1/13, 10, , , 9, , 
2023/1/14, 23, , , 5, , 
2023/1/15, 16, , , 1, , 
2023/1/16, 7, , , 8, , 
2023/1/17, 18, , , 2, , 
2023/1/18, 10, , , 3, , 
2023/1/19, 12, , , 7, , 
2023/1/20, 32, , , 14, , 
2023/1/21, 70, , , 6, , 
2023/1/22, 38, , , 6, , 
2023/1/23, 21, , , 11, , 
2023/1/24, 36, , , 11, , 
2023/1/25, 39, , , 12, , 
2023/1/26, 38, , , 12, , 
2023/1/27, 56, , , 4, , 
2023/1/28, 33, , , 2, , 
2023/1/29, 13, , , 2, , 
2023/1/30, 11, , , 6, , 
2023/1/31, 17, , , 21, 1, 
2023/2/1, 45, , , 20, 1, 
2023/2/2, 73, , , 14, 1, 
2023/2/3, 64, , , 6, , 
2023/2/4, 37, , , 7, , 
2023/2/5, 15, , , 2, , 
2023/2/6, 11, , , 3, , 
2023/2/7, 16, , , 4, , 
2023/2/8, 17, , , 10, , 
2023/2/9, 22, , , 5, , 
2023/2/10, 19, , , 7, , 
2023/2/11, 17, , , 7, , 
2023/2/12, 25, , , 10, , 
2023/2/13, 61, , , 4, , 
2023/2/14, 23, , , 7, , 
2023/2/15, 21, , , 16, 1, 
2023/2/16, 53, , , 14, 1, 
2023/2/17, 50, , , 13, , 
2023/2/18, 45, , , 7, , 
2023/2/19, 33, , , 7, , 
2023/2/20, 34, , , 2, , 
2023/2/21, 12, , , 3, , 
2023/2/22, 12, , , 3, , 
2023/2/23, 16, , , 1, , 
2023/2/24, 16, , , 2, , 
2023/2/25, 20, , , 10, , 
2023/2/26, 33, , , 3, , 
2023/2/27, 13, , , 6, , 
2023/2/28, 10, , , 9, , 
2023/3/1, 49, , , 12, , 
2023/3/2, 33, , , 4, , 
2023/3/3, 14, , , 3, , 
2023/3/4, 15, , , 2, , 
2023/3/5, 12, , , 8, , 
2023/3/6, 24, , , 6, , 
2023/3/7, 12, , , 9, , 
2023/3/8, 20, , , 6, , 
2023/3/9, 20, , , 3, , 
2023/3/10, 7, , , 3, , 
2023/3/11, 8, , , 8, , 
2023/3/12, 20, , , 8, , 
2023/3/13, 17, , , 5, , 
2023/3/16, 19, , , 8, , 
2023/3/17, 19, , , 3, , 
2023/3/18, 15, , , 8, , 
2023/3/19, 26, , , 7, , 
2023/3/20, 44, , , 2, , 
2023/3/21, 12, , , 7, , 
2023/3/22, 20, , , 8, , 
2023/3/23, 31, , , 2, , 
2023/3/24, 10, , , 3, , 
2023/3/25, 10, , , 3, , 
2023/3/26, 12, , , 4, , 
2023/3/27, 15, , , 7, , 
2023/3/28, 17, , , 4, , 
2023/3/29, 10, , , 12, , 
2023/3/30, 39, , , 3, , 
2023/3/31, 18, , , 1, , 
2023/4/1, 12, , , 1, , 
2022/10/2, 34, , , 7, 1, 
2022/10/3, 45, , , 11, 1, 
2022/10/4, 46, , , 8, 1, 
2022/10/5, 43, , , 6, 1, 
2022/10/6, 45, , , 8, 1, 
2022/10/7, 59, , , 11, 1, 
2022/10/8, 75, , , 8, 1, 
2022/10/9, 80, , , 9, 1, 
2022/10/10, 93, , , 9, 1, 
2022/10/11, 71, , , 7, 1, 
2022/10/12, 20, , , 13, 1, 
2022/10/13, 37, , , 15, 1, 
2022/10/14, 74, , , 13, 1, 
2022/10/15, 85, , , 7, 1, 
2022/10/16, 51, , , 3, 1, 
2022/10/17, 42, , , 12, 1, 
2022/10/18, 58, , , 12, 1, 
2022/10/19, 122, , , 9, 1, 
2022/10/20, 155, , , 13, 1, 
2022/10/21, 149, , , 10, 1, 
2022/10/22, 17, , , 4, 1, 
2022/10/23, 9, , , 4, , 
2022/10/24, 17, , , 5, , 
2022/10/25, 16, , , 4, , 
2022/10/26, 15, , , 6, , 
2022/10/27, 17, , , 8, 1, 
2022/10/28, 29, , , 10, 1, 
2022/10/29, 34, , , 10, 1, 
2022/10/30, 42, , , 4, , 
2022/10/31, 33, , , 4, , 
2022/11/1, 16, , , 5, , 
2022/11/2, 14, , , 3, , 
2022/11/3, 21, , , 4, , 
2022/11/4, 47, , , 1, , 
2022/11/5, 12, , , 4, , 
2022/11/6, 17, , , 4, , 
2022/11/7, 12, , , 3, , 
2022/11/8, 8, , , 7, 1, 
2022/11/9, 23, , , 11, 2, 
2022/11/10, 35, , , 11, 2, 
2022/11/11, 57, , , 3, 1, 
2022/11/12, 24, , , 6, 2, 
2022/11/13, 47, , , 10, 2, 
2022/11/14, 85, , , 7, 1, 
