date, pm25
2022/4/2, 121
2022/4/3, 109
2022/4/4, 118
2022/4/5, 121
2022/4/6, 116
2022/4/7, 115
2022/4/8, 120
2022/4/9, 129
2022/4/10, 122
2022/4/11, 122
2022/4/12, 134
2022/4/13, 142
2022/4/14, 111
2022/4/15, 101
2022/4/16, 97
2022/4/17, 110
2022/4/18, 131
2022/4/19, 136
2022/4/20, 117
2022/4/21, 108
2022/4/22, 77
2022/4/23, 72
2022/4/24, 95
2022/4/25, 84
2022/4/26, 84
2022/4/27, 101
2022/4/28, 109
2022/4/29, 131
2022/4/30, 97
2022/5/1, 97
2022/5/2, 127
2022/5/3, 162
2022/5/4, 77
2022/5/12, 148
2022/5/13, 65
2022/5/14, 59
2022/5/15, 30
2022/5/16, 23
2022/5/17, 15
2022/5/18, 77
2022/5/19, 76
2022/5/20, 139
2022/5/21, 54
2022/5/22, 43
2022/5/23, 37
2022/5/24, 82
2022/5/25, 70
2022/5/26, 92
2022/5/27, 129
2022/5/28, 102
2022/6/1, 65
2022/6/2, 69
2022/6/3, 20
2022/6/4, 10
2022/6/5, 11
2022/6/6, 11
2022/6/7, 63
2022/6/8, 149
2022/6/9, 163
2022/6/10, 146
2022/6/11, 117
2022/6/12, 113
2022/6/13, 110
2022/6/14, 85
2022/6/15, 115
2022/6/16, 150
2022/6/17, 100
2022/6/18, 69
2022/6/19, 63
2022/6/20, 54
2022/6/21, 41
2022/6/22, 43
2022/6/23, 59
2022/6/24, 77
2022/6/25, 91
2022/6/26, 97
2022/6/27, 111
2022/6/28, 146
2022/6/29, 148
2022/6/30, 152
2022/7/1, 155
2022/1/5, 98
2022/1/6, 68
2022/1/14, 145
2022/1/15, 176
2022/1/16, 183
2022/1/17, 186
2022/1/18, 186
2022/1/19, 26
2022/1/20, 157
2022/1/21, 195
2022/1/22, 160
2022/1/23, 81
2022/1/24, 93
2022/1/25, 117
2022/1/26, 135
2022/1/27, 130
2022/1/28, 135
2022/1/29, 163
2022/1/30, 160
2022/1/31, 170
2022/2/1, 170
2022/2/2, 147
2022/2/3, 146
2022/2/4, 90
2022/2/5, 139
2022/2/6, 164
2022/2/7, 158
2022/2/8, 117
2022/2/9, 136
2022/2/10, 106
2022/2/11, 113
2022/2/12, 132
2022/2/13, 160
2022/2/14, 168
2022/2/15, 178
2022/2/16, 182
2022/2/17, 168
2022/2/18, 159
2022/2/19, 149
2022/2/20, 139
2022/2/21, 111
2022/2/22, 126
2022/2/23, 120
2022/2/24, 98
2022/2/25, 148
2022/2/26, 80
2022/2/27, 87
2022/2/28, 109
2022/3/1, 122
2022/3/2, 93
2022/3/3, 119
2022/3/4, 100
2022/3/5, 104
2022/3/6, 124
2022/3/7, 104
2022/3/8, 74
2022/3/9, 110
2022/3/10, 117
2022/3/14, 166
2022/3/15, 141
2022/3/16, 110
2022/3/17, 117
2022/3/18, 120
2022/3/19, 163
2022/3/20, 105
2022/3/21, 127
2022/3/22, 142
2022/3/23, 127
2022/3/24, 117
2022/3/25, 118
2022/3/26, 109
2022/3/27, 113
2022/3/28, 107
2022/3/29, 133
2022/3/30, 143
2022/3/31, 138
2022/4/1, 123
2021/10/2, 117
2021/10/3, 58
2021/10/4, 58
2021/10/5, 82
2021/10/6, 77
2021/10/7, 87
2021/10/8, 93
2021/10/9, 109
2021/10/10, 115
2021/10/11, 94
2021/10/12, 71
2021/10/13, 96
2021/10/14, 97
2021/10/15, 101
2021/10/16, 77
2021/10/17, 111
2021/10/18, 188
2021/10/19, 64
2021/10/20, 89
2021/10/21, 120
2021/10/22, 120
2021/10/23, 114
2021/10/24, 80
2021/10/25, 56
2021/10/26, 84
2021/10/27, 92
2021/10/28, 90
2021/11/12, 124
2021/11/18, 174
2021/11/19, 135
2021/11/25, 173
2021/11/26, 185
2021/11/27, 159
2021/11/30, 202
2021/12/1, 193
2021/12/2, 188
2021/12/3, 192
2021/12/4, 180
2021/12/5, 159
2021/12/6, 116
2021/12/7, 115
2021/12/8, 123
2021/12/9, 145
2021/12/10, 160
2021/12/11, 163
2021/12/12, 157
2021/12/13, 169
2021/12/14, 167
2021/12/15, 170
2021/12/16, 185
2021/12/17, 152
2021/12/18, 143
2021/12/19, 170
2021/12/20, 188
2021/12/21, 201
2021/12/22, 268
2021/12/23, 219
2021/12/24, 220
2021/12/25, 191
2021/12/26, 202
2021/12/27, 168
2021/12/28, 135
2021/12/29, 159
2021/12/30, 140
2021/12/31, 156
2022/1/1, 183
2022/1/2, 193
2022/1/3, 175
2021/7/2, 120
2021/7/3, 104
2021/7/4, 61
2021/7/5, 84
2021/7/6, 59
2021/7/7, 77
2021/7/8, 75
2021/7/9, 78
2021/7/10, 104
2021/7/11, 95
2021/7/12, 126
2021/7/13, 32
2021/7/14, 22
2021/8/26, 139
2021/8/27, 125
2021/8/28, 140
2021/8/29, 73
2021/8/30, 90
2021/8/31, 76
2021/9/1, 66
2021/9/2, 85
2021/9/3, 89
2021/9/4, 99
2021/9/5, 108
2021/9/6, 103
2021/9/7, 117
2021/9/8, 112
2021/9/23, 61
2021/9/24, 50
2021/9/25, 59
2021/9/26, 64
2021/9/27, 69
2021/9/28, 89
2021/9/29, 110
2021/9/30, 124
2021/10/1, 156
2021/4/2, 32
2021/4/3, 37
2021/4/4, 69
2021/4/5, 92
2021/4/6, 81
2021/4/7, 66
2021/4/8, 36
2021/4/9, 77
2021/4/10, 64
2021/4/11, 84
2021/4/12, 81
2021/4/13, 87
2021/4/14, 85
2021/4/15, 84
2021/4/16, 64
2021/4/17, 56
2021/4/21, 106
2021/4/22, 67
2021/4/23, 57
2021/4/24, 41
2021/4/25, 72
2021/4/26, 84
2021/4/27, 91
2021/4/28, 80
2021/4/29, 86
2021/4/30, 80
2021/5/1, 74
2021/5/2, 87
2021/5/3, 95
2021/5/4, 104
2021/5/5, 128
2021/5/6, 96
2021/5/7, 83
2021/5/19, 61
2021/5/21, 106
2021/5/22, 58
2021/5/23, 58
2021/5/24, 59
2021/5/25, 41
2021/5/26, 57
2021/5/27, 64
2021/5/28, 81
2021/5/29, 134
2021/5/30, 134
2021/5/31, 107
2021/6/1, 99
2021/6/2, 44
2021/6/3, 84
2021/6/4, 57
2021/6/5, 90
2021/6/6, 102
2021/6/7, 118
2021/6/8, 135
2021/6/9, 128
2021/6/10, 134
2021/6/11, 133
2021/6/12, 135
2021/6/13, 77
2021/6/14, 50
2021/6/15, 124
2021/6/16, 98
2021/6/17, 91
2021/6/18, 75
2021/6/19, 95
2021/6/20, 92
2021/6/21, 74
2021/6/22, 87
2021/6/23, 89
