date, pm25, pm10, o3, no2, so2, co
2022/10/27, 60, 47, 39, 7, , 
2022/10/28, 65, 32, 45, 5, , 
2022/10/29, 73, 31, 42, 2, , 
2022/10/30, 74, 39, 36, 5, , 
2022/10/31, 71, 33, 35, 3, , 
2022/11/1, 66, 27, 31, 2, , 
2022/11/2, 58, 15, 28, 4, , 
2022/11/3, 37, 16, 31, 2, , 
2022/11/4, 33, 13, 28, 1, 1, 
2022/11/5, 27, 14, 31, 2, 1, 
2022/11/6, 15, 14, 32, 2, 1, 
2022/11/7, 23, 14, 39, 2, 1, 
2022/11/8, 23, 10, 38, 1, , 
2022/11/9, 32, 14, 37, 2, , 
2022/11/10, 40, 13, 28, 4, , 
2022/11/11, 28, 10, 31, 2, , 
2022/11/12, 19, 15, 29, 3, , 
2022/11/13, 34, 15, 29, 4, , 
2022/11/14, 52, 16, 29, 4, , 
2022/11/15, 51, 18, 24, 4, 1, 
2022/11/16, 50, 11, 29, 2, 1, 
2022/11/17, 28, 9, 29, 2, 1, 
2022/11/18, 15, 10, 27, 4, 1, 
2022/11/19, 17, 10, 27, 2, , 
2022/11/20, 17, 10, 27, 2, 1, 
2022/11/21, 13, 10, 28, 2, 1, 
2022/11/22, 21, 10, 28, 1, 1, 
2022/11/23, 14, 10, 21, 3, 1, 
2022/11/24, 15, 13, 31, 2, 1, 
2022/11/25, 28, 16, 26, 4, 1, 
2022/11/26, 32, 9, 27, 1, 1, 
2022/11/27, 23, 11, 32, 3, 1, 
2022/11/28, 28, 9, 31, 4, , 
2022/11/29, 31, 8, 23, 4, 1, 
2022/11/30, 21, 9, 24, 6, 1, 
2022/12/1, 27, 10, 24, 5, 1, 
2022/12/2, 31, 9, 26, 3, 1, 
2022/12/3, 28, 9, 29, 2, 1, 
2022/12/4, 40, 9, 27, 2, 1, 
2022/12/5, 45, 7, 30, 3, 1, 
2022/12/6, 36, 10, 28, 5, 1, 
2022/12/7, 40, 15, 17, 9, 1, 
2022/12/8, 68, 16, 28, 10, 1, 
2022/12/9, 79, 9, 27, 3, 1, 
2022/12/10, 61, 7, 27, 1, 1, 
2022/12/11, 24, 8, 26, 3, 1, 
2022/12/12, 19, 10, 20, 4, 1, 
2022/12/13, 31, , 23, 2, 1, 
2022/12/14, 38, , 30, 6, 1, 
2022/12/15, 52, 5, 24, 3, 1, 
2022/12/16, 30, 8, 22, 1, , 
2022/12/17, 19, 9, 17, 4, 1, 
2022/12/18, 28, 10, 26, 3, 1, 
2022/12/19, 45, 9, 34, 2, 1, 
2022/12/20, 49, 9, 32, 2, , 
2022/12/21, 47, 10, 22, 2, 1, 
2022/12/22, 47, 9, 22, 1, 1, 
2022/12/23, 36, 8, 22, 1, , 
2022/12/24, 19, 7, 28, 1, 1, 
2022/12/25, 15, , 29, 2, 1, 
2022/12/26, 29, , 29, 2, 1, 
2022/12/27, 44, , 28, 1, 1, 
2022/12/28, 48, 15, 28, 3, 1, 
2022/12/29, 55, 17, 27, 1, 1, 
2022/12/30, 52, 14, 25, 1, 1, 
2022/12/31, 34, 13, 32, 2, 1, 
2023/1/1, 26, 17, 31, 2, , 
2023/1/2, 52, 28, 34, 8, 1, 
2022/7/13, 36, 19, 50, 7, , 
2022/7/14, 29, 19, 49, 5, 1, 
2022/7/15, 28, 17, 44, 4, , 
2022/7/16, 31, 18, 56, 7, 1, 
2022/7/17, 34, 20, 60, 3, , 
2022/7/21, 46, 21, 46, 4, , 
2022/7/22, 61, 27, 50, 3, , 
2022/7/23, 62, 27, 44, 2, , 
2022/7/24, 75, 24, 36, 3, , 
2022/7/25, 123, , 48, 2, , 
2022/7/26, 82, , 45, 4, , 
2022/7/27, 69, , 35, 2, , 
2022/7/28, 78, 21, 33, 2, , 
2022/7/29, 66, 21, 38, 3, , 
2022/7/30, 63, 23, 36, 3, , 
2022/7/31, 50, 17, 46, 2, , 
2022/8/1, 34, 14, 42, 2, , 
2022/8/2, 32, 15, 43, 3, , 
2022/8/3, 36, 18, 45, 3, , 
2022/8/4, 35, 16, 48, 2, , 
2022/8/5, 35, 15, 44, 2, , 
2022/8/6, 46, 16, 54, 2, , 
2022/8/7, 37, 13, 49, 2, , 
2022/8/8, 35, 14, 50, 3, , 
2022/8/9, 27, 15, 50, 4, , 
2022/8/10, 38, 19, 60, 4, , 
2022/8/11, 34, 18, 50, 2, , 
2022/8/12, 35, 17, 51, 2, 1, 
2022/8/13, 48, 17, 49, 2, , 
2022/8/14, 69, 21, 48, 3, , 
2022/8/15, 86, 32, 46, 2, , 
2022/8/16, 63, 30, 44, 1, , 
2022/8/17, 55, 22, 44, 3, , 
2022/8/18, 81, 24, 44, 3, , 
2022/8/19, 53, 18, 39, 1, , 
2022/8/20, 23, 10, 45, 2, , 
2022/8/21, 19, 11, 41, 1, , 
2022/8/22, 27, 11, 39, 2, , 
2022/8/23, 40, 12, 34, 3, , 
2022/8/24, 35, 14, 36, 2, , 
2022/8/26, 23, 15, 39, 3, , 
2022/8/27, 23, 12, 42, 1, , 
2022/8/29, 21, 13, 44, 1, , 
