date, pm25, o3, no2, so2, co
2017/12/3, 28, , 15, , 6
2017/12/4, 39, , 19, , 6
2017/12/5, 23, , 18, 2, 6
2017/12/6, 25, , 17, 1, 6
2017/12/7, 22, , 16, 2, 6
2017/12/8, 20, , 24, 1, 7
2017/12/9, 28, , 16, 1, 6
2017/12/10, 22, , 11, , 6
2017/12/11, 31, , 31, 1, 5
2017/12/12, 46, , 18, 1, 1
2017/12/13, 29, , 25, 1, 2
2017/12/14, 33, , 24, 1, 3
2017/12/15, 31, , 20, 2, 2
2017/12/16, 26, , 18, 1, 2
2017/12/17, 31, , 15, , 1
2017/12/18, 18, , 14, 1, 2
2017/12/19, 15, , 20, , 2
2017/12/20, 28, , 24, , 3
2017/12/21, 27, , 20, , 2
2017/12/22, 20, , 12, , 2
2017/12/23, 22, , 12, , 2
2017/12/24, 16, , 9, , 2
2017/12/25, 17, , 15, , 2
2017/12/26, 25, , 26, , 3
2017/12/27, 46, , 23, , 3
2017/12/28, 30, , 19, 1, 3
2017/12/29, 18, , 9, , 2
2017/12/30, 20, , 4, 2, 2
2017/12/31, 22, , 24, , 3
2018/1/1, 55, , 32, 1, 4
2017/7/2, 22, , 2, 1, 2
2017/7/3, 23, , 4, , 2
2017/7/4, 25, , 3, , 2
2017/7/5, 32, , 4, , 2
2017/7/6, 32, , 8, , 2
2017/7/7, 32, , 7, 2, 2
2017/7/8, 40, , 5, 1, 2
2017/7/9, 32, , 3, , 2
2017/7/10, 41, , 6, , 2
2017/7/11, 51, , 8, , 2
2017/7/12, 39, , 5, , 3
2017/7/13, 45, , 7, , 2
2017/7/14, 29, , 4, , 2
2017/7/15, 36, , 3, , 2
2017/7/16, 25, , 2, , 3
2017/7/17, 73, , 6, , 5
2017/7/18, 99, , 5, , 2
2017/7/19, 38, , 8, , 4
2017/7/20, 92, , 8, , 3
2017/7/21, 65, , 3, , 2
2017/7/22, 29, , 4, , 2
2017/7/23, 31, , 2, , 2
2017/7/24, 19, , 2, , 2
2017/7/25, 18, , 3, , 2
2017/7/26, 19, , 6, , 2
2017/7/27, 33, , 7, 1, 3
2017/7/28, 47, , 3, , 3
2017/7/29, 50, , 5, , 3
2017/7/30, 40, , 3, , 3
2017/7/31, 75, , 8, 1, 4
2017/8/1, 100, , 6, , 2
2017/8/2, 48, , 3, , 1
2017/8/3, 24, , 4, , 1
2017/8/4, 43, , 4, , 1
2017/8/5, 24, , 3, 1, 
2017/8/6, 19, , 2, , 1
2017/8/7, 30, , 6, , 1
2017/8/8, 45, , 4, , 1
2017/8/9, 28, , 6, , 1
2017/8/10, 44, , 7, 2, 1
2017/8/11, 47, , 8, 1, 1
2017/8/12, 41, , 4, , 1
2017/8/13, 45, , 3, , 2
2017/8/14, 58, , 7, , 5
2017/8/15, 90, , 5, , 2
2017/8/16, 75, , 8, , 2
2017/8/17, 76, , 8, , 3
2017/8/18, 97, , 6, , 1
2017/8/19, 52, , 1, , 1
2017/8/20, 28, , 3, 1, 1
2017/8/21, 50, , 9, , 1
2017/8/22, 48, , 7, 2, 1
2017/8/23, 40, , 9, 4, 2
2017/8/24, 48, , 7, 1, 2
2017/8/25, 52, , 5, , 1
2017/8/26, 27, , 5, 1, 1
2017/8/27, 37, , 4, 1, 1
2017/8/28, 48, , 7, 1, 2
2017/8/29, 49, , 11, 1, 2
2017/8/30, 43, , 12, , 4
2017/8/31, 105, , 11, 1, 4
2017/9/1, 115, , 8, 2, 3
2017/9/2, 88, , 5, 1, 3
2017/9/3, 82, , 5, , 2
2017/9/4, 39, , 3, , 2
2017/9/5, 24, , 8, , 2
2017/9/6, 53, , , , 
2017/9/11, 23, , 12, , 3
2017/9/12, 38, , 8, , 2
2017/9/13, 29, , 4, , 2
2017/9/14, 10, , 7, , 2
2017/9/15, 19, , 11, , 2
2017/9/16, 30, , 4, , 2
2017/9/17, 22, , 5, , 3
2017/9/18, 44, , 10, , 3
2017/9/19, 47, , 7, 2, 2
2017/9/20, 9, , 10, , 2
2017/9/21, 16, , 4, , 2
2017/9/22, 4, , 7, , 2
2017/9/23, 22, , 2, , 2
2017/9/24, 15, , 4, , 2
2017/9/25, 16, , 9, 1, 3
2017/9/26, 19, , 10, 1, 3
2017/9/27, 18, , 11, 2, 3
2017/9/28, 23, , 8, 1, 3
2017/9/29, 31, , 14, 3, 4
2017/9/30, 48, , 8, 1, 3
2017/10/1, 37, , 2, , 3
2017/4/2, 14, , 20, 2, 4
2017/4/3, 40, , 7, 1, 1
2017/4/4, 9, , 12, 1, 1
2017/4/5, 16, , 12, , 1
2017/4/6, 22, , 8, , 1
2017/4/7, 16, , 12, , 2
2017/4/8, 23, , 5, , 1
2017/4/9, 15, , 4, , 1
2017/4/10, 20, , 6, 1, 1
2017/4/11, 14, , 8, 1, 2
2017/4/12, 28, , 11, 1, 2
2017/4/13, 31, , 13, , 2
2017/4/14, 24, , 6, , 2
2017/4/15, 8, , 7, , 2
2017/4/16, 16, , 3, , 2
2017/4/17, 12, , 3, , 2
2017/4/18, 13, , 8, , 2
2017/4/19, 21, , 7, , 2
2017/4/20, 42, , 9, 3, 2
2017/4/21, 19, , 7, , 2
2017/4/22, 35, , 6, 1, 2
2017/4/23, 34, , 3, , 2
2017/4/24, 17, , 6, , 2
2017/4/25, 18, , 9, 1, 2
2017/4/26, 19, , 3, , 2
2017/4/27, 30, , 6, , 3
2017/4/28, 29, , 8, , 3
2017/4/29, 21, , 5, 1, 3
2017/4/30, 7, , 2, 1, 3
2017/5/1, 16, , 4, , 2
2017/5/2, 13, , 5, , 1
2017/5/3, 17, , 11, , 1
2017/5/4, 18, , 6, , 1
2017/5/5, 15, , 8, , 1
2017/5/6, 31, , 4, 2, 1
2017/5/7, 16, , 1, , 1
2017/5/8, 18, , 5, , 1
2017/5/9, 10, , 6, , 1
2017/5/10, 23, , 9, 1, 2
2017/5/11, 33, , 10, 3, 2
2017/5/12, 35, , 7, , 2
2017/5/13, 27, , 2, , 1
2017/5/14, 14, , 3, , 1
2017/5/15, 12, , 6, , 2
2017/5/16, 13, , 6, , 2
2017/5/17, 27, , 1, , 2
2017/5/18, 17, , 2, , 2
2017/5/19, 9, , 5, 1, 2
2017/5/20, 17, , 3, 1, 2
2017/5/21, 19, , 3, 1, 2
2017/5/22, 28, , 5, 1, 2
2017/5/23, 38, , 3, 3, 2
2017/5/24, 39, , 2, , 2
2017/5/25, 16, , 1, , 2
2017/5/26, 7, , 3, 1, 2
2017/5/27, 6, , 2, , 2
2017/5/28, 29, , 5, 1, 2
2017/5/29, 33, , 4, , 2
2017/5/30, 25, , 5, , 2
2017/5/31, 30, , 5, , 3
2017/6/1, 35, , 4, 1, 2
2017/6/2, 26, , 1, 2, 
2017/6/3, 6, , 3, , 
2017/6/4, 18, , 1, , 1
2017/6/5, 33, , 3, 1, 1
2017/6/6, 16, , 1, , 1
2017/6/7, 20, , 8, 1, 1
2017/6/8, 30, , 7, , 1
2017/6/9, 25, , 3, 2, 1
2017/6/10, 4, , 3, 2, 1
2017/6/11, 5, , 2, , 1
2017/6/12, 5, , 6, , 1
2017/6/13, 26, , 9, , 1
2017/6/14, 30, , 5, , 1
2017/6/15, 18, , 6, 1, 1
2017/6/16, 12, , 2, 2, 1
2017/6/17, 5, , 1, 1, 1
2017/6/18, 4, , 3, , 1
2017/6/19, 12, , 3, , 1
2017/6/20, 17, , 4, , 1
2017/6/21, 22, , 2, 1, 1
2017/6/22, 7, , 3, , 1
2017/6/23, 9, , 2, 1, 1
2017/6/24, 16, , 3, 2, 1
2017/6/25, 25, , 4, , 1
2017/6/26, 34, , 3, 2, 1
2017/6/27, 24, , 3, , 1
2017/6/28, 18, , 4, , 1
2017/6/29, 26, , 3, 1, 2
2017/6/30, 24, , 4, 2, 2
2017/7/1, 29, , 3, , 2
2017/1/3, 28, , 26, 1, 5
2017/1/4, 25, , 25, 1, 5
2017/1/5, 19, , 25, , 5
2017/1/6, 15, , 12, , 4
2017/1/7, 53, , 15, , 5
2017/1/8, 55, , 7, , 4
2017/1/9, 24, , 19, 2, 5
2017/1/10, 43, , 22, 1, 3
2017/1/11, 16, , 23, 2, 2
2017/1/12, 12, , 28, , 2
2017/1/13, 33, , 42, 1, 5
2017/1/14, 39, , 30, 1, 3
2017/1/15, 23, , 13, , 1
2017/1/16, 10, , 38, , 5
2017/1/17, 32, , 18, , 2
2017/1/18, 11, , 34, 1, 5
2017/1/19, 31, , 27, , 3
2017/1/20, 14, , 38, , 5
2017/1/21, 32, , 21, 2, 3
2017/1/22, 23, , 10, , 3
2017/1/23, 73, , 12, , 3
2017/1/24, 61, , 26, 1, 5
2017/1/25, 39, , 30, 1, 4
2017/1/26, 26, , 28, 1, 4
2017/1/27, 27, , 20, , 3
2017/1/28, 17, , 3, , 3
2017/1/29, 5, , 11, , 3
2017/1/30, 8, , 10, , 3
2017/1/31, 7, , 12, , 3
2017/2/1, 13, , 16, , 3
2017/2/2, 17, , 17, 2, 3
2017/2/3, 22, , 23, 1, 3
2017/2/4, 47, , 11, , 1
2017/2/5, 23, , 11, , 1
2017/2/6, 24, , 19, 1, 2
2017/2/7, 27, , 29, 2, 3
2017/2/8, 46, , 24, 1, 3
2017/2/9, 65, , 28, , 2
2017/2/10, 57, , 38, , 5
2017/2/11, 58, , 13, 4, 2
2017/2/12, 8, , 11, 1, 2
2017/2/13, 9, , 29, 1, 4
2017/2/14, 26, , 30, , 4
2017/2/15, 24, , 41, 1, 6
2017/2/16, 36, , 13, 1, 3
2017/2/17, 11, , 18, 1, 3
2017/2/18, 20, , 16, , 4
2017/2/19, 27, , 9, , 3
2017/2/20, 42, , 20, , 4
2017/2/21, 56, , 15, , 3
2017/2/22, 61, , 16, , 3
2017/2/23, 36, , 15, , 3
2017/2/24, 41, , 17, , 4
2017/2/25, 40, , 6, , 3
2017/2/26, 36, , 5, , 3
2017/2/27, 7, , 18, , 3
2017/2/28, 27, , 18, 1, 4
2017/3/1, 24, , 24, , 4
2017/3/2, 24, , 19, , 4
2017/3/3, 21, , 17, , 4
2017/3/4, 15, , 10, , 4
2017/3/5, 25, , 6, , 4
2017/3/6, 43, , 16, 1, 3
2017/3/7, 38, , 16, 2, 1
2017/3/8, 31, , 11, , 1
2017/3/9, 19, , 10, , 
2017/3/10, 16, , 11, , 1
2017/3/11, 17, , 9, , 1
2017/3/12, 25, , 7, , 1
2017/3/13, 24, , 23, , 3
2017/3/14, 43, , 23, , 2
2017/3/15, 12, , 21, , 3
2017/3/16, 25, , 12, , 1
2017/3/17, 21, , 15, , 2
2017/3/18, 24, , 8, , 1
2017/3/19, 6, , 6, , 1
2017/3/20, 9, , 13, , 2
2017/3/21, 21, , 2, , 1
2017/3/22, 8, , 14, 1, 2
2017/3/23, 16, , 15, 2, 2
2017/3/24, 27, , 11, 1, 2
2017/3/25, 33, , 5, , 2
2017/3/26, 6, , 6, , 2
2017/3/27, 9, , 13, 1, 2
2017/3/28, 19, , 12, 2, 2
2017/3/29, 13, , 14, 1, 3
2017/3/30, 18, , 14, , 3
2017/3/31, 35, , 9, 1, 3
2017/4/1, 29, , 11, 1, 3
2016/10/2, 18, , 9, , 
2016/10/3, 15, , 13, 1, 
2016/10/4, 18, , 11, , 1
2016/10/5, 28, , 8, , 
2016/10/6, 26, , 11, , 
2016/10/7, 27, , 3, , 
2016/10/8, 8, , 2, , 
2016/10/9, 10, , 4, , 
2016/10/10, 6, , , , 
2016/10/12, 20, , 16, , 1
2016/10/13, 10, , 21, , 2
2016/10/14, 52, , 10, , 1
2016/10/15, 50, , 7, , 1
2016/10/16, 32, , 7, , 
2016/10/17, 27, , 10, 1, 1
2016/10/18, 47, , 6, , 1
2016/10/19, 25, , 15, , 2
2016/10/20, 16, , 24, 1, 3
2016/10/21, 33, , 23, , 2
2016/10/22, 25, , 30, , 5
2016/10/23, 57, , 16, , 1
2016/10/24, 23, , 13, , 1
2016/10/25, 34, , 8, , 
2016/10/26, 25, , 19, , 1
2016/10/27, 29, , 15, 1, 
2016/10/28, 21, , 11, 1, 
2016/10/29, 26, , 3, , 
2016/10/30, 23, , 10, , 
2016/10/31, 15, , 14, , 
2016/11/1, 30, , 14, , 1
2016/11/2, 46, , 17, , 1
2016/11/3, 13, , 14, , 
2016/11/4, 16, , 20, , 1
2016/11/5, 25, , 10, , 
2016/11/6, 18, , 15, , 1
2016/11/7, 28, , 24, , 2
2016/11/8, 26, , 16, , 1
2016/11/9, 15, , 23, , 2
2016/11/10, 31, , 13, , 1
2016/11/11, 23, , 17, , 2
2016/11/12, 40, , 11, , 1
2016/11/13, 15, , 11, , 1
2016/11/14, 14, , 16, , 1
2016/11/15, 17, , 19, , 2
2016/11/16, 24, , 15, , 1
2016/11/17, 30, , 11, , 1
2016/11/18, 35, , 3, , 1
2016/11/19, 41, , 4, , 1
2016/11/20, 23, , 14, , 2
2016/11/21, 27, , 19, 1, 2
2016/11/22, 8, , 11, , 1
2016/11/23, 44, , 24, , 3
2016/11/24, 27, , 15, , 1
2016/11/25, 7, , 4, , 
2016/11/26, 2, , , , 
2016/11/29, 19, , 22, 1, 1
2016/11/30, 24, , 12, , 
2016/12/1, 41, , 18, , 1
2016/12/2, 24, , 18, , 1
2016/12/3, 17, , 7, , 
2016/12/4, 3, , 15, , 1
2016/12/5, 13, , 11, , 
2016/12/6, 15, , 11, , 
2016/12/7, 28, , 19, , 1
2016/12/8, 34, , 23, 3, 1
2016/12/9, 48, , 8, , 
2016/12/10, 45, , 15, , 
2016/12/11, 35, , 16, , 
2016/12/12, 53, , 23, , 2
2016/12/13, 24, , 24, 1, 2
2016/12/14, 15, , 29, , 3
2016/12/15, 27, , 26, , 3
2016/12/16, 34, , 22, , 3
2016/12/17, 61, , 26, , 3
2016/12/18, 29, , 14, , 2
2016/12/19, 6, , 8, , 2
2016/12/20, 4, , 17, , 2
2016/12/21, 9, , 30, , 4
2016/12/22, 26, , 15, , 2
2016/12/23, 20, , 20, , 3
2016/12/24, 42, , 8, , 2
2016/12/25, 14, , 14, , 3
2016/12/26, 29, , 30, , 5
2016/12/27, 36, , 13, 1, 3
2016/12/28, 6, , 7, 2, 3
2016/12/29, 5, , 35, 1, 5
2016/12/30, 22, , 20, , 4
2016/12/31, 13, , 26, 1, 5
2017/1/1, 18, , 10, 1, 3
2017/1/2, 16, , 29, 1, 5
2016/7/2, 9, , 2, , 
2016/7/3, 10, , 2, , 
2016/7/4, 12, , 2, , 
2016/7/5, 7, , 5, , 
2016/7/6, 7, , 5, 1, 
2016/7/7, 8, , 5, 1, 
2016/7/8, 17, , 4, , 
2016/7/9, 9, , 6, , 
2016/7/10, 17, , 3, , 
2016/7/11, 10, , 4, , 
2016/7/12, 10, , 6, , 
2016/7/13, 36, , 6, , 
2016/7/14, 8, , 6, , 
2016/7/15, 14, , 9, , 
2016/7/16, 15, , 3, , 
2016/7/17, 8, , 4, , 
2016/7/18, 20, , 5, , 
2016/7/19, 10, , 6, , 
2016/7/20, 14, , 3, , 
2016/7/21, 10, , 6, , 
2016/7/22, 12, , 9, 1, 
2016/7/23, 20, , 4, , 
2016/7/24, 12, , 3, , 
2016/7/25, 16, , 5, 1, 
2016/7/26, 14, , 6, 1, 
2016/7/27, 16, , 7, , 
2016/7/28, 25, , 6, , 
2016/7/29, 23, , 4, 1, 
2016/7/30, 10, , 2, , 
2016/7/31, 9, , 2, , 
2016/8/1, 10, , 3, , 
2016/8/2, 9, , 5, 1, 
2016/8/3, 18, , 6, , 
2016/8/4, 14, , 6, 1, 
2016/8/5, 14, , 4, , 
2016/8/6, 13, , 6, , 
2016/8/7, 16, , 3, , 
2016/8/8, 14, , 6, , 
2016/8/9, 21, , 5, , 
2016/8/10, 20, , 9, 1, 
2016/8/11, 25, , 7, , 
2016/8/12, 6, , 5, , 
2016/8/13, 6, , 3, , 
2016/8/14, 18, , 4, 1, 
2016/8/15, 16, , 5, , 1
2016/8/16, 10, , 7, , 
2016/8/17, 26, , 8, , 
2016/8/18, 30, , 7, , 
2016/8/19, 29, , 4, , 
2016/8/20, 10, , 6, 2, 
2016/8/21, 22, , 4, , 1
2016/8/22, 27, , 4, 1, 
2016/8/23, 20, , 2, , 
2016/8/24, 13, , 7, 1, 
2016/8/25, 18, , 6, , 1
2016/8/26, 14, , 3, , 
2016/8/27, 7, , 4, , 
2016/8/28, 10, , 1, , 
2016/8/29, 7, , 3, , 
2016/8/30, 8, , 6, , 
2016/8/31, 15, , 14, 1, 2
2016/9/1, 45, , 4, , 
2016/9/2, 46, , 6, , 
2016/9/3, 8, , 4, , 
2016/9/4, 15, , 1, , 
2016/9/5, 7, , 2, , 
2016/9/6, 13, , 9, , 1
2016/9/7, 9, , 5, , 
2016/9/8, 4, , 5, , 
2016/9/9, 4, , 5, 1, 
2016/9/10, 9, , 3, , 
2016/9/11, 10, , 1, , 
2016/9/12, 3, , 3, , 
2016/9/13, 8, , 6, , 
2016/9/14, 12, , 9, 1, 
2016/9/15, 25, , 12, 1, 
2016/9/16, 28, , 7, , 
2016/9/17, 17, , 5, , 
2016/9/18, 18, , 3, , 
2016/9/19, 5, , 9, , 1
2016/9/20, 11, , 11, , 
2016/9/21, 16, , 9, , 
2016/9/22, 21, , 11, , 
2016/9/23, 33, , 4, , 
2016/9/24, 7, , 6, , 
2016/9/25, 16, , 5, 2, 
2016/9/26, 13, , 14, 1, 1
2016/9/27, 13, , 11, 1, 1
2016/9/28, 31, , 4, , 
2016/9/29, 17, , 11, 1, 
2016/9/30, 26, , 13, , 1
2016/10/1, 38, , 5, , 
2016/4/2, 10, , 5, , 1
2016/4/3, 11, , 3, , 1
2016/4/4, 10, , 10, , 1
2016/4/5, 18, , 3, , 1
2016/4/6, 5, , 3, , 1
2016/4/7, 9, , 9, , 1
2016/4/8, 16, , 9, , 2
2016/4/9, 22, , 3, , 2
2016/4/10, 14, , 3, , 2
2016/4/11, 8, , 7, 1, 2
2016/4/12, 9, , 11, 1, 2
2016/4/13, 16, , 7, , 2
2016/4/14, 22, , 9, , 2
2016/4/15, 14, , 9, , 2
2016/4/16, 15, , 6, , 2
2016/4/17, 19, , 5, , 3
2016/4/18, 25, , 12, , 3
2016/4/19, 36, , 10, , 3
2016/4/20, 32, , 6, , 3
2016/4/21, 41, , 4, , 3
2016/4/22, 40, , 5, 1, 3
2016/4/23, 27, , 3, 1, 3
2016/4/24, 24, , 2, , 3
2016/4/25, 26, , 6, , 3
2016/4/26, 17, , 5, , 4
2016/4/27, 35, , 3, , 3
2016/4/28, 32, , 1, , 4
2016/4/29, 21, , 3, , 4
2016/4/30, 24, , 7, , 4
2016/5/1, 20, , 5, 2, 4
2016/5/2, 20, , 7, 2, 4
2016/5/3, 20, , 7, 2, 4
2016/5/4, 27, , 8, 1, 4
2016/5/5, 34, , 6, 1, 4
2016/5/6, 53, , 4, , 4
2016/5/7, 20, , 5, , 4
2016/5/8, 32, , 3, , 5
2016/5/9, 33, , 3, , 5
2016/5/10, 14, , 8, , 5
2016/5/11, 29, , 8, , 5
2016/5/12, 43, , 7, , 5
2016/5/13, 38, , 10, , 5
2016/5/14, 40, , 7, , 5
2016/5/15, 58, , 8, , 5
2016/5/16, 49, , 4, , 5
2016/5/17, 29, , 6, , 5
2016/5/18, 31, , 6, , 5
2016/5/19, 30, , 5, , 6
2016/5/20, 14, , 2, , 6
2016/5/21, 17, , 2, , 6
2016/5/22, 18, , 2, , 6
2016/5/23, 3, , 2, , 6
2016/5/24, 8, , 5, , 6
2016/5/25, 17, , 5, , 6
2016/5/26, 27, , 7, , 6
2016/5/27, 21, , 9, , 
2016/5/28, 17, , 4, , 
2016/5/29, 17, , 2, , 
2016/5/30, 4, , 3, , 
2016/5/31, 5, , 5, , 
2016/6/1, 12, , 5, , 
2016/6/2, 21, , 6, , 
2016/6/3, 15, , 7, 2, 
2016/6/4, 10, , 3, 1, 
2016/6/5, 11, , 5, 1, 
2016/6/6, 16, , 3, , 
2016/6/7, 14, , 7, 1, 
2016/6/8, 28, , 4, , 
2016/6/9, 18, , 5, , 
2016/6/10, 20, , 4, , 
2016/6/11, 17, , 2, , 
2016/6/12, 11, , 1, , 
2016/6/13, 1, , 4, , 
2016/6/14, 4, , 7, , 
2016/6/15, 10, , 1, , 
2016/6/16, 2, , 5, , 
2016/6/17, 5, , 3, , 
2016/6/18, 4, , 4, , 
2016/6/19, 20, , 1, , 
2016/6/20, 15, , 4, 1, 
2016/6/21, 12, , 8, 1, 
2016/6/22, 14, , 4, , 
2016/6/23, 10, , 7, , 
2016/6/24, 10, , 6, , 
2016/6/25, 13, , 1, , 
2016/6/26, 6, , 2, , 
2016/6/27, 9, , 5, 2, 
2016/6/28, 12, , 8, , 
2016/6/29, 15, , 4, 1, 
2016/6/30, 13, , 3, , 
2016/7/1, 7, , 4, , 
2016/1/5, 35, , 30, , 
2016/1/6, 65, , 28, 4, 
2016/1/7, 81, , 20, 1, 
2016/1/8, 55, , 28, , 1
2016/1/9, 68, , 30, , 1
2016/1/10, 59, , 19, 2, 
2016/1/11, 11, , 24, 1, 
2016/1/12, 25, , 24, 1, 1
2016/1/13, 31, , 29, , 
2016/1/14, 14, , 20, , 
2016/1/15, 19, , 10, , 
2016/1/16, 48, , 7, , 
2016/1/17, 33, , 5, , 
2016/1/18, 28, , 33, , 2
2016/1/19, 29, , 39, 1, 3
2016/1/20, 32, , 32, , 2
2016/1/21, 93, , 38, , 3
2016/1/22, 34, , 51, 2, 6
2016/1/23, 42, , 22, , 1
2016/1/24, 36, , 19, , 1
2016/1/25, 49, , 27, 1, 2
2016/1/26, 13, , 25, 1, 3
2016/1/27, 19, , 33, , 2
2016/1/28, 19, , 22, 2, 2
2016/1/29, 20, , 22, , 2
2016/1/30, 16, , 10, , 
2016/1/31, 5, , 14, , 1
2016/2/1, 11, , 13, , 1
2016/2/2, 29, , 20, , 2
2016/2/3, 28, , 23, , 2
2016/2/4, 28, , 20, , 1
2016/2/5, 15, , 26, , 3
2016/2/6, 20, , 2, , 1
2016/2/7, 3, , 13, , 1
2016/2/8, 8, , 27, , 3
2016/2/9, 22, , 28, 1, 4
2016/2/10, 29, , 24, , 3
2016/2/11, 47, , 16, , 3
2016/2/12, 40, , 5, , 2
2016/2/13, 48, , 10, , 2
2016/2/14, 10, , 12, , 2
2016/2/15, 7, , 10, , 2
2016/2/16, 12, , 18, , 3
2016/2/17, 23, , 24, , 2
2016/2/18, 32, , 17, , 1
2016/2/19, 20, , 9, , 
2016/2/20, 12, , 7, , 
2016/2/21, 42, , 11, , 
2016/2/22, 18, , 18, , 
2016/2/23, 21, , 19, , 
2016/2/24, 15, , 16, 2, 
2016/2/25, 24, , 20, 1, 1
2016/2/26, 24, , 19, , 1
2016/2/27, 19, , 6, , 
2016/2/28, 13, , 13, , 1
2016/2/29, 17, , 8, , 
2016/3/1, 20, , 15, , 1
2016/3/2, 14, , 8, , 
2016/3/3, 17, , 6, , 1
2016/3/4, 14, , 16, , 2
2016/3/5, 20, , 9, , 1
2016/3/6, 12, , 14, , 1
2016/3/7, 20, , 15, , 1
2016/3/8, 16, , 17, , 1
2016/3/9, 23, , 13, , 1
2016/3/10, 17, , 3, , 1
2016/3/11, 10, , 13, , 1
2016/3/12, 17, , 7, , 1
2016/3/13, 11, , 7, , 1
2016/3/14, 3, , 13, , 2
2016/3/15, 16, , 18, , 1
2016/3/16, 13, , 6, , 
2016/3/17, 4, , 8, , 
2016/3/18, 5, , 9, , 
2016/3/19, 9, , 7, , 
2016/3/20, 13, , 11, 2, 
2016/3/21, 11, , 8, , 
2016/3/22, 28, , 8, , 
2016/3/23, 34, , 12, , 1
2016/3/24, 25, , 13, , 
2016/3/25, 12, , 5, , 
2016/3/26, 20, , 7, , 
2016/3/27, 4, , 9, , 
2016/3/28, 8, , 9, , 
2016/3/29, 16, , 10, , 1
2016/3/30, 14, , 10, 1, 1
2016/3/31, 15, , 8, , 1
2016/4/1, 8, , 8, , 1
2015/10/2, 46, , 15, 2, 1
2015/10/3, 49, , 5, , 
2015/10/4, 4, , 6, , 
2015/10/5, 27, , 10, 1, 1
2015/10/6, 15, , 15, , 1
2015/10/7, 41, , 16, 1, 1
2015/10/8, 23, , 17, 1, 1
2015/10/9, 26, , 16, 1, 1
2015/10/10, 18, , 8, , 1
2015/10/11, 15, , 3, , 1
2015/10/12, 2, , 10, 1, 1
2015/10/13, 6, , 16, 2, 1
2015/10/14, 5, , 19, 1, 2
2015/10/15, 16, , 20, 1, 2
2015/10/16, 31, , 17, 1, 2
2015/10/17, 31, , 16, 1, 2
2015/10/18, 34, , 10, 1, 2
2015/10/19, 21, , 23, 1, 3
2015/10/20, 41, , 11, , 2
2015/10/21, 20, , 18, , 2
2015/10/22, 21, , 11, 1, 1
2015/10/23, 17, , 17, 1, 
2015/10/24, 22, , 11, , 
2015/10/25, 28, , 8, , 
2015/10/26, 35, , 11, , 
2015/10/27, 26, , 12, , 
2015/10/28, 19, , 15, 1, 1
2015/10/29, 26, , 22, 1, 1
2015/10/30, 29, , 19, 1, 1
2015/10/31, 21, , 17, 1, 2
2015/11/1, 26, , 20, 1, 1
2015/11/2, 19, , 16, , 1
2015/11/3, 56, , 14, , 1
2015/11/4, 36, , 21, , 2
2015/11/5, 27, , 21, , 2
2015/11/6, 19, , 17, 1, 2
2015/11/7, 22, , 25, 1, 4
2015/11/8, 26, , 12, , 1
2015/11/9, 36, , 15, 1, 2
2015/11/10, 39, , 15, , 2
2015/11/11, 28, , 9, , 1
2015/11/12, 13, , 20, , 2
2015/11/13, 15, , 11, , 2
2015/11/14, 10, , 9, , 2
2015/11/15, 13, , 8, , 2
2015/11/16, 23, , 8, , 2
2015/11/17, 9, , 14, , 2
2015/11/18, 11, , 16, , 2
2015/11/19, 11, , 21, , 2
2015/11/20, 9, , 14, , 2
2015/11/21, 11, , , , 
2015/11/23, 24, , 19, , 3
2015/11/24, 38, , 14, , 3
2015/11/25, 17, , 23, 2, 3
2015/11/26, 18, , 28, 1, 5
2015/11/27, 30, , 25, 4, 4
2015/11/28, 20, , 19, 3, 3
2015/11/29, 18, , 23, 2, 3
2015/11/30, 16, , 29, 1, 5
2015/12/1, 26, , 33, 2, 5
2015/12/2, 25, , 35, 1, 7
2015/12/3, 24, , 16, , 4
2015/12/4, 14, , 21, 1, 5
2015/12/5, 16, , 9, , 4
2015/12/6, 8, , 22, , 5
2015/12/7, 19, , 23, , 5
2015/12/8, 13, , 16, , 4
2015/12/9, 10, , 18, , 5
2015/12/10, 29, , 14, , 5
2015/12/11, 28, , 12, , 5
2015/12/12, 28, , 4, , 4
2015/12/13, 23, , 11, , 5
2015/12/14, 27, , 13, , 2
2015/12/15, 24, , 20, , 1
2015/12/16, 18, , 26, 1, 1
2015/12/17, 20, , 33, 1, 2
2015/12/18, 30, , 16, , 
2015/12/19, 57, , 29, 1, 3
2015/12/20, 50, , 28, 1, 3
2015/12/21, 26, , 37, 1, 4
2015/12/22, 35, , 29, 2, 3
2015/12/23, 22, , 31, 1, 3
2015/12/24, 37, , 20, 1, 2
2015/12/25, 56, , 13, , 1
2015/12/26, 65, , 23, , 3
2015/12/27, 47, , 39, , 4
2015/12/28, 27, , 23, , 2
2015/12/29, 20, , 26, 1, 3
2015/12/30, 36, , 27, 1, 2
2015/12/31, 20, , , , 
2016/1/4, 38, , 43, 2, 4
2015/7/2, 15, , 6, 1, 1
2015/7/3, 97, , 7, 4, 1
2015/7/4, 23, , 5, , 1
2015/7/5, 34, , 4, , 2
2015/7/6, 25, , 4, 1, 2
2015/7/7, 29, , 7, , 2
2015/7/8, 54, , 7, , 
2015/7/9, 61, , 8, 1, 
2015/7/10, 47, , 9, 1, 
2015/7/11, 57, , 7, 2, 1
2015/7/12, 63, , 6, , 
2015/7/13, 50, , 8, , 
2015/7/14, 18, , 10, , 
