date, pm25
2021/9/16, 138
2021/9/17, 68
2021/9/18, 65
2021/9/19, 61
2021/9/20, 74
2021/9/21, 66
2021/9/22, 52
2021/9/23, 63
2021/9/24, 88
2021/9/25, 117
2021/9/26, 109
2021/9/27, 82
2021/9/28, 81
2021/9/29, 98
2021/9/30, 71
2021/10/1, 54
2021/4/7, 72
2021/4/8, 75
2021/4/9, 55
2021/4/12, 91
2021/4/13, 112
2021/4/14, 58
2021/4/15, 63
2021/4/16, 56
2021/4/17, 50
2021/4/18, 54
2021/4/20, 73
2021/4/22, 67
2021/4/23, 69
2021/4/24, 68
2021/4/25, 59
2021/4/26, 68
2021/4/27, 84
2021/4/28, 67
2021/4/29, 63
2021/4/30, 57
2021/5/1, 62
2021/5/2, 58
2021/5/3, 62
2021/5/4, 64
2021/5/5, 63
2021/5/6, 58
2021/5/7, 57
2021/5/8, 63
2021/5/9, 67
2021/5/10, 66
2021/5/11, 57
2021/5/12, 52
2021/5/13, 55
2021/5/14, 60
2021/5/15, 61
2021/5/16, 59
2021/5/17, 62
2021/5/18, 79
2021/5/19, 66
2021/5/20, 66
2021/5/21, 56
2021/5/22, 66
2021/5/23, 65
2021/5/24, 64
2021/5/25, 56
2021/5/26, 60
2021/5/27, 59
2021/5/28, 59
2021/5/29, 66
2021/5/30, 62
2021/5/31, 64
2021/6/1, 97
2021/6/2, 92
2021/6/3, 67
2021/6/4, 76
2021/6/5, 71
2021/6/6, 72
2021/6/7, 64
2021/6/8, 69
2021/6/9, 64
2021/6/10, 63
2021/6/11, 66
2021/6/12, 61
2021/6/13, 66
2021/6/14, 65
2021/6/15, 80
2021/6/16, 69
2021/6/17, 74
2021/6/18, 73
2021/6/19, 68
2021/6/20, 67
2021/6/21, 60
2021/6/22, 64
2021/6/23, 63
2021/6/24, 59
2021/6/25, 62
2021/6/26, 52
2021/6/27, 56
2021/6/28, 62
2021/6/29, 78
2021/6/30, 70
2021/7/1, 59
2021/1/5, 47
2021/1/6, 52
2021/1/7, 73
2021/1/8, 83
2021/1/9, 71
2021/1/10, 51
2021/1/11, 50
2021/1/12, 51
2021/1/13, 52
2021/1/14, 55
2021/1/16, 59
2021/1/17, 49
2021/1/18, 58
2021/1/19, 65
2021/1/20, 99
2021/1/21, 62
2021/1/22, 84
2021/1/23, 52
2021/1/24, 58
2021/1/25, 52
2021/1/26, 55
2021/1/27, 57
2021/1/28, 58
2021/1/29, 56
2021/1/30, 53
2021/1/31, 54
2021/2/1, 63
2021/2/2, 62
2021/2/3, 63
2021/2/4, 75
2021/2/5, 92
2021/2/6, 113
2021/2/7, 118
2021/2/8, 51
2021/2/9, 48
2021/2/10, 55
2021/2/11, 54
2021/2/12, 60
2021/2/13, 57
2021/2/14, 54
2021/2/15, 56
2021/2/16, 56
2021/2/17, 77
2021/2/18, 79
2021/2/19, 71
2021/2/20, 69
2021/2/21, 107
2021/2/22, 162
2021/2/23, 65
2021/2/24, 60
2021/2/25, 76
2021/2/26, 79
2021/2/27, 74
2021/2/28, 83
2021/3/1, 84
2021/3/2, 88
2021/3/3, 88
2020/10/2, 62
2020/10/3, 63
2020/10/4, 45
2020/10/5, 56
2020/10/6, 62
2020/10/7, 52
2020/10/8, 66
2020/10/9, 60
2020/10/10, 64
2020/10/11, 51
2020/10/12, 50
2020/10/13, 56
2020/10/14, 64
2020/10/15, 65
2020/10/28, 57
2020/10/29, 65
2020/10/30, 67
2020/10/31, 61
2020/11/1, 76
2020/11/2, 82
2020/11/3, 115
2020/11/4, 83
2020/11/5, 84
2020/11/6, 69
2020/11/7, 89
2020/11/8, 98
2020/11/9, 82
2020/11/10, 82
2020/11/11, 63
2020/11/12, 59
2020/11/19, 56
2020/11/20, 61
2020/11/21, 57
2020/11/22, 52
2020/11/23, 52
2020/11/24, 64
2020/11/25, 66
2020/11/26, 68
2020/11/27, 52
2020/11/28, 51
2020/11/29, 52
2020/11/30, 54
2020/12/1, 63
2020/12/2, 87
2020/12/3, 53
2020/12/4, 63
2020/12/5, 54
2020/12/6, 43
2020/12/7, 47
2020/12/8, 50
2020/12/9, 50
2020/12/10, 47
2020/12/11, 49
2020/12/12, 61
2020/12/13, 63
2020/12/14, 66
2020/12/15, 72
2020/12/16, 59
2020/12/17, 62
2020/12/18, 72
2020/12/19, 71
2020/12/20, 64
