date, pm25, pm10, o3, no2, so2, co
2021/3/1, 94, 56, , 13, 8, 12
2021/3/2, 114, 56, , 15, 11, 12
2021/3/3, 124, 53, , 20, 13, 11
2021/3/4, 111, 59, , 23, 14, 13
2021/3/5, 123, 52, , 15, 14, 14
2021/3/6, 116, 44, , 9, 11, 11
2021/3/7, 101, 41, , 12, 12, 9
2021/3/8, 97, 37, , 12, 29, 9
2021/3/9, 82, 49, , 16, 46, 9
2021/3/10, 106, 47, , 15, 54, 10
2021/3/11, 94, 40, , 8, 54, 7
2021/3/12, 81, 34, , 9, 48, 7
2021/3/13, 75, 59, , 13, 51, 10
2021/3/14, 124, 55, , 14, 55, 10
2021/3/15, 113, 54, 5, 13, 22, 12
2021/3/16, 115, 51, , 13, 71, 9
2021/3/17, 122, 58, , 15, 87, 10
2021/3/18, 131, 47, , 9, 61, 8
2021/3/19, 110, 115, , 10, 31, 7
2021/3/20, 183, 47, , 6, 20, 4
2021/3/21, 134, 45, , 11, 42, 6
2021/3/22, 122, 44, , 11, 33, 6
2021/3/23, 107, 53, , 15, 45, 7
2021/3/24, 124, 67, , 22, 40, 10
2021/3/25, 139, 56, , 26, 25, 12
2021/3/26, 137, 56, , 24, 31, 12
2021/3/27, 127, 63, , 29, 57, 14
2021/3/28, 139, 49, , 11, 102, 8
2021/3/29, 127, 44, , 6, 41, 6
2021/3/30, 585, 41, , 6, 9, 13
2021/3/31, 152, 70, , 5, 9, 13
2021/4/1, 88, 158, , 4, 34, 8
2020/10/2, 75, 36, 1, 10, 2, 4
2020/10/3, 93, 42, , 14, 3, 5
2020/10/4, 118, 22, 1, 10, 2, 5
2020/10/5, 76, 24, , 7, 2, 4
2020/10/6, 73, 36, 2, 11, 4, 4
2020/10/7, 99, 42, 3, 15, 3, 5
2020/10/8, 114, 43, 2, 10, 3, 4
2020/10/9, 123, 49, 3, 13, 2, 6
2020/10/10, 154, 48, 8, 12, 3, 7
2020/10/11, 149, 37, 11, 11, 2, 6
2020/10/12, 127, 39, 11, 9, 2, 5
2020/10/13, 130, 37, 7, 10, 2, 5
2020/10/14, 115, 35, 8, 16, 2, 6
2020/10/15, 112, 23, 9, 11, 2, 6
2020/10/16, 80, 26, 8, 12, 1, 5
2020/10/17, 73, 30, 7, 5, , 4
2020/10/18, 75, 32, 5, 6, 1, 4
2020/10/19, 71, 383, 3, 7, 2, 5
2020/10/20, 97, 626, 6, 11, 3, 6
2020/10/21, 102, 614, 10, 13, 2, 6
2020/10/22, 140, 516, 8, 22, 3, 7
2020/10/23, 127, 362, 13, 16, 3, 6
2020/10/24, 318, 192, 6, 6, 3, 6
2020/10/25, 824, 240, 11, 10, 4, 7
2020/10/28, 538, 58, 6, 24, 4, 8
2020/10/29, 780, , , , , 
2020/11/1, 683, 52, 3, 30, 5, 8
2020/11/2, 678, 59, , 28, 5, 10
2020/11/3, 738, 61, , 22, 5, 9
2020/11/4, 778, 62, 6, 30, 7, 10
2020/11/5, 601, 64, 6, 31, 5, 10
2020/11/6, 683, , , , , 
2020/11/8, 645, 53, 4, 26, 11, 9
2020/11/9, 629, 57, 3, 33, 8, 9
2020/11/10, 617, 73, 3, 29, 11, 8
2020/11/11, 251, 57, 2, 33, 12, 9
2020/11/12, 350, 56, 3, 29, 13, 9
2020/11/13, 643, 76, 1, 33, 11, 10
2020/11/14, 436, 41, 3, 29, 12, 9
2020/11/15, 153, 45, 4, 24, 8, 10
2020/11/16, 182, 76, 4, 17, 7, 9
2020/11/17, 185, 68, 3, 21, 9, 9
2020/11/18, 171, 100, 2, 25, 9, 11
2020/11/19, 162, 65, 2, 24, 11, 10
2020/11/20, 128, 85, 3, 27, 11, 9
2020/11/21, 144, 61, 3, 20, 8, 9
2020/11/22, 131, 69, 2, 26, 9, 10
2020/11/23, 118, 60, 2, 23, 9, 9
2020/11/24, 99, 69, 2, 21, 9, 9
2020/11/25, 116, 87, 2, 29, 11, 12
2020/11/26, 157, 84, 2, 32, 11, 12
2020/11/27, 161, 61, 2, 28, 17, 8
2020/11/28, 138, 58, 2, 24, 20, 8
2020/11/29, 121, 38, 2, 16, 6, 7
2020/11/30, 76, 62, 2, 27, 9, 10
2020/12/1, 135, 65, 1, 24, 11, 10
2020/12/2, 145, 71, 1, 24, 12, 10
2020/12/3, 156, 64, 1, 24, 12, 10
2020/12/4, 149, 67, 2, 33, 15, 11
2020/12/5, 151, 68, 1, 36, 14, 11
2020/12/6, 157, 62, 1, 39, 15, 10
2020/12/7, 149, 55, 2, 26, 8, 9
2020/12/8, 148, 53, 2, 25, 6, 7
2020/12/9, 117, 57, 1, 31, 4, 8
2020/12/10, 128, 58, 2, 24, 5, 8
2020/12/11, 128, 67, 2, 27, 6, 11
2020/12/12, 145, 55, 2, 18, 7, 8
2020/12/13, 110, 56, 2, 23, 4, 7
2020/12/14, 118, 46, 2, 18, 4, 6
2020/12/15, 81, 61, 1, 23, 5, 7
2020/12/16, 128, 66, 2, 20, 5, 8
2020/12/17, 148, 64, 2, 19, 6, 8
2020/12/18, 156, 64, 2, 21, 7, 8
2020/12/19, 157, 57, 2, 26, 5, 7
2020/12/20, 144, 56, 2, 28, 10, 7
2020/12/21, 140, 48, 2, 27, 7, 6
2020/12/22, 124, 51, 2, 36, 9, 8
2020/12/23, 130, 62, 2, 40, 8, 9
2020/12/24, 141, 58, 3, 32, 8, 9
2020/12/25, 119, 62, 3, 34, 5, 11
2020/12/26, 138, 68, 3, 29, 9, 11
2020/12/27, 140, 69, 1, 29, 14, 10
2020/12/28, 163, 55, , 19, 9, 6
2020/12/29, 118, 95, 91, 26, 7, 7
2020/12/30, 159, 71, 5, 27, 7, 11
2020/12/31, 156, 99, 6, 34, 5, 13
2021/1/1, 161, 217, 4, 26, 1, 14
2021/1/2, 162, 74, 4, 12, , 12
2021/1/3, 198, 63, 5, 16, , 10
2021/1/4, 406, 72, 6, 20, 5, 14
2020/7/4, 163, 18, 2, 4, 2, 
2020/7/5, 29, 25, 2, 4, 2, 
2020/7/6, 49, 29, 5, 4, 2, 
2020/7/7, 57, 23, 4, 4, 2, 
2020/7/8, 43, 26, 1, 4, 2, 1
2020/7/9, 48, 23, 1, 4, 2, 1
2020/7/10, 48, 25, 1, 4, 2, 1
2020/7/11, 51, 24, 2, 4, 2, 1
2020/7/12, 45, 17, 2, 4, 2, 
2020/7/13, 38, 16, 1, 5, 2, 1
2020/7/14, 30, 15, 1, 5, 2, 1
2020/7/15, 29, 14, 1, 5, 2, 1
2020/7/16, 28, 16, 2, 4, 2, 1
2020/7/17, 35, 18, 1, 5, 2, 1
2020/7/18, 42, 24, 1, 5, 2, 1
2020/7/19, 52, 27, 1, 4, 2, 1
2020/7/20, 52, 29, 1, 5, 2, 1
2020/7/21, 54, 23, 1, 5, 3, 1
2020/7/22, 48, 18, 1, 5, 2, 1
2020/7/23, 37, 18, 1, 6, 2, 1
2020/7/24, 43, 22, 1, 8, 3, 2
2020/7/25, 49, 16, 1, 6, 2, 2
2020/7/26, 30, 14, 1, 6, 2, 1
2020/7/27, 27, 17, 1, 5, 2, 2
2020/7/28, 34, 21, , 8, 3, 2
2020/7/29, 42, 297, , 7, 3, 2
2020/7/30, 51, 895, , 4, 3, 2
2020/7/31, 29, 895, , 5, 3, 2
2020/8/1, 30, , , 6, 3, 2
2020/8/2, 30, , 1, 5, 2, 2
2020/8/3, 28, , 1, 4, 2, 2
2020/8/4, 24, , 1, 4, 2, 2
2020/8/5, 30, , 2, 4, 2, 2
2020/8/6, 46, 91, 3, 4, 3, 2
2020/8/7, 38, 29, 2, 4, 2, 2
2020/8/8, 50, 31, 1, 4, 2, 2
2020/8/9, 48, 34, 2, 4, 2, 1
2020/8/10, 53, 28, 2, 5, 3, 1
2020/8/11, 217, 30, 2, 4, 2, 1
2020/8/12, 824, 24, 2, 4, 2, 1
2020/8/13, 824, 26, 1, 4, 2, 1
2020/8/14, 824, 25, 1, 5, 2, 1
2020/8/15, 824, 29, 1, 4, 2, 1
2020/8/16, 824, 30, 1, 4, 2, 1
2020/8/17, 824, 28, 1, 5, 2, 1
2020/8/23, 94, 25, , 4, , 2
2020/8/24, 46, 26, 1, 4, 3, 2
2020/8/25, 48, 25, 1, 4, 2, 2
2020/8/26, 52, 22, 1, 4, 2, 2
2020/8/27, 47, 25, 1, 4, 3, 2
2020/8/28, 51, 21, 1, 5, 3, 3
2020/8/29, 43, 21, , 5, 3, 3
2020/8/30, 49, 20, , 4, 3, 3
2020/8/31, 47, 23, 1, 4, 3, 3
2020/9/1, 49, 23, , 6, 3, 3
2020/9/2, 52, 32, , 8, 2, 3
2020/9/3, 62, 38, , 9, 3, 4
2020/9/4, 70, 40, , 15, 3, 5
2020/9/5, 96, 41, 3, 10, 3, 4
2020/9/6, 101, 48, , 9, 2, 4
2020/9/7, 126, 25, , 8, 2, 3
2020/9/8, 58, 26, , 8, 2, 3
2020/9/9, 60, 33, , 10, 3, 3
2020/9/10, 83, 25, , 8, 2, 3
2020/9/11, 69, 39, , 16, 2, 4
2020/9/12, 106, 41, 1, 9, 2, 3
2020/9/13, 43, 22, 1, 5, 2, 2
2020/9/14, 50, 19, , 6, 1, 2
2020/9/15, 53, 17, , 6, 1, 2
2020/9/16, 49, 22, , 8, 1, 3
2020/9/17, 54, 23, , 7, 2, 3
