date, pm25, pm10, o3, no2, so2, co
2022/6/23, 66, 150, 27, , 4, 2
2022/6/24, 58, 133, 29, , 1, 3
2022/6/25, 93, 142, 21, , 1, 4
2022/6/26, 61, 46, 8, , 1, 3
2022/6/27, 77, , , , , 
2022/6/28, 49, , , , , 
2022/6/29, 93, , , , , 
2022/6/30, 111, 77, 29, , , 3
2022/7/1, 52, 105, 20, , 1, 4
2022/1/4, 258, 179, 5, , 78, 43
2022/1/5, 322, 196, 5, , 77, 40
2022/1/6, 329, 256, 3, , 97, 44
2022/1/7, 361, 229, 3, , 99, 42
2022/1/8, 329, 201, 3, , 75, 38
2022/1/9, 263, 171, 9, , 67, 37
2022/1/10, 229, 148, 7, , 71, 35
2022/1/11, 224, 238, 5, , 90, 35
2022/1/12, 184, 113, 13, , 46, 26
2022/1/13, 184, 143, 5, , 62, 36
2022/1/14, 237, 174, 17, , 60, 27
2022/1/15, 160, 131, 14, , 52, 24
2022/1/16, 188, 164, 9, , 70, 41
2022/1/17, 232, 179, 4, , 83, 41
2022/1/18, 260, 261, 2, , 106, 44
2022/1/19, 342, 127, 23, , 46, 23
2022/1/20, 160, 103, 20, , 37, 21
2022/1/21, 115, 191, 4, , 69, 40
2022/1/22, 249, 136, 26, , 59, 35
2022/1/23, 194, 56, 32, , 24, 5
2022/1/24, 70, 97, 16, , 34, 21
2022/1/25, 149, 129, 12, , 66, 34
2022/1/26, 189, 127, 10, , 53, 34
2022/1/27, 191, 151, 7, , 68, 36
2022/1/28, 244, 145, 12, , 63, 32
2022/1/29, 227, 141, 6, , 64, 32
2022/1/30, 207, 150, 19, , 61, 33
2022/1/31, 135, 138, 11, , 47, 19
2022/2/1, 163, 150, 10, , 60, 34
2022/2/2, 199, 135, 19, , 48, 30
2022/2/3, 178, 144, 24, , 56, 34
2022/2/4, 191, 173, 19, , 72, 32
2022/2/5, 223, 121, 21, , 45, 22
2022/2/6, 160, 134, 17, , 50, 27
2022/2/7, 186, 154, 9, , 61, 31
2022/2/8, 211, 181, 11, , 68, 40
2022/2/9, 230, 118, 18, , 41, 22
2022/2/10, 167, 113, 12, , 34, 27
2022/2/11, 109, 88, , , 21, 14
2022/2/12, 106, 120, 19, , 35, 17
2022/2/13, 153, 122, 19, , 40, 18
2022/2/14, 155, 107, 28, , 38, 15
