date, pm25
2020/10/27, 64
2020/10/28, 64
2020/10/29, 42
2020/10/30, 61
2020/10/31, 87
2020/11/1, 106
2020/11/2, 105
2020/11/3, 93
2020/11/4, 113
2020/11/5, 108
2020/11/6, 85
2020/11/7, 89
2020/11/8, 97
2020/11/9, 64
2020/11/10, 44
2020/11/11, 67
2020/11/12, 74
2020/11/13, 40
2020/11/14, 37
2020/11/15, 61
2020/11/16, 76
2020/11/17, 99
2020/11/18, 50
2020/11/19, 38
2020/11/20, 31
2020/11/21, 62
2020/11/22, 76
2020/11/23, 76
2020/11/24, 109
2020/11/25, 87
2020/11/26, 71
2020/11/27, 85
2020/11/28, 76
2020/11/29, 57
2020/11/30, 80
2020/12/1, 93
2020/12/2, 91
2020/12/3, 90
2020/12/4, 67
2020/12/5, 64
2020/12/6, 56
2020/12/7, 80
2020/12/8, 63
2020/12/9, 64
2020/12/10, 56
2020/12/11, 57
2020/12/12, 62
2020/12/13, 85
2020/12/14, 88
2020/12/15, 84
2020/12/16, 113
2020/12/24, 89
2020/12/25, 122
2020/12/26, 67
2020/12/27, 56
2020/12/28, 67
2020/12/29, 81
2020/12/30, 118
2020/12/31, 111
2021/1/1, 119
2021/1/2, 89
2020/7/2, 55
2020/7/3, 65
2020/7/4, 48
2020/7/5, 37
2020/7/6, 37
2020/7/7, 42
2020/7/8, 70
2020/8/6, 54
2020/8/7, 37
2020/8/8, 24
2020/8/9, 45
2020/8/10, 45
2020/8/11, 46
2020/8/12, 46
2020/8/13, 55
2020/8/14, 49
2020/8/15, 47
2020/8/16, 45
2020/8/17, 59
2020/8/18, 40
2020/8/19, 98
2020/8/20, 56
2020/8/21, 53
2020/8/22, 79
2020/8/23, 60
2020/8/24, 60
2020/8/25, 48
2020/8/26, 29
2020/8/27, 40
2020/8/28, 40
2020/8/29, 44
2020/8/30, 51
2020/8/31, 57
2020/9/1, 48
2020/9/2, 35
2020/9/3, 39
2020/9/4, 46
2020/9/5, 47
2020/9/6, 52
2020/9/7, 40
2020/9/8, 47
2020/9/9, 66
2020/9/10, 69
2020/9/11, 67
2020/9/12, 49
2020/9/13, 50
2020/9/14, 40
2020/9/15, 31
2020/9/16, 48
2020/9/17, 42
2020/9/18, 42
2020/9/19, 49
2020/9/20, 81
2020/9/21, 77
2020/9/22, 67
2020/9/23, 49
2020/9/24, 69
2020/4/2, 36
2020/4/3, 43
2020/4/4, 51
2020/4/5, 46
2020/4/6, 36
2020/4/7, 24
2020/4/8, 35
2020/4/9, 28
2020/4/10, 38
2020/4/11, 47
2020/4/12, 74
2020/4/13, 62
2020/4/14, 49
2020/4/15, 38
2020/4/16, 37
2020/4/17, 63
2020/4/18, 45
2020/4/19, 57
2020/4/20, 47
2020/5/7, 60
2020/5/8, 58
2020/5/9, 48
2020/5/10, 31
2020/5/11, 47
2020/5/12, 44
2020/5/13, 27
2020/5/14, 25
2020/5/15, 24
2020/5/16, 24
2020/5/17, 30
2020/5/18, 44
2020/5/19, 28
2020/5/20, 33
2020/5/21, 37
2020/5/22, 43
2020/5/23, 53
2020/5/24, 54
2020/5/25, 60
2020/5/26, 47
2020/5/27, 44
2020/5/28, 45
2020/5/29, 47
2020/5/30, 51
2020/5/31, 42
2020/6/1, 26
2020/6/2, 62
2020/6/3, 69
2020/6/4, 62
2020/6/5, 76
2020/6/6, 76
2020/6/7, 71
2020/6/8, 56
2020/6/9, 36
2020/6/10, 24
2020/6/11, 31
2020/6/12, 28
2020/6/13, 38
2020/6/14, 47
2020/6/15, 60
2020/6/16, 53
2020/6/17, 59
2020/6/18, 56
2020/6/19, 49
2020/6/20, 49
2020/6/21, 69
2020/6/22, 71
2020/6/23, 83
2020/6/24, 52
2020/6/25, 45
2020/6/26, 44
2020/6/27, 64
2020/6/28, 81
2020/6/29, 48
2020/6/30, 56
2020/7/1, 52
2020/1/2, 121
2020/1/3, 115
2020/1/4, 61
2020/1/5, 39
2020/1/6, 43
2020/1/7, 58
2020/1/8, 80
2020/1/9, 99
2020/1/10, 105
2020/1/11, 91
2020/1/12, 64
2020/1/13, 53
2020/1/14, 57
2020/1/15, 81
2020/1/16, 73
2020/1/17, 95
2020/1/18, 86
2020/1/19, 109
2020/1/20, 75
2020/1/21, 43
2020/1/22, 51
2020/1/23, 44
2020/1/24, 87
2020/1/25, 73
2020/1/26, 34
2020/1/27, 46
2020/1/28, 47
2020/1/29, 52
2020/1/31, 135
2020/2/1, 51
2020/2/2, 59
2020/2/3, 69
2020/2/5, 61
2020/2/6, 52
2020/2/7, 63
2020/2/8, 44
2020/2/9, 51
2020/2/10, 46
2020/2/11, 29
2020/2/12, 31
2020/2/13, 43
2020/2/14, 43
2020/2/15, 41
2020/2/16, 34
2020/2/17, 54
2020/2/18, 73
2020/2/19, 47
2020/2/20, 56
2020/2/21, 66
2020/2/22, 71
2020/2/23, 83
2020/2/24, 78
2020/2/25, 107
2020/2/26, 84
2020/2/27, 38
2020/2/28, 25
2020/2/29, 49
2020/3/1, 71
2020/3/2, 63
2020/3/3, 67
2020/3/4, 28
2020/3/5, 28
2020/3/6, 35
2020/3/7, 46
2020/3/8, 33
2020/3/9, 43
2020/3/10, 50
2020/3/11, 51
2020/3/12, 57
2020/3/13, 61
2020/3/14, 42
2020/3/15, 66
2020/3/16, 69
2020/3/17, 71
2020/3/18, 65
2020/3/19, 54
2020/3/20, 58
2020/3/21, 39
2020/3/22, 36
2020/3/23, 36
2020/3/24, 32
2020/3/25, 42
2020/3/26, 71
2020/3/27, 65
2020/3/28, 47
2020/3/29, 46
2020/3/30, 69
2020/3/31, 72
2020/4/1, 41
2019/10/2, 49
2019/10/3, 69
2019/10/4, 53
2019/10/5, 38
2019/10/6, 44
2019/10/7, 47
2019/10/8, 62
2019/10/9, 76
2019/10/10, 81
2019/10/11, 79
2019/10/12, 142
2019/10/13, 163
2019/10/14, 114
2019/10/15, 51
2019/10/16, 60
2019/10/17, 86
2019/10/18, 66
2019/10/19, 66
2019/10/20, 66
2019/10/21, 71
2019/10/22, 59
2019/10/23, 47
2019/10/24, 63
2019/10/25, 54
2019/10/26, 65
2019/10/27, 66
