date, pm25, pm10, o3, no2, so2, co
2022/10/24, 78, 56, 27, 2, , 
2022/10/25, 124, 61, 33, 6, , 
2022/10/26, 125, 53, 22, 5, , 
2022/10/27, 94, 32, 6, 4, , 
2022/10/28, 57, 38, 7, 3, , 
2022/10/29, 65, 37, 12, 2, 1, 
2022/10/30, 66, 44, 25, 4, , 
2022/10/31, 72, 51, 28, 4, 1, 
2022/11/1, 87, 49, 18, 5, , 
2022/11/2, 90, 38, 25, 8, 1, 
2022/11/3, 76, 34, 26, 6, 1, 
2022/11/4, 88, 38, 22, 10, , 
2022/11/5, 82, 49, 20, 11, , 
2022/11/6, 105, 51, 24, 13, , 
2022/11/7, 97, 44, 24, 5, , 
2022/11/8, 102, 49, 31, 6, , 
2022/11/9, 112, 48, 28, 6, , 
2022/11/10, 105, 51, 22, 5, , 
2022/11/11, 91, 34, 22, 5, , 
2022/11/12, 85, 29, 27, 6, , 
2022/11/13, 78, 28, 15, 3, , 
2022/11/14, 74, 20, 10, 4, , 
2022/11/15, 51, 33, 14, 5, , 
2022/11/16, 53, 25, 12, 8, , 
2022/11/17, 70, 28, 18, 3, , 
2022/11/18, 74, 29, 14, 5, , 
2022/11/19, 69, 34, 21, 5, , 
2022/11/20, 81, 26, 9, 7, , 
2022/11/21, 57, 26, 15, 4, , 
2022/11/22, 59, 41, 20, 4, , 
2022/11/23, 69, 46, 16, 5, , 
2022/11/24, 79, 31, 5, 3, , 
2022/11/25, 60, 15, 11, 3, , 
2022/11/26, 42, 26, 6, 2, , 
2022/11/27, 51, 37, 13, 4, , 
2022/11/28, 63, 35, 10, 3, , 
2022/11/29, 62, 241, 14, 5, 1, 
2022/11/30, 80, 375, 16, 4, 1, 
2022/12/1, 94, 173, 8, 6, 1, 
2022/12/2, 78, 32, 6, 6, 1, 
2022/12/3, 76, 36, 17, 4, 2, 
2022/12/4, 67, 34, 11, 6, 1, 
2022/12/5, 67, 47, 14, 5, 1, 
2022/12/6, 65, 28, 9, 3, 1, 
2022/12/7, 58, 26, 14, 5, 1, 
2022/12/8, 78, 40, 21, 8, 2, 
2022/12/9, 96, 47, 15, 4, 2, 
2022/12/10, 89, 50, 25, 3, 2, 
2022/12/11, 79, 37, 14, 3, 1, 
2022/12/12, 74, 32, 18, 4, 1, 
2022/12/13, 87, 121, 10, 3, 1, 
2022/12/14, 85, 42, 13, 7, 1, 
2022/12/15, 101, 118, 15, 10, 1, 
2022/12/16, 109, 62, 1, 23, 1, 
2022/12/17, 138, 61, 5, 12, 2, 
2022/12/18, 110, 218, 16, 3, 1, 
2022/12/19, 76, 102, 23, 8, 1, 
2022/12/20, 91, 55, 25, 7, 2, 
2022/12/21, 103, 51, 30, 4, 2, 
2022/12/22, 124, 54, 35, 6, 1, 
2022/12/23, 117, 112, 27, 9, 1, 
2022/12/24, 112, 51, 22, 11, 2, 
2022/12/25, 102, 71, 21, 6, 1, 
2022/12/26, 88, 212, 24, 9, 1, 
2022/12/27, 91, 88, 21, 13, 1, 
2022/12/28, 100, 95, 24, 10, 1, 
2022/12/29, 122, 28, 22, 13, 1, 
2022/12/30, 115, 91, 24, 9, 1, 
2022/12/31, 85, 57, 26, 3, 1, 
2023/1/1, 91, 33, 27, 2, 1, 
2023/1/2, 86, 41, 24, 3, 1, 
2022/7/2, 42, 22, 7, 1, , 
2022/7/3, 44, 23, 8, 2, 1, 
2022/7/4, 49, 16, 9, 1, , 
2022/7/5, 44, 17, 9, 2, , 
2022/7/6, 48, 21, 12, 4, , 
2022/7/7, 56, 14, 10, 2, 1, 
2022/7/8, 55, 21, 9, 2, , 
2022/7/9, 53, 22, 6, 2, , 
2022/7/10, 54, 21, 7, 3, , 
2022/7/11, 49, 23, 7, 2, , 
2022/7/12, 49, 27, 8, 2, , 
2022/7/13, 58, 26, 6, 2, , 
2022/7/14, 59, 27, 10, 4, , 
2022/7/15, 55, 31, 11, 3, , 
2022/7/16, 71, 26, 12, 4, , 
2022/7/17, 60, 19, 10, 3, , 
2022/7/18, 47, 24, 10, 2, , 
2022/7/19, 57, 28, 10, 1, , 
2022/7/20, 53, 26, 8, 2, , 
2022/7/21, 54, 17, 3, 3, , 
2022/7/22, 44, 21, 6, 2, , 
2022/7/23, 48, 20, 5, 4, , 
2022/7/24, 45, 31, 8, 5, , 
2022/7/25, 63, 32, 14, 5, , 
2022/7/26, 56, 27, 9, 4, , 
2022/7/27, 59, 26, 10, 3, , 
2022/7/28, 54, 23, 7, 2, , 
