date, pm25, pm10, o3, no2, so2, co
2023/4/2, 266, 100, , , , 
2023/4/3, 209, 72, , , , 
2023/4/4, 162, 81, , , , 
2023/4/5, 177, 106, , , , 
2023/4/6, 223, 140, , , , 
2023/4/7, 275, 154, , , , 
2023/4/8, 291, 114, , , , 
2023/4/9, 223, 113, , , , 
2023/4/10, 206, 85, , , , 
2023/4/11, 181, 100, , , , 
2023/4/12, 201, , , , , 
2023/1/3, 80, 37, , , , 
2023/1/4, 79, 32, , , , 
2023/1/5, 75, 36, , , , 
2023/1/6, 75, 29, , , , 
2023/1/7, 66, 23, , , , 
2023/1/8, 68, 35, , , , 
2023/1/9, 93, 51, , , , 
2023/1/10, 95, 40, , , , 
2023/1/11, 87, 44, , , , 
2023/1/12, 87, 41, , , , 
2023/1/13, 91, 38, , , , 
2023/1/14, 83, 33, , , , 
2023/1/15, 80, 34, , , , 
2023/1/16, 88, 44, , , , 
2023/1/17, 107, 48, , , , 
2023/1/18, 109, 53, , , , 
2023/1/19, 127, 53, , , , 
2023/1/20, 129, 51, , , , 
2023/1/21, 110, 44, , , , 
2023/1/22, 106, 45, , , , 
2023/1/23, 109, 45, , , , 
2023/1/24, 107, 50, , , , 
2023/1/25, 117, 54, , , , 
2023/1/26, 131, 59, , , , 
2023/1/27, 139, 63, , , , 
2023/1/28, 145, 56, , , , 
2023/1/29, 141, 50, , , , 
2023/1/30, 135, 50, , , , 
2023/1/31, 110, 60, , , , 
2023/2/1, 132, 64, , , , 
2023/2/2, 154, 65, , , , 
2023/2/3, 157, 70, , , , 
2023/2/4, 160, 66, , , , 
2023/2/5, 161, 57, , , , 
2023/2/6, 146, 43, , , , 
2023/2/7, 93, 47, , , , 
2023/2/8, 85, 48, , , , 
2023/2/9, 96, 58, , , , 
2023/2/10, 133, 53, , , , 
2023/2/11, 118, 49, , , , 
2023/2/12, 124, 52, , , , 
2023/2/13, 131, 58, , , , 
2023/2/14, 151, 68, , , , 
2023/2/15, 160, 91, , , 1, 
2023/2/16, 183, 53, , , , 
2023/2/17, 139, 24, , , , 
2023/2/18, 67, 25, , , , 
2023/2/19, 63, 26, , , , 
2023/2/20, 69, 50, , , , 
2023/2/21, 115, 61, , , , 
2023/2/22, 152, 64, , , 1, 
2023/2/23, 150, 62, , , 1, 
2023/2/24, 154, 51, , , 1, 
2023/2/25, 121, 60, , , 1, 
2023/2/26, 154, 58, , , 1, 
2023/2/27, 147, 64, , , 1, 
2023/2/28, 153, 71, , , 1, 
2023/3/1, 161, 82, , , 1, 
2023/3/2, 170, 78, , , 1, 
2023/3/3, 168, 82, , , 1, 
2023/3/4, 175, 79, , , 1, 
2023/3/5, 174, 76, , , 1, 
2023/3/6, 169, 72, , , 1, 
2023/3/7, 165, 71, , , 1, 
2023/3/8, 168, 75, , , 1, 
2023/3/9, 169, 73, , , 1, 
2023/3/10, 168, 81, , , 1, 
2023/3/11, 175, 81, , , , 
2023/3/12, 175, 86, , , , 
2023/3/13, 182, 56, , , , 
2023/3/14, 150, 50, , , , 
2023/3/15, 139, 50, , , , 
2023/3/16, 138, 47, , , , 
2023/3/17, 134, 44, , , , 
2023/3/18, 113, 52, , , , 
2023/3/19, 131, 53, , , , 
2023/3/20, 140, 45, , , , 
2023/3/21, 119, 54, , , , 
2023/3/22, 151, 62, , , , 
2023/3/23, 155, 63, , , , 
2023/3/24, 157, 64, , , , 
2023/3/25, 157, 77, , , , 
2023/3/26, 174, 82, , , , 
2023/3/27, 185, 81, , , , 
2023/3/28, 181, 76, , , , 
2023/3/29, 167, 108, , , , 
2023/3/30, 215, 102, , , , 
2023/3/31, 207, 123, , , , 
2023/4/1, 245, 137, , , , 
2022/10/2, 37, 14, , , , 
2022/10/3, 38, 17, , , , 
2022/10/4, 42, 18, , , , 
2022/10/5, 38, 21, , , , 
2022/10/6, 47, 23, , , , 
2022/10/7, 55, 23, , , , 
2022/10/8, 55, 21, , , , 
2022/10/9, 50, 21, , , , 
2022/10/10, 53, 18, , , , 
2022/10/11, 48, 21, , , , 
2022/10/12, 50, 28, , , , 
2022/10/13, 62, 27, , , , 
2022/10/14, 64, 24, , , , 
2022/10/15, 63, 28, , , , 
2022/10/16, 66, 31, , , , 
2022/10/17, 79, 40, , , , 
2022/10/18, 95, 41, , , , 
2022/10/19, 95, 37, , , , 
2022/10/20, 82, 40, , , , 
2022/10/21, 85, 36, , , , 
2022/10/22, 85, 26, , , , 
2022/10/23, 64, 20, , , , 
2022/10/24, 56, 30, , , , 
2022/10/25, 74, 43, , , , 
2022/10/26, 101, 40, , , , 
2022/10/27, 90, 33, , , , 
2022/10/28, 78, 29, , , , 
2022/10/29, 65, 28, , , , 
2022/10/30, 66, 32, , , , 
2022/10/31, 71, 37, , , , 
2022/11/1, 79, 38, , , , 
2022/11/2, 83, 39, , , , 
2022/11/3, 85, 37, , , , 
2022/11/4, 82, 34, , , , 
2022/11/5, 80, 35, , , , 
2022/11/6, 85, 36, , , , 
2022/11/7, 86, 39, , , , 
2022/11/8, 86, 40, , , , 
2022/11/9, 90, 43, , , , 
2022/11/10, 98, 40, , , , 
2022/11/11, 92, 40, , , , 
2022/11/12, 83, 37, , , , 
2022/11/13, 87, 34, , , , 
2022/11/14, 79, 34, , , , 
2022/11/15, 75, 29, , , , 
2022/11/16, 69, 23, , , , 
2022/11/17, 60, 26, , , , 
2022/11/18, 55, 22, , , , 
2022/11/19, 58, 25, , , , 
2022/11/20, 60, 27, , , , 
2022/11/21, 65, 28, , , , 
2022/11/22, 63, 29, , , , 
2022/11/23, 67, 27, , , , 
2022/11/24, 61, 30, , , , 
2022/11/25, 74, 31, , , , 
2022/11/26, 67, 28, , , , 
2022/11/27, 68, 28, , , , 
2022/11/28, 65, 31, , , , 
2022/11/29, 65, 28, , , 1, 
2022/11/30, 61, 29, , , , 
2022/12/1, 63, 32, , , , 
2022/12/2, 60, 29, , , , 
2022/12/3, 60, 32, , , , 
2022/12/4, 57, 31, , , , 
2022/12/5, 64, 27, , , , 
2022/12/6, 53, 32, , , , 
2022/12/7, 63, 32, , , , 
2022/12/8, 65, 38, , , , 
2022/12/9, 66, 38, , , , 
2022/12/10, 68, 32, , , , 
2022/12/11, 69, 25, , , , 
2022/12/12, 45, 30, , , , 
2022/12/13, 66, 42, , , , 
2022/12/14, 82, 47, , , , 
2022/12/15, 89, 50, , , , 
2022/12/16, 99, 48, , , , 
2022/12/17, 104, 41, , , , 
2022/12/18, 99, 38, , , , 
2022/12/19, 95, 40, , , , 
2022/12/20, 84, 51, , , , 
2022/12/21, 100, 44, , , , 
2022/12/22, 113, 48, , , , 
2022/12/23, 103, 37, , , , 
2022/12/24, 95, 44, , , , 
2022/12/25, 107, 47, , , , 
2022/12/26, 122, 48, , , , 
2022/12/27, 107, 47, , , , 
2022/12/28, 100, 46, , , , 
2022/12/29, 99, 40, , , , 
2022/12/30, 104, 37, , , , 
2022/12/31, 98, 34, , , , 
2023/1/1, 93, 38, , , , 
2023/1/2, 99, 30, , , , 
2022/7/2, 44, 22, , , , 
2022/7/3, 47, 21, , , , 
2022/7/4, 46, 25, , , , 
2022/7/5, 46, 22, , , , 
2022/7/6, 45, 23, , 1, , 
2022/7/7, 44, 19, , , , 
2022/7/8, 38, 23, , 1, , 
2022/7/9, 45, 21, , , , 
2022/7/10, 43, 18, , , , 
2022/7/11, 44, 23, , 1, , 
2022/7/12, 47, 22, , , , 
2022/7/13, 42, 21, , , , 
2022/7/14, 50, 19, , , , 
2022/7/15, 43, 16, , , , 
2022/7/16, 42, 21, , , , 
2022/7/17, 46, 21, , , , 
2022/7/18, 46, 26, , , , 
2022/7/19, 52, 31, , 1, , 
2022/7/20, 62, 21, , , , 
2022/7/21, 49, 24, , , , 
2022/7/22, 49, 18, , , , 
2022/7/23, 41, 18, , , , 
2022/7/24, 31, 19, , , , 
2022/7/25, 35, 25, , , , 
2022/7/26, 48, 27, , , , 
2022/7/27, 54, 30, , 1, , 
2022/7/28, 58, 29, , 1, , 
2022/7/29, 61, 29, , , , 
2022/7/30, 64, 35, , , , 
2022/7/31, 70, 21, , , , 
2022/8/1, 40, 24, , , , 
2022/8/2, 51, 22, , , , 
2022/8/3, 50, 20, , 1, , 
2022/8/4, 35, 20, , , , 
2022/8/5, 36, 22, , , , 
2022/8/6, 46, 19, , , , 
2022/8/7, 39, 19, , , , 
2022/8/8, 41, 18, , , , 
2022/8/9, 39, 18, , , , 
2022/8/10, 34, 22, , , , 
2022/8/11, 43, 24, , , , 
2022/8/12, 44, 17, , , , 
2022/8/13, 41, 21, , , , 
2022/8/14, 38, 30, , , , 
2022/8/15, 48, 26, , , , 
2022/8/16, 50, 19, , , , 
2022/8/17, 39, 17, , , , 
2022/8/18, 41, 17, , , , 
2022/8/19, 45, 25, , , , 
2022/8/20, 51, 29, , , , 
2022/8/21, 59, 28, , , , 
2022/8/22, 60, 21, , , , 
2022/8/23, 49, 19, , , 1, 
2022/8/24, 26, 24, , , , 
