date, pm25, pm10, o3, no2, so2
2023/2/23, 59, 24, 30, 11, 
2023/2/24, 57, 29, 32, 11, 
2023/2/25, 55, 34, 21, 15, 
2023/2/26, 64, 28, 23, 11, 
2023/2/27, 54, 6, 28, 6, 
2023/2/28, 10, 6, 35, 5, 
2023/3/1, 10, 14, 29, 10, 
2023/3/2, 26, 15, 29, 12, 
2023/3/3, 32, 17, 34, 14, 
2023/3/4, 40, 16, 37, 13, 
2023/3/5, 39, 20, 38, 10, 
2023/3/6, 55, 29, 37, 13, 
2023/3/7, 71, 24, 36, 11, 
2023/3/8, 53, 17, 32, 12, 
2023/3/9, 31, 16, 32, 10, 
2023/3/10, 37, 32, 35, 9, 
2023/3/11, 31, 17, 34, 7, 
2023/3/12, 26, 11, 35, 9, 
2023/3/13, 20, 14, 33, 10, 
2023/3/14, 30, 10, 35, 6, 
2023/3/15, 18, 13, 38, 9, 
2023/3/16, 16, 9, 39, 11, 
2023/3/17, 16, 16, 41, 14, 
2023/3/18, 34, 19, 44, 9, 
2023/3/19, 40, 12, 41, 7, 
2023/3/20, 33, 15, 40, 10, 
2023/3/21, 41, 16, 33, 13, 
2023/3/22, 44, 16, 41, 11, 
2023/3/23, 42, 13, 34, 10, 
2023/3/24, 35, 15, 32, 7, 
2023/3/25, 36, 16, 35, 7, 
2023/3/26, 35, 21, 35, 8, 
2023/3/27, 30, 10, 37, 10, 
2023/3/28, 11, 13, 39, 11, 
2023/3/29, 18, 17, 42, 11, 
2023/3/30, 28, 18, 36, 10, 
2023/3/31, 37, 26, 38, 9, 
2023/4/1, 38, 15, 35, 3, 
2022/10/2, 13, 12, 30, 9, 
2022/10/3, 24, 13, 28, 10, 
2022/10/4, 29, 12, 28, 13, 
2022/10/5, 25, 14, 39, 11, 
2022/10/6, 31, 15, 36, 11, 
2022/10/7, 39, 20, 35, 13, 
2022/10/8, 48, 19, 33, 11, 
2022/10/9, 55, 14, 17, 9, 
2022/10/10, 43, 11, 28, 11, 
2022/10/11, 23, 15, 28, 10, 
2022/10/12, 30, 23, 33, 12, 
2022/10/13, 49, 21, 36, 11, 
2022/10/14, 51, 21, 32, 11, 
2022/10/15, 53, 19, 35, 11, 
2022/10/16, 51, 14, 33, 7, 
2022/10/17, 41, 18, 29, 11, 
2022/10/18, 40, 21, 32, 12, 
2022/10/19, 52, 22, 30, 11, 
2022/10/20, 56, 30, 26, 15, 
2022/10/21, 60, 31, 4, 18, 
2022/10/22, 66, 28, 22, 9, 
2022/10/23, 56, 25, 29, 7, 
2022/10/24, 52, 37, 26, 11, 
2022/10/25, 63, 37, 25, 9, 
2022/10/26, 62, 37, 29, 10, 
2022/10/27, 59, 41, 28, 10, 
2022/10/28, 65, 38, 24, 14, 
2022/10/29, 66, 26, 21, 15, 
2022/10/30, 51, 20, 30, 11, 
2022/10/31, 39, 21, 23, 12, 
2022/11/1, 41, 17, 21, 7, 
2022/11/2, 37, 14, 17, 9, 
2022/11/3, 28, 13, 4, 6, 
2022/11/4, 30, , , , 
2022/11/14, 33, 14, 24, 10, 
2022/11/15, 40, 12, 17, 12, 
2022/11/16, 38, 14, 16, 10, 
2022/11/17, 36, 13, 20, 10, 
2022/11/18, 25, 11, 24, 10, 
2022/11/19, 24, 13, 16, 15, 
2022/11/20, 29, 9, 22, 12, 
2022/11/21, 24, 13, 15, 14, 
2022/11/22, 27, 7, 23, 11, 
2022/11/23, 14, 16, 13, 16, 
2022/11/24, 29, 16, 12, 17, 
2022/11/25, 33, 15, 21, 15, 
2022/11/26, 35, 12, 14, 16, 
2022/11/27, 32, 11, 19, 14, 
2022/11/28, 31, 17, 13, 17, 
2022/11/29, 43, 14, 8, 14, 
2022/11/30, 39, 13, 14, 15, 
2022/12/1, 33, 16, 13, 14, 
2022/12/2, 40, 14, 17, 13, 
2022/12/3, 38, 8, 23, 10, 
2022/12/4, 22, 8, 21, 10, 
2022/12/5, 24, 10, 15, 12, 
2022/12/6, 23, 13, 12, 14, 
2022/12/7, 31, 13, 17, 12, 
2022/12/8, 34, 16, 12, 14, 
2022/12/9, 43, 10, 8, 17, 
2022/12/10, 30, 11, 14, 10, 
2022/12/11, 32, 9, 13, 10, 
2022/12/12, 28, 12, 16, 12, 
2022/12/13, 29, 6, 17, 13, 
2022/12/14, 18, 12, 6, 14, 
2022/12/15, 34, 9, 7, 15, 
2022/12/16, 25, 8, 16, 10, 
2022/12/17, 22, 9, 18, 8, 
2022/12/18, 27, 10, 17, 10, 
2022/12/19, 30, 17, 10, 15, 
2022/12/20, 43, 20, 4, 16, 
2022/12/21, 48, 14, 7, 16, 
2022/12/22, 40, 13, 12, 12, 
2022/12/23, 35, 15, 13, 12, 
2022/12/24, 40, 16, 10, 10, 
2022/12/25, 45, 15, 14, 8, 
2022/12/26, 46, 14, 15, 11, 
2022/12/27, 43, 16, 13, 12, 
2022/12/28, 44, 14, 14, 14, 
2022/12/29, 41, 19, 10, 15, 
2022/12/30, 48, 20, 14, 12, 
2022/12/31, 49, 21, 17, 9, 
2023/1/1, 55, 26, 18, 8, 
2023/1/2, 64, 21, 27, 8, 
2022/7/2, 40, 15, 35, 8, 
2022/7/3, 35, 13, 52, 8, 
2022/7/4, 30, 14, 41, 7, 
2022/7/5, 34, 18, 45, 7, 
2022/7/6, 40, 21, 49, 9, 
2022/7/7, 52, 22, 56, 12, 
2022/7/8, 50, 17, 49, 10, 
2022/7/9, 40, 12, 51, 8, 
2022/7/10, 29, 10, 43, 6, 
2022/7/11, 25, 12, 37, 7, 
2022/7/12, 25, 12, 34, 7, 
2022/7/13, 26, 15, 44, 8, 
2022/7/14, 35, 20, 44, 7, 
2022/7/15, 51, 17, 31, 12, 
2022/7/16, 43, 16, 36, 4, 
2022/7/17, 42, 25, 38, 7, 
2022/7/18, 51, 25, 57, 12, 
2022/7/19, 61, 27, 66, 11, 
2022/7/20, 63, 29, 65, 17, 
2022/7/21, 65, 28, 47, 9, 
2022/7/22, 63, 24, 40, 9, 
2022/7/23, 59, 22, 33, 7, 
2022/7/24, 58, 22, 40, 4, 
2022/7/25, 57, 16, 38, 6, 
2022/7/26, 45, 21, 43, 5, 
2022/7/27, 53, 21, 42, 8, 
2022/7/28, 44, 16, 35, 11, 
2022/7/29, 34, 17, 36, 12, 
2022/7/30, 35, 16, 45, 8, 
2022/7/31, 37, 10, 45, 10, 
2022/8/1, 23, 14, 46, 12, 
2022/8/2, 28, 17, 49, 8, 
2022/8/3, 34, 16, 54, 11, 
2022/8/4, 38, 17, 50, 13, 
2022/8/5, 40, 15, 40, 12, 
2022/8/6, 35, 17, 30, 12, 
2022/8/7, 39, 17, 55, 8, 
2022/8/8, 38, 15, 50, 8, 
2022/8/9, 40, 18, 50, 13, 
2022/8/10, 44, 18, 48, 9, 
2022/8/11, 46, 17, 44, 10, 
2022/8/12, 45, 16, 51, 7, 
2022/8/13, 45, 18, 50, 5, 
2022/8/14, 37, 13, 47, 7, 
2022/8/15, 32, 14, 43, 8, 
2022/8/16, 39, 18, 40, 9, 
2022/8/17, 47, 24, 28, 10, 
2022/8/18, 52, 14, 38, 6, 
2022/8/19, 30, 10, 40, 9, 
2022/8/20, 20, 11, 40, 13, 
2022/8/21, 26, 9, 42, 7, 
2022/8/22, 22, 9, 37, 9, 
2022/8/23, 21, 10, 39, 12, 
2022/8/24, 22, 9, 42, 7, 
2022/8/25, 18, 12, 50, 10, 
2022/8/26, 27, 14, 36, 10, 
2022/8/27, 32, 12, 43, 8, 
2022/8/28, 33, 12, 41, 6, 
2022/8/29, 37, 13, 42, 9, 
2022/8/30, 35, 14, 35, 6, 
2022/8/31, 35, 11, 40, 8, 
2022/9/1, 21, 13, 39, 11, 
2022/9/2, 30, 13, 40, 6, 
2022/9/3, 30, 11, 42, 6, 
2022/9/4, 26, 10, 43, 3, 
2022/9/5, 25, 14, 43, 8, 
2022/9/6, 32, 16, 39, 8, 
2022/9/7, 32, 18, 35, 9, 
2022/9/8, 37, 16, 32, 9, 
2022/9/9, 29, 22, 31, 10, 
2022/9/10, 19, 9, 34, 9, 
2022/9/11, 15, 11, 36, 9, 
2022/9/12, 23, 15, 37, 10, 
2022/9/13, 26, 12, 34, 10, 
2022/9/14, 23, 19, 20, 12, 
2022/9/15, 34, 19, 28, 11, 
2022/9/16, 33, 14, 32, 11, 
2022/9/17, 25, 12, 31, 10, 
2022/9/18, 20, 10, 38, 5, 
2022/9/19, 13, 13, 37, 7, 
2022/9/20, 20, 13, 44, 11, 
2022/9/21, 23, 20, 41, 10, 
2022/9/22, 26, 10, 36, 5, 
2022/9/23, 17, 12, 38, 10, 
2022/9/24, 19, 8, 27, 9, 
2022/9/25, 19, 7, 32, 6, 
2022/9/26, 15, 11, 31, 7, 
2022/9/27, 20, 7, 30, 8, 
2022/9/28, 12, 10, 26, 6, 
2022/9/29, 11, 11, 28, 7, 
2022/9/30, 16, 8, 27, 7, 
2022/10/1, 12, 8, 27, 7, 
2022/4/2, 32, 5, 32, 6, 
2022/4/3, 10, 7, 34, 10, 
2022/4/4, 22, 8, 38, 10, 
2022/4/5, 23, 12, 43, 13, 
2022/4/6, 33, 12, 42, 13, 
2022/4/7, 31, 16, 38, 12, 
2022/4/8, 37, 19, 33, 7, 
2022/4/9, 30, 14, 38, 3, 
2022/4/10, 20, 7, 39, 6, 
2022/4/11, 15, 9, 44, 9, 
2022/4/12, 16, 16, 43, 8, 
2022/4/13, 27, 18, 49, 9, 
2022/4/14, 31, 21, 58, 17, 
2022/4/15, 44, 22, 50, 16, 
2022/4/16, 46, 21, 58, 16, 
2022/4/17, 48, 13, 41, 2, 
2022/4/18, 27, 13, 41, 2, 
2022/4/19, 27, 13, 41, 7, 
2022/4/20, 31, 18, 40, 2, 
2022/4/21, 42, 11, 38, 5, 
2022/4/22, 27, 11, 37, 6, 
2022/4/23, 23, 15, 36, 3, 
2022/4/24, 38, 10, 33, 4, 
2022/4/25, 21, 10, 33, 6, 
2022/4/26, 26, 14, 38, 6, 
2022/4/27, 39, 11, 38, 4, 
2022/4/28, 34, 11, 44, 11, 
2022/4/29, 29, 13, 48, 10, 
2022/4/30, 31, 12, 48, 8, 
2022/5/1, 35, 12, 46, 5, 
2022/5/2, 37, 13, 46, 8, 
2022/5/3, 38, 15, 38, 9, 
2022/5/4, 46, 13, 42, 7, 
2022/5/5, 38, 18, 41, 9, 
2022/5/6, 40, 13, 23, 15, 
2022/5/7, 29, 9, 35, 10, 
2022/5/8, 20, 10, 33, 5, 
2022/5/9, 23, 12, 37, 9, 
2022/5/10, 28, 17, 36, 12, 
2022/5/11, 39, 20, 41, 8, 
2022/5/12, 48, 19, 36, 7, 
2022/5/13, 44, 19, 35, 6, 
2022/5/14, 47, 23, 29, 8, 
2022/5/15, 51, 22, 29, 7, 
2022/5/16, 52, 23, 28, 9, 
2022/5/17, 51, 23, 30, 8, 
2022/5/18, 50, 23, 30, 8, 
2022/5/19, 51, 21, 38, 13, 
2022/5/20, 43, 18, 38, 11, 
2022/5/21, 41, 17, 40, 4, 
2022/5/22, 45, 17, 36, 4, 
2022/5/23, 46, 17, 34, 5, 
2022/5/24, 44, 16, 39, 6, 
2022/5/25, 40, 15, 37, 6, 
2022/5/26, 35, 19, 45, 6, 
2022/5/27, 47, 31, 32, 19, 
2022/5/28, 55, 32, 54, 10, 
2022/5/29, 56, 23, 34, 6, 
2022/5/30, 46, 14, 40, 4, 
2022/5/31, 31, 15, 27, 9, 
2022/6/1, 35, , , , 
2022/6/4, 49, 28, 39, 9, 
2022/6/5, 54, 36, 34, 7, 
2022/6/6, 67, 32, 29, 4, 
2022/6/7, 63, 25, 37, 6, 
2022/6/8, 56, 20, 39, 10, 
2022/6/9, 39, 17, 38, 9, 
2022/6/10, 29, 16, 36, 12, 
2022/6/11, 19, 13, 44, 11, 
2022/6/12, 18, 10, 52, 7, 
2022/6/13, 18, 11, 41, 6, 
2022/6/14, 26, 16, 41, 7, 
2022/6/15, 39, 19, 36, 9, 
2022/6/16, 50, 18, 29, 9, 
2022/6/17, 47, 16, 31, 9, 
2022/6/18, 38, 25, 50, 11, 
2022/6/19, 57, 19, 46, 8, 
2022/6/20, 46, 19, 43, 10, 
2022/6/21, 37, 19, 39, 8, 
2022/6/22, 45, 28, 30, 7, 
2022/6/23, 57, 38, 34, 8, 
2022/6/24, 68, 24, 41, 7, 
2022/6/25, 47, 12, 36, 5, 
2022/6/26, 28, 25, 35, 4, 
2022/6/27, 38, 45, 40, 7, 
2022/6/28, 60, 45, 37, 9, 
2022/6/29, 63, 16, 42, 7, 
2022/6/30, 29, 15, 37, 6, 
2022/7/1, 36, 15, 41, 7, 
2022/1/4, 58, 29, 1, 15, 
2022/1/5, 71, 14, 23, 9, 
2022/1/6, 40, 12, 13, 12, 
2022/1/7, 27, 12, 15, 16, 
2022/1/8, 30, 11, 19, 15, 
2022/1/9, 33, 7, 30, 8, 
2022/1/10, 20, 14, 15, 18, 
2022/1/11, 29, 16, 15, 18, 
2022/1/12, 32, 18, 14, 19, 
2022/1/13, 38, 20, 16, 20, 
2022/1/14, 43, 23, 11, 21, 
2022/1/15, 51, 18, 20, 18, 
2022/1/16, 51, 19, 21, 13, 
2022/1/17, 61, 23, 17, 19, 
2022/1/18, 58, 24, 19, 20, 
2022/1/19, 55, 27, 24, 16, 
2022/1/20, 71, 28, 23, 17, 
2022/1/21, 71, 21, 22, 18, 
2022/1/22, 54, 16, 23, 16, 
2022/1/23, 45, 15, 24, 14, 
2022/1/24, 48, 22, 21, 18, 
2022/1/25, 55, 29, 21, 17, 
2022/1/26, 72, 26, 22, 16, 
2022/1/27, 68, 26, 22, 18, 
2022/1/28, 67, 24, 25, 16, 
2022/1/29, 64, 18, 28, 16, 
2022/1/30, 49, 18, 27, 12, 
2022/1/31, 52, 19, 25, 13, 
2022/2/1, 53, 18, 22, 20, 
2022/2/2, 33, 23, 15, 23, 
2022/2/3, 41, 21, 26, 14, 
2022/2/4, 42, 21, 26, 13, 
2022/2/5, 50, 22, 26, 13, 
2022/2/6, 58, 14, 26, 13, 
2022/2/7, 43, 20, 30, 14, 
2022/2/8, 41, 22, 27, 17, 
2022/2/9, 39, 22, 29, 17, 
2022/2/10, 46, 21, 31, 14, 
2022/2/11, 50, 24, 34, 13, 
2022/2/12, 56, 25, 31, 14, 
2022/2/13, 59, 21, 34, 12, 
2022/2/14, 56, 14, 25, 13, 
2022/2/15, 42, 15, 27, 13, 
2022/2/16, 43, 11, 25, 16, 
2022/2/17, 24, 14, 30, 15, 
2022/2/18, 36, 14, 29, 12, 
2022/2/19, 39, 19, 31, 10, 
2022/2/20, 55, 14, 30, 9, 
2022/2/21, 44, 17, 32, 9, 
2022/2/22, 27, 11, 28, 11, 
2022/2/23, 15, 17, 31, 14, 
2022/2/24, 37, 16, 28, 15, 
2022/2/25, 36, 16, 32, 12, 
2022/2/26, 43, 10, 33, 10, 
2022/2/27, 21, 10, 33, 10, 
2022/2/28, 24, 15, 33, 16, 
2022/3/1, 33, 22, 34, 9, 
2022/3/2, 56, 21, 37, 14, 
2022/3/3, 55, 20, 33, 16, 
2022/3/4, 55, 16, 36, 12, 
2022/3/5, 42, 17, 36, 9, 
2022/3/6, 56, 25, 33, 11, 
2022/3/7, 75, 24, 38, 13, 
2022/3/8, 69, 27, 21, 16, 
2022/3/9, 72, 34, 37, 13, 
2022/3/10, 86, 27, 39, 6, 
2022/3/11, 71, 31, 39, 2, 
2022/3/12, 75, 28, 40, , 
2022/3/13, 66, 19, 39, , 
2022/3/14, 56, 8, 34, 3, 
2022/3/15, 26, 15, 39, 8, 
2022/3/16, 40, 21, 36, 10, 
2022/3/17, 52, 27, 23, 15, 
2022/3/18, 60, 43, 36, 15, 
2022/3/19, 69, 26, 39, 4, 
2022/3/20, 58, 29, 43, 7, 
2022/3/21, 64, 27, 42, 10, 
2022/3/22, 61, 30, 47, 14, 
2022/3/23, 70, 31, 49, 19, 
2022/3/24, 71, 24, 44, 18, 
2022/3/25, 59, 29, 52, 15, 
2022/3/26, 64, 31, 60, 9, 
2022/3/27, 67, 30, 48, 11, 
2022/3/28, 72, 29, 48, 16, 
2022/3/29, 70, 31, 48, 15, 
2022/3/30, 76, 31, 32, 17, 
2022/3/31, 67, 16, 26, 13, 
2022/4/1, 40, 15, 29, 11, 
2021/10/2, 48, 18, 43, 9, 
2021/10/3, 50, 15, 32, 5, 
2021/10/4, 47, 15, 31, 7, 
2021/10/5, 35, , , , 
2021/10/8, 24, 16, 24, 15, 
2021/10/9, 24, 15, 26, 11, 
2021/10/10, 35, 16, 34, 7, 
2021/10/11, 45, 18, 34, 9, 
2021/10/12, 49, 18, 36, 11, 
2021/10/13, 49, 18, 36, 12, 
2021/10/14, 49, 13, 29, 9, 
2021/10/15, 27, 16, 35, 11, 
2021/10/16, 38, 16, 33, 11, 
2021/10/17, 43, 17, 34, 10, 
2021/10/18, 50, 23, 30, 14, 
2021/10/19, 58, 19, 33, 11, 
2021/10/20, 51, 19, 32, 12, 
2021/10/21, 45, 23, 18, 16, 
2021/10/22, 49, 19, 27, 12, 
2021/10/23, 45, 22, 31, 9, 
2021/10/24, 50, 18, 27, 9, 
2021/10/25, 45, 21, 30, 11, 
2021/10/26, 49, 22, 31, 13, 
2021/10/27, 55, 27, 20, 15, 
2021/10/28, 56, 29, 29, 15, 
2021/10/29, 54, 33, 24, 19, 
2021/10/30, 67, 21, 23, 15, 
2021/10/31, 54, 7, 25, 7, 
2021/11/1, 24, 8, 18, 6, 
2021/11/2, 22, 11, 23, 9, 
2021/11/3, 21, 10, 18, 14, 
2021/11/4, 24, 13, 15, 14, 
2021/11/5, 26, 10, 23, 14, 
2021/11/6, 22, 10, 17, 16, 
2021/11/7, 25, 17, 8, 18, 
2021/11/8, 40, 15, 21, 11, 
2021/11/9, 34, 12, 28, 9, 
2021/11/10, 20, 11, 29, 4, 
2021/11/11, 23, 14, 24, 11, 
2021/11/12, 34, 20, 22, 8, 
2021/11/13, 46, 22, 23, 11, 
2021/11/14, 50, 17, 24, 8, 
2021/11/15, 41, 5, 21, 9, 
2021/11/16, 10, 14, 19, 15, 
2021/11/17, 29, 19, 14, 13, 
2021/11/18, 46, 21, 16, 14, 
2021/11/19, 40, 21, 12, 14, 
2021/11/20, 45, 17, 17, 12, 
2021/11/21, 46, 20, 7, 12, 
2021/11/22, 58, 19, 15, 13, 
2021/11/23, 48, 18, 15, 14, 
2021/11/24, 37, 18, 23, 13, 
2021/11/25, 35, 8, 25, 9, 
2021/11/26, 17, 18, 11, 14, 
2021/11/27, 35, 8, 16, 12, 
2021/11/28, 21, 4, 19, 8, 
2021/11/29, 10, 7, 17, 11, 
2021/11/30, 12, 15, 13, 17, 
2021/12/1, 30, 18, 17, 16, 
2021/12/2, 34, 17, 13, 15, 
2021/12/3, 38, 15, 16, 15, 
2021/12/4, 30, 11, 19, 11, 
2021/12/5, 25, 8, 27, 7, 
2021/12/6, 16, 20, 15, 18, 
2021/12/7, 29, 24, 14, 20, 
2021/12/8, 42, 13, 10, 15, 
2021/12/9, 33, 14, 10, 17, 
2021/12/10, 29, 9, 26, 14, 
2021/12/11, 18, 15, 11, 19, 
2021/12/12, 38, 12, 12, 17, 
2021/12/13, 34, 22, 10, 19, 
2021/12/14, 45, 21, 10, 17, 
2021/12/15, 49, 23, 11, 16, 
2021/12/16, 54, 24, 5, 20, 
2021/12/17, 51, 22, 11, 19, 
2021/12/18, 50, 19, 9, 19, 
2021/12/19, 52, 16, 13, 16, 
2021/12/20, 50, 21, 13, 17, 
2021/12/21, 53, 33, 2, 19, 
2021/12/22, 75, 22, 14, 16, 
2021/12/23, 59, 21, 12, 17, 
2021/12/24, 56, 27, 2, 18, 
2021/12/25, 63, 12, 11, 11, 
2021/12/26, 40, 10, 15, 10, 
2021/12/27, 31, 12, 2, 12, 
2021/12/28, 38, 12, 12, 13, 
2021/12/29, 32, 12, 12, 12, 
2021/12/30, 37, 17, 8, 12, 
2021/12/31, 50, 19, 8, 11, 
2022/1/1, 59, 31, 2, 14, 
2022/1/2, 90, , , , 
2021/7/2, 37, 17, 36, 8, 
2021/7/3, 39, 15, 39, 8, 
2021/7/4, 39, 11, 30, 4, 
2021/7/5, 31, 11, 35, 7, 
2021/7/6, 28, 15, 32, 7, 
2021/7/7, 35, 14, 39, 9, 
2021/7/8, 34, 14, 35, 9, 
2021/7/9, 29, 12, 38, 9, 
2021/7/10, 22, 12, 41, 9, 
2021/7/11, 29, 10, 40, 6, 
2021/7/12, 29, 14, 39, 4, 
2021/7/13, 38, 17, 24, 7, 
2021/7/14, 30, 7, 35, 3, 
2021/7/15, 14, 14, 35, 6, 
2021/7/16, 32, 10, 28, 9, 
2021/7/17, 23, 10, 32, 17, 
2021/7/18, 21, 9, 44, 14, 
2021/7/19, 20, 15, 47, 11, 
2021/7/20, 32, 16, 44, 10, 
2021/7/21, 37, 20, 37, 8, 
2021/7/22, 51, 20, 44, 7, 
2021/7/23, 55, 18, 36, 6, 
2021/7/24, 48, 12, 38, 6, 
2021/7/25, 37, , 36, 6, 
2021/7/28, 49, 23, 38, 9, 
2021/7/29, 52, 23, 33, 9, 
2021/7/30, 56, 21, 37, 7, 
2021/7/31, 54, 17, 35, 6, 
2021/8/1, 50, 18, 29, 5, 
2021/8/2, 40, 18, 38, 6, 
2021/8/3, 38, 14, 33, 7, 
2021/8/4, 29, 15, 21, 12, 
2021/8/5, 36, 13, 33, 9, 
2021/8/6, 25, 17, 36, 7, 
2021/8/7, 38, 12, 32, 8, 
2021/8/8, 31, 21, 30, 7, 
2021/8/9, 31, 13, 35, 8, 
2021/8/10, 27, 19, 38, 11, 
2021/8/11, 36, 20, 41, 16, 
2021/8/12, 46, 29, 41, 17, 
2021/8/13, 60, 31, 52, 18, 
2021/8/14, 64, 34, 44, 24, 
2021/8/15, 67, 41, 49, 9, 
2021/8/16, 69, 47, 38, 6, 
2021/8/17, 66, 29, 41, 6, 
2021/8/18, 61, 22, 41, 12, 
2021/8/19, 51, 22, 46, 13, 
2021/8/20, 50, 20, 43, 10, 
2021/8/21, 45, 17, 42, 11, 
2021/8/22, 45, 20, 38, 7, 
2021/8/23, 57, 23, 36, 8, 
2021/8/24, 63, 19, 33, 10, 
2021/8/25, 42, 13, 41, 9, 
2021/8/26, 26, 15, 46, 11, 
2021/8/27, 32, 23, 41, 12, 
2021/8/28, 53, 17, 40, 11, 
2021/8/29, 42, 11, 44, 8, 
2021/8/30, 26, 13, 39, 10, 
2021/8/31, 29, 14, 41, 8, 
2021/9/1, 30, 18, 41, 10, 
2021/9/2, 35, 23, 46, 14, 
2021/9/3, 40, 21, 47, 13, 
2021/9/4, 46, 20, 48, 15, 
2021/9/5, 49, 18, 41, 15, 
2021/9/6, 49, 23, 49, 13, 
2021/9/7, 54, 22, 48, 10, 
2021/9/8, 52, 28, 54, 12, 
2021/9/9, 59, 34, 54, 12, 
2021/9/10, 66, 33, 49, 11, 
2021/9/11, 64, 22, 41, 12, 
2021/9/12, 59, 23, 43, 13, 
2021/9/13, 62, 26, 42, 13, 
2021/9/14, 59, 21, 25, 12, 
2021/9/15, 48, 24, 25, 13, 
2021/9/16, 51, 19, 24, 9, 
2021/9/17, 46, 23, 27, 11, 
2021/9/18, 42, 16, 30, 9, 
2021/9/19, 41, 13, 29, 8, 
2021/9/20, 22, 11, 30, 11, 
2021/9/21, 17, 12, 37, 13, 
2021/9/22, 18, 16, 41, 13, 
2021/9/23, 29, 18, 41, 13, 
2021/9/24, 39, 21, 40, 14, 
2021/9/25, 47, 21, 40, 12, 
2021/9/26, 47, 24, 24, 12, 
2021/9/27, 49, 20, 32, 10, 
2021/9/28, 54, 25, 40, 10, 
2021/9/29, 64, 25, 40, 14, 
2021/9/30, 59, 22, 36, 14, 
2021/10/1, 53, 22, 41, 12, 
2021/4/2, 43, 21, 42, 10, 
2021/4/3, 45, 20, 39, 5, 
2021/4/4, 52, 16, 35, 6, 
2021/4/5, 39, 12, 38, 6, 
2021/4/6, 32, 18, 40, 7, 
2021/4/7, 35, 15, 32, 4, 
2021/4/8, 20, 20, 35, 5, 
2021/4/9, 34, 14, 40, 9, 
2021/4/10, 25, 15, 35, 10, 
2021/4/11, 34, 5, 35, 4, 
2021/4/12, 10, 6, 30, 7, 
2021/4/13, 16, 7, 37, 8, 
2021/4/14, 15, 9, 36, 7, 
2021/4/15, 20, 10, 39, 8, 
2021/4/16, 30, 9, 36, 9, 
2021/4/17, 22, 12, 41, 7, 
2021/4/18, 34, 11, 40, 8, 
2021/4/19, 32, 15, 40, 12, 
2021/4/20, 42, 15, 41, 12, 
2021/4/21, 43, 15, 42, 10, 
2021/4/22, 43, 13, 43, 11, 
2021/4/23, 35, 17, 50, 14, 
2021/4/24, 46, 14, 47, 11, 
2021/4/25, 40, 13, 47, 9, 
2021/4/26, 39, 16, 47, 9, 
2021/4/27, 38, 10, 42, 6, 
2021/4/28, 21, 16, 37, 13, 
2021/4/29, 43, 12, 25, 10, 
2021/4/30, 38, 11, 27, 9, 
2021/5/1, 27, 11, 23, 11, 
2021/5/2, 34, 8, 33, 5, 
2021/5/3, 16, 15, 37, 8, 
