date, pm25, pm10, o3, no2, so2
2022/8/19, , 17, 21, 1, 2
2022/8/20, , 16, 20, 1, 2
2022/8/21, , 15, 22, 1, 2
2022/8/22, , 20, 23, 1, 2
2022/8/23, , 17, 18, 2, 2
2022/8/24, , 16, 19, 2, 2
2022/8/25, , 13, 18, 1, 2
2022/8/26, , 17, 19, 2, 2
2022/8/27, , 17, 19, 4, 2
2022/8/28, , 18, 13, 6, 2
2022/8/29, , 19, 17, 5, 2
2022/8/30, , 24, 19, 5, 2
2022/8/31, , 25, 19, 4, 2
2022/9/1, , 28, 19, 2, 2
2022/9/2, , 29, 17, 2, 2
2022/9/3, , 25, 17, 2, 2
2022/9/4, , 27, 18, 2, 2
2022/9/5, , 24, 19, 2, 2
2022/9/6, , 20, 19, 1, 2
2022/9/7, , 18, 19, 1, 2
2022/9/8, , 15, 19, 2, 2
2022/9/9, , 16, 22, 1, 2
2022/9/10, , 17, 21, 2, 2
2022/9/11, , 15, 22, 2, 2
2022/9/12, , 14, 24, 2, 2
2022/9/13, , 15, 16, 1, 2
2022/9/14, , 21, 17, 1, 2
2022/9/15, , 16, 20, 2, 2
2022/9/16, , 14, 21, 4, 2
2022/9/17, , 20, 20, 2, 2
2022/9/18, , 18, 20, 2, 2
2022/9/19, , 22, 19, 1, 2
2022/9/20, , 20, 16, 1, 2
2022/9/21, , 15, 17, , 2
2022/9/22, , 13, 17, 1, 2
2022/9/23, , 12, 13, 2, 2
2022/9/24, , 14, 16, 2, 2
2022/9/25, , 15, 16, 4, 2
2022/9/26, , 16, 18, 2, 2
2022/9/27, , 16, 17, 1, 2
2022/9/28, , 20, 18, 1, 2
2022/9/29, , 14, 14, , 2
2022/9/30, , 14, 19, 1, 2
2022/10/1, , 15, 16, 1, 2
2022/4/4, , 20, 14, 3, 3
2022/4/5, , 23, 11, 6, 3
2022/4/6, , 36, 15, 3, 2
2022/4/7, , 41, 13, 2, 2
2022/4/8, , 37, 14, 2, 2
2022/4/9, , 44, 16, 4, 2
2022/4/10, , 19, 18, 8, 2
2022/4/11, , 22, 17, 3, 2
2022/4/12, , 13, 17, 1, 2
2022/4/13, , 11, 16, 3, 2
2022/4/14, , 13, 17, 6, 2
2022/4/15, , 14, 18, 5, 2
2022/4/16, , 17, 19, 7, 2
2022/4/17, , 15, 14, 10, 3
2022/4/18, , 18, 11, 6, 2
2022/4/19, , 28, 16, 4, 2
2022/4/20, , 33, 17, 2, 2
2022/4/21, , 15, 15, 4, 2
2022/4/22, , 11, 14, 7, 2
2022/4/23, , 16, 14, 4, 2
2022/4/24, , 64, 13, 3, 2
2022/4/25, , 508, 16, 5, 2
2022/4/26, , 32, 17, 6, 2
2022/4/27, , 22, 17, 8, 2
2022/4/28, , 26, 16, 6, 2
2022/4/29, , 22, 15, 6, 2
2022/4/30, , 74, 18, 4, 2
2022/5/1, , 38, 18, 1, 2
2022/5/2, , 26, 17, 2, 2
2022/5/3, , 19, 20, 3, 2
2022/5/4, , 35, 16, 1, 2
2022/5/5, , 32, 16, 1, 2
2022/5/6, , 13, 15, 1, 2
2022/5/7, , 12, 16, 1, 3
2022/5/8, , 15, 31, 3, 2
2022/5/9, , 13, 15, 3, 2
2022/5/10, , 14, 17, 2, 2
2022/5/11, , 13, 17, 3, 2
2022/5/12, , 14, 16, 3, 2
2022/5/13, , 19, 16, 5, 2
2022/5/14, , 17, 11, 7, 2
2022/5/15, , 31, 17, 2, 2
2022/5/16, , 52, 18, 2, 2
2022/5/17, , 15, 19, 1, 2
2022/5/18, , 16, 20, 2, 2
2022/5/19, , 18, 20, 2, 2
2022/5/20, , 17, 18, 3, 2
2022/5/21, , 14, 14, 3, 2
2022/5/22, , 36, 20, 1, 2
2022/5/23, , 20, 17, 1, 2
2022/5/24, , 15, 19, 2, 2
2022/5/25, , 15, 22, 3, 2
2022/5/26, , 16, 20, 5, 2
2022/5/27, , 16, 20, 5, 2
2022/5/28, , 18, 20, 4, 2
2022/5/29, , 21, 22, 4, 2
2022/5/30, , 25, 21, 2, 2
2022/5/31, , 22, 19, 2, 2
2022/6/1, , 18, 17, 2, 2
2022/6/2, , 20, 19, 2, 2
2022/6/3, , 14, 22, 3, 2
2022/6/4, , 20, 20, 2, 2
2022/6/5, , 19, 19, 2, 2
2022/6/6, , 16, 18, 2, 2
2022/6/7, , 15, 20, 2, 2
2022/6/8, , 21, 20, 2, 2
2022/6/9, , 20, 17, 3, 2
2022/6/10, , 14, 18, 3, 2
2022/6/11, , 18, 16, 3, 2
2022/6/12, , 18, 18, 2, 2
2022/6/13, , 17, 15, , 2
2022/6/14, , 13, 17, 1, 2
2022/6/15, , 11, 16, , 2
2022/6/16, , 13, 20, 1, 2
2022/6/17, , 15, 18, 1, 2
2022/6/18, , 17, 20, , 2
2022/6/19, , 17, , , 
2022/6/21, , 15, 20, , 2
2022/6/22, , 18, 18, , 2
2022/6/23, , 16, 21, , 2
2022/6/24, , 17, 21, , 2
2022/6/25, , 18, 18, , 2
2022/6/26, , 18, 19, , 2
2022/6/27, , 12, 22, , 2
2022/6/28, , 17, 19, 1, 2
2022/6/29, , 17, 21, , 2
2022/6/30, , 12, 20, , 2
2022/7/1, , 12, 18, , 2
2022/1/4, , 16, 10, 3, 2
2022/1/5, , 14, 11, 6, 2
2022/1/6, , 18, 8, 8, 3
2022/1/7, , 16, 9, 9, 3
2022/1/8, , 20, 8, 10, 4
2022/1/9, , 16, 14, 4, 2
2022/1/10, , 15, 12, 5, 2
2022/1/11, , 17, 13, 5, 4
2022/1/12, , 14, 13, 6, 4
2022/1/13, , 14, 12, 4, 3
2022/1/14, , 18, 12, 1, 2
2022/1/15, , 8, 12, 1, 2
2022/1/16, , 10, 12, 2, 2
2022/1/17, , 10, 9, 6, 3
2022/1/18, , 17, 13, 5, 3
2022/1/19, , 17, 13, 1, 2
2022/1/20, , 10, 11, 2, 2
2022/1/21, , 11, 10, 6, 2
2022/1/22, , 13, 10, 6, 3
2022/1/23, , 15, 13, 2, 2
2022/1/24, , 14, 11, 4, 2
2022/1/25, , 10, 13, 7, 2
2022/1/26, , 16, 13, 2, 2
2022/1/27, , 14, 12, 2, 2
2022/1/28, , 7, 11, 2, 2
2022/1/29, , 8, 11, 7, 3
2022/1/30, , 19, 9, 10, 4
2022/1/31, , 21, 12, 8, 4
2022/2/1, , 23, 11, 6, 2
2022/2/2, , 19, 9, 8, 3
2022/2/3, , 13, 13, 4, 2
2022/2/4, , 21, 12, 2, 2
2022/2/5, , 40, 12, 2, 2
2022/2/6, , 9, 12, 3, 2
2022/2/7, , 12, 13, 5, 2
2022/2/8, , 15, 13, 6, 3
2022/2/9, , 14, 14, 6, 3
2022/2/10, , 15, 11, 2, 2
2022/2/11, , 9, 12, 3, 2
2022/2/12, , 12, 10, 9, 3
2022/2/13, , 21, 11, 9, 4
2022/2/14, , 19, 14, 4, 3
2022/2/15, , 16, 13, 3, 2
2022/2/16, , 14, 12, 4, 2
2022/2/17, , 17, 10, 9, 3
2022/2/18, , 22, 13, 8, 4
2022/2/19, , 23, 12, 4, 3
2022/2/20, , 26, 13, 2, 2
2022/2/21, , 17, 14, 3, 2
2022/2/22, , 21, 14, 8, 3
2022/2/23, , 20, 8, 10, 3
2022/2/24, , 21, 15, 4, 2
2022/2/25, , 21, 12, 1, 2
2022/2/26, , 15, 11, 2, 2
2022/2/27, , 9, 13, 7, 2
2022/2/28, , 17, 14, 8, 2
2022/3/1, , 20, 12, 6, 2
2022/3/2, , 18, 11, 6, 3
2022/3/3, , 17, 13, 2, 2
2022/3/4, , 17, 13, 2, 2
2022/3/5, , 10, 13, 7, 2
2022/3/6, , 17, 16, 6, 3
2022/3/7, , 23, 13, 1, 2
2022/3/8, , 32, 12, 4, 2
2022/3/9, , 16, 14, 2, 2
2022/3/10, , 18, 16, 1, 2
2022/3/11, , 11, 15, , 2
2022/3/12, , 11, 14, 1, 2
2022/3/13, , 10, 14, 2, 2
2022/3/14, , 12, 15, 2, 2
2022/3/15, , 14, 15, 2, 2
2022/3/16, , 11, 15, 2, 2
2022/3/17, , 12, 15, 4, 2
2022/3/18, , 15, 13, 2, 2
2022/3/19, , 12, 15, 2, 2
2022/3/20, , 13, 14, 4, 2
2022/3/21, , 15, 11, 6, 3
2022/3/22, , 18, 17, 3, 2
2022/3/23, , 16, 16, 4, 3
2022/3/24, , 15, 15, 2, 2
2022/3/25, , 12, 16, 1, 2
2022/3/26, , 12, 17, 2, 2
2022/3/27, , 16, 17, 3, 2
2022/3/28, , 15, 14, 7, 3
2022/3/29, , 17, 15, 7, 3
2022/3/30, , 27, 18, 6, 3
2022/3/31, , 26, 12, 8, 3
2022/4/1, , 20, , , 
2021/10/2, , 26, 16, 2, 2
2021/10/3, , 32, 15, 2, 2
2021/10/4, , 26, 15, 2, 2
2021/10/5, , 22, 18, 3, 2
2021/10/6, , 19, 18, 3, 2
2021/10/7, , 18, 18, 4, 2
2021/10/8, , 26, 17, 10, 2
2021/10/9, , 27, 20, 4, 2
2021/10/10, , 29, 20, 3, 2
2021/10/11, , 32, 21, 4, 2
2021/10/12, , 28, 20, 4, 2
2021/10/13, , 21, 18, 3, 2
2021/10/14, , 35, 15, 5, 2
2021/10/15, , 32, 15, 7, 2
2021/10/16, , 31, 19, 6, 2
2021/10/17, , 18, 14, 5, 2
2021/10/18, , 21, 14, 3, 2
2021/10/19, , 15, 15, 2, 1
2021/10/20, , 15, 15, 1, 2
2021/10/21, , 18, 15, 1, 1
2021/10/22, , 22, 15, 4, 2
2021/10/23, , 21, 19, 2, 2
2021/10/24, , 21, 19, 2, 2
2021/11/4, , 15, 14, 2, 2
2021/11/5, , 35, 11, 8, 2
2021/11/6, , 27, 13, 5, 2
2021/11/7, , 30, 12, 8, 2
2021/11/8, , 39, 12, 9, 3
2021/11/9, , 36, 12, 8, 2
2021/11/10, , 33, 13, 8, 3
2021/11/11, , 33, 18, 6, 2
2021/11/12, , 28, 15, 9, 2
2021/11/13, , 22, 15, 7, 3
2021/11/14, , 40, 17, 8, 3
2021/11/15, , 40, 13, 7, 2
2021/11/16, , 30, 14, 9, 2
2021/11/17, , 33, 16, 9, 3
2021/11/18, , 31, 11, 8, 3
2021/11/19, , 32, 19, 2, 2
2021/11/20, , 20, 12, 1, 2
2021/11/21, , 10, 11, 1, 2
2021/11/22, , 18, 6, 6, 2
2021/11/23, , 18, 13, 5, 2
2021/11/24, , 21, 12, 7, 2
2021/11/25, , 20, 11, 6, 2
2021/11/26, , 27, 13, 5, 2
2021/11/27, , 18, 13, 3, 2
2021/11/28, , 23, 9, 6, 3
2021/11/29, , 20, 11, 4, 2
2021/11/30, , 27, 10, 4, 3
2021/12/1, , 19, 15, 3, 2
2021/12/2, , 13, 12, 1, 2
2021/12/3, , 11, 12, 2, 2
2021/12/4, , 14, 11, 5, 2
2021/12/5, , 13, 9, 5, 2
2021/12/6, , 16, 14, 2, 2
2021/12/7, , 22, 12, 4, 2
2021/12/8, , 23, 13, 6, 2
2021/12/9, , 41, 13, 1, 2
2021/12/10, , 37, 11, 4, 2
2021/12/11, , 20, 11, 5, 2
2021/12/12, , 29, 10, 6, 2
2021/12/13, , 32, 7, 9, 3
2021/12/14, , 28, 12, 9, 3
2021/12/15, , 29, 12, 7, 3
2021/12/16, , 15, 11, 3, 2
2021/12/17, , 15, 12, 3, 2
2021/12/18, , 12, 11, 1, 2
2021/12/19, , 10, 12, , 2
2021/12/20, , 11, 13, 1, 2
2021/12/21, , 15, 12, , 2
2021/12/22, , 9, 10, 1, 2
2021/12/23, , 10, 10, 1, 2
2021/12/24, , 10, 10, 1, 2
2021/12/25, , 13, 11, 1, 2
2021/12/26, , 18, 11, 4, 2
2021/12/27, , 17, 7, 6, 3
2021/12/28, , 19, 8, 7, 3
2021/12/29, , 21, 7, 8, 4
2021/12/30, , 22, 11, 6, 3
2021/12/31, , 23, 9, 7, 3
2022/1/1, , 19, 5, 6, 2
2022/1/2, , 20, 6, 5, 2
2022/1/3, , 22, 9, 4, 2
2021/7/2, , 21, 24, , 2
2021/7/3, , 20, 19, , 2
2021/7/4, , 28, 21, 1, 2
2021/7/5, , 25, 21, 1, 1
2021/7/6, , 22, 22, 1, 2
2021/7/7, , 22, 22, , 2
2021/7/8, , 20, 22, , 2
2021/7/9, , 21, 21, , 2
2021/7/10, , 22, 20, , 2
2021/7/11, , 24, 20, 1, 2
2021/7/12, , 22, 21, 1, 2
2021/7/13, , 19, 20, 1, 2
2021/7/14, , 22, 22, 1, 2
2021/7/15, , 21, 23, 1, 2
2021/7/16, , 24, 23, 1, 2
2021/7/17, , 25, 23, 1, 2
2021/7/18, , 19, 26, 1, 2
2021/7/19, , 20, 26, 1, 2
2021/7/20, , 14, , , 
2021/7/21, , 19, 16, 1, 2
2021/7/22, , 19, 19, , 2
2021/7/23, , 16, 19, , 2
2021/7/24, , 22, 20, , 2
2021/7/25, , 25, 22, 1, 1
2021/7/26, , 25, 22, 1, 2
2021/7/27, , 24, 22, 1, 2
2021/7/28, , 22, 24, , 2
2021/7/29, , 21, 23, 1, 2
2021/7/30, , 23, 25, , 2
2021/7/31, , 23, 27, 1, 2
2021/8/1, , 31, 27, 1, 2
2021/8/2, , 32, 26, 1, 2
2021/8/3, , 23, 28, 1, 2
2021/8/4, , 24, 29, 1, 2
2021/8/5, , 20, , , 
2021/8/7, , 30, 26, 1, 2
2021/8/8, , 30, 23, 1, 2
2021/8/9, , 28, 24, 1, 2
2021/8/10, , 30, 23, , 2
2021/8/11, , 21, 22, , 2
2021/8/12, , 19, 22, 1, 2
2021/8/13, , 20, 23, , 3
2021/8/14, , 19, 21, , 2
2021/8/15, , 20, 22, , 2
2021/8/16, , 18, 21, 1, 2
2021/8/17, , 19, 22, 1, 2
2021/8/18, , 22, 22, 1, 2
2021/8/19, , 20, 23, 1, 2
2021/8/20, , 20, 26, 1, 2
2021/8/21, , 22, 25, 1, 2
2021/8/22, , 26, 22, 1, 2
2021/8/23, , 28, 22, , 2
2021/8/24, , 23, 25, , 2
2021/8/25, , 23, 21, , 2
2021/8/26, , 22, 21, , 2
2021/8/27, , 24, 20, , 2
2021/8/28, , 27, 20, , 2
2021/8/29, , 24, 17, , 2
2021/8/30, , 24, 15, , 2
2021/8/31, , 25, 16, , 2
2021/9/1, , 23, 17, , 2
2021/9/2, , 21, 19, , 2
2021/9/3, , 23, 18, , 2
2021/9/4, , 27, 19, , 2
2021/9/5, , 24, 20, , 2
2021/9/6, , 21, 18, , 2
2021/9/7, , 20, 18, , 2
2021/9/8, , 22, 17, , 2
2021/9/9, , 19, 15, , 2
2021/9/10, , 21, 15, , 2
2021/9/11, , 23, 17, , 2
2021/9/12, , 16, 19, , 2
2021/9/13, , 21, 17, , 2
2021/9/14, , 27, 19, , 2
2021/9/15, , 25, 17, , 2
2021/9/16, , 21, 16, , 2
2021/9/17, , 21, 17, , 2
2021/9/18, , 21, 20, , 2
2021/9/19, , 20, 19, , 4
2021/9/20, , 18, 17, , 5
2021/9/21, , 22, 20, , 2
2021/9/22, , 26, 16, , 2
2021/9/23, , 24, 17, , 2
2021/9/24, , 20, 14, , 2
2021/9/25, , 18, 17, , 2
2021/9/26, , 21, 14, , 2
2021/9/27, , 20, 18, , 2
2021/9/28, , 30, 17, 1, 2
2021/9/29, , 20, 18, 2, 2
2021/9/30, , 25, 18, 3, 2
2021/10/1, , 21, 15, 2, 2
2021/4/2, , 19, 18, , 1
2021/4/3, , 20, 16, , 1
2021/4/4, , 18, 18, 3, 3
2021/4/5, , 21, 15, 3, 3
2021/4/6, , 20, 16, 3, 2
2021/4/7, , 30, 21, 1, 2
2021/4/8, , 32, 18, , 1
2021/4/9, , 25, 18, , 1
2021/4/10, , 18, 17, , 1
2021/4/11, , 17, 18, , 1
2021/4/12, , 18, 18, , 1
2021/4/13, , 19, 18, , 2
2021/4/14, , 18, 18, 3, 3
2021/4/15, , 21, 20, 2, 2
2021/4/16, , 19, 18, , 2
2021/4/17, , 24, 17, 2, 2
2021/4/18, , 31, 16, 2, 2
2021/4/19, , 35, 14, 2, 2
2021/4/20, , 35, 22, 1, 2
2021/4/21, , 32, 19, , 2
2021/4/22, , 18, 19, , 1
2021/4/23, , 16, 19, , 2
2021/4/24, , 16, 17, 2, 2
2021/4/25, , 32, 23, 1, 1
2021/4/26, , 29, 19, , 1
2021/4/27, , 27, 17, , 1
2021/4/28, , 24, 22, 1, 2
2021/4/29, , 23, 22, 2, 2
2021/4/30, , 27, 18, 1, 2
2021/5/1, , 23, 17, , 2
2021/5/2, , 22, 19, , 2
2021/5/3, , 20, 19, , 2
2021/5/4, , 24, 19, , 2
2021/5/5, , 28, 15, , 2
2021/5/6, , 28, 18, , 2
2021/5/7, , 17, 18, , 2
2021/5/8, , 18, 20, 1, 1
2021/5/9, , 18, 17, 1, 2
2021/5/10, , 24, 19, 1, 2
2021/5/11, , 36, 21, , 2
2021/5/12, , 24, 20, , 2
2021/5/13, , 20, 18, , 2
2021/5/14, , 21, 19, , 2
2021/5/15, , 18, 18, , 2
2021/5/16, , 18, 19, , 2
2021/5/17, , 16, 19, , 2
2021/5/18, , 24, 18, , 2
2021/5/19, , 20, 19, 3, 2
2021/5/20, , 17, 24, 2, 2
2021/5/21, , 22, 17, 1, 1
2021/5/22, , 24, , , 
2021/5/23, , 7, 21, 1, 1
2021/5/24, , 17, 20, 1, 1
2021/5/25, , 19, 24, 1, 2
2021/5/26, , 18, 24, 1, 2
2021/5/27, , 19, 24, 1, 2
2021/5/28, , 19, 20, 1, 2
2021/5/29, , 22, 19, , 2
2021/5/30, , 20, 23, 2, 2
2021/5/31, , 19, 22, 1, 2
2021/6/1, , 27, 21, 1, 2
2021/6/2, , 24, 18, 1, 1
2021/6/3, , 18, 22, 1, 2
2021/6/4, , 15, 20, , 1
2021/6/5, , 18, 20, 1, 1
2021/6/6, , 18, 22, , 2
2021/6/7, , 18, 23, 1, 1
2021/6/8, , 20, 22, 1, 2
2021/6/9, , 17, 21, 1, 2
2021/6/10, , 22, 21, 1, 2
2021/6/11, , 23, 19, 1, 2
2021/6/12, , 18, 19, 1, 2
2021/6/13, , 16, 20, 2, 2
2021/6/14, , 20, 20, , 2
2021/6/15, , 19, 21, , 1
2021/6/16, , 17, 19, , 1
2021/6/17, , 18, 19, 1, 1
2021/6/18, , 16, 21, , 1
2021/6/19, , 20, 20, , 2
2021/6/20, , 21, 22, 1, 2
2021/6/21, , 17, 21, , 2
2021/6/22, , 19, 23, , 2
2021/6/23, , 21, 19, 1, 2
2021/6/24, , 23, 23, 1, 2
2021/6/25, , 21, 24, , 2
2021/6/26, , 20, 22, , 2
2021/6/27, , 25, 23, , 2
2021/6/28, , 30, 24, , 2
2021/6/29, , 23, 23, , 2
2021/6/30, , 22, 24, , 2
2021/7/1, , 23, 23, 1, 2
2021/1/5, , 49, 13, 4, 2
2021/1/6, , 46, 11, 4, 3
2021/1/7, , 37, 13, 4, 3
2021/1/8, , 33, 16, 1, 3
2021/1/9, , 23, 16, 4, 4
2021/1/10, , 32, 12, 6, 5
2021/1/11, , 37, 11, 5, 4
2021/1/12, , 30, 12, 3, 3
2021/1/13, , 29, 14, 2, 2
2021/1/14, , 27, 14, , 1
2021/1/15, , 19, 12, 1, 1
2021/1/16, , 16, 13, 3, 2
2021/1/17, , 22, 13, , 1
2021/1/18, , 19, 12, 1, 1
2021/1/19, , 14, 13, , 1
2021/1/20, , 16, 12, , 1
2021/1/21, , 14, 13, 3, 2
2021/1/22, , 19, 13, 2, 2
2021/1/23, , 17, 12, 3, 3
2021/1/24, , 18, 10, 5, 7
2021/1/25, , 29, 9, 5, 9
2021/1/26, , 31, 8, 5, 6
2021/1/27, , 30, 12, 3, 3
2021/1/28, , 34, 14, 1, 1
2021/1/29, , 20, 13, , 1
2021/1/30, , 16, 12, , 1
2021/1/31, , 14, 14, 2, 2
2021/2/1, , 19, 8, 5, 3
