date, pm25, pm10, o3, no2, so2
2019/11/27, 25, 11, 21, 13, 
2019/11/28, 34, 7, 24, 9, 
2019/11/29, 24, 19, 15, 23, 
2019/11/30, 51, 17, 11, 18, 
2019/12/1, 57, 13, 22, 15, 
2019/12/2, 44, 13, 13, 22, 
2019/12/3, 44, 17, 17, 15, 
2019/12/4, 47, 18, 16, 16, 
2019/12/5, 60, 12, 24, 9, 
2019/12/6, 40, 3, 26, 4, 
2019/12/7, 7, 6, 24, 3, 
2019/12/8, 17, 10, 32, 1, 
2019/12/9, 24, 13, 27, 10, 
2019/12/10, 30, 7, 28, 3, 
2019/12/11, 18, 8, 23, 8, 
2019/12/12, 19, 4, 20, 7, 
2019/12/13, 12, 9, 27, 4, 
2019/12/14, 20, 8, 30, 2, 
2019/12/15, 18, 6, 30, 3, 
2019/12/16, 13, 13, 22, 15, 
2019/12/17, 32, 18, 3, 21, 
2019/12/18, 57, 8, 21, 8, 
2019/12/19, 27, 7, 27, 4, 
2019/12/20, 19, 7, 23, 14, 
2019/12/21, 23, 7, 23, 7, 
2019/12/22, 21, 6, 22, 7, 
2019/12/23, 19, 9, 23, 5, 
2019/12/24, 20, 8, 28, 4, 
2019/12/25, 22, 10, 24, 11, 
2019/12/26, 28, 12, 17, 11, 
2019/12/27, 42, 14, 10, 11, 
2019/12/28, 52, 9, 21, 5, 
2019/12/29, 31, 14, 19, 3, 
2019/12/30, 50, , , , 
2019/7/2, 13, 11, 28, 6, 
2019/7/3, 23, 11, 40, 7, 
2019/7/4, 26, 13, 44, 6, 
2019/7/5, 30, 11, 35, 5, 
2019/7/6, 23, 7, 15, 6, 
2019/7/7, 19, 9, 33, 6, 
2019/7/8, 24, 12, 32, 6, 
2019/7/9, 33, 14, 21, 8, 
2019/7/10, 32, 10, 24, 4, 
2019/7/11, 21, 8, 15, 4, 
2019/7/12, 15, 8, 24, 1, 
2019/7/13, 17, 9, 22, 2, 
2019/7/14, 29, 8, 25, 2, 
2019/7/15, 23, 11, 30, 4, 
2019/7/16, 31, 14, 41, 4, 
2019/7/17, 37, 16, 41, 5, 
2019/7/18, 39, 6, 26, 1, 
2019/7/19, 14, 7, 15, 2, 
2019/7/20, 17, 7, 23, 1, 
2019/7/21, 14, 6, 25, 1, 
2019/7/22, 14, 7, 17, 1, 
2019/7/23, 17, 15, 51, 4, 
2019/7/24, 32, 13, 31, 3, 
2019/7/25, 36, 20, 56, 5, 
2019/7/26, 39, 10, 25, 4, 
2019/7/27, 26, 8, 21, 7, 
2019/7/28, 24, 5, 19, 5, 
2019/7/29, 12, 7, 32, 6, 
2019/7/30, 15, 9, 21, 9, 
2019/7/31, 20, 7, 21, 4, 
2019/8/1, 17, 13, 27, 8, 
2019/8/2, 37, 11, 36, 7, 
2019/8/3, 28, 14, 32, 7, 
2019/8/4, 39, 14, 32, 5, 
2019/8/5, 37, 10, 25, 4, 
2019/8/6, 26, 6, 22, 4, 
2019/8/7, 16, 7, 28, 4, 
2019/8/8, 16, 7, 29, 6, 
2019/8/9, 18, 8, 22, 4, 
2019/8/10, 21, 9, 27, 3, 
2019/8/11, 19, 5, 23, 4, 
2019/8/12, 13, 7, 28, 8, 
2019/8/13, 16, 6, 30, 6, 
2019/8/14, 13, 5, 16, 5, 
2019/8/15, 12, 7, 30, 5, 
2019/8/16, 14, 5, 15, 5, 
2019/8/17, 13, 10, 29, 3, 
2019/8/18, 22, 9, 26, 3, 
2019/8/19, 22, 8, 24, 4, 
2019/8/20, 17, 9, 32, 4, 
2019/8/21, 21, 9, 24, 5, 
2019/8/22, 25, 8, 22, 4, 
2019/8/23, 22, 10, 26, 6, 
2019/8/24, 27, 14, 53, 8, 
2019/8/25, 33, 28, 60, 8, 
2019/8/26, 67, 22, 47, 7, 
2019/8/27, 61, 29, 37, 10, 
2019/8/28, 67, 7, 19, 5, 
2019/8/29, 19, 7, 25, 2, 
2019/8/30, 17, 10, 26, 1, 
2019/8/31, 25, , , , 
2019/9/2, 15, 8, 27, 2, 
2019/9/3, 18, 10, 25, 1, 
2019/9/4, 25, 7, 24, 1, 
2019/9/5, 17, 10, 25, 3, 
2019/9/6, 20, 8, 22, 3, 
2019/9/7, 19, 7, 23, 4, 
2019/9/8, 19, 9, 31, 6, 
2019/9/9, 24, 8, 17, 6, 
2019/9/10, 26, 10, 21, 4, 
2019/9/11, 26, 8, 21, 2, 
2019/9/12, 16, 9, 19, 2, 
2019/9/13, 23, 11, 26, 8, 
2019/9/14, 25, 11, 33, 6, 
2019/9/15, 30, 7, 24, 2, 
2019/9/16, 19, 8, 20, 6, 
2019/9/17, 23, 11, 25, 7, 
2019/9/18, 25, 14, 24, 9, 
2019/9/19, 33, 25, , 18, 
2019/9/20, 53, 13, , 9, 
2019/9/21, 31, 17, , 8, 
2019/9/22, 34, 13, , 6, 
2019/9/23, 34, 6, 22, 4, 
2019/9/24, 13, 5, 21, 4, 
2019/9/25, 11, 4, 17, 5, 
2019/9/26, 10, 7, 25, 2, 
2019/9/27, 15, 6, 23, 3, 
2019/9/28, 14, 6, 25, 1, 
2019/9/29, 12, 3, 24, 2, 
2019/9/30, 6, 6, 19, 5, 
2019/10/1, 14, 7, 26, 5, 
2019/4/2, 45, 11, 31, 9, 
2019/4/3, 18, 11, 23, 15, 
2019/4/4, 30, 10, 29, 9, 
2019/4/5, 33, 11, 28, 9, 
2019/4/6, 27, 16, 38, 7, 
2019/4/7, 43, 34, 27, 7, 
2019/4/8, 101, 53, 32, 11, 
2019/4/9, 125, 25, 40, 5, 
2019/4/10, 54, 16, 35, 5, 
2019/4/11, 29, 15, 37, 11, 
2019/4/12, 37, 16, 36, 8, 
2019/4/13, 40, 13, 40, 4, 
2019/4/14, 36, 15, 38, 4, 
2019/4/15, 44, 33, 38, 5, 
2019/4/16, 73, 48, 21, 13, 
2019/4/17, 109, 45, 38, 8, 
2019/4/18, 94, 50, 34, 10, 
2019/4/19, 117, 39, 56, 9, 
2019/4/20, 88, 34, 66, 12, 
2019/4/21, 81, 30, 77, 11, 
2019/4/22, 75, 28, 78, 6, 
2019/4/23, 70, 39, 44, 10, 
2019/4/24, 78, 33, 34, 8, 
2019/4/25, 68, 8, 33, 5, 
2019/4/26, 18, 9, 33, 3, 
2019/4/27, 16, 6, 34, , 
2019/4/28, 16, 15, 33, 5, 
2019/4/29, 40, 12, 34, 8, 
2019/4/30, 39, 23, 40, 10, 
2019/5/1, 58, 26, 29, 9, 
2019/5/2, 68, 8, 30, 7, 
2019/5/3, 16, 10, 28, 8, 
2019/5/4, 34, 9, 31, 4, 
2019/5/5, 24, 10, 34, 6, 
2019/5/6, 28, 7, 36, 3, 
2019/5/7, 22, 11, 35, 6, 
2019/5/8, 32, 9, 28, 6, 
2019/5/9, 24, 12, 26, 9, 
2019/5/10, 34, 11, 31, 7, 
2019/5/11, 29, 11, 36, 6, 
2019/5/12, 36, 8, 42, 5, 
2019/5/13, 34, 14, 42, 5, 
2019/5/14, 37, 12, 40, 7, 
2019/5/15, 32, 13, 42, 6, 
2019/5/16, 37, 17, 43, 6, 
2019/5/17, 55, 15, 36, 6, 
2019/5/18, 32, 12, 33, 6, 
2019/5/19, 44, 16, 32, 7, 
2019/5/20, 57, 15, 36, 7, 
2019/5/21, 47, 11, 36, 5, 
2019/5/22, 27, 7, 40, 4, 
2019/5/23, 17, 9, 44, 4, 
2019/5/24, 19, 14, 29, 5, 
2019/5/25, 33, 7, 31, 2, 
2019/5/26, 18, 7, 26, 1, 
2019/5/27, 17, 6, 27, 1, 
2019/5/28, 15, 7, 35, 4, 
2019/5/29, 14, 7, 23, 6, 
2019/5/30, 17, 8, 22, 1, 
2019/5/31, 21, 5, 19, 1, 
2019/6/1, 15, 6, 31, 1, 
2019/6/2, 16, 9, 29, 1, 
2019/6/3, 24, 9, 30, 1, 
2019/6/4, 23, 9, 23, 5, 
2019/6/5, 26, 5, 30, 1, 
2019/6/6, 12, 6, 36, 3, 
2019/6/7, 14, 10, 17, 10, 
2019/6/8, 31, 4, 29, , 
2019/6/9, 10, 6, 32, 1, 
2019/6/10, 16, 8, 27, 8, 
2019/6/11, 22, 4, 27, 4, 
2019/6/12, 12, 5, 14, 11, 
2019/6/13, 15, 5, 21, 6, 
2019/6/14, 15, 4, 23, 3, 
2019/6/15, 9, 6, 29, 2, 
2019/6/16, 14, 6, 26, 1, 
2019/6/17, 16, 7, 27, 2, 
2019/6/18, 17, 8, 22, 4, 
2019/6/19, 22, 10, 29, 8, 
2019/6/20, 31, 5, 29, 2, 
2019/6/21, 11, 7, 28, 3, 
2019/6/22, 16, 9, 37, 6, 
2019/6/23, 23, 15, 33, 4, 
2019/6/24, 45, 29, 27, 8, 
2019/6/25, 76, 14, 19, 9, 
2019/6/26, 37, 10, 22, 4, 
2019/6/27, 30, 10, 26, 4, 
2019/6/28, 25, 14, 27, 5, 
2019/6/29, 33, 19, 55, 5, 
2019/6/30, 45, 6, 27, 1, 
2019/7/1, 16, 9, 24, 3, 
2019/1/2, 32, 23, 23, 18, 
2019/1/3, 39, 34, 19, 12, 
2019/1/4, 63, 43, 10, 23, 
2019/1/5, 82, 30, 18, 16, 
2019/1/6, 62, 31, 21, 10, 
2019/1/7, 45, 14, 31, 6, 
2019/1/8, 25, 28, 28, 11, 
2019/1/9, 35, 23, 10, 25, 
2019/1/10, 42, 29, 13, 25, 
2019/1/11, 64, 18, 17, 20, 
2019/1/12, 42, 7, 26, 5, 
2019/1/13, 17, 9, 31, 2, 
2019/1/14, 15, 22, 28, 11, 
2019/1/15, 29, 10, 22, 7, 
2019/1/16, 18, 10, 24, 8, 
2019/1/17, 18, 16, 20, 16, 
2019/1/18, 29, 22, 22, 11, 
2019/1/19, 33, 20, 18, 10, 
2019/1/20, 49, 31, 7, 17, 
2019/1/21, 84, 30, 18, 13, 
2019/1/22, 70, 11, 26, 12, 
2019/1/23, 19, 20, 19, 22, 
2019/1/24, 51, 20, 9, 22, 
2019/1/25, 53, 12, 22, 10, 
2019/1/26, 24, 7, 26, 4, 
2019/1/27, 33, 13, 29, 3, 
2019/1/28, 20, 20, 24, 15, 
2019/1/29, 27, 13, 23, 12, 
2019/1/30, 40, 25, 18, 18, 
2019/1/31, 33, 26, 18, 21, 
2019/2/1, 65, 18, 18, 12, 
2019/2/2, 52, 19, 19, 15, 
2019/2/3, 46, 22, 22, 10, 
2019/2/4, 33, 22, 27, 16, 
2019/2/5, 8, 48, 14, 14, 
2019/2/6, 108, , 20, 14, 
2019/2/12, 41, , 22, 12, 
2019/2/13, 54, 32, 23, 8, 
2019/2/14, 41, 39, 17, 15, 
2019/2/15, 68, 44, 22, 13, 
2019/2/16, 76, 25, 25, 5, 
2019/2/17, 56, 33, 26, 4, 
2019/2/18, 55, 21, 27, 5, 
2019/2/19, 25, 15, 27, 5, 
2019/2/20, 20, 14, 28, 4, 
2019/2/21, 26, 18, 27, 7, 
2019/2/22, 46, 24, 17, 13, 
2019/2/23, 50, 45, 15, 13, 
2019/2/24, 107, 47, 19, 18, 
2019/2/25, 98, 48, 16, 24, 
2019/2/26, 4, 55, 19, 27, 
2019/3/2, 59, 11, 30, 4, 
2019/3/3, 25, 12, 36, 3, 
2019/3/4, 23, 8, 30, 3, 
2019/3/5, 14, 12, 31, 4, 
2019/3/6, 17, 7, 31, 5, 
2019/3/7, 21, 6, 29, 4, 
2019/3/8, 12, 13, 25, 7, 
2019/3/9, 30, 14, 37, 2, 
2019/3/10, 23, 6, 34, 2, 
2019/3/11, 14, 11, 34, 2, 
2019/3/12, 13, 5, , , 
2019/3/14, 22, 9, 36, 3, 
2019/3/15, 19, 8, 35, 3, 
2019/3/16, 15, 7, 33, 2, 
2019/3/17, 14, 5, 35, 2, 
2019/3/18, 10, 11, 30, 7, 
2019/3/19, 18, 10, 27, 6, 
2019/3/20, 20, 14, 24, 6, 
2019/3/21, 29, 21, 15, 6, 
2019/3/22, 32, 14, 27, 4, 
2019/3/23, 31, 15, 32, 8, 
2019/3/24, 33, 12, 36, 7, 
2019/3/25, 28, 15, 35, 7, 
2019/3/26, 27, 17, 34, 10, 
2019/3/27, 35, 17, 35, 11, 
2019/3/28, 39, 22, 36, 15, 
2019/3/29, 52, 41, 37, 12, 
2019/3/30, 92, 42, 30, 17, 
2019/3/31, 103, 14, 36, 6, 
2019/4/1, 38, 19, 32, 11, 
2018/10/2, 19, 10, 21, 5, 
2018/10/3, 10, 12, 18, 4, 
2018/10/4, 15, 17, 14, 4, 
2018/10/5, 27, 22, 20, 5, 
2018/10/6, 43, 6, 20, 5, 
2018/10/7, 20, 15, 21, 8, 
2018/10/8, 32, 11, 25, 3, 
2018/10/9, 12, 22, 29, 9, 
2018/10/10, 28, 31, 28, 11, 
2018/10/11, 69, 20, 29, 4, 
2018/10/12, 35, 11, 24, 1, 
2018/10/13, 13, 10, 27, , 
2018/10/14, 19, 4, 24, 4, 
2018/10/15, 10, 7, 20, 8, 
2018/10/16, 17, 22, 12, 6, 
2018/10/17, 31, 21, 14, 12, 
2018/10/18, 34, 25, 12, 18, 
2018/10/19, 38, 36, 20, 16, 
2018/10/20, 56, 27, 16, 11, 
2018/10/21, 57, 15, 22, 7, 
2018/10/22, 32, 20, 20, 14, 
2018/10/23, 32, 19, 20, 6, 
2018/10/24, 24, 19, 25, 8, 
2018/10/25, 32, 13, 27, 7, 
2018/10/26, 20, 12, 23, 8, 
2018/10/27, 16, 10, 18, 8, 
2018/10/28, 19, 9, 23, 6, 
2018/10/29, 17, 14, 15, 14, 
2018/10/30, 39, 12, 11, 13, 
2018/10/31, 41, 22, 15, 9, 
2018/11/1, 41, 25, 16, 15, 
2018/11/2, 46, 29, 19, 12, 
2018/11/3, 32, 19, 26, 2, 
2018/11/4, 35, 14, 20, 3, 
2018/11/5, 38, 42, 8, 10, 
2018/11/6, 97, 21, 23, 5, 
2018/11/7, 49, 11, 22, 4, 
2018/11/8, 14, 15, 23, 4, 
2018/11/9, 18, 16, 28, 3, 
2018/11/10, 24, 7, 25, , 
2018/11/11, 10, 13, 22, 3, 
2018/11/12, 18, 18, 27, 4, 
2018/11/13, 15, 21, 24, 5, 
2018/11/14, 15, 16, 26, 7, 
2018/11/15, 23, 26, 18, 8, 
2018/11/16, 49, 25, 10, 9, 
2018/11/17, 60, 22, 8, 13, 
2018/11/18, 63, 21, 21, 11, 
2018/11/19, 53, 8, 21, 8, 
2018/11/20, 18, 12, 18, 9, 
2018/11/21, 23, 21, 12, 12, 
2018/11/22, 58, 48, 1, 19, 
2018/11/23, 106, 49, 8, 17, 
2018/11/24, 110, 25, 14, 10, 
2018/11/25, 68, 16, 10, 12, 
2018/11/26, 54, 16, 10, 16, 
2018/11/27, 42, 20, 11, 13, 
2018/11/28, 38, 13, 30, 3, 
2018/11/29, 23, 10, 28, 3, 
2018/11/30, 12, 17, 26, 6, 
2018/12/1, 19, 10, 24, 4, 
2018/12/2, 16, 9, 26, 2, 
2018/12/3, 14, 15, 26, 10, 
2018/12/4, 21, 25, 13, 18, 
2018/12/5, 37, 12, 19, 7, 
2018/12/6, 27, 9, 22, 4, 
2018/12/7, 15, 8, 26, 2, 
2018/12/8, 16, 12, 31, 1, 
2018/12/9, 20, 7, 29, 4, 
2018/12/10, 15, 21, 20, 14, 
2018/12/11, 28, 27, 10, 16, 
2018/12/12, 49, 24, 14, 18, 
2018/12/13, 57, 19, 11, 16, 
2018/12/14, 52, 34, 4, 20, 
2018/12/15, 74, 20, 29, 9, 
2018/12/16, 55, 13, 27, 9, 
2018/12/17, 22, 14, 22, 11, 
2018/12/18, 25, 13, 27, 10, 
2018/12/19, 25, 15, 21, 10, 
2018/12/20, 17, 12, 25, 7, 
2018/12/21, 12, 11, 26, 6, 
2018/12/22, 15, 12, 24, 7, 
2018/12/23, 16, 10, 16, 12, 
2018/12/24, 24, 25, 7, 20, 
2018/12/25, 60, 19, 10, 10, 
2018/12/26, 52, 18, 11, 8, 
2018/12/27, 50, 26, 8, 16, 
2018/12/28, 64, 19, 13, 10, 
2018/12/29, 40, 10, 22, 7, 
2018/12/30, 26, 10, 23, 6, 
2018/12/31, 20, , , , 
2018/7/2, 50, 21, 45, 5, 
2018/7/3, 44, , 41, 5, 
2018/7/4, 53, 15, 51, 4, 
2018/7/5, 45, 2, 60, 8, 
2018/7/6, 54, 2, 49, 6, 
2018/7/7, 53, , 43, 4, 
2018/7/8, 53, , 39, 4, 
2018/7/9, 39, 18, 31, 5, 
2018/7/10, 49, 17, 34, 4, 
2018/7/11, 41, 18, 35, 5, 
2018/7/12, 49, 21, 33, 6, 
2018/7/13, 57, 18, 37, 6, 
2018/7/14, 45, 22, 42, 2, 
2018/7/15, 50, 12, 38, 2, 
2018/7/16, 36, 18, 40, 3, 
2018/7/17, 41, 14, 24, 2, 
2018/7/18, 33, 18, 30, 4, 
2018/7/19, 38, 24, 44, 7, 
2018/7/20, 56, 20, 32, 12, 
2018/7/21, 48, 19, 34, 7, 
2018/7/22, 53, 14, 28, 2, 
2018/7/23, 46, 19, 31, 4, 
2018/7/24, 50, 12, 23, 2, 
2018/7/25, 29, 17, 38, 7, 
2018/7/26, 44, 26, 51, 7, 
2018/7/27, 56, 19, 34, 3, 
2018/7/28, 40, 12, 25, 1, 
2018/7/29, 26, 10, 17, 1, 
2018/7/30, 26, 14, 21, 2, 
2018/7/31, 27, 15, 28, 2, 
2018/8/4, 33, 13, 32, , 
2018/8/5, 42, 18, 43, , 
2018/8/6, 50, 19, 41, 2, 
2018/8/7, 47, 19, 28, 6, 
2018/8/8, 44, 15, 22, 3, 
2018/8/9, 32, 15, 24, 6, 
2018/8/10, 34, 13, 19, 4, 
2018/8/11, 30, 11, 26, 2, 
2018/8/12, 31, 10, 14, 2, 
2018/8/13, 26, 14, 20, 4, 
2018/8/14, 37, 11, 18, 2, 
2018/8/15, 32, 12, 19, 1, 
2018/8/16, 31, 11, 18, 2, 
2018/8/17, 23, 13, 22, 2, 
2018/8/18, 32, 11, 17, 2, 
2018/8/19, 38, 8, 11, , 
2018/8/20, 27, 12, 17, 3, 
2018/8/21, 27, 12, 24, 3, 
2018/8/22, 33, 10, 17, 2, 
2018/8/23, 28, 13, 21, 3, 
2018/8/24, 36, 9, 19, 2, 
2018/8/25, 21, 10, 22, 4, 
2018/8/26, 30, 14, 15, 3, 
2018/8/27, 30, 7, 18, 1, 
2018/8/28, 27, 14, 17, 4, 
2018/8/29, 35, 15, 19, 6, 
2018/8/30, 35, 17, 8, 12, 
2018/8/31, 42, 25, 18, 18, 
2018/9/1, 46, 27, 35, 4, 
2018/9/2, 51, 18, 37, 3, 
2018/9/3, 38, 22, 19, 11, 
2018/9/4, 45, 18, 13, 9, 
2018/9/5, 44, 18, 28, 9, 
2018/9/6, 42, 16, 20, 8, 
2018/9/7, 24, 9, 25, 2, 
2018/9/8, 13, 10, 19, 3, 
2018/9/9, 15, 10, 26, , 
2018/9/10, 16, 16, 26, 1, 
2018/9/11, 15, 9, 27, 2, 
2018/9/12, 11, 13, 25, 6, 
2018/9/13, 18, 13, 25, 6, 
2018/9/14, 13, 12, 25, 3, 
2018/9/15, 13, 14, 28, 3, 
2018/9/16, 21, 12, 26, 2, 
2018/9/17, 32, 12, 37, 3, 
2018/9/18, 16, 15, 28, 2, 
2018/9/19, 18, 19, 26, 1, 
2018/9/20, 24, 12, 23, 5, 
2018/9/21, 19, 9, 26, 2, 
2018/9/22, 9, 11, 20, 5, 
2018/9/23, 14, 10, 27, 6, 
2018/9/24, 21, 14, 29, 11, 
2018/9/25, 19, 24, 27, 8, 
2018/9/26, 44, 19, 28, 6, 
2018/9/27, 35, 19, 29, 7, 
2018/9/28, 35, 15, 19, 10, 
2018/9/29, 25, 21, 27, 10, 
2018/9/30, 38, 15, 27, 4, 
2018/10/1, 23, 15, 27, 6, 
2018/4/2, 41, , 27, 4, 
2018/4/3, 38, , 34, 3, 
2018/4/4, 30, , 28, 4, 
2018/4/5, 27, , 30, 5, 
2018/4/6, 26, , 30, 6, 
2018/4/7, 50, , 20, 14, 
2018/4/8, 79, , 30, 11, 
2018/4/9, 62, , 21, 15, 
2018/4/10, 63, , 21, 9, 
2018/4/11, 58, , 22, 7, 
2018/4/12, 80, , 18, 6, 
2018/4/13, 77, , 16, 4, 
2018/4/14, 67, , 33, 3, 
2018/4/15, 69, , 27, 2, 
2018/4/16, 78, , 37, , 
2018/4/17, 36, , 33, 4, 
2018/4/18, 38, , 34, 5, 
2018/4/19, 46, , 46, 10, 
2018/4/20, 60, , 32, 11, 
2018/4/21, 69, , 36, 10, 
2018/4/22, 77, , 34, 3, 
2018/4/23, 44, , 32, 4, 
2018/4/24, 28, , 25, 5, 
2018/4/25, 29, , 30, 3, 
2018/4/26, 24, , 35, 3, 
2018/4/27, 28, , 23, 10, 
2018/4/28, 35, , 26, 8, 
2018/4/29, 44, , 30, 5, 
2018/4/30, 44, , 32, 6, 
2018/5/1, 35, , 34, 4, 
2018/5/2, 33, , 35, 5, 
2018/5/3, 28, , 33, 5, 
2018/5/4, 40, , 26, 5, 
2018/5/5, 45, , 40, 7, 
2018/5/6, 62, , 57, 14, 
2018/5/7, 78, , 69, 15, 
2018/5/8, 98, , 37, 6, 
2018/5/9, 63, , 28, 5, 
2018/5/10, 43, , 35, 4, 
2018/5/11, 33, , 34, 6, 
2018/5/12, 46, , 32, 8, 
2018/5/13, 37, , 36, 7, 
2018/5/14, 51, , 35, 9, 
2018/5/15, 41, 14, 34, 10, 
2018/5/16, 47, 17, 26, 6, 
2018/5/17, 45, 14, 30, 5, 
2018/5/18, 45, 21, 31, 10, 
2018/5/19, 61, 30, 47, 11, 
2018/5/20, 72, 21, 48, 6, 
2018/5/21, 64, 28, 51, 7, 
2018/5/22, 72, 25, 41, 6, 
2018/5/23, 65, 24, 41, 5, 
2018/5/24, 68, 25, 36, 6, 
2018/5/25, 70, 25, 21, 10, 
2018/5/26, 71, 26, 40, 5, 
2018/5/27, 80, 28, 38, 4, 
2018/5/28, 74, 32, 43, 3, 
2018/5/29, 83, 26, 40, 4, 
2018/5/30, 87, 22, 31, 10, 
2018/5/31, 66, 26, 29, 6, 
2018/6/1, 87, 17, 36, 4, 
2018/6/2, 57, 10, 30, 2, 
2018/6/3, 35, 11, 37, 5, 
2018/6/4, 52, 21, 26, 5, 
2018/6/5, 71, 14, 29, 5, 
2018/6/6, 57, 16, 31, 6, 
2018/6/7, 58, 19, 28, 8, 
2018/6/8, 64, 15, 23, 6, 
2018/6/9, 60, 18, 25, 6, 
2018/6/10, 71, 15, 32, 5, 
2018/6/11, 61, 13, 35, 6, 
2018/6/12, 52, 14, 26, 7, 
2018/6/13, 46, , 32, 4, 
2018/6/14, 54, , 29, 1, 
2018/6/15, 38, , 27, 2, 
2018/6/16, 39, , 25, 2, 
2018/6/17, 35, , 22, 1, 
2018/6/18, 35, 8, 24, 2, 
2018/6/19, 31, 8, 13, , 
2018/6/20, 30, 6, 21, 1, 
2018/6/21, 31, 8, 28, 3, 
2018/6/22, 31, 15, 32, 6, 
2018/6/23, 46, 11, 32, 5, 
2018/6/24, 36, 12, 44, 7, 
2018/6/25, 49, 15, 58, 13, 
2018/6/26, 62, 12, 49, 9, 
2018/6/27, 41, 15, 31, 7, 
2018/6/28, 44, 17, 41, 4, 
2018/6/29, 51, 14, 44, 3, 
2018/6/30, 48, 16, 41, 2, 
2018/7/1, 43, 18, 55, 3, 
2018/1/2, 24, , 23, 6, 
2018/1/3, 30, , 29, 2, 
2018/1/4, 41, , 26, 4, 
2018/1/5, 31, , 22, 14, 
2018/1/6, 41, , 15, 16, 
2018/1/7, 54, , 21, 7, 
2018/1/8, 38, , 17, 15, 
2018/1/9, 32, , 3, 12, 
2018/1/12, 110, , 3, 17, 
2018/1/13, 92, , 14, 8, 
2018/1/14, 74, , 13, 7, 
2018/1/15, 88, , 23, 4, 
2018/1/16, 29, , 29, 3, 
2018/1/17, 25, , 28, 3, 
2018/1/18, 33, , 27, 4, 
2018/1/19, 25, , 26, 6, 
2018/1/20, 28, , 17, 19, 
2018/1/21, 49, , 15, 11, 
2018/1/22, 56, , 19, 8, 
2018/1/23, 31, , 24, 6, 
2018/1/24, 31, , 31, 4, 
2018/1/25, 29, , 24, 6, 
2018/1/26, 24, , 14, 22, 
2018/1/27, 60, , 22, 7, 
2018/1/28, 37, , 25, 2, 
2018/1/29, 29, , 30, 9, 
2018/1/30, 28, , 20, 11, 
2018/1/31, 43, , 29, 4, 
2018/2/1, 26, , 26, 7, 
2018/2/2, 28, , 21, 14, 
2018/2/3, 41, , 16, 14, 
2018/2/4, 44, , 22, 7, 
2018/2/5, 35, , 21, 12, 
2018/2/6, 40, , 13, 20, 
2018/2/7, 69, , 19, 21, 
2018/2/8, 46, , 22, 9, 
2018/2/9, 41, , 26, 7, 
2018/2/10, 25, , 24, 5, 
2018/2/11, 27, , 29, 2, 
2018/2/12, 21, , 23, 7, 
2018/2/13, 26, , 27, 11, 
2018/2/14, 31, , 22, 8, 
2018/2/15, 30, , 27, 4, 
2018/2/16, 27, , 22, 12, 
2018/2/17, 37, , 18, 11, 
2018/2/18, 48, , 21, 6, 
2018/2/19, 46, , 17, 11, 
2018/2/20, 50, , 24, 9, 
2018/2/21, 38, , 18, 14, 
2018/2/22, 62, , 21, 16, 
2018/2/23, 82, , 23, 14, 
2018/2/24, 70, , 23, 10, 
2018/2/25, 72, , 25, 7, 
2018/2/26, 50, , 26, 8, 
2018/2/27, 37, , 26, 12, 
2018/2/28, 35, , 25, 9, 
2018/3/1, 50, , 26, 7, 
2018/3/2, 72, , 27, 6, 
2018/3/3, 84, , 18, 11, 
2018/3/4, 144, , 18, 14, 
2018/3/5, 82, , 26, 10, 
2018/3/6, 39, , 26, 14, 
2018/3/7, 45, , 27, 14, 
2018/3/8, 49, , 28, 5, 
2018/3/9, 22, , 19, 14, 
2018/3/10, 41, , 20, 8, 
2018/3/11, 41, , 25, 9, 
2018/3/12, 44, , 16, 13, 
2018/3/13, 38, , 25, 10, 
2018/3/14, 43, , 28, 5, 
2018/3/15, 38, , 29, 7, 
2018/3/16, 40, , 29, 6, 
2018/3/17, 48, , 30, 2, 
2018/3/18, 42, , 28, 2, 
2018/3/19, 57, , 34, 2, 
2018/3/20, 41, , 28, 13, 
2018/3/21, 39, , 31, 9, 
2018/3/22, 51, , 34, 3, 
2018/3/23, 39, , 32, 7, 
2018/3/24, 35, , 25, 11, 
2018/3/25, 62, , 32, 8, 
2018/3/26, 45, , 31, 9, 
2018/3/27, 42, , 30, 5, 
2018/3/28, 29, , 28, 11, 
2018/3/29, 34, , 26, 9, 
2018/3/30, 28, , 28, 6, 
2018/3/31, 34, , 24, 7, 
2018/4/1, 38, , 30, 6, 
2017/10/2, 22, , 25, 2, 
2017/10/3, 31, , 25, 5, 
2017/10/4, 23, , 24, 3, 
2017/10/5, 28, , 25, 5, 
2017/10/6, 23, , 23, 8, 
2017/10/7, 36, , 21, 3, 
2017/10/8, 19, , 24, 8, 
2017/10/9, 35, , 21, 8, 
2017/10/10, 34, , 23, 3, 
2017/10/11, 25, , 20, 2, 
2017/10/12, 19, , 20, 5, 
2017/10/13, 25, , 17, 2, 
2017/10/14, 28, , 19, 3, 
2017/10/15, 40, , 23, 6, 
2017/10/16, 63, , 28, 4, 
2017/10/17, 57, , 30, 8, 
2017/10/18, 34, , 9, 16, 
2017/10/19, 46, , 15, 10, 
2017/10/20, 55, , 19, 6, 
2017/10/21, 22, , 24, 2, 
2017/10/22, 30, , 27, 2, 
2017/10/23, 22, , 19, 6, 
2017/10/24, 28, , 17, 4, 
2017/10/25, 23, , 22, 9, 
2017/10/26, 29, , 10, 17, 
2017/10/27, 51, , 15, 18, 
2017/10/28, 50, , 19, 5, 
2017/10/29, 30, , 25, 8, 
