date, pm25, o3, no2, co
2022/7/14, 95, , , 
2022/7/15, 70, , , 
2022/7/16, 66, , , 
2022/7/17, 74, , , 
2022/7/18, 77, , , 
2022/7/19, 73, , , 
2022/7/20, 74, , , 
2022/7/21, 84, , , 
2022/7/22, 83, , , 
2022/7/23, 103, , , 
2022/7/24, 95, , , 
2022/7/25, 109, , , 
2022/7/26, 106, , , 
2022/7/27, 119, , , 
2022/7/28, 144, , , 
2022/7/29, 151, , , 
2022/7/30, 123, , , 
2022/7/31, 95, , , 
2022/8/1, 97, , , 
2022/8/2, 74, , , 
2022/8/3, 84, , , 
2022/8/4, 92, , , 
2022/8/6, 82, , , 
2022/8/7, 85, , , 
2022/8/8, 75, , , 
2022/8/9, 97, , , 
2022/8/10, 90, , , 
2022/8/11, 132, , , 
2022/8/12, 115, , , 
2022/8/13, 89, , , 
2022/8/14, 72, , , 
2022/8/15, 73, , , 
2022/8/16, 80, , , 
2022/8/17, 80, , , 
2022/8/18, 90, , , 
2022/8/19, 83, , , 
2022/8/20, 91, , , 
2022/8/21, 86, , , 
2022/8/22, 79, , , 
2022/8/23, 76, , , 
2022/8/24, 73, , , 
2022/8/25, 83, , , 
2022/8/26, 79, , , 
2022/8/27, 77, , , 
2022/8/28, 85, , , 
2022/8/29, 79, , , 
2022/8/30, 85, , , 
2022/8/31, 90, , , 
2022/9/1, 85, , , 
2022/9/2, 84, , , 
2022/9/3, 93, , , 
2022/9/4, 82, , , 
2022/9/5, 95, , , 
2022/9/6, 106, , , 
2022/9/7, 91, , , 
2022/9/8, 94, , , 
2022/9/9, 111, , , 
2022/9/10, 117, , , 
2022/9/11, 94, , , 
2022/9/12, 93, , , 
2022/9/13, 122, , , 
2022/9/14, 103, , , 
2022/9/15, 152, , , 
2022/9/16, 120, , , 
2022/9/17, 100, , , 
2022/9/18, 88, , , 
2022/9/19, 90, , , 
2022/9/20, 95, , , 
2022/9/22, 98, , , 
2022/9/23, 103, , , 
2022/4/2, 99, , , 
2022/4/3, 334, , , 
2022/4/4, 161, , , 
2022/4/5, 96, , , 
2022/4/6, 81, , , 
2022/4/7, 70, , , 
2022/4/8, 117, , , 
2022/4/9, 135, , , 
2022/4/10, 144, , , 
2022/4/11, 127, , , 
2022/4/12, 100, , , 
2022/4/13, 96, , , 
2022/4/14, 112, , , 
2022/4/15, 121, , , 
2022/4/16, 98, , , 
2022/4/17, 84, , , 
2022/5/4, 160, , , 
2022/5/5, 125, , , 
2022/5/6, 114, , , 
2022/5/7, 119, , , 
2022/5/8, 102, , , 
2022/5/9, 113, , , 
2022/5/10, 97, , , 
2022/5/11, 76, , , 
2022/5/12, 100, , , 
2022/5/13, 93, , , 
2022/5/14, 71, , , 
2022/5/15, 137, , , 
2022/5/16, 87, , , 
2022/5/17, 108, , , 
2022/5/18, 125, , , 
2022/5/19, 145, , , 
2022/5/20, 144, , , 
2022/5/21, 76, , , 
2022/5/22, 92, , , 
2022/5/23, 164, , , 
2022/5/24, 131, , , 
2022/5/25, 139, , , 
2022/5/26, 132, , , 
2022/5/27, 127, , , 
2022/5/28, 117, , , 
2022/5/29, 111, , , 
2022/5/30, 150, , , 
2022/6/1, 72, , , 
2022/6/2, 72, , , 
2022/6/4, 78, , , 
2022/6/5, 91, , , 
2022/6/6, 86, , , 
2022/6/7, 95, , , 
2022/6/8, 143, , , 
2022/6/9, 161, , , 
2022/6/12, 87, , , 
2022/6/13, 110, , , 
2022/6/14, 104, , , 
2022/6/15, 105, , , 
2022/6/16, 87, , , 
2022/6/20, 103, , , 
2022/6/21, 98, , , 
2022/6/22, 84, , , 
2022/6/23, 94, , , 
2022/6/27, 114, , , 
2022/6/28, 122, , , 
2022/6/29, 112, , , 
2022/6/30, 104, , , 
2022/7/1, 118, , , 
2022/1/4, 85, , , 
2022/1/5, 55, , , 
2022/1/6, 87, , , 
2022/1/7, 61, , , 
2022/1/8, 112, , , 
2022/1/9, 143, , , 
2022/1/10, 135, , , 
2022/1/11, 150, , , 
2022/1/12, 125, , , 
2022/1/13, 127, , , 
2022/1/14, 138, , , 
2022/1/15, 47, , , 
2022/1/16, 66, , , 
2022/1/17, 71, , , 
2022/1/18, 75, , , 
2022/1/19, 59, , , 
2022/1/20, 81, , , 
2022/1/21, 62, , , 
2022/1/22, 66, , , 
2022/1/23, 95, , , 
2022/1/24, 126, , , 
2022/1/25, 136, , , 
2022/1/26, 125, , , 
2022/1/27, 117, , , 
2022/1/28, 69, , , 
2022/1/30, 78, , , 
2022/1/31, 75, , , 
2022/2/1, 55, , , 
2022/2/2, 75, , , 
2022/2/3, 83, , , 
2022/2/4, 107, , , 
2022/2/5, 117, , , 
2022/2/6, 62, , , 
2022/2/7, 65, , , 
2022/2/8, 76, , , 
2022/2/9, 66, , , 
2022/2/10, 118, , , 
2022/2/11, 121, , , 
2022/2/12, 124, , , 
2022/2/13, 97, , , 
2022/2/14, 69, , , 
2022/2/15, 112, , , 
2022/2/16, 97, , , 
2022/2/17, 78, , , 
2022/2/18, 70, , , 
2022/2/19, 74, , , 
2022/2/20, 110, , , 
2022/2/21, 82, , , 
2022/2/22, 55, , , 
2022/2/23, 75, , , 
2022/2/24, 93, , , 
2022/2/25, 81, , , 
2022/2/26, 118, , , 
2022/2/27, 51, , , 
2022/3/4, 104, , , 
2022/3/5, 71, , , 
2022/3/6, 95, , , 
2022/3/7, 84, , , 
2022/3/8, 95, , , 
2022/3/9, 107, , , 
2022/3/10, 125, , , 
2022/3/11, 106, , , 
2022/3/12, 115, , , 
2022/3/13, 94, , , 
2022/3/14, 65, , , 
2022/3/15, 89, , , 
2022/3/16, 80, , , 
2022/3/17, 71, , , 
2022/3/18, 57, , , 
2022/3/19, 111, , , 
2022/3/20, 91, , , 
2022/3/21, 84, , , 
2022/3/22, 133, , , 
2022/3/23, 142, , , 
2022/3/24, 121, , , 
2022/3/25, 123, , , 
2022/3/26, 89, , , 
2022/3/27, 56, , , 
2022/3/28, 75, , , 
2022/3/29, 70, , , 
2022/3/30, 63, , , 
2022/3/31, 83, , , 
2022/4/1, 91, , , 
2021/10/2, 110, , , 
2021/10/3, 103, , , 
2021/10/4, 105, , , 
2021/10/5, 111, , , 
2021/10/6, 117, , , 
2021/10/7, 120, , , 
2021/10/8, 120, , , 
2021/10/9, 99, , , 
2021/10/10, 89, , , 
2021/10/11, 87, , , 
2021/10/12, 98, , , 
2021/10/13, 98, , , 
2021/10/14, 119, , , 
2021/10/15, 126, , , 
2021/10/16, 101, , , 
2021/10/17, 101, , , 
2021/10/18, 119, , , 
2021/10/19, 112, , , 
2021/10/20, 101, , , 
2021/10/21, 94, , , 
2021/10/22, 87, , , 
2021/10/23, 78, , , 
2021/10/24, 96, , , 
2021/10/25, 115, , , 
2021/10/26, 95, , , 
2021/10/27, 119, , , 
2021/10/28, 83, , , 
2021/10/29, 95, , , 
2021/10/30, 108, , , 
2021/10/31, 102, , , 
2021/11/1, 130, , , 
2021/11/2, 133, , , 
2021/11/3, 103, , , 
2021/11/4, 99, , , 
2021/11/5, 81, , , 
2021/11/6, 63, , , 
2021/11/7, 55, , , 
2021/11/8, 57, , , 
2021/11/9, 66, , , 
2021/11/10, 107, , , 
2021/11/11, 141, , , 
2021/11/12, 117, , , 
2021/11/13, 67, , , 
2021/11/14, 89, , , 
2021/11/15, 135, , , 
2021/11/16, 104, , , 
2021/11/17, 134, , , 
2021/11/18, 70, , , 
2021/11/19, 114, , , 
2021/11/20, 160, , , 
2021/11/21, 172, , , 
2021/11/22, 139, , , 
2021/11/23, 122, , , 
2021/11/24, 95, , , 
2021/11/25, 83, , , 
