date, pm25, pm10, o3, no2, so2
2020/6/22, 25, 16, 27, 2, 8
2020/6/23, 36, 12, 26, 4, 7
2020/6/25, 50, 21, 61, 11, 7
2020/6/26, 51, 21, 41, 9, 4
2020/6/27, 54, 7, 22, 2, 
2020/6/28, 16, 8, 23, 1, 
2020/6/29, 15, 5, 21, 1, 2
2020/6/30, 10, 10, 21, 3, 2
2020/7/1, 17, 8, 25, 4, 2
2020/1/2, 77, 11, 26, 4, 2
2020/1/3, 25, 19, 30, 6, 1
2020/1/4, 25, 11, 29, 7, 1
2020/1/5, 21, 5, 28, 3, 1
2020/1/6, 11, 13, 26, 5, 4
2020/1/7, 19, 12, 27, 4, 2
2020/1/8, 21, 25, 27, 10, 1
2020/1/9, 38, 9, 22, 9, 1
2020/1/10, 16, 12, 24, 7, 1
2020/1/11, 17, 5, 30, 3, 3
2020/1/12, 12, 8, 26, 6, 1
2020/1/13, 15, 9, 29, 5, 2
2020/1/14, 14, 8, 29, 5, 2
2020/1/15, 15, 13, 29, 4, 2
2020/1/16, 17, 11, 31, 4, 1
2020/1/17, 19, 11, 24, 9, 1
2020/1/18, 14, 16, 26, 11, 1
2020/1/19, 19, 19, 12, 17, 1
2020/1/20, 53, 18, 10, 20, 1
2020/1/21, 41, 19, 17, 18, 1
2020/1/22, 28, , 12, 15, 1
2020/1/28, 11, 8, 29, 4, 2
2020/1/29, 12, 13, 32, 2, 2
2020/1/30, 13, 9, 31, 3, 3
2020/1/31, 14, 4, 27, 3, 2
2020/2/1, 15, 15, 32, 1, 3
2020/2/2, 25, 13, 32, 2, 4
2020/2/3, 26, 17, 30, 4, 4
2020/2/4, 24, 26, 32, 7, 4
2020/2/5, 35, 26, 18, 18, 3
2020/2/6, 35, 24, 14, 18, 3
2020/2/7, 54, 26, 17, 10, 5
2020/2/8, 72, 10, 28, 3, 5
2020/2/9, 20, 9, 32, 1, 6
2020/2/10, 22, 11, 32, 1, 6
2020/2/11, 17, 13, 32, 1, 5
2020/2/12, 22, 9, 30, 4, 5
2020/2/13, 7, 10, 26, 10, 4
2020/2/14, 19, 14, 26, 7, 4
2020/2/15, 28, 9, 33, 3, 5
2020/2/16, 18, 12, 36, , 6
2020/2/17, 21, 13, 32, 1, 6
2020/2/18, 19, 10, 30, 2, 6
2020/2/19, 13, 10, 33, 6, 6
2020/2/20, 18, 7, 30, 4, 6
2020/2/21, 14, 9, 32, 1, 6
2020/2/22, 22, 8, 33, 1, 6
2020/2/23, 16, 9, 30, 4, 6
2020/2/24, 16, 7, 32, 2, 6
2020/2/25, 9, 9, 30, 3, 6
2020/2/26, 10, 12, 31, 6, 6
2020/2/27, 14, 13, 28, 8, 3
2020/2/28, 16, 7, 22, 6, 1
2020/2/29, 13, 8, 33, 1, 1
2020/3/1, 15, 9, 32, 1, 1
2020/3/2, 14, 9, 31, 6, 1
2020/3/3, 15, 18, 28, 6, 2
2020/3/4, 27, 12, 23, 11, 2
2020/3/5, 31, 23, 23, 20, 2
2020/3/6, 54, 27, 24, 18, 2
2020/3/7, 58, 10, 31, 3, 1
2020/3/8, 19, 8, 31, 2, 1
2020/3/9, 16, 13, 29, 3, 2
2020/3/10, 20, 8, 29, 2, 1
2020/3/11, 22, 9, 36, 2, 1
2020/3/12, 11, 11, 31, 1, 2
2020/3/13, 16, 10, 29, 7, 2
2020/3/14, 18, 7, 31, 4, 3
2020/3/15, 17, 10, 34, 2, 2
2020/3/16, 22, 11, 31, 2, 1
2020/3/17, 12, 5, 30, 2, 
2020/3/18, 10, 9, 28, 7, 
2020/3/19, 18, 15, 28, 10, 
2020/3/20, 23, 11, 25, 9, 
2020/3/21, 25, 12, 28, 4, 1
2020/3/22, 16, 15, 27, 4, 2
2020/3/23, 39, 22, 23, 7, 2
2020/3/24, 53, 31, 29, 5, 3
2020/3/25, 76, 29, 32, 7, 2
2020/3/26, 71, 35, 31, 17, 2
2020/3/27, 76, 36, 36, 10, 1
2020/3/28, 88, 13, 33, 2, 1
2020/3/29, 24, 13, 30, 2, 1
2020/3/30, 16, , , , 
2019/10/2, 17, 12, 21, 13, 
2019/10/3, 23, 16, 16, 11, 
2019/10/4, 43, 12, 17, 10, 
2019/10/5, 30, 17, 12, 11, 
2019/10/6, 41, 12, 23, 6, 
2019/10/7, 22, 14, 20, 4, 
2019/10/8, 25, 15, 26, 3, 
2019/10/9, 23, 13, 23, 4, 
2019/10/10, 22, 12, 28, 3, 
2019/10/11, 19, 10, 23, 4, 
2019/10/12, 22, 11, 15, 7, 
2019/10/13, 22, 8, 23, 4, 
2019/10/14, 24, 12, 12, 12, 
2019/10/15, 34, 12, 17, 13, 1
2019/10/16, 30, 14, 24, 14, 1
2019/10/17, 26, 12, 20, 11, 1
2019/10/18, 20, 8, 23, 11, 1
2019/10/19, 18, 9, 22, 10, 
2019/10/20, 24, 9, 20, 6, 
2019/10/21, 13, 11, 15, 14, 1
2019/10/22, 19, 12, 16, 10, 1
2019/10/23, 24, 17, 18, 11, 6
2019/10/24, 45, 17, 19, 13, 2
2019/10/25, 34, 10, 13, 19, 2
2019/10/26, 23, 7, 26, 17, 2
2019/10/27, 15, 13, 26, 13, 2
2019/10/28, 18, 19, 10, 26, 3
2019/10/29, 42, 15, 16, 25, 3
2019/10/30, 27, 18, 17, 19, 4
2019/10/31, 41, 27, 13, 17, 4
2019/11/1, 69, 8, 16, 14, 5
2019/11/2, 30, 12, 24, 16, 5
2019/11/3, 27, 30, 21, 19, 5
2019/11/4, 78, 16, 11, 19, 5
2019/11/5, 49, 33, 16, 18, 5
2019/11/6, 65, 40, 8, 17, 6
2019/11/7, 95, 11, 22, 22, 6
2019/11/8, 26, 12, 21, 17, 6
2019/11/9, 19, 15, 17, 15, 6
2019/11/10, 39, 11, 20, 13, 6
2019/11/11, 25, 15, 31, 8, 6
2019/11/12, 18, 13, 30, 11, 6
2019/11/13, 15, 12, 18, 17, 7
2019/11/14, 23, 11, 20, 13, 5
2019/11/15, 24, 10, 18, 11, 1
2019/11/16, 16, 11, 18, 13, 2
2019/11/17, 21, 12, 8, 12, 2
2019/11/18, 34, 17, 11, 22, 2
2019/11/19, 39, 25, 5, 19, 2
2019/11/20, 71, 16, 19, 8, 1
2019/11/21, 39, 25, 16, 10, 1
2019/11/22, 65, 16, 15, 14, 
2019/11/23, 41, 17, 12, 15, 
2019/11/24, 44, 24, 3, 12, 
2019/11/25, 66, 12, 13, 8, 
2019/11/26, 30, 11, 21, 8, 
2019/11/27, 21, 19, 13, 18, 
2019/11/28, 36, 12, 15, 14, 
2019/11/29, 20, 23, 7, 28, 
2019/11/30, 50, 21, 10, 22, 
2019/12/1, 51, 14, 17, 18, 
2019/12/2, 34, 16, 10, 21, 
2019/12/3, 40, 17, 10, 16, 
2019/12/4, 44, 15, 15, 8, 1
2019/12/5, 41, 9, 29, 6, 
2019/12/6, 16, 8, 26, 4, 
2019/12/7, 11, 10, 23, 4, 1
2019/12/8, 13, 12, 31, 1, 
2019/12/9, 16, 21, 27, 11, 
2019/12/10, 31, 12, 29, 5, 3
2019/12/11, 19, 10, 23, 8, 2
2019/12/12, 17, 8, 21, 8, 1
2019/12/13, 15, 13, 26, 4, 
2019/12/14, 16, 13, 32, 2, 1
2019/12/15, 13, 7, 29, 4, 2
2019/12/16, 12, 11, 24, 10, 3
2019/12/17, 22, 14, 10, 16, 1
2019/12/18, 41, 12, 22, 9, 1
2019/12/19, 31, 10, 27, 7, 1
2019/12/20, 21, 11, 24, 10, 1
2019/12/21, 18, 9, 21, 9, 1
2019/12/22, 28, 11, 22, 9, 2
2019/12/23, 22, 12, 24, 5, 2
2019/12/24, 16, 9, 26, 6, 1
2019/12/25, 17, 15, 24, 8, 1
2019/12/26, 27, 14, 20, 8, 1
2019/12/27, 35, 17, 14, 8, 1
2019/12/28, 52, 15, 18, 5, 1
2019/12/29, 36, 13, 17, 3, 1
2019/12/30, 39, , , , 
2019/7/2, 18, 14, 23, 4, 
2019/7/3, 25, 15, 27, 6, 
2019/7/4, 22, 12, 20, 5, 
2019/7/5, 24, 10, 22, 4, 
2019/7/6, 20, 10, 22, 4, 
2019/7/7, 24, 13, 27, 4, 1
2019/7/8, 24, 16, 29, 6, 
2019/7/9, 42, 14, 20, 9, 
2019/7/10, 37, 10, 19, 4, 
2019/7/11, 20, 8, 19, 4, 
2019/7/12, 22, 8, 20, 6, 
2019/7/13, 22, 11, 21, 4, 
2019/7/14, 22, 12, 23, 5, 1
2019/7/15, 29, 14, 35, 4, 1
2019/7/16, 37, 14, 33, 9, 
2019/7/17, 35, 14, 24, 5, 1
2019/7/18, 32, 9, 24, 3, 1
2019/7/19, 16, 10, 16, 4, 1
2019/7/20, 25, 9, 21, 2, 1
2019/7/21, 26, 7, 20, 2, 1
2019/7/22, 15, 9, 15, 1, 
2019/7/23, 18, 11, 44, 3, 
2019/7/24, 24, , 31, 6, 
2019/7/26, 47, 14, 21, 5, 
2019/7/27, 32, 9, 18, 6, 
2019/7/28, 24, 6, 22, 3, 
2019/7/29, 14, 10, 27, 4, 
2019/7/30, 21, 14, 25, 9, 
2019/7/31, 34, 18, 25, 3, 
2019/8/1, 38, 18, 26, 6, 
2019/8/2, 42, 13, 35, 8, 
2019/8/3, 32, 17, 34, 3, 
2019/8/4, 44, 16, 30, 3, 
2019/8/5, 42, 10, 24, 2, 
2019/8/6, 21, 12, 18, 2, 3
2019/8/7, 22, , , , 
2019/8/9, 24, 10, 23, 3, 4
2019/8/10, 31, 10, 26, 2, 1
2019/8/11, 27, 10, 24, 2, 
2019/8/12, 20, 12, 26, 4, 
2019/8/13, 20, 9, 28, 4, 
2019/8/14, 17, 7, 18, 4, 
2019/8/15, 22, 12, 29, 3, 
2019/8/16, 19, 8, 15, 4, 1
2019/8/17, 19, 14, 29, 2, 1
2019/8/18, 28, 13, 26, 2, 
2019/8/19, 30, 15, 27, 2, 
2019/8/20, 29, 14, 29, 3, 
2019/8/21, 28, 10, 18, 4, 
2019/8/22, 22, 7, 21, 3, 
2019/8/23, 26, 8, 21, 5, 2
2019/8/24, 24, 21, 47, 9, 1
2019/8/25, 52, 26, 49, 10, 
2019/8/26, 63, 43, 30, 8, 6
2019/8/27, 105, 24, 17, 14, 1
2019/8/28, 62, 10, 24, 7, 
2019/8/29, 24, 13, 25, 3, 
2019/8/30, 26, 16, 22, 2, 
2019/8/31, 35, , , , 
2019/9/2, 22, 10, 26, 2, 
2019/9/3, 19, 7, 24, 4, 1
2019/9/4, 15, 14, 25, 2, 
2019/9/5, 21, 16, 25, 5, 
2019/9/6, 23, 14, 22, 4, 
2019/9/7, 28, 9, 23, 5, 
2019/9/8, 16, 11, 27, 8, 
2019/9/9, 29, 9, 14, 8, 1
2019/9/10, 29, 13, 21, 7, 
2019/9/11, 22, 12, 22, 3, 
2019/9/12, 26, 10, 20, 4, 
2019/9/13, 18, 17, 23, 12, 
2019/9/14, 27, 16, 31, 6, 
2019/9/15, 33, 11, 26, 5, 
2019/9/16, 22, 11, 27, 9, 
2019/9/17, 21, 15, 23, 10, 
2019/9/18, 23, 19, 16, 11, 
2019/9/19, 35, 22, 26, 14, 2
2019/9/20, 49, 20, 21, 10, 
2019/9/21, 49, 23, 33, 7, 
2019/9/22, 39, 16, 23, 7, 
2019/9/23, 47, 10, 20, 5, 
2019/9/24, 23, 8, 19, 6, 
2019/9/25, 22, 9, 17, 8, 
2019/9/26, 28, 10, 22, 4, 
2019/9/27, 23, 9, 21, 5, 1
2019/9/28, 18, 6, 23, 3, 
2019/9/29, 14, 7, 20, 6, 
2019/9/30, 14, 8, 16, 8, 
2019/10/1, 18, 10, 19, 12, 1
2019/4/2, 36, 9, 32, 9, 
2019/4/3, 14, 8, 30, 11, 
2019/4/4, 16, 14, 29, 11, 1
2019/4/5, 47, 12, 28, 9, 1
2019/4/6, 30, 25, 36, 11, 1
2019/4/7, 68, 30, 27, 9, 
2019/4/8, 84, 43, 32, 14, 1
2019/4/9, 95, 26, 36, 11, 
2019/4/10, 51, 20, 31, 11, 
2019/4/11, 31, 19, 36, 10, 1
2019/4/12, 29, 15, 35, 9, 
2019/4/13, 30, 14, 38, 8, 
2019/4/14, 29, 14, 35, 6, 
2019/4/15, 24, 32, 37, 5, 1
2019/4/16, 72, 52, 15, 22, 1
2019/4/17, 129, 43, 38, 12, 1
2019/4/18, 93, 52, 35, 14, 1
2019/4/19, 123, 42, 52, 15, 1
2019/4/20, 91, 32, 56, 12, 2
2019/4/21, 76, 31, 52, 10, 2
2019/4/22, 75, 30, 63, 8, 2
2019/4/23, 72, 43, 37, 16, 3
2019/4/24, 84, 38, 31, 11, 2
2019/4/25, 72, 10, 31, 6, 2
2019/4/26, 20, 9, 29, 4, 2
2019/4/27, 16, 10, 32, 2, 2
2019/4/28, 9, 18, 30, 6, 1
2019/4/29, 17, 11, 30, 8, 
2019/4/30, 25, 25, 35, 7, 1
2019/5/1, 71, 19, 30, 12, 1
2019/5/2, 50, 10, 31, 9, 1
2019/5/3, 20, 11, 29, 9, 1
2019/5/4, 20, 10, 30, 5, 1
2019/5/5, 16, 10, 33, 5, 1
2019/5/6, 17, 7, 33, 4, 1
2019/5/7, 10, 13, 29, 9, 2
2019/5/8, 27, 14, 23, 15, 2
2019/5/9, 40, 10, 24, 16, 2
2019/5/10, 24, 11, 30, 9, 1
2019/5/11, 29, 14, 31, 10, 
2019/5/12, 35, 7, 32, 5, 
2019/5/13, 10, 17, 42, 7, 1
2019/5/14, 45, 19, 40, 7, 
2019/5/15, 41, 16, 39, 5, 
2019/5/16, 34, 16, 39, 6, 1
2019/5/17, 32, 17, 37, 11, 2
2019/5/18, 29, 9, 32, 7, 1
2019/5/19, 23, 10, 35, 5, 1
2019/5/20, 25, 14, 35, 7, 1
2019/5/21, 23, 9, 33, 6, 1
2019/5/22, 10, 14, 30, 9, 1
2019/5/23, 27, 15, 32, 8, 1
2019/5/24, 30, 15, 27, 9, 1
2019/5/25, 27, 12, 27, 5, 1
2019/5/26, 24, 9, 27, 2, 1
2019/5/27, 16, 9, 26, 3, 1
2019/5/28, 16, 10, 32, 5, 1
2019/5/29, 9, 9, 25, 6, 2
2019/5/30, 25, 10, 21, 2, 1
2019/5/31, 22, 7, 20, 3, 1
2019/6/1, 15, 8, 19, 5, 1
2019/6/2, 25, 13, 29, 3, 2
2019/6/3, 26, 13, 30, 2, 1
2019/6/4, 13, 10, 22, 8, 1
2019/6/5, 21, 7, 26, 4, 1
2019/6/6, 18, 9, 27, 5, 2
2019/6/7, 19, 15, 23, 15, 2
2019/6/8, 40, 10, 33, 3, 1
2019/6/9, 19, 7, 27, 4, 1
2019/6/10, 13, 12, 24, 12, 1
2019/6/11, 31, 9, 19, 9, 1
2019/6/12, 27, 8, 17, 10, 1
2019/6/13, 17, 7, 23, 8, 1
2019/6/14, 13, 8, 26, 4, 1
2019/6/15, 14, 12, 27, 5, 1
2019/6/16, 24, 8, 25, 2, 2
2019/6/17, 20, 9, 27, 3, 2
2019/6/18, 14, 13, 26, 5, 1
2019/6/19, 22, 11, 31, 7, 1
2019/6/20, 23, 11, 27, 4, 1
2019/6/21, 16, 9, 26, 6, 1
2019/6/22, 13, 16, 39, 8, 2
2019/6/23, 35, 19, 34, 5, 1
2019/6/24, 49, 28, 37, 8, 2
2019/6/25, 77, 15, 26, 9, 1
2019/6/26, 44, 12, 20, 11, 1
2019/6/27, 31, 15, 25, 6, 1
2019/6/28, 37, 18, 28, 3, 1
2019/6/29, 36, 30, 40, 7, 3
2019/6/30, 60, 10, 27, , 
2019/7/1, 18, 15, 22, 2, 
2019/1/2, 33, 21, 10, 24, 4
2019/1/3, 44, 27, 19, 8, 4
2019/1/4, 75, 32, 11, 14, 2
2019/1/5, 83, 12, 20, 10, 2
2019/1/6, 45, , 14, 15, 2
2019/1/7, 60, , 24, 5, 6
2019/1/8, 29, 20, 26, 9, 6
2019/1/9, 51, 11, 20, 18, 1
2019/1/10, 41, 11, 12, 20, 1
2019/1/11, 48, 6, 20, 14, 
2019/1/12, 23, 5, 25, 3, 3
2019/1/13, 17, 7, 28, 2, 5
2019/1/14, 27, 8, 25, 7, 5
2019/1/15, 27, 5, 24, 5, 1
2019/1/16, 17, , 27, 5, 1
2019/1/17, 13, , 25, 16, 1
2019/1/22, 37, 8, 27, 9, 1
2019/1/23, 21, 20, 12, 28, 2
2019/1/24, 67, 22, 4, 22, 2
2019/1/25, 68, 11, 24, 5, 1
2019/1/26, 21, 6, 26, 4, 1
2019/1/27, 23, 19, 28, 2, 1
2019/1/28, 32, 12, 24, 12, 1
2019/1/29, 47, 7, 21, 10, 1
2019/1/30, 16, 6, 23, 12, 1
2019/1/31, 24, 20, 10, 21, 2
2019/2/1, 67, 13, 16, 14, 2
2019/2/2, 54, 14, 20, 13, 1
2019/2/3, 35, 10, 19, 7, 1
2019/2/4, 31, 8, 24, 9, 2
2019/2/5, 27, 14, 13, 11, 1
2019/2/6, 48, 15, 24, 7, 1
2019/2/7, 31, 10, 27, 5, 1
2019/2/8, 24, 9, 28, 4, 3
2019/2/9, 35, 13, 29, 2, 1
2019/2/10, 32, 9, 26, 5, 
2019/2/11, 17, 13, 20, 17, 
2019/2/12, 26, 12, 12, 6, 
2019/2/13, 28, , , , 
2019/2/15, 85, 33, 23, 11, 1
2019/2/16, 91, 13, 30, 5, 1
2019/2/17, 34, 22, 30, 4, 1
2019/2/18, 55, 13, 30, 4, 1
2019/2/19, 28, 10, 29, 6, 
2019/2/20, 24, 11, 26, 7, 3
2019/2/21, 32, 5, 29, 7, 1
2019/2/22, 29, 21, 23, 8, 
2019/2/23, 51, 42, 19, 10, 1
2019/2/24, 108, 39, 13, 14, 
2019/2/25, 109, 37, 18, 15, 1
2019/2/26, 97, 44, 17, 23, 1
2019/2/27, 93, 50, 20, 24, 8
2019/2/28, 116, 52, 5, 29, 2
2019/3/1, 139, 30, 21, 11, 2
2019/3/2, 74, 11, 31, 4, 3
2019/3/3, 19, 12, 33, 5, 1
2019/3/4, 18, 9, 30, 5, 1
2019/3/5, 16, 11, 31, 5, 2
2019/3/6, 13, 6, 29, 5, 2
2019/3/7, 15, 12, 32, 6, 1
2019/3/8, 16, 11, 28, 8, 1
2019/3/9, 17, 13, 36, 4, 1
2019/3/10, 17, 8, 35, 4, 1
2019/3/11, 12, 14, 34, 5, 1
2019/3/12, 18, 7, 35, 4, 2
2019/3/13, 10, 20, 34, 4, 1
2019/3/14, 31, 16, 36, 4, 1
2019/3/15, 25, 13, 31, 5, 1
2019/3/16, 16, 7, 33, 3, 1
2019/3/17, 17, 11, 36, 3, 1
2019/3/18, 15, 8, 30, 9, 1
2019/3/19, 16, 9, 29, 9, 1
2019/3/20, 21, 9, 22, 9, 1
2019/3/21, 15, 21, 16, 9, 
2019/3/22, 31, 11, 30, 5, 
2019/3/23, 19, 17, 30, 9, 
2019/3/24, 21, 14, 36, 7, 
2019/3/25, 22, 20, 35, 8, 
2019/3/26, 21, 17, 34, 9, 
2019/3/27, 23, 18, 35, 12, 
2019/3/28, 22, 25, 34, 14, 1
2019/3/29, 54, 30, 27, 15, 1
2019/3/30, 72, 26, 34, 10, 1
2019/3/31, 68, 13, 30, 6, 1
2019/4/1, 24, 21, 31, 5, 1
2018/10/2, 10, 12, 18, 7, 11
2018/10/3, 21, 7, 16, 6, 7
2018/10/4, 15, 7, 15, 4, 9
2018/10/5, 23, 12, 15, 8, 10
2018/10/6, 30, 9, 18, 8, 12
2018/10/7, 20, 9, 21, 7, 10
2018/10/8, 23, 9, 23, 3, 
2018/10/9, 13, 12, 25, 5, 
2018/10/10, 21, 25, 25, 9, 1
2018/10/11, 69, 21, 21, 8, 2
2018/10/12, 53, 6, 21, 4, 5
2018/10/13, 16, 7, 21, 3, 6
2018/10/14, 16, 9, 23, 13, 6
2018/10/15, 21, 10, 16, 17, 7
2018/10/16, 27, 10, 17, 6, 8
2018/10/17, 35, 14, 19, 11, 8
2018/10/18, 32, 18, 19, 22, 9
2018/10/19, 35, 23, 15, 15, 6
2018/10/20, 57, 17, 22, 10, 5
2018/10/21, 49, 11, 23, 5, 7
2018/10/22, 24, 20, 23, 8, 8
2018/10/23, 23, 25, 21, 4, 12
2018/10/24, 32, 16, 24, 6, 15
2018/10/25, 27, 7, 25, 7, 10
2018/10/26, 9, 8, 23, 9, 10
2018/10/27, 11, 8, 21, 6, 29
2018/10/28, 11, 9, 20, 8, 
2018/10/29, 16, 16, 9, 22, 
2018/10/30, 28, 7, 13, 14, 
2018/10/31, 13, 17, 15, 11, 
2018/11/1, 42, 11, 21, 15, 
2018/11/2, 22, 13, 21, 12, 
2018/11/3, 22, 12, 24, 4, 
2018/11/4, 27, 10, 21, 5, 
2018/11/5, 29, 48, 10, 12, 
2018/11/6, 117, 20, 21, 6, 
2018/11/7, 54, 7, 23, 7, 
2018/11/8, 18, 12, 23, 5, 1
2018/11/9, 19, 8, 25, 4, 
2018/11/10, 25, 8, 22, 3, 
2018/11/11, 13, 10, 24, 4, 
2018/11/12, 20, 10, 23, 5, 3
2018/11/13, 17, 10, 25, 5, 
2018/11/14, 16, 12, 22, 5, 6
2018/11/15, 23, 18, 17, 6, 
2018/11/16, 49, 24, 14, 6, 
2018/11/17, 65, 20, 12, 10, 
2018/11/18, 56, 23, 11, 13, 
2018/11/19, 53, 18, 15, 14, 1
2018/11/20, 35, , 14, 13, 1
2018/11/23, 85, 38, 3, 15, 1
2018/11/24, 98, 28, 6, 13, 1
2018/11/25, 70, 11, 15, 10, 
2018/11/26, 19, 18, 11, 19, 1
2018/11/27, 30, 14, 10, 11, 
2018/11/28, 45, 8, 32, 3, 1
2018/11/29, 16, 8, 29, 3, 2
2018/11/30, 13, 9, 26, 5, 
2018/12/1, 12, 5, 21, 5, 1
2018/12/2, 13, 7, 26, 3, 1
2018/12/3, 12, 8, 24, 13, 
2018/12/4, 13, 15, 8, 19, 1
2018/12/5, 41, 9, 16, 10, 
2018/12/6, 27, 7, 24, 6, 
2018/12/7, 18, 10, 27, 3, 
2018/12/8, 28, , 30, 2, 
2018/12/9, 14, , 28, 7, 
2018/12/10, 15, 14, 19, 18, 1
2018/12/11, 20, 18, 11, 13, 
2018/12/12, 38, 23, 13, 12, 
2018/12/13, 53, 16, 15, 8, 
2018/12/14, 37, 26, 9, 12, 1
2018/12/15, 69, 19, 16, 7, 1
2018/12/16, 52, 10, 24, 7, 1
2018/12/17, 17, 12, 18, 11, 1
2018/12/18, 20, 11, 24, 6, 1
2018/12/19, 18, 8, 22, 6, 2
2018/12/20, 14, 8, 23, 8, 1
2018/12/21, 24, 9, 16, 16, 1
2018/12/22, 21, 7, 26, 4, 
2018/12/23, 15, 6, 18, 14, 
2018/12/24, 18, 10, 8, 15, 
2018/12/25, 50, 10, 7, 6, 
2018/12/26, 59, 11, 7, 11, 1
2018/12/27, 57, 12, 2, 16, 1
2018/12/28, 62, 8, 13, 12, 
2018/12/29, 29, 6, 24, 8, 
2018/12/30, 31, 8, 19, 9, 
2018/12/31, 24, , , , 
2018/7/2, 49, 18, 42, 8, 2
2018/7/3, 41, 17, 40, 7, 2
2018/7/4, 42, 17, 42, 5, 2
2018/7/5, 44, 19, 34, 7, 
2018/7/6, 47, 15, 28, 6, 
2018/7/7, 37, 13, 30, 4, 1
2018/7/8, 40, 7, 25, 4, 
2018/7/9, 26, 10, 18, 4, 
2018/7/10, 23, 13, 27, 7, 
2018/7/11, 29, 16, 31, 7, 
2018/7/12, 39, 21, 28, 6, 1
2018/7/13, 53, 19, 20, 7, 
2018/7/14, 54, 14, 33, 4, 3
2018/7/15, 43, 9, 30, 2, 
2018/7/16, 29, 10, 18, 7, 
2018/7/17, 30, 9, 22, 5, 
2018/7/18, 24, 12, 22, 8, 2
2018/7/19, 34, 11, 30, 7, 
2018/7/20, 32, 12, 23, 8, 
2018/7/21, 38, 11, 18, 4, 1
2018/7/22, 38, 8, 18, 3, 
2018/7/23, 28, 12, 15, 7, 3
2018/7/24, 40, 7, 18, 5, 1
2018/7/25, 22, , 32, 7, 3
2018/7/28, 36, 12, 27, 2, 2
2018/7/29, 38, 5, 19, 2, 2
2018/7/30, 19, 6, 23, 3, 2
2018/7/31, 20, 8, 25, 2, 1
2018/8/1, 26, 10, 25, 2, 2
2018/8/2, 29, 4, 21, 2, 1
2018/8/3, 19, 4, 12, 4, 
2018/8/4, 18, 6, 22, 4, 
2018/8/5, 28, 12, 32, 5, 1
2018/8/6, 45, 10, 27, 5, 1
2018/8/7, 37, 9, 23, 6, 2
2018/8/8, 31, 7, 21, 4, 3
2018/8/9, 26, 8, 23, 4, 5
2018/8/10, 24, 5, 24, 3, 8
2018/8/11, 19, 7, 25, 3, 12
2018/8/12, 27, 5, 15, 4, 19
2018/8/13, 21, 5, 11, 5, 17
2018/8/14, 28, 3, 18, 4, 8
2018/8/15, 34, 5, 18, 3, 23
2018/8/16, 30, 8, 18, 2, 
2018/8/17, 29, 8, 19, 3, 
2018/8/18, 31, 7, 16, 2, 
2018/8/19, 33, 7, 14, 3, 
2018/8/20, 30, 8, 16, 7, 
2018/8/21, 37, 9, 21, 6, 
2018/8/22, 42, 5, 15, 4, 
2018/8/23, 25, 8, 20, 4, 
2018/8/24, 29, 8, 21, 3, 
2018/8/25, 20, 8, 24, 5, 
2018/8/26, 26, 6, 16, 4, 1
2018/8/27, 27, 6, 19, 2, 
2018/8/28, 24, 8, 21, 5, 
2018/8/29, 26, 9, 20, 8, 
2018/8/30, 28, 12, 18, 12, 
2018/8/31, 33, 15, 28, 10, 
2018/9/1, 44, 18, 26, 9, 
2018/9/2, 54, 13, 31, 6, 
2018/9/3, 44, 10, 21, 9, 
2018/9/4, 29, 7, 19, 11, 
2018/9/5, 22, 12, 25, 12, 1
2018/9/6, 35, 8, 21, 9, 2
2018/9/7, 24, 6, 22, 5, 3
2018/9/8, 18, 5, 20, 6, 4
2018/9/9, 19, 5, 22, 2, 5
2018/9/10, 17, 10, 21, 4, 6
2018/9/11, 22, 10, 22, 5, 6
2018/9/12, 23, 8, 22, 7, 7
2018/9/13, 21, 7, 21, 3, 8
2018/9/14, 20, 5, 20, 4, 9
2018/9/15, 19, 8, 22, 4, 
2018/9/16, 24, 6, 20, 9, 4
2018/9/17, 23, 6, 16, 6, 4
2018/9/18, 24, 8, 26, 2, 6
2018/9/19, 26, , 24, 2, 7
2018/9/20, 17, , 16, 10, 10
2018/9/22, 14, 14, 20, 9, 11
2018/9/23, 25, 9, 24, 6, 11
2018/9/24, 17, 11, 25, 14, 4
2018/9/25, 15, 12, 26, 6, 5
2018/9/26, 19, 10, 21, 6, 7
2018/9/27, 24, 13, 25, 7, 10
2018/9/28, 24, 9, 17, 13, 12
2018/9/29, 15, 12, 23, 7, 15
2018/9/30, 25, 12, 24, 4, 18
2018/10/1, 14, 11, 22, 8, 12
2018/4/2, 33, 6, 23, 10, 6
2018/4/3, 24, 7, 33, 4, 7
2018/4/4, 21, 7, 29, 6, 6
2018/4/5, 24, 7, 31, 6, 4
2018/4/6, 16, 12, 28, 5, 5
2018/4/7, 39, 17, 23, 15, 5
2018/4/8, 50, 16, 31, 11, 4
2018/4/9, 50, 19, 26, 12, 5
2018/4/10, 57, 14, 22, 15, 5
2018/4/11, 42, 23, 18, 16, 5
2018/4/12, 65, 18, 20, 13, 5
2018/4/13, 55, 20, 16, 15, 6
2018/4/14, 64, 17, 34, 5, 6
2018/4/15, 59, 24, 27, 4, 5
2018/4/16, 69, 10, 37, 3, 6
2018/4/17, 22, 8, 31, 4, 12
2018/4/18, 27, 10, 30, 3, 10
2018/4/19, 32, 17, 34, 7, 7
2018/4/20, 47, 11, 32, 8, 1
2018/4/21, 33, 29, 35, 11, 2
2018/4/22, 72, 12, 31, 3, 6
2018/4/23, 38, 4, 33, 2, 2
