date, pm25, pm10
2018/8/4, 118, 60
2018/8/5, 108, 59
2018/8/6, 108, 58
2018/8/7, 112, 69
2018/8/8, 131, 79
2018/8/9, 147, 70
2018/8/10, 148, 57
2018/8/11, 116, 65
2018/8/12, 146, 58
2018/8/14, 118, 65
2018/8/15, 119, 64
2018/8/16, 120, 58
2018/8/17, 110, 55
2018/8/18, 89, 54
2018/8/19, 103, 64
2018/8/20, 126, 60
2018/8/21, 138, 60
2018/8/22, 116, 58
2018/8/23, 116, 55
2018/8/24, 112, 66
2018/8/25, 131, 63
2018/8/26, 115, 77
2018/8/27, 121, 67
2018/8/28, 136, 62
2018/8/29, 155, 62
2018/9/1, 110, 48
2018/9/2, 107, 59
2018/9/3, 123, 51
2018/9/4, 105, 43
2018/9/5, 80, 55
2018/9/6, 109, 73
2018/9/7, 142, 71
2018/9/8, 123, 50
2018/9/9, 99, 64
2018/9/10, 143, 65
2018/9/11, 132, 53
2018/9/12, 124, 60
2018/9/13, 106, 62
2018/9/14, 105, 60
2018/9/15, 113, 54
2018/9/16, 114, 48
2018/9/17, 129, 54
2018/9/18, 125, 51
2018/9/19, 125, 45
2018/9/20, 87, 68
2018/9/21, 150, 49
2018/9/22, 101, 35
2018/9/23, 104, 51
2018/9/24, 138, 69
2018/9/25, 138, 
2018/9/27, 133, 65
2018/9/28, 121, 61
2018/9/29, 129, 56
2018/9/30, 111, 60
2018/10/1, 134, 59
2018/4/29, 94, 43
2018/5/1, 161, 69
2018/5/4, 146, 83
2018/5/5, 146, 82
2018/5/6, 130, 68
2018/5/7, 126, 62
2018/5/8, 118, 60
2018/5/9, 127, 66
2018/5/10, 139, 70
2018/5/11, 125, 64
2018/5/12, 158, 59
2018/5/14, 165, 76
2018/5/19, 106, 59
2018/5/20, 95, 54
2018/5/21, 137, 65
2018/5/22, 98, 50
2018/5/23, 96, 52
2018/5/24, 76, 41
2018/5/25, 59, 28
2018/5/26, 121, 62
2018/5/27, 132, 72
2018/6/23, 89, 49
2018/6/24, 105, 45
2018/6/25, 80, 46
2022/6/2, , 38
2022/1/4, , 35
2022/1/5, , 39
2022/1/6, , 68
2022/1/7, , 52
2022/1/8, , 34
2022/1/9, , 72
2022/1/10, , 192
2022/1/11, , 26
2022/1/12, , 22
2022/1/13, , 27
2022/1/16, , 32
2022/1/17, , 44
2022/1/18, , 250
2021/10/2, , 72
2021/10/3, , 72
2021/10/7, , 45
2021/10/8, , 37
2021/10/9, , 45
2021/10/10, , 42
2021/10/11, , 50
2021/10/12, , 50
2021/10/13, , 47
2021/10/14, , 48
2021/11/14, , 50
2021/11/15, , 25
2021/11/16, , 25
2021/11/17, , 17
2021/11/18, , 4
2021/11/19, , 4
2021/11/20, , 5
2021/11/21, , 28
2021/11/22, , 24
2021/11/23, , 17
2021/11/24, , 10
2021/11/25, , 31
2021/11/26, , 33
2021/11/27, , 31
2021/11/28, , 15
2021/11/29, , 13
2021/11/30, , 16
2021/12/1, , 31
2021/12/2, , 27
2021/12/3, , 20
2021/12/23, , 45
2021/12/24, , 42
2021/12/25, , 32
2021/12/26, , 41
2021/12/27, , 23
2021/12/28, , 27
2021/12/29, , 35
2021/12/30, , 22
2021/12/31, , 39
2022/1/1, , 49
2022/1/2, , 21
2022/1/3, , 21
2021/7/26, , 68
2021/8/15, , 49
2021/8/16, , 53
2021/4/2, , 29
2021/4/3, , 20
2021/4/4, , 41
2021/4/5, , 41
2021/4/6, , 46
2021/4/7, , 22
2021/4/8, , 21
2021/4/9, , 34
2021/4/10, , 31
2021/4/11, , 27
2021/4/12, , 45
2021/4/22, , 54
2021/4/23, , 47
2021/4/26, , 48
2021/5/29, , 56
2021/5/30, , 39
2021/5/31, , 46
2021/6/25, , 60
2021/6/26, , 63
2021/6/27, , 45
2021/6/28, , 55
2021/1/26, , 36
2021/1/27, , 22
2021/3/15, , 48
2021/3/16, , 47
2021/3/17, , 54
2021/3/30, , 39
2021/3/31, , 20
2021/4/1, , 16
2020/10/2, , 57
2020/10/3, , 57
2020/10/4, , 53
2020/10/5, , 57
2020/10/6, , 39
2020/10/7, , 45
2020/10/8, , 51
2020/10/9, , 53
2020/10/10, , 45
2020/10/22, , 55
2020/10/23, , 35
2020/10/24, , 27
2020/10/25, , 44
2020/10/26, , 41
2020/10/27, , 41
2020/10/28, , 41
2020/10/29, , 50
2020/10/30, , 50
2020/10/31, , 47
2020/11/1, , 38
2020/11/2, , 39
2020/11/3, , 25
2020/11/4, , 47
2020/11/5, , 50
2020/11/6, , 57
2020/11/7, , 68
2020/11/8, , 59
2020/11/9, , 61
2020/11/10, , 62
2020/11/11, , 64
2020/11/13, , 52
2020/11/14, , 46
2020/11/15, , 52
2020/11/16, , 48
2020/11/17, , 57
2020/11/18, , 57
2020/11/19, , 60
2020/11/20, , 65
2020/11/26, , 41
2020/12/23, , 27
2020/12/25, , 35
2020/12/26, , 20
2020/12/27, , 22
2020/12/28, , 23
2020/12/29, , 27
2020/12/30, , 18
2020/7/2, , 50
2020/7/3, , 57
2020/7/4, , 62
2020/7/5, , 59
2020/7/6, , 59
2020/7/7, , 56
2020/7/8, , 46
2020/7/9, , 57
2020/7/10, , 51
2020/7/11, , 62
2020/7/12, , 56
2020/7/13, , 57
2020/7/14, , 60
2020/7/15, , 62
2020/7/16, , 43
2020/7/17, , 45
2020/7/18, , 54
2020/7/19, , 55
2020/7/20, , 63
2020/7/21, , 61
2020/7/22, , 53
2020/7/23, , 55
2020/7/24, , 55
2020/7/25, , 56
2020/7/26, , 62
2020/7/28, , 61
2020/7/29, , 67
2020/7/30, , 70
2020/7/31, , 56
2020/8/1, , 42
2020/8/2, , 59
2020/8/3, , 66
2020/8/4, , 69
2020/8/5, , 69
2020/8/6, , 60
2020/8/7, , 64
2020/8/9, , 53
2020/8/10, , 46
2020/9/16, , 57
2020/9/17, , 56
2020/9/18, , 61
2020/9/19, , 57
2020/9/20, , 64
2020/9/21, , 38
2020/9/22, , 43
2020/9/23, , 40
2020/9/24, , 52
2020/9/25, , 53
2020/9/26, , 62
2020/9/27, , 74
2020/9/28, , 56
2020/9/29, , 52
2020/9/30, , 54
2020/10/1, , 53
2020/4/19, , 51
2020/4/22, , 50
2020/4/26, , 41
2020/4/28, , 40
2020/4/29, , 44
2020/4/30, , 51
2020/5/1, , 46
2020/5/2, , 38
2020/5/3, , 41
2020/5/4, , 41
2020/5/5, , 36
2020/5/6, , 37
2020/5/7, , 47
2020/5/8, , 55
2020/5/9, , 44
2020/5/10, , 40
2020/5/11, , 37
2020/5/12, , 40
2020/5/13, , 46
2020/5/14, , 53
2020/5/15, , 51
2020/5/16, , 47
2020/5/17, , 55
2020/5/18, , 36
2020/5/19, , 31
2020/5/20, , 31
2020/5/21, , 25
2020/5/22, , 42
2020/5/23, , 30
2020/5/24, , 39
2020/5/27, , 32
2020/5/28, , 30
2020/5/29, , 46
2020/5/30, , 41
2020/5/31, , 33
2020/6/1, , 44
2020/6/3, , 36
2020/6/4, , 46
2020/6/5, , 59
2020/6/6, , 60
2020/6/8, , 52
2020/6/9, , 49
2020/6/10, , 63
2020/6/11, , 54
2020/6/12, , 43
2020/6/13, , 52
2020/6/14, , 55
2020/6/15, , 63
2020/6/16, , 56
2020/6/17, , 57
2020/6/18, , 55
2020/6/19, , 51
2020/6/20, , 58
2020/6/21, , 56
2020/6/22, , 60
2020/6/23, , 48
2020/6/24, , 49
2020/6/25, , 68
2020/6/26, , 68
2020/6/27, , 64
2020/6/28, , 65
2020/6/29, , 68
2020/6/30, , 73
2020/7/1, , 72
2020/1/2, , 14
2020/1/3, , 21
2020/1/4, , 30
2020/1/5, , 27
2020/1/6, , 26
2020/1/7, , 35
2020/1/8, , 29
2020/1/9, , 40
2020/1/10, , 27
2020/2/6, , 37
2020/3/11, , 24
2020/3/12, , 24
2019/10/6, , 51
2019/10/7, , 56
2019/10/22, , 64
2019/10/23, , 59
2019/10/24, , 64
2019/10/25, , 60
2019/10/26, , 70
2019/10/27, , 64
2019/10/28, , 51
2019/10/29, , 58
2019/10/30, , 62
2019/10/31, , 53
2019/11/1, , 45
2019/11/2, , 42
2019/11/3, , 39
2019/11/4, , 39
2019/11/5, , 53
2019/11/6, , 55
2019/11/7, , 60
2019/11/8, , 70
2019/11/9, , 53
2019/11/10, , 67
2019/11/11, , 55
2019/11/12, , 64
2019/11/13, , 66
2019/11/14, , 59
2019/11/15, , 60
2019/11/16, , 53
2019/11/17, , 55
2019/11/18, , 58
2019/11/19, , 43
2019/11/20, , 50
2019/11/21, , 54
2019/11/22, , 54
2019/11/23, , 65
2019/11/24, , 60
2019/11/25, , 68
2019/11/26, , 54
2019/11/27, , 52
2019/11/28, , 51
2019/11/29, , 48
2019/11/30, , 34
2019/12/1, , 48
2019/12/2, , 46
2019/12/3, , 54
2019/12/19, , 27
2019/12/22, , 46
2019/12/23, , 47
2019/12/28, , 30
2019/12/29, , 35
2019/7/1, , 61
2019/7/17, , 66
2019/7/18, , 64
2019/7/19, , 58
2019/7/31, , 62
2019/8/1, , 57
2019/8/2, , 65
2019/8/3, , 74
2019/8/4, , 59
2019/8/5, , 53
2019/8/6, , 54
2019/8/7, , 60
2019/8/19, , 68
2019/9/1, , 61
2019/9/16, , 56
2019/9/22, , 66
2019/2/26, , 68
2018/10/8, , 63
2018/10/19, , 52
2018/10/20, , 54
2018/10/23, , 32
2018/10/24, , 59
2018/10/25, , 59
2018/10/26, , 52
2018/10/27, , 51
2018/10/28, , 31
2018/10/29, , 30
2018/11/9, , 51
2018/11/14, , 12
2018/11/15, , 16
2018/11/16, , 55
2018/11/17, , 51
2018/11/18, , 56
2018/11/19, , 63
2018/11/20, , 45
2018/11/21, , 74
2018/11/22, , 69
2018/11/23, , 62
2018/11/24, , 70
2018/11/25, , 53
2018/11/26, , 88
2018/7/2, , 83
2018/8/13, , 58
2018/8/30, , 64
2018/8/31, , 60
2018/9/26, , 83
2018/4/2, , 24
2018/4/3, , 31
2018/4/4, , 31
2018/4/5, , 26
2018/4/6, , 67
2018/4/7, , 43
2018/4/8, , 209
2018/4/9, , 27
2018/4/10, , 34
2018/4/11, , 51
2018/4/12, , 62
2018/4/13, , 64
2018/4/14, , 42
2018/4/15, , 55
2018/4/17, , 53
2018/4/18, , 40
2018/4/21, , 53
2018/4/22, , 78
2018/4/25, , 51
2018/4/26, , 60
2018/4/27, , 64
2018/4/28, , 42
2018/5/2, , 83
2018/5/3, , 71
2018/5/13, , 68
2018/5/15, , 79
2018/5/16, , 82
2018/5/17, , 71
2018/5/18, , 58
2018/5/28, , 60
2018/5/29, , 69
2018/5/30, , 70
2018/5/31, , 68
2018/6/1, , 67
2018/6/2, , 60
2018/6/3, , 100
2018/6/5, , 65
2018/6/6, , 64
2018/6/7, , 60
2018/6/8, , 64
2018/6/9, , 54
2018/6/10, , 72
2018/6/11, , 65
2018/6/12, , 73
2018/6/22, , 42
2018/1/2, , 15
2018/1/3, , 14
2018/1/4, , 27
2018/1/5, , 18
2018/1/6, , 16
2018/1/10, , 19
2018/1/11, , 20
2018/1/12, , 24
2018/1/17, , 29
2018/1/18, , 17
2018/1/19, , 29
2018/1/21, , 53
2018/1/25, , 1
2018/1/26, , 12
2018/1/27, , 33
2018/2/1, , 33
2018/2/2, , 29
2018/2/3, , 20
2018/2/4, , 18
2018/2/6, , 10
2018/2/9, , 23
2018/2/11, , 38
2018/2/12, , 31
2018/2/13, , 40
2018/2/14, , 38
2018/2/15, , 46
2018/2/19, , 26
2018/2/21, , 37
2018/2/24, , 4
2018/2/27, , 23
2018/3/3, , 15
2018/3/5, , 39
2018/3/12, , 11
2018/3/13, , 17
2018/3/15, , 27
2018/3/31, , 41
2018/4/1, , 28
2017/10/3, , 91
2017/10/4, , 38
2017/10/5, , 21
2017/10/6, , 32
2017/10/7, , 66
2017/10/8, , 8
2017/10/14, , 77
2017/10/15, , 26
2017/10/18, , 55
2017/10/19, , 30
2017/11/22, , 9
2017/11/25, , 21
2017/11/29, , 17
2017/12/2, , 35
2017/12/3, , 64
2017/12/5, , 31
2017/12/6, , 27
2017/12/7, , 14
2017/12/8, , 63
2017/12/9, , 31
2017/12/14, , 8
2017/12/20, , 44
2017/12/23, , 37
2017/12/24, , 18
2017/12/28, , 20
2017/12/30, , 3
2017/9/13, , 33
2017/9/14, , 31
2017/9/16, , 25
2017/9/17, , 124
2017/9/18, , 58
2017/9/20, , 28
2017/9/22, , 40
2017/9/23, , 32
2017/9/25, , 113
2017/9/26, , 17
2017/9/27, , 7
2017/9/28, , 71
2017/9/29, , 32
2017/9/30, , 21
2017/10/1, , 90
2017/1/3, , 35
2017/1/4, , 37
2017/1/5, , 28
2017/1/6, , 36
2017/1/7, , 42
2017/1/8, , 42
2017/1/9, , 47
2017/1/10, , 40
2017/1/18, , 27
2017/1/19, , 39
2017/1/20, , 35
2017/1/21, , 30
2017/1/24, , 29
2017/2/1, , 27
2017/2/2, , 44
2017/2/3, , 45
2017/2/5, , 25
2017/2/6, , 21
2017/2/7, , 18
2017/2/8, , 34
2017/2/9, , 27
2017/2/10, , 32
2017/2/11, , 28
2017/2/12, , 30
2017/2/13, , 32
2017/2/14, , 29
2017/2/15, , 30
2017/2/16, , 21
2017/2/17, , 30
2017/2/21, , 23
2017/2/22, , 30
2017/2/23, , 52
2017/2/24, , 56
2017/2/25, , 53
2017/3/2, , 74
2017/3/3, , 42
2017/3/4, , 92
2017/3/5, , 31
2017/3/6, , 40
2017/3/7, , 46
2017/3/8, , 29
2017/3/9, , 36
2017/3/10, , 57
2017/3/11, , 56
2017/3/12, , 71
2017/3/14, , 45
2017/3/15, , 66
2017/3/16, , 25
2017/3/17, , 50
2017/3/18, , 72
2017/3/19, , 31
2017/3/20, , 58
2017/3/21, , 24
2017/3/25, , 68
2017/3/26, , 42
2017/3/27, , 52
2017/3/28, , 41
2017/3/29, , 60
2017/3/30, , 59
2016/10/4, , 56
2016/10/5, , 73
2016/10/6, , 77
2016/10/7, , 64
2016/10/8, , 63
2016/10/9, , 52
2016/10/10, , 59
2016/10/11, , 56
2016/10/20, , 56
2016/10/21, , 74
2016/10/22, , 77
2016/10/27, , 32
2016/10/28, , 46
2016/10/29, , 67
2016/12/10, , 47
2016/12/11, , 40
2016/12/12, , 38
2016/12/13, , 45
2016/12/14, , 46
2016/12/15, , 44
2016/12/17, , 53
2016/12/18, , 57
2016/12/19, , 46
2016/12/20, , 43
2016/12/21, , 39
2016/12/22, , 42
2016/12/23, , 40
2016/12/24, , 38
2016/12/25, , 33
2016/12/26, , 41
2016/12/27, , 53
2016/12/28, , 38
2016/12/29, , 58
2016/12/30, , 39
2016/12/31, , 60
2017/1/2, , 54
2016/8/17, , 62
2016/8/18, , 100
2016/8/19, , 56
2016/8/20, , 66
2016/8/21, , 67
2016/8/22, , 73
2016/8/23, , 53
2016/8/24, , 54
2016/8/25, , 50
2016/8/26, , 79
2016/8/27, , 72
2016/9/6, , 39
2016/9/14, , 98
2016/9/15, , 64
2016/9/16, , 73
2016/9/17, , 82
2016/9/18, , 60
2016/9/19, , 63
2016/9/20, , 66
2016/9/21, , 60
2016/9/22, , 48
2016/9/23, , 49
2016/9/24, , 45
2016/9/25, , 59
2016/9/26, , 90
2016/9/27, , 34
2016/9/28, , 82
2016/9/29, , 56
2016/6/29, , 33
2016/6/30, , 70
2016/7/1, , 68
2016/1/6, , 77
2016/1/7, , 83
2016/1/19, , 86
2016/1/20, , 65
2016/1/21, , 55
2016/1/22, , 54
2016/1/23, , 57
2016/1/24, , 50
2016/1/25, , 49
2016/1/26, , 43
2016/1/27, , 56
2016/1/28, , 74
2016/1/29, , 65
2016/1/30, , 62
2016/1/31, , 63
2016/2/2, , 43
2016/2/3, , 50
2016/2/4, , 49
2016/2/5, , 55
2016/2/6, , 52
2016/2/7, , 66
2016/2/8, , 51
2016/2/9, , 40
2016/2/10, , 34
2016/2/11, , 45
2016/2/12, , 48
2016/2/13, , 49
2016/2/14, , 70
2016/2/15, , 63
2016/2/16, , 58
2016/2/19, , 59
2016/2/25, , 63
2016/2/26, , 36
2016/2/27, , 29
2015/10/7, , 99
2015/10/8, , 83
2015/10/9, , 86
2015/10/10, , 75
2015/10/11, , 103
2015/10/12, , 78
2015/10/15, , 77
2015/10/16, , 108
2015/10/17, , 66
2015/10/18, , 105
2015/10/19, , 92
2015/10/20, , 90
2015/10/21, , 93
2015/10/22, , 105
2015/10/23, , 65
2015/10/27, , 89
2015/10/29, , 81
2015/10/30, , 88
2015/11/1, , 87
2015/12/4, , 80
2015/12/12, , 64
2015/12/16, , 37
2015/12/29, , 58
2015/12/31, , 43
2015/7/17, , 62
2015/7/18, , 63
2015/7/19, , 60
2015/7/20, , 60
2015/7/21, , 59
2015/7/22, , 61
2015/7/23, , 65
2015/7/24, , 71
2015/7/25, , 69
2015/7/26, , 75
2015/7/27, , 71
2015/7/28, , 60
2015/7/29, , 65
2015/7/30, , 66
2015/7/31, , 75
2015/8/1, , 70
2015/8/4, , 64
2015/8/5, , 85
2015/8/6, , 92
2015/8/7, , 76
2015/8/8, , 68
2015/8/11, , 79
2015/8/13, , 68
2015/8/15, , 68
2015/8/21, , 80
2015/8/24, , 80
2015/8/25, , 85
2015/8/26, , 84
2015/8/27, , 77
2015/8/28, , 91
2015/8/29, , 83
2015/9/2, , 79
2015/9/3, , 88
2015/9/4, , 98
2015/9/5, , 81
2015/9/9, , 77
2015/9/10, , 75
2015/9/11, , 87
2015/9/12, , 83
2015/9/13, , 86
2015/9/14, , 80
2015/9/15, , 68
2015/9/16, , 104
2015/9/17, , 81
2015/9/18, , 93
2015/9/19, , 86
2015/9/20, , 86
