date, pm25
2021/2/25, 84
2021/2/26, 92
2021/2/27, 96
2021/2/28, 103
2021/3/1, 130
2021/3/2, 125
2021/3/3, 176
2021/3/4, 87
2021/3/5, 120
2021/3/6, 153
2021/3/7, 101
2021/3/8, 87
2021/3/9, 79
2021/3/10, 105
2021/3/11, 78
2021/3/12, 91
2021/3/13, 124
2021/3/14, 147
2021/3/15, 139
2021/3/16, 102
2021/3/17, 99
2021/3/18, 103
2021/3/19, 121
2021/3/20, 136
2021/3/21, 145
2021/3/22, 106
2021/3/23, 106
2021/3/24, 116
2021/3/25, 128
2021/3/26, 143
2021/3/27, 138
2021/3/28, 93
2021/3/29, 95
2021/3/30, 94
2021/3/31, 151
2021/4/1, 170
2020/10/2, 84
2020/10/3, 75
2020/10/4, 87
2020/10/5, 83
2020/10/6, 83
2020/10/7, 84
2020/10/8, 10
2020/10/9, 10
2020/10/10, 9
2020/10/11, 9
2020/10/12, 9
2020/10/13, 12
2020/10/14, 110
2020/10/15, 162
2020/10/16, 194
2020/10/17, 176
2020/10/18, 170
2020/10/19, 144
2020/10/20, 156
2020/10/21, 104
2020/10/22, 120
2020/10/23, 151
2020/10/24, 98
2020/10/25, 137
2020/10/26, 170
2020/10/27, 182
2020/10/28, 200
2020/10/29, 123
2020/10/30, 107
2020/10/31, 147
2020/11/1, 156
2020/11/2, 182
2020/11/3, 162
2020/11/4, 147
2020/11/5, 86
2020/11/6, 91
2020/11/7, 160
2020/11/8, 203
2020/11/9, 180
2020/11/10, 168
2020/11/11, 143
2020/11/12, 174
2020/11/13, 194
2020/11/14, 230
2020/11/15, 208
2020/11/16, 154
2020/11/17, 161
2020/11/18, 174
2020/11/19, 173
2020/11/20, 168
2020/11/21, 157
2020/11/22, 176
2020/11/23, 162
2020/11/24, 129
2020/11/25, 174
2020/11/26, 157
2020/11/27, 142
2020/11/28, 139
2020/11/29, 131
2020/11/30, 152
2020/12/1, 193
2020/12/2, 204
2020/12/3, 197
2020/12/4, 147
2020/12/5, 86
2020/12/6, 89
2020/12/7, 180
2020/12/8, 208
2020/12/9, 214
2020/12/10, 206
