date, pm25, pm10, o3, no2, so2
2021/4/23, 40, 25, 22, 19, 2
2021/4/24, 47, 20, 29, 12, 
2021/4/25, 44, 15, 24, 6, 
2021/4/26, 38, 17, 28, 13, 
2021/4/27, 42, 14, 27, 7, 
2021/4/28, 31, 13, 25, 6, 1
2021/4/29, 23, 9, 25, 9, 1
2021/4/30, 18, 8, 25, 9, 1
2021/5/1, 17, 12, 22, 14, 1
2021/5/2, 33, 9, 25, 7, 1
2021/5/3, 30, 7, 24, 5, 1
2021/5/4, 20, 7, 24, 4, 1
2021/5/5, 15, 7, 22, 5, 1
2021/5/6, 14, 9, 25, 5, 1
2021/5/7, 15, 9, 22, 7, 1
2021/5/8, 21, 10, 23, 7, 2
2021/5/9, 23, 17, 26, 3, 2
2021/5/10, 43, 21, 26, 4, 1
2021/5/11, 48, 13, 30, 4, 1
2021/5/12, 25, 12, 24, 15, 2
2021/5/13, 23, 13, 25, 16, 2
2021/5/14, 29, 16, 27, 10, 
2021/5/15, 42, 15, 27, 7, 
2021/5/16, 48, 12, 26, 6, 
2021/5/17, 40, 8, 26, 7, 1
2021/5/18, 22, 9, 25, 9, 
2021/5/19, 17, 9, 25, 9, 
2021/5/20, 21, 10, 21, 8, 
2021/5/21, 22, 7, 23, 5, 
2021/5/22, 17, 6, 24, 3, 
2021/5/25, 17, 9, 24, 3, 
2021/5/26, 22, 9, 21, 6, 
2021/5/27, 24, 10, 24, 8, 
2021/5/28, 27, 8, 20, 5, 
2021/5/29, 21, 7, 21, 5, 
2021/5/30, 22, 10, 35, 6, 
2021/5/31, 37, 15, 31, 7, 
2021/6/1, 49, 18, 29, 11, 
2021/6/2, 52, 21, 20, 19, 
2021/6/5, 25, 11, 21, 12, 1
2021/6/6, 30, 10, 19, 10, 1
2021/6/7, 31, 12, 26, 4, 
2021/6/8, 25, 15, 21, 3, 
2021/6/9, 30, 11, 17, 3, 3
2021/6/10, 23, 10, 19, 3, 2
2021/6/11, 23, 9, 22, 2, 
2021/6/12, 19, 9, 24, 2, 
2021/6/13, 19, 9, 17, 3, 
2021/6/14, 23, 10, 21, 3, 1
2021/6/15, 22, 11, 24, 3, 3
2021/6/16, 23, 11, 21, 5, 
2021/6/17, 23, 10, 17, 5, 1
2021/6/18, 23, 10, 20, 5, 
2021/6/20, 27, 11, 24, 6, 
2021/6/21, 32, 10, 23, 2, 1
2021/6/22, 25, 17, 23, 3, 1
2021/6/23, 45, 12, 18, 8, 
2021/6/24, 31, 13, 15, 8, 1
2021/6/25, 36, 9, 19, 4, 1
2021/6/26, 22, 6, 20, 6, 1
2021/6/27, 14, 7, 18, 5, 2
2021/6/28, 21, 10, 21, 4, 1
2021/6/29, 31, 13, 20, 2, 2
2021/6/30, 36, 12, 19, 8, 2
2021/7/1, 36, 20, 16, 14, 3
2021/1/5, 18, 10, 13, 12, 1
2021/1/6, 15, 13, 6, 24, 2
2021/1/7, 33, 18, 18, 12, 1
2021/1/8, 56, 9, 23, 15, 2
2021/1/9, 26, 29, 13, 15, 2
2021/1/10, 77, 13, 17, 5, 2
2021/1/11, 50, 6, 22, 5, 2
2021/1/12, 21, 8, 23, 24, 3
2021/1/13, 23, 20, 5, 27, 3
2021/1/14, 57, 13, 18, 9, 1
2021/1/15, 35, 13, 20, 11, 1
2021/1/16, 37, 10, 24, 2, 1
2021/1/17, 29, 10, 23, 6, 1
2021/1/18, 24, 9, 18, 13, 
2021/1/19, 24, 9, 16, 18, 
2021/1/20, 27, 5, 21, 10, 
2021/1/21, 16, 7, 19, 7, 
2021/1/22, 21, 9, 19, 10, 
2021/1/23, 21, 10, 17, 13, 1
2021/1/24, 36, 20, 14, 19, 3
2021/1/25, 65, 14, 14, 13, 1
2021/1/26, 51, 12, 10, 20, 1
2021/1/27, 44, 19, 14, 14, 1
2021/1/28, 56, 16, 15, 19, 1
2021/1/29, 47, 12, 17, 12, 1
2021/1/30, 33, 8, 22, 3, 1
2021/1/31, 16, 10, 21, 4, 1
2021/2/1, 21, 12, 17, 11, 1
2021/2/2, 28, 12, 17, 10, 1
2021/2/3, 31, 6, 17, 15, 1
2021/2/4, 17, 7, 19, 9, 1
2021/2/5, 22, 8, 13, 13, 2
2021/2/6, 25, 5, 18, 5, 1
2021/2/7, 15, 8, 25, 2, 1
2021/2/8, 17, 10, 25, 5, 1
2021/2/9, 17, 10, 24, 5, 1
2021/2/11, 16, 12, 24, 6, 
2021/2/12, 21, 19, 22, 5, 
2021/2/13, 45, 24, 22, 4, 
2021/2/14, 57, 19, 21, 5, 
2021/2/15, 49, 13, 22, 10, 1
2021/2/16, 36, 12, 26, 10, 1
2021/2/17, 32, 12, 24, 5, 1
2021/2/18, 26, 9, 26, 7, 
2021/2/19, 22, 9, 26, 4, 1
2021/2/20, 27, 13, 23, 4, 1
2021/2/21, 37, 13, 25, 7, 1
2021/2/22, 32, 14, 24, 13, 1
2021/2/23, 35, 10, 28, 3, 1
2021/2/24, 25, 7, 26, 7, 2
2021/2/25, 20, 13, 19, 9, 2
2021/2/26, 32, 13, 17, 11, 1
2021/2/27, 31, 12, 17, 9, 1
2021/2/28, 38, 16, 20, 9, 1
2021/3/1, 53, 20, 11, 18, 1
2021/3/2, 62, 34, 11, 10, 2
2021/3/3, 84, 31, 15, 10, 3
2021/3/4, 84, 17, 19, 7, 1
2021/3/5, 49, 9, 23, 7, 1
2021/3/6, 16, 13, 22, 9, 2
2021/3/7, 36, 24, 18, 8, 2
2021/3/8, 67, 18, 16, 8, 2
2021/3/9, 54, 12, 23, 6, 2
2021/3/10, 36, 9, 24, 6, 3
2021/3/11, 21, 9, 23, 4, 2
2021/3/12, 19, 8, 22, 6, 
2021/3/13, 13, 5, 24, 3, 
2021/3/14, 13, 8, 28, 2, 1
2021/3/15, 20, 16, 27, 8, 
2021/3/16, 42, 13, 22, 3, 
2021/3/17, 34, 19, 21, 5, 
2021/3/18, 46, 7, 21, 3, 
2021/3/19, 20, 6, 19, 10, 1
2021/3/20, 11, 7, 20, 3, 
2021/3/21, 20, 7, 26, 5, 1
2021/3/22, 15, 9, 19, 8, 1
2021/3/23, 21, 10, 21, 6, 1
2021/3/24, 24, 11, 19, 10, 1
2021/3/25, 24, 10, 21, 7, 1
2021/3/26, 27, 8, 24, 5, 1
2021/3/27, 19, 9, 24, 4, 1
2021/3/28, 21, , 24, 2, 1
2021/3/29, 21, , , , 
2021/4/1, 44, 14, 21, 6, 2
2020/10/2, 22, 11, 15, 17, 2
2020/10/3, 29, 7, 22, 4, 1
2020/10/4, 15, 4, 25, 9, 1
2020/10/5, 13, 7, 17, 7, 1
2020/10/6, 20, 9, 22, 6, 1
2020/10/7, 20, 9, 21, 9, 1
2020/10/8, 20, 8, 17, 10, 1
2020/10/9, 19, 8, 20, 4, 1
2020/10/10, 18, 7, 21, 4, 1
2020/10/11, 17, 10, 20, 6, 2
2020/10/12, 18, 9, 18, 4, 2
2020/10/13, 22, 10, 18, 9, 3
2020/10/14, 18, 12, 19, 13, 3
2020/10/15, 22, 11, 14, 16, 3
2020/10/16, 21, 11, 14, 17, 3
2020/10/17, 23, 7, 16, 13, 2
2020/10/18, 17, 8, 18, 7, 2
2020/10/19, 19, 10, 21, 5, 2
2020/10/20, 35, 12, 24, 3, 1
2020/10/21, 33, 11, 23, 6, 1
2020/10/22, 23, 6, 21, 7, 1
2020/10/23, 13, 9, 19, 9, 1
2020/10/24, 19, 10, 20, 4, 1
2020/10/25, 25, 9, 21, 3, 2
2020/10/26, 19, 9, 22, 5, 1
2020/10/27, 21, 10, 16, 10, 1
2020/10/28, 23, 10, 17, 9, 1
2020/10/29, 23, 9, 18, 9, 1
2020/10/30, 23, 6, 21, 10, 1
2020/10/31, 15, 10, 23, 3, 1
2020/11/1, 30, 13, 27, 3, 1
2020/11/2, 37, 12, 21, 3, 1
2020/11/3, 34, 8, , 18, 2
2020/11/4, 17, 10, 16, 12, 2
2020/11/5, 25, 13, 16, 13, 2
2020/11/6, 34, 14, 12, 13, 2
2020/11/7, 46, 27, 5, 18, 3
2020/11/8, 70, 30, 19, 9, 2
2020/11/9, 77, 19, 19, 12, 1
2020/11/10, 57, 18, 18, 7, 1
2020/11/11, 54, 8, 25, 3, 1
2020/11/12, 23, 8, 25, 5, 1
2020/11/13, 17, 8, 25, 8, 1
2020/11/14, 19, 8, 24, 3, 1
2020/11/15, 21, 5, 21, 4, 2
2020/11/16, 13, 6, 24, 8, 2
2020/11/17, 17, 5, 19, 5, 2
2020/11/18, 13, 5, 22, 6, 3
2020/11/19, 13, 9, 23, 11, 3
2020/11/20, 21, 9, 18, 9, 3
2020/11/21, 22, 5, 22, 5, 3
2020/11/22, 13, 9, 15, 7, 2
2020/11/23, 25, 8, 17, 7, 1
2020/11/24, 21, 5, 21, 6, 1
2020/11/25, 14, 9, 14, 12, 
2020/11/26, 28, , 10, 10, 1
2020/11/27, 35, 12, 14, 17, 
2020/11/28, 33, 28, 5, 21, 1
2020/11/29, 50, 42, 5, 12, 
2020/11/30, 69, 31, 15, 8, 
2020/12/1, 63, 28, 13, 14, 
2020/12/2, 42, 11, 18, 9, 
2020/12/3, 30, 8, 19, 10, 1
2020/12/4, 19, 7, 22, 4, 2
2020/12/5, 14, 7, 17, 11, 2
2020/12/6, 18, 20, 3, 16, 2
2020/12/7, 62, 40, 6, 16, 3
2020/12/8, 108, 15, 20, 6, 4
2020/12/9, 52, 14, 19, 14, 
2020/12/10, 26, 11, 16, 8, 
2020/12/11, 24, 9, 15, 17, 
2020/12/12, 29, 10, 17, 10, 
2020/12/13, 30, 13, 22, 7, 1
2020/12/14, 43, 10, 23, 9, 1
2020/12/15, 27, 10, 13, 22, 2
2020/12/16, 27, 14, 23, 8, 1
2020/12/17, 36, 9, 15, 9, 
2020/12/18, 22, 7, 19, 9, 
2020/12/19, 19, 9, 23, 7, 
2020/12/20, 23, 8, 16, 8, 1
2020/12/21, 25, 13, 15, 19, 1
2020/12/22, 34, 12, 16, 22, 2
2020/12/23, 35, 18, 15, 14, 1
2020/12/24, 55, 7, 22, 7, 
2020/12/25, 16, 9, 17, 7, 
2020/12/26, 25, 9, 25, 2, 
2020/12/27, 26, 7, 24, 5, 1
2020/12/28, 19, 6, 20, 5, 1
2020/12/29, 15, 6, 19, 5, 1
2020/12/30, 17, 7, 17, 9, 1
2020/12/31, 23, 6, 18, 6, 1
2021/1/1, 19, 6, 16, 5, 1
2021/1/2, 15, 6, 18, 8, 1
2021/1/3, 23, 11, 13, 13, 2
2021/1/4, 44, 7, 12, 11, 1
2020/7/4, 15, 3, 17, 4, 
2020/7/5, 9, 5, 19, , 
2020/7/6, 13, 8, 19, 3, 
2020/7/7, 18, 9, 18, 6, 
2020/7/8, 18, 9, 13, 14, 1
2020/7/9, 21, 9, 20, 6, 
2020/7/10, 21, 5, 17, 3, 
2020/7/11, 12, 6, 19, 4, 
2020/7/12, 15, 13, 21, 6, 
2020/7/13, 43, 6, 17, 1, 
2020/7/14, 20, 4, 17, 3, 1
2020/7/16, 10, 5, 11, 3, 1
2020/7/17, 11, 8, 9, 6, 1
2020/7/18, 15, 5, 19, 2, 
2020/7/19, 12, 10, 19, 1, 
2020/7/20, 21, 9, 18, 4, 
2020/7/21, 18, 9, 19, 5, 1
2020/7/22, 17, 7, 18, 4, 
2020/7/23, 13, 5, 15, 4, 
2020/7/24, 13, 6, 16, 5, 
2020/7/25, 17, 5, 14, 3, 
2020/7/26, 11, 5, 21, 3, 1
2020/7/27, 13, 5, 20, 3, 1
2020/7/28, 10, 7, 19, 2, 1
2020/7/29, 13, 9, 18, 5, 1
2020/7/30, 17, 8, 26, 4, 1
2020/7/31, 19, 11, 28, 7, 1
2020/8/1, 26, 9, 17, 4, 1
2020/8/2, 17, 4, 17, 4, 2
2020/8/3, 10, 6, 18, 7, 1
2020/8/4, 15, 7, 14, 5, 1
2020/8/5, 13, 4, 14, 6, 1
2020/8/6, 10, 6, 16, 5, 2
2020/8/7, 15, 5, 13, 7, 2
2020/8/8, 14, 8, 14, 12, 3
2020/8/9, 19, 8, 13, 12, 3
2020/8/10, 20, 11, 16, 13, 3
2020/8/11, 27, 17, 22, 18, 2
2020/8/12, 40, 21, 20, 12, 2
2020/8/13, 51, 19, 27, 15, 2
2020/8/14, 49, 16, 23, 11, 2
2020/8/15, 40, 16, 17, 13, 3
2020/8/16, 42, 11, 15, 12, 3
2020/8/17, 34, 10, 11, 15, 3
2020/8/18, 29, 7, 20, 9, 3
2020/8/19, 21, 10, 16, 10, 3
2020/8/20, 22, 17, 24, 2, 3
2020/8/21, 34, 15, 24, 5, 3
2020/8/22, 31, 9, 16, 5, 
2020/8/23, 21, 7, 18, 3, 3
2020/8/24, 17, 6, 22, 6, 3
2020/8/25, 15, 7, 21, 6, 3
2020/8/26, 17, , , , 
2020/8/28, 21, 7, 19, 5, 3
2020/8/29, 15, 7, 22, 3, 4
2020/8/31, 13, 8, 24, 9, 4
2020/9/1, 17, 9, 22, 6, 3
2020/9/2, 21, 6, 22, 6, 
2020/9/3, 15, 7, 18, 6, 3
2020/9/4, 16, 11, 17, 4, 4
2020/9/5, 25, 10, 17, 4, 4
2020/9/6, 19, 7, 15, 5, 4
2020/9/7, 16, 5, 13, 5, 4
2020/9/8, 10, 5, 11, 6, 4
2020/9/9, 13, 10, 23, 4, 4
2020/9/10, 19, 16, 19, 9, 3
2020/9/11, 30, 12, 16, 6, 2
2020/9/12, 23, 14, 18, 5, 
2020/9/13, 32, 9, 18, 2, 
2020/9/14, 23, 7, 15, 5, 
2020/9/15, 15, 14, 18, 16, 2
2020/9/16, 51, 19, 17, 11, 2
2020/9/17, 53, 17, 21, 7, 2
2020/9/18, 35, 19, 13, 17, 3
2020/9/19, 40, 14, 21, 10, 3
2020/9/20, 29, 8, 16, 10, 3
2020/9/21, 18, 10, 16, 12, 1
2020/9/22, 33, 12, 22, 6, 
2020/9/23, 37, 8, 21, 10, 1
2020/9/24, 16, 8, 16, 14, 1
2020/9/25, 19, 6, 20, 5, 
2020/9/26, 14, 8, 21, 5, 
2020/9/27, 17, 9, 17, 10, 1
2020/9/28, 24, 10, 16, 11, 1
2020/9/29, 27, 11, 16, 8, 1
2020/10/1, 18, 9, 15, 11, 2
2020/4/2, 19, 9, 31, 2, 
2020/4/3, 25, 11, 27, 6, 1
2020/4/4, 27, 8, 33, 4, 
2020/4/5, 23, 15, 35, 1, 1
2020/4/6, 38, 12, 31, 4, 1
2020/4/7, 29, 13, 27, 9, 
2020/4/8, 36, 13, 32, 6, 1
2020/4/9, 36, 17, 19, 17, 1
2020/4/10, 36, 27, 35, 12, 1
2020/4/11, 62, 25, 30, 3, 1
2020/4/12, 64, 8, 31, 3, 1
2020/4/13, 19, 13, 32, 3, 1
2020/4/14, 29, 17, 33, 9, 1
2020/4/15, 45, 22, 27, 11, 2
2020/4/16, 56, 16, 29, 6, 1
2020/4/17, 40, 13, 33, 4, 1
2020/4/18, 28, 12, 32, 3, 1
2020/4/19, 27, 11, 35, 3, 1
2020/4/20, 31, 11, 35, 3, 1
2020/4/21, 23, 12, 36, 4, 1
2020/4/23, 29, 22, 28, 11, 2
2020/4/24, 40, 27, 35, 16, 2
2020/4/25, 57, 33, 34, 14, 
2020/4/26, 74, 19, 32, 2, 
2020/4/27, 51, 5, 27, 7, 1
2020/4/28, 11, 9, 30, 9, 1
2020/4/29, 23, 9, 27, 4, 1
2020/4/30, 26, 8, 26, 5, 1
2020/5/1, 19, 7, 25, 4, 1
2020/5/5, 23, 10, 33, 4, 1
2020/5/6, 23, 17, 38, 5, 1
2020/5/7, 31, 20, 38, 9, 2
2020/5/8, 46, 21, 23, 9, 2
2020/5/9, 56, 14, 22, 10, 2
2020/5/10, 43, 8, 27, 2, 2
2020/5/11, 21, 8, 29, 3, 1
2020/5/13, 15, 6, 27, 3, 1
2020/5/14, 15, 7, 30, 5, 1
2020/5/15, 15, 8, 31, 3, 1
2020/5/16, 17, 7, 28, 3, 2
2020/5/17, 19, 8, 24, 3, 1
2020/5/18, 22, 7, 24, 6, 2
2020/5/19, 17, 6, 21, 5, 2
2020/5/20, 15, 9, 28, 3, 2
2020/5/21, 28, 13, 31, 4, 2
2020/5/22, 34, 13, 30, 2, 1
2020/5/23, 27, 14, 29, 1, 
2020/5/24, 27, 11, 26, 3, 
2020/5/25, 28, 12, 28, 5, 
2020/5/26, 32, 13, 22, 4, 
2020/5/27, 25, 21, 24, 10, 1
2020/5/28, 38, 21, 33, 6, 5
2020/5/29, 42, 21, 43, 7, 
2020/5/30, 46, 13, 38, 3, 1
2020/5/31, 30, 15, 41, 4, 1
2020/6/1, 41, 18, 34, 8, 1
2020/6/2, 49, 16, 36, 7, 2
2020/6/3, 42, 19, 34, 3, 1
2020/6/4, 36, 11, 26, 2, 1
2020/6/5, 16, 6, 25, 1, 2
2020/6/6, 12, 7, 26, 1, 2
2020/6/7, 18, 11, 27, 1, 2
2020/6/8, 26, 13, 23, 4, 3
2020/6/9, 27, 13, 22, 3, 2
2020/6/10, 31, 9, 18, 3, 2
2020/6/11, 20, 10, 27, 4, 3
2020/6/12, 17, 13, 26, 6, 2
2020/6/13, 27, 13, 21, 6, 3
2020/6/14, 30, 11, 31, 6, 3
2020/6/15, 34, 12, 22, 7, 3
2020/6/16, 34, 17, 24, 5, 3
2020/6/17, 43, 11, 25, 4, 3
2020/6/18, 26, 13, 27, 6, 4
2020/6/19, 31, 12, 23, 4, 4
2020/6/20, 31, 7, 25, 1, 4
2020/6/21, 17, 9, 22, 1, 4
2020/6/22, 18, 10, 18, 2, 3
2020/6/23, 23, 6, 22, 2, 4
2020/6/24, 14, 8, 14, 5, 4
2020/6/25, 19, 16, 40, 16, 4
2020/6/26, 31, 27, 31, 13, 1
2020/6/27, 60, 12, 20, 3, 
2020/6/28, 31, 3, 20, 1, 
2020/6/29, 7, 2, 23, 2, 
2020/6/30, 7, , , , 
2020/1/2, 65, 13, 15, 18, 2
2020/1/3, 42, 10, 23, 18, 1
2020/1/4, 28, 10, 14, 19, 1
2020/1/5, 28, 6, 16, 16, 1
2020/1/6, 19, 6, 20, 21, 1
2020/1/7, 17, 12, 15, 21, 1
2020/1/8, 34, 16, 19, 25, 1
2020/1/9, 40, 20, 14, 23, 1
2020/1/10, 49, 17, 15, 23, 1
2020/1/11, 41, 9, 16, 22, 1
2020/1/12, 24, 10, 14, 16, 1
2020/1/13, 28, 10, 17, 21, 1
2020/1/14, 29, 11, 16, 24, 1
2020/1/15, 29, 9, 15, 26, 1
2020/1/16, 30, 13, 18, 23, 1
2020/1/17, 34, 12, 13, 22, 1
2020/1/18, 30, 13, 16, 20, 1
2020/1/19, 40, 22, 7, 24, 1
2020/1/20, 63, 18, 10, 21, 1
2020/1/21, 54, 17, 13, 23, 1
2020/1/22, 51, 18, 9, 23, 2
2020/1/23, 53, 20, 8, 21, 1
2020/1/24, 57, 9, 12, 22, 2
2020/1/25, 30, 9, 14, 17, 2
2020/1/26, 29, 10, 17, 18, 1
2020/1/27, 28, 10, 17, 23, 1
2020/1/28, 23, 7, 17, 21, 1
2020/1/29, 17, 7, 18, 23, 1
2020/1/30, 17, 8, 17, 17, 1
2020/1/31, 21, 11, 14, 20, 1
2020/2/1, 29, 12, 18, 12, 1
2020/2/2, 32, 15, 15, 15, 1
2020/2/3, 45, 12, 21, 9, 2
2020/2/4, 33, 16, 25, 9, 
2020/2/5, 30, 24, 4, 22, 2
2020/2/6, 53, 22, 9, 25, 2
2020/2/7, 59, 21, 9, 20, 
2020/2/8, 58, 13, 12, 22, 
2020/2/9, 35, 6, 14, 20, 
2020/2/10, 14, 7, 14, 23, 
2020/2/11, 19, 9, 14, 22, 
2020/2/12, 24, 8, 12, 22, 
2020/2/13, 19, 21, 11, 23, 
2020/2/14, 27, 19, 9, 25, 
2020/2/15, 40, 18, 12, 22, 
2020/2/16, 47, 10, 14, 23, 
2020/2/17, 27, 12, 13, 22, 
2020/2/18, 32, 9, 13, 24, 
2020/2/19, 24, 9, 11, 25, 
2020/2/20, 23, 7, 14, 22, 
2020/2/21, 16, 10, 11, 33, 
2020/2/22, 24, 7, 16, 20, 1
2020/2/23, 20, 9, 16, 18, 
2020/2/24, 24, 18, 15, 21, 
2020/2/25, 29, 11, 14, 23, 
2020/2/26, 15, 8, 16, 18, 
2020/2/27, 17, 12, 12, 17, 
2020/2/28, 27, 14, 9, 16, 1
2020/2/29, 34, 9, 13, 12, 
2020/3/1, 22, 9, 16, 11, 
2020/3/2, 26, 9, 11, 16, 
2020/3/3, 26, 12, 14, 16, 
2020/3/4, 30, 18, 9, 20, 1
2020/3/5, 40, 25, 8, 22, 1
2020/3/6, 59, 19, 11, 15, 1
2020/3/7, 52, 14, 13, 16, 1
2020/3/8, 37, 8, 13, 16, 1
2020/3/9, 24, 9, 14, 15, 
2020/3/10, 25, , , , 
2020/3/12, 26, 8, 26, 6, 
2020/3/13, 19, 11, 25, 12, 
2020/3/14, 25, 9, 24, 8, 
2020/3/15, 21, 8, 29, 3, 
2020/3/16, 21, 10, 22, 10, 
2020/3/17, 25, 10, 21, 11, 
2020/3/18, 25, 9, 25, 9, 1
2020/3/19, 25, 12, 22, 12, 1
2020/3/20, 27, 13, 21, 14, 1
2020/3/21, 26, , 27, 5, 1
2020/3/22, 30, , 26, 6, 1
2020/3/26, 49, 14, 19, 15, 
2020/3/27, 35, 9, 13, 12, 1
2020/3/28, 17, , , , 
2019/10/2, 24, 11, 16, 9, 1
2019/10/3, 21, 13, 15, 11, 1
2019/10/4, 30, 8, 14, 8, 1
2019/10/5, 19, 9, 15, 3, 
2019/10/6, 17, 10, 18, 8, 1
2019/10/7, 21, 11, 17, 9, 1
2019/10/8, 26, 14, 14, 10, 1
2019/10/9, 34, 11, 15, 9, 1
2019/10/10, 25, 10, 15, 11, 1
2019/10/11, 30, 13, 13, 10, 
2019/10/12, 29, 10, 10, 14, 
2019/10/13, 26, 13, 5, 19, 
2019/10/14, 46, 11, 7, 20, 2
2019/10/15, 38, 13, 14, 14, 2
2019/10/16, 38, 9, 19, 15, 2
2019/10/17, 22, 12, 17, 14, 2
2019/10/18, 25, 11, 12, 22, 3
2019/10/19, 24, 9, 18, 8, 2
2019/10/20, 19, 6, 21, 6, 2
2019/10/21, 13, 11, 11, 20, 3
2019/10/22, 26, 16, 12, 14, 2
2019/10/23, 38, 10, 18, 11, 2
2019/10/24, 23, 12, 14, 11, 2
2019/10/25, 22, 16, 10, 26, 3
2019/10/26, 34, 16, 17, 13, 2
2019/10/27, 44, 9, 17, 10, 2
2019/10/28, 22, 14, 13, 22, 3
2019/10/29, 35, 12, 16, 15, 2
2019/10/30, 26, 11, 18, 14, 2
2019/10/31, 27, 17, 17, 14, 1
2019/11/1, 47, 15, 5, 18, 2
2019/11/2, 45, 8, 18, 15, 2
2019/11/3, 23, 15, 10, 17, 2
2019/11/4, 50, 11, 10, 14, 1
2019/11/5, 35, 10, 15, 17, 1
2019/11/6, 18, 13, 8, 22, 2
2019/11/7, 34, 14, 11, 15, 1
2019/11/8, 38, 21, 17, 23, 2
2019/11/9, 28, 23, 16, 17, 1
2019/11/10, 48, 8, 13, 18, 1
2019/11/11, 23, 13, 20, 9, 
2019/11/12, 22, 23, 23, 10, 
2019/11/13, 28, 18, 14, 16, 
2019/11/14, 25, 16, 12, 16, 
2019/11/15, 21, 23, 20, 15, 2
2019/11/16, 37, 21, 11, 18, 1
2019/11/17, 50, 21, 15, 14, 1
2019/11/18, 65, 21, 10, 31, 2
2019/11/19, 49, 28, 11, 22, 1
2019/11/20, 65, 15, 14, 15, 
2019/11/21, 46, 19, 13, 16, 
2019/11/22, 49, 21, 15, 17, 
2019/11/23, 56, 15, 14, 16, 
2019/11/24, 44, 17, 2, 19, 
2019/11/25, 55, 17, 7, 15, 
2019/11/26, 54, 15, 12, 15, 1
2019/11/27, 40, 25, 15, 21, 
2019/11/28, 49, 23, 11, 20, 
2019/11/29, 49, 26, 8, 27, 
2019/11/30, 48, 23, 10, 22, 
2019/12/1, 46, 15, 10, 22, 
2019/12/2, 50, 15, 7, 22, 
2019/12/3, 50, 15, 9, 20, 
2019/12/4, 46, 12, 18, 21, 
2019/12/5, 35, 12, 12, 18, 
2019/12/6, 30, 6, 15, 16, 
2019/12/7, 16, 8, 12, 17, 
2019/12/8, 24, 8, 21, 16, 
2019/12/9, 22, 13, 23, 15, 
2019/12/10, 33, 14, 17, 15, 
2019/12/11, 33, 8, 16, 21, 1
2019/12/12, 22, 14, 11, 27, 2
2019/12/13, 35, 11, 16, 18, 2
2019/12/14, 29, 7, 18, 19, 2
2019/12/15, 22, 14, 12, 26, 3
2019/12/16, 47, 19, 7, 26, 3
2019/12/17, 62, 11, 11, 24, 2
2019/12/18, 37, 18, 9, 24, 2
2019/12/19, 57, 15, 16, 24, 2
2019/12/20, 38, 11, 15, 23, 2
2019/12/21, 34, 13, 11, 24, 1
2019/12/22, 48, 13, 14, 20, 1
2019/12/23, 48, 11, 11, 23, 1
2019/12/24, 38, 12, 12, 20, 1
2019/12/25, 41, 12, 15, 18, 2
2019/12/26, 42, 17, 18, 13, 2
2019/12/27, 48, 11, 17, 16, 1
2019/12/28, 38, 13, 18, 16, 2
2019/12/29, 42, 14, 16, 16, 1
2019/12/30, 40, , , , 
2019/7/2, 23, 8, 20, 4, 4
2019/7/3, 30, 15, 18, 8, 3
2019/7/4, 80, , 11, 9, 
2019/8/8, 23, 9, 20, 8, 1
2019/8/9, 31, 12, 20, 4, 5
2019/8/10, 38, 14, 19, 5, 4
2019/8/11, 38, 8, 21, 1, 1
2019/8/12, 31, 9, 18, 10, 
2019/8/13, 32, 10, 15, 11, 
2019/8/14, 38, 10, 13, 14, 3
2019/8/15, 38, 8, 21, 6, 3
2019/8/16, 30, 8, 15, 8, 5
2019/8/17, 30, 9, 19, 7, 6
2019/8/18, 34, 10, 20, 4, 6
2019/8/19, 34, 11, 18, 6, 3
2019/8/20, 36, 11, 19, 9, 1
2019/8/21, 42, 10, 11, 8, 3
2019/8/22, 44, , 13, 8, 3
2019/8/25, 52, 20, 31, 12, 3
2019/8/26, 63, 15, 21, 6, 3
2019/8/27, 55, 11, 16, 6, 4
2019/8/28, 48, 10, 20, 7, 5
2019/8/29, 38, 10, 14, 7, 5
2019/8/30, 38, 14, 15, 5, 6
2019/8/31, 47, , , , 
2019/9/2, 30, 10, 15, 10, 4
2019/9/3, 36, 8, 15, 9, 5
2019/9/4, 34, 8, 21, 5, 5
2019/9/5, 32, 13, 21, 5, 3
2019/9/6, 42, 12, 16, 5, 5
2019/9/7, 38, 8, 19, 5, 3
2019/9/8, 30, 9, 13, 9, 5
2019/9/9, 38, 8, 13, 5, 7
2019/9/10, 34, 11, 13, 8, 6
2019/9/11, 40, 10, 15, 5, 7
2019/9/12, 37, 10, 14, 7, 3
2019/9/13, 35, 10, 16, 12, 
2019/9/14, 40, 13, 14, 10, 2
2019/9/15, 46, 11, 19, 7, 2
2019/9/16, 40, 15, 12, 15, 3
2019/9/17, 46, , , , 1
2019/9/20, 43, 19, 19, 12, 1
2019/9/21, 46, 21, 18, 11, 2
2019/9/22, 50, 20, 19, 11, 1
2019/9/23, 48, 9, 16, 6, 
2019/9/24, 26, 11, 11, 12, 
2019/9/25, 28, 12, 10, 7, 2
2019/9/26, 33, 9, 11, 8, 1
2019/9/27, 21, 17, 11, 7, 1
2019/9/28, 25, 12, 14, 5, 1
2019/9/29, 17, 5, 17, 2, 1
2019/9/30, 9, 16, 12, 8, 1
2019/10/1, 21, 22, 17, 8, 1
2019/4/2, 46, 10, 30, 8, 6
2019/4/3, 37, 7, 31, 7, 7
2019/4/4, 21, 8, 28, 9, 8
2019/4/5, 34, 11, 28, 14, 7
2019/4/6, 39, 20, 30, 10, 7
