date, pm25, pm10, o3, no2, so2, co
2022/11/11, 48, 24, 25, 21, , 4
2022/11/12, 67, 31, 26, 13, , 3
2022/11/13, 65, 47, 21, 21, , 3
2022/11/14, 78, 48, 12, 25, , 5
2022/11/15, 83, 41, 13, 24, , 5
2022/11/16, 98, 24, 16, 14, , 3
2022/11/17, 63, 16, 19, 19, , 3
2022/11/18, 47, 18, 17, 20, , 4
2022/11/19, 54, 21, 18, 11, , 2
2022/11/20, 54, 29, 19, 16, , 2
2022/11/21, 49, 39, 15, 22, , 5
2022/11/22, 51, 41, , 20, , 5
2022/11/23, 72, 32, , 23, , 5
2022/11/24, 58, 36, , 17, , 4
2022/11/25, 62, 29, , 7, , 3
2022/11/26, 49, 13, , 8, , 3
2022/11/27, 25, 16, 25, 22, , 5
2022/11/28, 37, 37, 28, 22, , 4
2022/11/29, 54, 63, 43, 20, , 5
2022/11/30, 77, 39, 39, 21, , 8
2022/12/1, 72, 30, 35, 28, , 7
2022/12/2, 65, 29, 32, 19, , 7
2022/12/3, 59, 20, 33, 14, , 5
2022/12/4, 49, 22, 29, 25, , 7
2022/12/5, 51, 36, 33, 25, , 7
2022/12/6, 70, 27, 30, 21, , 6
2022/12/7, 66, 22, 23, 26, , 7
2022/12/8, 58, 36, 24, 32, , 9
2022/12/9, 77, 47, 28, 26, , 9
2022/12/10, 103, 38, 29, 21, , 7
2022/12/11, 95, 38, 27, 34, , 9
2022/12/12, 82, 36, 23, 32, , 9
2022/12/13, 81, 46, 44, 30, , 10
2022/12/14, 87, 52, 41, 25, , 9
2022/12/15, 108, 38, 29, 25, , 9
2022/12/16, 63, 40, 32, 23, , 11
2022/12/17, 68, 28, 32, 14, , 8
2022/12/18, 57, 30, 32, 22, , 4
2022/12/19, 55, 36, 29, 25, , 3
2022/12/20, 60, 37, 33, 27, , 4
2022/12/21, 70, 30, 31, 20, , 3
2022/12/22, 79, 19, 24, 24, , 3
2022/12/23, 56, 49, 26, 16, , 3
2022/12/24, 84, 41, 28, 11, , 2
2022/12/25, 82, 15, 28, 14, , 3
2022/12/26, 46, 9, 28, 12, , 2
2022/12/27, 34, 8, 27, 17, , 4
2022/12/28, 34, 21, 22, 29, , 6
2022/12/29, 58, 26, 28, 25, , 5
2022/12/30, 69, 19, 33, 12, , 3
2022/12/31, 59, 20, 30, 10, , 3
2023/1/1, 60, 29, 28, 17, , 4
2023/1/2, 63, 25, 29, 17, , 4
2022/7/2, 50, 20, , 17, , 7
2022/7/3, 58, 19, , 24, , 6
2022/7/4, 47, 22, , 37, , 8
2022/7/5, 51, 22, , 36, , 8
2022/7/6, 53, 23, , 24, , 8
2022/7/7, 51, 26, , 29, , 8
2022/7/8, 60, 20, , 23, , 7
2022/7/9, 51, 21, , 13, , 7
2022/7/10, 53, 24, , 14, , 8
2022/7/11, 59, 18, , 14, , 7
2022/7/12, 48, 22, , 19, , 8
2022/7/13, 53, 23, , 22, , 8
2022/7/14, 54, 23, , 27, , 7
2022/7/15, 55, 22, , 13, , 5
2022/7/16, 55, 19, , 13, , 4
2022/7/17, 49, 23, , 31, , 4
2022/7/18, 53, 26, , 36, , 4
2022/7/19, 52, 27, , 38, , 5
2022/7/20, 50, 26, , 31, , 5
2022/7/21, 44, 24, , 25, , 5
2022/7/22, 50, 22, , 21, , 5
2022/7/23, 53, 19, , 15, , 4
2022/7/24, 45, 25, , 32, , 6
2022/7/25, 47, 25, , 41, , 6
2022/7/26, 46, 23, , 42, , 5
2022/7/27, 41, 25, , 50, , 6
2022/7/28, 48, 30, , 43, , 7
2022/7/29, 52, 23, , 26, , 5
2022/7/30, 53, 19, , 8, , 5
2022/7/31, 57, 24, , 28, , 6
2022/8/1, 55, 29, , 32, , 7
2022/8/2, 64, 27, , 35, , 6
2022/8/3, 74, , , , , 
2022/8/5, 61, 31, 43, 11, , 64
2022/8/6, 57, 27, 39, 5, , 20
2022/8/7, 54, 27, 42, 11, , 66
2022/8/8, 58, 23, 46, 14, , 98
2022/8/9, 53, 23, 46, 15, , 94
2022/8/10, 52, 22, 44, 17, , 138
2022/8/11, 59, 22, 61, 16, , 111
2022/8/12, 57, 22, 47, 15, , 83
2022/8/13, 57, 20, 42, 5, , 21
2022/8/14, 49, 22, 44, 12, , 78
2022/8/15, 53, 24, 35, 13, , 92
2022/8/16, 54, 24, 45, 21, , 169
2022/8/17, 58, 22, 38, 18, , 145
2022/8/18, 55, 20, 47, 20, , 148
2022/8/19, 45, 22, 47, 13, , 76
2022/8/20, 54, 20, 51, 8, , 31
2022/8/21, 52, 28, 55, 18, , 116
2022/8/22, 66, 26, 53, 12, , 65
2022/8/23, 55, 22, 41, 13, , 108
2022/8/24, 51, 22, 48, 24, , 142
2022/8/25, 46, 29, 39, 26, , 243
2022/8/26, 56, 29, 38, 13, , 92
2022/8/27, 53, 23, 44, 8, , 39
