date, pm25, o3, no2, so2, co
2020/6/20, 97, , , , 
2020/6/21, 126, , , , 
2020/6/22, 75, , , , 
2020/6/23, 64, , , , 
2020/6/24, 49, , , , 
2020/6/25, 50, , , , 
2020/6/26, 70, , , , 
2020/6/27, 61, , , , 
2020/6/28, 64, , , , 
2020/6/29, 47, , , , 
2020/6/30, 56, , , , 
2019/10/2, 80, , , , 
2019/10/3, 85, , , , 
2019/10/4, 86, , , , 
2019/10/5, 86, , , , 
2019/10/6, 87, , , , 
2019/10/7, 114, , , , 
2019/10/8, 90, , , , 
2019/10/9, 96, , , , 
2019/10/10, 109, , , , 
2019/10/11, 98, , , , 
2019/10/12, 91, , , , 
2019/10/13, 89, , , , 
2019/10/14, 63, , , , 
2019/10/15, 43, , , , 
2019/10/16, 72, , , , 
2019/10/17, 92, , , , 
2019/10/18, 93, , , , 
2019/10/19, 92, , , , 
2019/10/20, 101, , , , 
2019/10/21, 90, , , , 
2019/10/22, 64, , , , 
2019/10/23, 51, , , , 
2019/10/24, 44, , , , 
2019/10/25, 56, , , , 
2019/10/26, 69, , , , 
2019/10/27, 69, , , , 
2019/10/28, 59, , , , 
2019/10/29, 53, , , , 
2019/10/30, 81, , , , 
2019/10/31, 88, , , , 
2019/7/2, 76, , , , 
2019/7/3, 73, , , , 
2019/7/4, 62, , , , 
2019/7/5, 59, , , , 
2019/7/6, 69, , , , 
2019/7/7, 62, , , , 
2019/7/8, 59, , , , 
2019/7/9, 70, , , , 
2019/7/10, 81, , , , 
2019/7/11, 58, , , , 
2019/7/12, 86, , , , 
2019/7/13, 101, , , , 
2019/7/14, 110, , , , 
2019/7/15, 101, , , , 
2019/7/16, 83, , , , 
2019/7/17, 87, , , , 
2019/7/18, 84, , , , 
2019/7/19, 87, , , , 
2019/7/20, 107, , , , 
2019/7/21, 101, , , , 
2019/7/22, 68, , , , 
2019/7/23, 65, , , , 
2019/7/24, 76, , , , 
2019/7/25, 67, , , , 
2019/7/26, 77, , , , 
2019/7/27, 75, , , , 
2019/7/28, 60, , , , 
2019/7/29, 56, , , , 
2019/7/31, 87, , , , 
2019/8/1, 93, , , , 
2019/8/2, 87, , , , 
2019/8/3, 72, , , , 
2019/8/4, 71, , , , 
2019/8/5, 60, , , , 
2019/8/6, 84, , , , 
2019/8/7, 67, , , , 
2019/8/8, 39, , , , 
2019/8/9, 39, , , , 
2019/8/10, 39, , , , 
2019/8/11, 42, , , , 
2019/8/12, 60, , , , 
2019/8/14, 42, , , , 
2019/8/15, 50, , , , 
2019/8/16, 56, , , , 
2019/8/17, 71, , , , 
2019/8/18, 64, , , , 
2019/8/19, 58, , , , 
2019/8/20, 63, , , , 
2019/8/21, 67, , , , 
2019/8/22, 51, , , , 
2019/8/23, 59, , , , 
2019/8/24, 67, , , , 
2019/8/25, 61, , , , 
2019/8/26, 67, , , , 
2019/8/27, 63, , , , 
2019/8/28, 67, , , , 
2019/8/29, 59, , , , 
2019/8/30, 56, , , , 
2019/8/31, 55, , , , 
2019/9/1, 64, , , , 
2019/9/2, 43, , , , 
2019/9/3, 48, , , , 
2019/9/4, 62, , , , 
2019/9/5, 45, , , , 
2019/9/6, 41, , , , 
2019/9/7, 46, , , , 
2019/9/8, 56, , , , 
2019/9/9, 59, , , , 
2019/9/10, 22, , , , 
2019/9/11, 14, , , , 
2019/9/12, 19, , , , 
2019/9/13, 20, , , , 
2019/9/14, 22, , , , 
2019/9/15, 36, , , , 
2019/9/16, 43, , , , 
2019/9/17, 60, , , , 
2019/9/18, 73, , , , 
2019/9/19, 71, , , , 
2019/9/20, 83, , , , 
2019/9/21, 84, , , , 
2019/9/22, 87, , , , 
2019/9/23, 83, , , , 
2019/9/24, 45, , , , 
2019/9/25, 78, , , , 
2019/9/26, 80, , , , 
2019/9/27, 92, , , , 
2019/9/28, 117, , , , 
2019/9/29, 90, , , , 
2019/9/30, 80, , , , 
2019/10/1, 64, , , , 
2019/4/2, , , , , 
2019/4/3, , , , , 
2019/4/4, , , , , 
2019/4/5, , , , , 
2019/4/6, , , , , 
2019/4/7, , , , , 
2019/4/8, , , , , 
2019/4/9, , , , , 
2019/4/10, , , , , 
2019/4/11, , , , , 
2019/4/12, , , , , 
2019/4/13, , , , , 
2019/4/14, , , , , 
2019/4/15, , , , , 
2019/4/16, , , , , 
2019/4/17, , , , , 
2019/4/18, , , , , 
2019/4/19, , , , , 
2019/4/20, , , , , 
2019/4/21, , , , , 
2019/4/22, , , , , 
2019/4/23, , , , , 
2019/4/24, , , , , 
2019/4/25, , , , , 
2019/4/26, , , , , 
2019/4/27, , , , , 
2019/4/28, , , , , 
2019/4/29, , , , , 
2019/4/30, , , , , 
2019/5/1, , , , , 
2019/5/2, , , , , 
2019/5/3, , , , , 
2019/5/4, , , , , 
2019/5/5, , , , , 
2019/5/6, , , , , 
2019/5/7, , , , , 
2019/5/8, , , , , 
2019/5/9, , , , , 
2019/5/10, , , , , 
2019/5/12, , , , , 
2019/5/13, , , , , 
2019/5/14, , , , , 
2019/5/15, , , , , 
2019/5/16, , , , , 
2019/5/17, , , , , 
2019/5/19, , , , , 
2019/5/20, , , , , 
2019/5/21, , , , , 
2019/5/22, , , , , 
2019/5/23, , , , , 
2019/5/24, , , , , 
2019/5/25, , , , , 
2019/5/26, , , , , 
2019/5/27, , , , , 
2019/5/28, , , , , 
2019/5/29, , , , , 
2019/5/30, , , , , 
2019/5/31, , , , , 
2019/6/1, , , , , 
2019/6/2, , , , , 
2019/6/3, , , , , 
2019/6/4, , , , , 
2019/6/5, , , , , 
2019/6/6, , , , , 
2019/6/7, , , , , 
2019/6/8, , , , , 
2019/6/9, , , , , 
2019/6/10, , , , , 
2019/6/11, , , , , 
2019/6/12, , , , , 
2019/6/13, , , , , 
2019/6/14, , , , , 
2019/6/15, , , , , 
2019/6/16, , , , , 
2019/6/17, , , , , 
2019/6/18, , , , , 
2019/6/19, , , , , 
2019/6/20, , , , , 
2019/6/21, , , , , 
2019/6/22, , , , , 
2019/6/23, , , , , 
2019/6/24, , , , , 
2019/6/25, , , , , 
2019/6/26, , , , , 
2019/6/27, , , , , 
2019/6/28, , , , , 
2019/6/29, 26, , , , 
2019/6/30, 56, , , , 
2019/7/1, 71, , , , 
2019/1/2, , , , , 
2019/1/3, , , , , 
2019/1/4, , , , , 
2019/1/5, , , , , 
2019/1/6, , , , , 
2019/1/7, , , , , 
2019/1/8, , , , , 
2019/1/9, , , , , 
2019/1/10, , , , , 
2019/1/11, , , , , 
2019/1/12, , , , , 
2019/1/13, , , , , 
2019/1/14, , , , , 
2019/1/15, , , , , 
2019/1/16, , , , , 
2019/1/17, , , , , 
2019/1/18, , , , , 
2019/1/19, , , , , 
2019/1/20, , , , , 
2019/1/21, , , , , 
2019/1/22, , , , , 
2019/1/23, , , , , 
2019/1/24, , , , , 
2019/1/25, , , , , 
2019/1/26, , , , , 
2019/1/27, , , , , 
2019/1/28, , , , , 
2019/1/29, , , , , 
2019/1/30, , , , , 
2019/1/31, , , , , 
2019/2/1, , , , , 
2019/2/3, , , , , 
2019/2/4, , , , , 
2019/2/5, , , , , 
2019/2/6, , , , , 
2019/2/7, , , , , 
2019/2/8, , , , , 
2019/2/9, , , , , 
2019/2/10, , , , , 
2019/2/11, , , , , 
2019/2/12, , , , , 
2019/2/13, , , , , 
2019/2/14, , , , , 
2019/2/15, , , , , 
2019/2/16, , , , , 
2019/2/17, , , , , 
2019/2/19, , , , , 
2019/2/20, , , , , 
2019/2/21, , , , , 
2019/2/22, , , , , 
2019/2/23, , , , , 
2019/2/24, , , , , 
2019/2/25, , , , , 
2019/2/26, , , , , 
2019/2/27, , , , , 
2019/2/28, , , , , 
2019/3/1, , , , , 
2019/3/2, , , , , 
2019/3/3, , , , , 
2019/3/4, , , , , 
2019/3/5, , , , , 
2019/3/6, , , , , 
2019/3/7, , , , , 
2019/3/8, , , , , 
2019/3/9, , , , , 
2019/3/11, , , , , 
2019/3/12, , , , , 
2019/3/13, , , , , 
2019/3/14, , , , , 
2019/3/15, , , , , 
2019/3/16, , , , , 
2019/3/17, , , , , 
2019/3/18, , , , , 
2019/3/19, , , , , 
2019/3/20, , , , , 
2019/3/23, , , , , 
2019/3/24, , , , , 
2019/3/25, , , , , 
2019/3/26, , , , , 
2019/3/27, , , , , 
2019/3/28, , , , , 
2019/3/30, , , , , 
2018/10/2, 56, , , , 
2018/10/7, 140, , , 18, 
2018/10/9, 26, , , 19, 
2018/10/10, 74, , , 20, 
2018/10/11, 75, , , , 
2018/10/14, 45, , , 17, 
2018/10/15, 36, , , 18, 
2018/10/16, 86, , , 18, 
2018/10/17, 79, , , 17, 
2018/10/18, 34, , , 17, 
2018/10/19, 29, , , , 
2018/10/21, 68, , , 18, 
2018/10/22, 83, , , 19, 
2018/10/23, 81, , , 18, 
2018/10/24, 61, , , 19, 
2018/10/25, 82, , , 18, 
2018/10/26, 55, , , , 
2018/10/28, 116, , , 17, 
2018/10/29, 22, , , 17, 
2018/10/30, 27, , , , 
2018/11/1, 41, , , , 
2018/11/2, 59, , , , 
2018/11/4, 10, , , , 
2018/11/5, 30, , , , 
2018/11/6, 88, , , 18, 
2018/11/7, 52, , , , 
2018/11/11, 83, , , 18, 
2018/11/12, 85, , , 18, 
2018/11/13, 97, , , 18, 
2018/11/14, 32, , , , 
2018/11/15, 13, , , , 
2018/11/16, 26, , , , 
2018/11/18, 76, , , , 
2018/11/19, 66, , , , 
2018/11/20, 85, , , , 
2018/11/21, 84, , , , 
2018/11/22, 107, , , , 
2018/11/23, 114, , , , 
2018/11/24, 58, , , , 
2018/11/25, 54, , , , 
2018/11/26, 16, , , , 
2018/11/27, 48, , , , 
2018/11/28, 64, , , , 
2018/11/29, 84, , , , 
2018/11/30, 113, , , , 
2018/12/1, 90, , , , 
2018/12/2, 40, , , , 
2018/12/3, 76, , , , 
2018/12/4, 65, , , , 
2018/12/5, 96, , , , 
2018/12/6, 148, , , , 
2018/12/7, 134, , , , 
2018/12/8, 41, , , , 
2018/12/9, 59, , , , 
2018/12/10, 85, , , , 
2018/12/11, 66, , , , 
2018/12/12, 104, , , , 
2018/12/13, 99, , , , 
2018/12/14, 59, , , , 
2018/12/15, 41, , , , 
2018/12/16, 55, , , , 
2018/12/17, 83, , , , 
2018/12/18, 108, , , , 
2018/12/19, 78, , , , 
2018/12/22, 64, , , , 
2018/12/23, 57, , , 30, 
2018/12/24, 75, , , 23, 
2018/12/25, 94, , , 21, 
2018/12/26, 81, , , 5, 
2018/12/27, 89, , , 23, 
2018/12/28, 95, , , 23, 
2018/12/29, 59, , , 20, 
2018/12/30, 34, , , , 
2018/12/31, 44, , , , 
2018/7/2, 147, , , 18, 
2018/7/3, 154, , , 18, 
2018/7/4, 156, , , , 
2018/7/5, 70, , , , 
2018/7/23, 69, , , 20, 
2018/7/30, 159, , , 21, 
2018/8/5, 54, , , 21, 
2018/8/7, 54, , , 20, 
2018/8/8, 36, , , 21, 
2018/8/9, 34, , , 21, 
2018/8/10, 61, , , , 
2018/8/12, 32, , , 20, 
2018/8/13, 29, , , 21, 
2018/8/14, 39, , , 20, 
2018/8/15, 48, , , 20, 
2018/8/16, 39, , , , 
2018/8/17, 32, , , , 
2018/8/19, 50, , , 20, 
2018/8/20, 46, , , 20, 
2018/8/21, 51, , , , 
2018/8/22, 30, , , , 
2018/8/24, 44, , , , 
2018/8/26, 35, , , 18, 
2018/8/27, 42, , , 17, 
2018/8/28, 53, , , 17, 
2018/8/29, 57, , , 17, 
2018/8/30, 46, , , , 
2018/9/2, 64, , , , 
2018/9/4, 64, , , 17, 
2018/9/5, 73, , , 17, 
2018/9/6, 73, , , 17, 
2018/9/7, 71, , , , 
2018/9/9, 60, , , 18, 
2018/9/10, 63, , , , 
2018/9/11, 56, , , , 
2018/9/14, 52, , , , 
2018/9/23, 42, , , , 
2018/10/1, 62, , , 20, 
2018/6/6, 52, , , , 
2018/6/7, 59, , , , 
2018/6/8, 51, , , , 
2018/6/9, 52, , , , 
2018/6/10, 37, , , , 
2018/6/11, 33, , , , 
2018/6/12, 43, , , , 
2018/6/13, 51, , , , 
2018/6/14, 43, , , , 
2018/6/15, 41, , , , 
2018/6/16, 47, , , , 
2018/6/17, 50, , , , 
2018/6/18, 58, , , , 
2018/6/19, 62, , , , 
2018/6/20, 155, , , , 
2018/6/21, 138, , , , 
2018/6/22, 96, , , , 
2018/6/23, 91, , , , 
2018/6/24, 57, , , , 
2018/6/25, 49, , , , 
2018/6/28, 95, , , , 
2018/6/29, 95, , , , 
2018/6/30, 64, , , , 
2018/7/1, 117, , , 19, 
2019/3/10, , , , , 
2023/4/8, , , 32, 12, 
2023/3/4, , , 33, 27, 
2022/11/23, , , 27, 50, 
2022/11/26, , , 29, 19, 
2022/12/6, , , 33, 21, 
2022/12/12, , , 32, 112, 
2022/10/12, , , , 26, 
2022/10/27, , , , 30, 
2022/11/9, , , , 22, 
2022/11/14, , , , 45, 
2022/7/31, , , , 14, 
2022/8/26, , , , 15, 
2022/9/15, , , , 25, 
2022/4/17, , , , 9, 
2022/4/26, , , , 10, 
2022/5/9, , , , 13, 
2022/5/10, , , , 11, 
2022/6/10, , , , 9, 
2020/8/11, , , , 4, 
2020/8/15, , , , 8, 
2020/8/31, , , , 1, 
2020/6/14, , , , 13, 
2018/10/6, , , , 19, 
2018/10/8, , , , 18, 
2018/10/13, , , , 19, 
2018/10/20, , , , 18, 
2018/10/27, , , , 18, 
2018/10/31, , , , 17, 
2018/11/10, , , , 17, 
2018/7/9, , , , 19, 
2018/7/10, , , , 19, 
2018/7/16, , , , 21, 
2018/7/17, , , , 20, 
2018/7/18, , , , 20, 176
2018/7/19, , , , 21, 174
2018/7/24, , , , 20, 
2018/7/31, , , , 21, 
2018/8/1, , , , 21, 
2018/8/2, , , , 21, 
2018/8/4, , , , 21, 
2018/8/6, , , , 20, 
2018/8/11, , , , 21, 
2018/8/18, , , , 21, 
2018/8/23, , , , 18, 
2018/8/25, , , , 17, 
2018/9/3, , , , 16, 
2018/9/8, , , , 18, 
2018/9/22, , , , 17, 
2018/9/30, , , , 19, 
